date,한화에어로스페이스주가
2023-05-29,5.45591
2023-05-30,22.28496
2023-05-31,22.21736
2023-06-01,21.07209
2023-06-02,22.12987
2023-06-03,3.72211
2023-06-04,2.87907
2023-06-05,17.42156
2023-06-06,3.65848
2023-06-07,17.20682
2023-06-08,16.45921
2023-06-09,15.29804
2023-06-10,2.98246
2023-06-11,2.51322
2023-06-12,17.95442
2023-06-13,19.09969
2023-06-14,17.82717
2023-06-15,18.45945
2023-06-16,22.93315
2023-06-17,4.33451
2023-06-18,4.17544
2023-06-19,92.8739
2023-06-20,58.78235
2023-06-21,39.69857
2023-06-22,30.9182
2023-06-23,25.27538
2023-06-24,3.7579
2023-06-25,3.18924
2023-06-26,23.63303
2023-06-27,20.59092
2023-06-28,20.40004
2023-06-29,20.50343
2023-06-30,20.77384
2023-07-01,3.05404
2023-07-02,3.11766
2023-07-03,22.53946
2023-07-04,22.50765
2023-07-05,21.25899
2023-07-06,18.84916
2023-07-07,17.48121
2023-07-08,3.29661
2023-07-09,3.48749
2023-07-10,22.62695
2023-07-11,36.223
2023-07-12,27.10462
2023-07-13,27.6693
2023-07-14,26.22181
2023-07-15,4.62878
2023-07-16,4.09989
2023-07-17,23.62508
2023-07-18,22.64285
2023-07-19,21.72426
2023-07-20,19.41782
2023-07-21,18.02998
2023-07-22,3.12164
2023-07-23,2.95065
2023-07-24,20.12963
2023-07-25,21.17151
2023-07-26,23.97502
2023-07-27,53.77182
2023-07-28,35.58674
2023-07-29,5.611
2023-07-30,4.92702
2023-07-31,29.49854
2023-08-01,25.13619
2023-08-02,23.4342
2023-08-03,20.99654
2023-08-04,18.6901
2023-08-05,2.96655
2023-08-06,2.52117
2023-08-07,19.72799
2023-08-08,18.0936
2023-08-09,16.77337
2023-08-10,16.7336
2023-08-11,17.39372
2023-08-12,2.83135
2023-08-13,2.35813
2023-08-14,14.57827
2023-08-15,3.2648
2023-08-16,16.04565
2023-08-17,15.35372
2023-08-18,14.8805
2023-08-19,2.52515
2023-08-20,1.75766
2023-08-21,15.89454
2023-08-22,15.7474
2023-08-23,16.93641
2023-08-24,15.9343
2023-08-25,13.62389
2023-08-26,2.21895
2023-08-27,1.86105
2023-08-28,15.03956
2023-08-29,15.30997
2023-08-30,15.43722
2023-08-31,15.23442
2023-09-01,15.93032
2023-09-02,2.62456
2023-09-03,1.92468
2023-09-04,15.83489
2023-09-05,14.75325
2023-09-06,17.45337
2023-09-07,15.62413
2023-09-08,16.01383
2023-09-09,2.97053
2023-09-10,2.74386
2023-09-11,21.66858
2023-09-12,18.08167
2023-09-13,16.94436
2023-09-14,16.60635
2023-09-15,16.81711
2023-09-16,2.33825
2023-09-17,1.94456
2023-09-18,13.86646
2023-09-19,14.85664
2023-09-20,13.7909
2023-09-21,13.0433
2023-09-22,12.78084
2023-09-23,1.86901
2023-09-24,1.76561
2023-09-25,11.81055
2023-09-26,11.61967
2023-09-27,10.60563
2023-09-28,1.76561
2023-09-29,1.64631
2023-09-30,1.41169
2023-10-01,1.63041
2023-10-02,1.68608
2023-10-03,1.46339
2023-10-04,11.69523
2023-10-05,12.1923
2023-10-06,11.14248
2023-10-07,1.96047
2023-10-08,2.00819
2023-10-09,3.13357
2023-10-10,22.20145
2023-10-11,17.28635
2023-10-12,15.60424
2023-10-13,13.91418
2023-10-14,2.70409
2023-10-15,2.17918
2023-10-16,15.09126
2023-10-17,13.83862
2023-10-18,13.55231
2023-10-19,12.79277
2023-10-20,13.06318
2023-10-21,2.29053
2023-10-22,1.92865
2023-10-23,18.66226
2023-10-24,16.26038
2023-10-25,15.52471
2023-10-26,14.34763
2023-10-27,13.19441
2023-10-28,2.1752
2023-10-29,2.38199
2023-10-30,16.92846
2023-10-31,17.346
2023-11-01,29.65363
2023-11-02,21.09197
2023-11-03,20.51536
2023-11-04,3.30854
2023-11-05,2.891
2023-11-06,22.41619
2023-11-07,21.10788
2023-11-08,17.59255
2023-11-09,19.12753
2023-11-10,15.71161
2023-11-11,2.38994
2023-11-12,2.12749
2023-11-13,15.6957
2023-11-14,16.88471
2023-11-15,15.96214
2023-11-16,17.9584
2023-11-17,14.06529
2023-11-18,1.98433
2023-11-19,2.12749
2023-11-20,14.0295
2023-11-21,13.38131
2023-11-22,13.01944
2023-11-23,13.22225
2023-11-24,11.28166
2023-11-25,1.84117
2023-11-26,1.59462
2023-11-27,11.69523
2023-11-28,13.15862
2023-11-29,18.96846
2023-11-30,18.29641
2023-12-01,29.28381
2023-12-02,4.96679
2023-12-03,3.97661
2023-12-04,32.4651
2023-12-05,23.39444
2023-12-06,19.15934
2023-12-07,17.42951
2023-12-08,26.05877
2023-12-09,6.73241
2023-12-10,3.63065
2023-12-11,23.99888
2023-12-12,20.10975
2023-12-13,15.03956
2023-12-14,16.37571
2023-12-15,15.00775
2023-12-16,2.76772
2023-12-17,2.05193
2023-12-18,14.54249
2023-12-19,12.99558
2023-12-20,14.18061
2023-12-21,12.69336
2023-12-22,14.31582
2023-12-23,2.43766
2023-12-24,1.84515
2023-12-25,2.25076
2023-12-26,13.19441
2023-12-27,12.88026
2023-12-28,13.2302
2023-12-29,6.18761
2023-12-30,2.12749
2023-12-31,1.66222
2024-01-01,1.93263
2024-01-02,16.12916
2024-01-03,20.43583
2024-01-04,17.33407
2024-01-05,21.8873
2024-01-06,3.571
2024-01-07,2.73988
2024-01-08,15.16284
2024-01-09,16.83302
2024-01-10,26.54392
2024-01-11,27.62556
2024-01-12,23.94321
2024-01-13,3.31252
2024-01-14,2.81544
2024-01-15,19.70811
2024-01-16,16.25243
2024-01-17,16.66998
2024-01-18,20.62273
2024-01-19,19.38203
2024-01-20,3.47954
2024-01-21,3.44375
2024-01-22,20.12566
2024-01-23,19.34624
2024-01-24,17.08354
2024-01-25,16.33196
2024-01-26,15.29804
2024-01-27,2.85123
2024-01-28,2.6524
2024-01-29,17.87489
2024-01-30,17.07161
2024-01-31,19.27068
2024-02-01,18.74179
2024-02-02,20.16542
2024-02-03,3.29263
2024-02-04,3.01427
2024-02-05,17.74366
2024-02-06,20.237
2024-02-07,21.77595
2024-02-08,20.60285
2024-02-09,3.76585
2024-02-10,2.9069
2024-02-11,3.43579
2024-02-12,3.56702
2024-02-13,21.54133
2024-02-14,41.10231
2024-02-15,27.15234
2024-02-16,23.45011
2024-02-17,3.40398
2024-02-18,4.0124
2024-02-19,33.55867
2024-02-20,36.41786
2024-02-21,29.16053
2024-02-22,33.12124
2024-02-23,30.27796
2024-02-24,5.7303
2024-02-25,4.10784
2024-02-26,41.24547
2024-02-27,73.59128
2024-02-28,61.81651
2024-02-29,47.32572
2024-03-01,7.42036
2024-03-02,5.87346
2024-03-03,5.15767
2024-03-04,33.98019
2024-03-05,29.74112
2024-03-06,62.89815
2024-03-07,41.55565
2024-03-08,36.50932
2024-03-09,6.89147
2024-03-10,5.24118
2024-03-11,32.50884
2024-03-12,33.28826
2024-03-13,32.38557
2024-03-14,32.8389
2024-03-15,25.7645
2024-03-16,4.3862
2024-03-17,4.7958
2024-03-18,29.9996
2024-03-19,31.82486
2024-03-20,30.03141
