date,단타매매
2023-12-26,16.66666
2023-12-27,26.66666
2023-12-28,23.33333
2023-12-29,12.5
2023-12-30,7.5
2023-12-31,12.5
2024-01-01,5.83333
2024-01-02,12.5
2024-01-03,19.16666
2024-01-04,23.33333
2024-01-05,17.5
2024-01-06,12.5
2024-01-07,7.5
2024-01-08,9.16666
2024-01-09,30.0
2024-01-10,14.16666
2024-01-11,18.33333
2024-01-12,25.83333
2024-01-13,16.66666
2024-01-14,27.5
2024-01-15,21.66666
2024-01-16,25.0
2024-01-17,25.83333
2024-01-18,24.16666
2024-01-19,25.0
2024-01-20,14.16666
2024-01-21,14.16666
2024-01-22,16.66666
2024-01-23,23.33333
2024-01-24,17.5
2024-01-25,20.83333
2024-01-26,16.66666
2024-01-27,23.33333
2024-01-28,6.66666
2024-01-29,15.0
2024-01-30,23.33333
2024-01-31,17.5
2024-02-01,20.0
2024-02-02,34.16666
2024-02-03,15.0
2024-02-04,8.33333
2024-02-05,20.83333
2024-02-06,23.33333
2024-02-07,12.5
2024-02-08,17.5
2024-02-09,12.5
2024-02-10,10.83333
2024-02-11,10.0
2024-02-12,15.0
2024-02-13,15.0
2024-02-14,13.33333
2024-02-15,20.0
2024-02-16,12.5
2024-02-17,13.33333
2024-02-18,15.83333
2024-02-19,15.83333
2024-02-20,10.83333
2024-02-21,4.16666
2024-02-22,14.16666
2024-02-23,17.5
2024-02-24,19.16666
2024-02-25,25.83333
2024-02-26,17.5
2024-02-27,15.83333
2024-02-28,19.16666
2024-02-29,15.0
2024-03-01,5.83333
2024-03-02,34.16666
2024-03-03,17.5
2024-03-04,26.66666
2024-03-05,23.33333
2024-03-06,30.0
2024-03-07,25.0
2024-03-08,32.5
2024-03-09,15.0
2024-03-10,21.66666
2024-03-11,16.66666
2024-03-12,26.66666
2024-03-13,32.5
2024-03-14,15.0
2024-03-15,9.16666
2024-03-16,10.83333
2024-03-17,15.83333
2024-03-18,20.83333
2024-03-19,13.33333
2024-03-20,19.16666
