date,자동차보험종류
2023-05-30,39.20187
2023-05-31,36.61971
2023-06-01,36.61971
2023-06-02,25.58685
2023-06-03,20.89201
2023-06-04,17.37089
2023-06-05,29.8122
2023-06-06,21.12676
2023-06-07,33.80281
2023-06-08,30.98591
2023-06-09,24.1784
2023-06-10,19.95305
2023-06-11,18.77934
2023-06-12,26.05633
2023-06-13,34.2723
2023-06-14,32.39436
2023-06-15,32.86384
2023-06-16,29.57746
2023-06-17,21.3615
2023-06-18,19.24882
2023-06-19,27.69953
2023-06-20,27.69953
2023-06-21,26.9953
2023-06-22,28.63849
2023-06-23,29.8122
2023-06-24,15.72769
2023-06-25,14.0845
2023-06-26,37.0892
2023-06-27,27.46478
2023-06-28,31.92488
2023-06-29,31.45539
2023-06-30,30.28169
2023-07-01,18.30985
2023-07-02,18.30985
2023-07-03,28.40375
2023-07-04,29.8122
2023-07-05,33.56807
2023-07-06,35.446
2023-07-07,28.40375
2023-07-08,19.95305
2023-07-09,21.12676
2023-07-10,27.93427
2023-07-11,33.09859
2023-07-12,28.16901
2023-07-13,34.50704
2023-07-14,29.10798
2023-07-15,19.24882
2023-07-16,19.48356
2023-07-17,50.0
2023-07-18,57.98122
2023-07-19,28.63849
2023-07-20,25.11737
2023-07-21,32.39436
2023-07-22,17.60563
2023-07-23,19.7183
2023-07-24,26.76056
2023-07-25,31.69014
2023-07-26,29.57746
2023-07-27,23.70892
2023-07-28,26.05633
2023-07-29,20.42253
2023-07-30,20.65727
2023-07-31,27.46478
2023-08-01,24.41314
2023-08-02,33.56807
2023-08-03,25.11737
2023-08-04,25.82159
2023-08-05,19.95305
2023-08-06,18.30985
2023-08-07,33.09859
2023-08-08,29.57746
2023-08-09,26.9953
2023-08-10,28.16901
2023-08-11,29.10798
2023-08-12,17.60563
2023-08-13,17.84037
2023-08-14,26.52582
2023-08-15,22.53521
2023-08-16,32.86384
2023-08-17,26.76056
2023-08-18,32.86384
2023-08-19,21.83098
2023-08-20,23.94366
2023-08-21,35.68075
2023-08-22,32.86384
2023-08-23,30.75117
2023-08-24,35.21126
2023-08-25,24.64788
2023-08-26,14.31924
2023-08-27,18.77934
2023-08-28,31.69014
2023-08-29,28.40375
2023-08-30,31.69014
2023-08-31,28.87323
2023-09-01,31.69014
2023-09-02,17.60563
2023-09-03,18.5446
2023-09-04,35.446
2023-09-05,30.98591
2023-09-06,26.05633
2023-09-07,28.87323
2023-09-08,23.00469
2023-09-09,19.24882
2023-09-10,20.65727
2023-09-11,26.76056
2023-09-12,26.9953
2023-09-13,29.34272
2023-09-14,26.76056
2023-09-15,28.63849
2023-09-16,16.9014
2023-09-17,21.3615
2023-09-18,27.23004
2023-09-19,29.8122
2023-09-20,34.2723
2023-09-21,26.9953
2023-09-22,27.69953
2023-09-23,15.25821
2023-09-24,17.37089
2023-09-25,26.76056
2023-09-26,29.10798
2023-09-27,25.58685
2023-09-28,9.62441
2023-09-29,16.9014
2023-09-30,15.49295
2023-10-01,16.66666
2023-10-02,20.89201
2023-10-03,23.47417
2023-10-04,36.61971
2023-10-05,33.09859
2023-10-06,35.21126
2023-10-07,17.13615
2023-10-08,20.18779
2023-10-09,22.53521
2023-10-10,36.61971
2023-10-11,41.31455
2023-10-12,25.82159
2023-10-13,27.23004
2023-10-14,21.3615
2023-10-15,23.47417
2023-10-16,28.87323
2023-10-17,33.09859
2023-10-18,35.68075
2023-10-19,30.28169
2023-10-20,35.91549
2023-10-21,20.65727
2023-10-22,21.12676
2023-10-23,34.2723
2023-10-24,32.86384
2023-10-25,29.57746
2023-10-26,28.16901
2023-10-27,22.53521
2023-10-28,20.89201
2023-10-29,22.53521
2023-10-30,31.45539
2023-10-31,36.15023
2023-11-01,25.11737
2023-11-02,37.0892
2023-11-03,24.64788
2023-11-04,17.60563
2023-11-05,20.65727
2023-11-06,31.92488
2023-11-07,24.1784
2023-11-08,32.15962
2023-11-09,30.51643
2023-11-10,30.04694
2023-11-11,22.06572
2023-11-12,21.12676
2023-11-13,41.07981
2023-11-14,31.92488
2023-11-15,28.40375
2023-11-16,29.57746
2023-11-17,26.05633
2023-11-18,19.01408
2023-11-19,21.3615
2023-11-20,26.52582
2023-11-21,24.64788
2023-11-22,30.28169
2023-11-23,30.04694
2023-11-24,25.58685
2023-11-25,24.41314
2023-11-26,18.07511
2023-11-27,27.23004
2023-11-28,29.8122
2023-11-29,33.09859
2023-11-30,25.35211
2023-12-01,30.75117
2023-12-02,15.49295
2023-12-03,24.41314
2023-12-04,32.86384
2023-12-05,30.51643
2023-12-06,29.34272
2023-12-07,36.38497
2023-12-08,26.05633
2023-12-09,21.12676
2023-12-10,20.89201
2023-12-11,34.74178
2023-12-12,38.26291
2023-12-13,28.63849
2023-12-14,28.87323
2023-12-15,24.88262
2023-12-16,17.84037
2023-12-17,23.70892
2023-12-18,38.02816
2023-12-19,28.40375
2023-12-20,26.76056
2023-12-21,35.21126
2023-12-22,27.93427
2023-12-23,29.57746
2023-12-24,24.64788
2023-12-25,18.77934
2023-12-26,33.80281
2023-12-27,32.86384
2023-12-28,23.47417
2023-12-29,25.35211
2023-12-30,12.20657
2023-12-31,16.43192
2024-01-01,15.96244
2024-01-02,32.39436
2024-01-03,33.80281
2024-01-04,32.86384
2024-01-05,26.29107
2024-01-06,23.94366
2024-01-07,27.46478
2024-01-08,31.22065
2024-01-09,35.446
2024-01-10,31.69014
2024-01-11,31.69014
2024-01-12,27.23004
2024-01-13,19.24882
2024-01-14,18.77934
2024-01-15,33.80281
2024-01-16,38.26291
2024-01-17,32.6291
2024-01-18,30.51643
2024-01-19,54.69483
2024-01-20,55.39906
2024-01-21,50.70422
2024-01-22,61.2676
2024-01-23,61.97183
2024-01-24,89.20187
2024-01-25,80.04694
2024-01-26,76.76056
2024-01-27,74.41314
2024-01-28,79.34272
2024-01-29,78.63849
2024-01-30,85.446
2024-01-31,92.01877
2024-02-01,81.22065
2024-02-02,87.0892
2024-02-03,87.79342
2024-02-04,80.28169
2024-02-05,97.88732
2024-02-06,96.00938
2024-02-07,95.5399
2024-02-08,91.78403
2024-02-09,82.6291
2024-02-10,87.55868
2024-02-11,92.95774
2024-02-12,91.07981
2024-02-13,97.65258
2024-02-14,86.15023
2024-02-15,87.79342
2024-02-16,59.38967
2024-02-17,91.31455
2024-02-18,93.42723
2024-02-19,100.0
2024-02-20,83.56807
2024-02-21,87.79342
2024-02-22,67.84037
2024-02-23,70.42253
2024-02-24,56.33802
2024-02-25,51.40845
2024-02-26,52.34741
2024-02-27,67.84037
2024-02-28,58.68544
2024-02-29,64.78873
2024-03-01,42.95774
2024-03-02,42.25352
2024-03-03,29.8122
2024-03-04,48.82629
2024-03-05,76.9953
2024-03-06,69.24882
2024-03-07,84.03755
2024-03-08,89.20187
2024-03-09,87.0892
2024-03-10,83.09859
2024-03-11,78.40375
2024-03-12,69.01408
2024-03-13,70.18779
2024-03-14,77.46478
2024-03-15,76.52582
2024-03-16,70.65727
2024-03-17,67.60563
2024-03-18,64.55399
2024-03-19,68.77934
2024-03-20,65.72769
