date,투자회사
2023-05-30,33.33333
2023-05-31,35.29411
2023-06-01,29.41176
2023-06-02,44.44444
2023-06-03,22.22222
2023-06-04,29.41176
2023-06-05,26.14379
2023-06-06,24.183
2023-06-07,33.33333
2023-06-08,47.05882
2023-06-09,37.90849
2023-06-10,28.10457
2023-06-11,28.75816
2023-06-12,41.17647
2023-06-13,44.44444
2023-06-14,30.06535
2023-06-15,33.33333
2023-06-16,33.98692
2023-06-17,19.60784
2023-06-18,23.52941
2023-06-19,41.17647
2023-06-20,32.67973
2023-06-21,42.48366
2023-06-22,37.2549
2023-06-23,37.2549
2023-06-24,21.56862
2023-06-25,16.99346
2023-06-26,32.67973
2023-06-27,39.86928
2023-06-28,35.29411
2023-06-29,37.90849
2023-06-30,37.2549
2023-07-01,21.56862
2023-07-02,15.03267
2023-07-03,20.91503
2023-07-04,42.48366
2023-07-05,33.98692
2023-07-06,40.52287
2023-07-07,35.94771
2023-07-08,16.33986
2023-07-09,24.183
2023-07-10,33.33333
2023-07-11,39.21568
2023-07-12,33.33333
2023-07-13,39.86928
2023-07-14,35.94771
2023-07-15,24.8366
2023-07-16,25.49019
2023-07-17,35.94771
2023-07-18,28.10457
2023-07-19,34.64052
2023-07-20,39.86928
2023-07-21,32.02614
2023-07-22,15.68627
2023-07-23,24.8366
2023-07-24,27.45098
2023-07-25,35.29411
2023-07-26,30.06535
2023-07-27,32.02614
2023-07-28,24.8366
2023-07-29,24.8366
2023-07-30,20.91503
2023-07-31,34.64052
2023-08-01,31.37254
2023-08-02,25.49019
2023-08-03,28.75816
2023-08-04,33.33333
2023-08-05,20.91503
2023-08-06,19.60784
2023-08-07,36.6013
2023-08-08,34.64052
2023-08-09,26.79738
2023-08-10,25.49019
2023-08-11,39.86928
2023-08-12,23.52941
2023-08-13,18.30065
2023-08-14,33.98692
2023-08-15,22.87581
2023-08-16,51.63398
2023-08-17,30.06535
2023-08-18,28.75816
2023-08-19,18.95424
2023-08-20,18.30065
2023-08-21,39.21568
2023-08-22,35.29411
2023-08-23,36.6013
2023-08-24,37.90849
2023-08-25,25.49019
2023-08-26,24.8366
2023-08-27,24.8366
2023-08-28,34.64052
2023-08-29,39.21568
2023-08-30,28.75816
2023-08-31,28.10457
2023-09-01,33.98692
2023-09-02,22.87581
2023-09-03,23.52941
2023-09-04,32.02614
2023-09-05,33.98692
2023-09-06,33.98692
2023-09-07,41.17647
2023-09-08,25.49019
2023-09-09,18.30065
2023-09-10,24.183
2023-09-11,39.21568
2023-09-12,31.37254
2023-09-13,30.06535
2023-09-14,29.41176
2023-09-15,26.14379
2023-09-16,23.52941
2023-09-17,28.10457
2023-09-18,39.21568
2023-09-19,38.56209
2023-09-20,28.75816
2023-09-21,23.52941
2023-09-22,22.22222
2023-09-23,20.26143
2023-09-24,22.22222
2023-09-25,23.52941
2023-09-26,27.45098
2023-09-27,26.79738
2023-09-28,19.60784
2023-09-29,17.64705
2023-09-30,22.22222
2023-10-01,20.26143
2023-10-02,21.56862
2023-10-03,24.8366
2023-10-04,32.67973
2023-10-05,31.37254
2023-10-06,35.94771
2023-10-07,18.30065
2023-10-08,20.26143
2023-10-09,22.87581
2023-10-10,32.02614
2023-10-11,26.79738
2023-10-12,33.98692
2023-10-13,26.14379
2023-10-14,20.26143
2023-10-15,14.37908
2023-10-16,31.37254
2023-10-17,33.33333
2023-10-18,35.94771
2023-10-19,22.22222
2023-10-20,32.67973
2023-10-21,15.03267
2023-10-22,24.183
2023-10-23,33.98692
2023-10-24,32.02614
2023-10-25,29.41176
2023-10-26,32.02614
2023-10-27,28.10457
2023-10-28,16.33986
2023-10-29,25.49019
2023-10-30,37.90849
2023-10-31,23.52941
2023-11-01,39.86928
2023-11-02,40.52287
2023-11-03,27.45098
2023-11-04,26.14379
2023-11-05,23.52941
2023-11-06,32.02614
2023-11-07,39.86928
2023-11-08,22.87581
2023-11-09,31.37254
2023-11-10,25.49019
2023-11-11,12.4183
2023-11-12,18.30065
2023-11-13,22.87581
2023-11-14,30.71895
2023-11-15,39.21568
2023-11-16,28.75816
2023-11-17,22.87581
2023-11-18,16.99346
2023-11-19,18.30065
2023-11-20,28.10457
2023-11-21,41.17647
2023-11-22,39.86928
2023-11-23,32.02614
2023-11-24,29.41176
2023-11-25,18.30065
2023-11-26,27.45098
2023-11-27,39.21568
2023-11-28,48.36601
2023-11-29,25.49019
2023-11-30,33.33333
2023-12-01,32.02614
2023-12-02,22.22222
2023-12-03,18.95424
2023-12-04,32.67973
2023-12-05,32.02614
2023-12-06,40.52287
2023-12-07,32.67973
2023-12-08,26.79738
2023-12-09,22.87581
2023-12-10,20.26143
2023-12-11,24.8366
2023-12-12,49.6732
2023-12-13,26.79738
2023-12-14,37.90849
2023-12-15,34.64052
2023-12-16,23.52941
2023-12-17,18.95424
2023-12-18,33.98692
2023-12-19,35.29411
2023-12-20,39.21568
2023-12-21,24.8366
2023-12-22,19.60784
2023-12-23,11.7647
2023-12-24,14.37908
2023-12-25,16.99346
2023-12-26,32.02614
2023-12-27,34.64052
2023-12-28,37.2549
2023-12-29,25.49019
2023-12-30,24.183
2023-12-31,9.80392
2024-01-01,16.99346
2024-01-02,29.41176
2024-01-03,43.79084
2024-01-04,31.37254
2024-01-05,26.14379
2024-01-06,21.56862
2024-01-07,25.49019
2024-01-08,24.183
2024-01-09,30.71895
2024-01-10,28.75816
2024-01-11,34.64052
2024-01-12,29.41176
2024-01-13,28.75816
2024-01-14,24.183
2024-01-15,30.71895
2024-01-16,30.06535
2024-01-17,28.75816
2024-01-18,37.2549
2024-01-19,20.91503
2024-01-20,20.26143
2024-01-21,20.26143
2024-01-22,42.48366
2024-01-23,39.21568
2024-01-24,30.06535
2024-01-25,26.14379
2024-01-26,37.2549
2024-01-27,18.30065
2024-01-28,20.26143
2024-01-29,27.45098
2024-01-30,39.21568
2024-01-31,35.94771
2024-02-01,37.90849
2024-02-02,24.8366
2024-02-03,26.14379
2024-02-04,23.52941
2024-02-05,27.45098
2024-02-06,30.06535
2024-02-07,32.02614
2024-02-08,21.56862
2024-02-09,15.03267
2024-02-10,13.07189
2024-02-11,17.64705
2024-02-12,19.60784
2024-02-13,29.41176
2024-02-14,28.10457
2024-02-15,28.10457
2024-02-16,23.52941
2024-02-17,20.91503
2024-02-18,24.183
2024-02-19,38.56209
2024-02-20,28.75816
2024-02-21,38.56209
2024-02-22,28.75816
2024-02-23,23.52941
2024-02-24,24.183
2024-02-25,21.56862
2024-02-26,35.94771
2024-02-27,36.6013
2024-02-28,41.17647
2024-02-29,25.49019
2024-03-01,19.60784
2024-03-02,28.10457
2024-03-03,22.22222
2024-03-04,28.10457
2024-03-05,28.10457
2024-03-06,35.29411
2024-03-07,33.33333
2024-03-08,26.14379
2024-03-09,23.52941
2024-03-10,21.56862
2024-03-11,32.02614
2024-03-12,39.86928
2024-03-13,42.48366
2024-03-14,28.75816
2024-03-15,28.75816
2024-03-16,20.26143
2024-03-17,21.56862
2024-03-18,39.86928
2024-03-19,35.94771
2024-03-20,34.64052
