date,미국증시휴장일
2023-06-02,0.07297
2023-06-03,0.0617
2023-06-04,0.07231
2023-06-05,0.20699
2023-06-06,0.22424
2023-06-07,0.06767
2023-06-08,0.0544
2023-06-09,0.04776
2023-06-10,0.02653
2023-06-11,0.01658
2023-06-12,0.0889
2023-06-13,0.05042
2023-06-14,0.05904
2023-06-15,0.06236
2023-06-16,0.14131
2023-06-17,0.21164
2023-06-18,0.14861
2023-06-19,2.25042
2023-06-20,0.87973
2023-06-21,0.07364
2023-06-22,0.07629
2023-06-23,0.0617
2023-06-24,0.04179
2023-06-25,0.02123
2023-06-26,0.10681
2023-06-27,0.05904
2023-06-28,0.0471
2023-06-29,0.09553
2023-06-30,0.16453
2023-07-01,0.17581
2023-07-02,0.19173
2023-07-03,1.01906
2023-07-04,3.06116
2023-07-05,1.14047
2023-07-06,0.10416
2023-07-07,0.08027
2023-07-08,0.04312
2023-07-09,0.02189
2023-07-10,0.0962
2023-07-11,0.07231
2023-07-12,0.05042
2023-07-13,0.06767
2023-07-14,0.08624
2023-07-15,0.04179
2023-07-16,0.0272
2023-07-17,0.12738
2023-07-18,0.07098
2023-07-19,0.05506
2023-07-20,0.05705
2023-07-21,0.08956
2023-07-22,0.04047
2023-07-23,0.02255
2023-07-24,0.06634
2023-07-25,0.04246
2023-07-26,0.04179
2023-07-27,0.04047
2023-07-28,0.04644
2023-07-29,0.03118
2023-07-30,0.0199
2023-07-31,0.10548
2023-08-01,0.06037
2023-08-02,0.05772
2023-08-03,0.03582
2023-08-04,0.04179
2023-08-05,0.01791
2023-08-06,0.01194
2023-08-07,0.07364
2023-08-08,0.02322
2023-08-09,0.02521
2023-08-10,0.02653
2023-08-11,0.02786
2023-08-12,0.0325
2023-08-13,0.02056
2023-08-14,0.06435
2023-08-15,0.06767
2023-08-16,0.03781
2023-08-17,0.02388
2023-08-18,0.0325
2023-08-19,0.01658
2023-08-20,0.00597
2023-08-21,0.04312
2023-08-22,0.02786
2023-08-23,0.02919
2023-08-24,0.02852
2023-08-25,0.03118
2023-08-26,0.00729
2023-08-27,0.0126
2023-08-28,0.05705
2023-08-29,0.02255
2023-08-30,0.0398
2023-08-31,0.04246
2023-09-01,0.15193
2023-09-02,0.07629
2023-09-03,0.07563
2023-09-04,2.28094
2023-09-05,0.77822
2023-09-06,0.03781
2023-09-07,0.02587
2023-09-08,0.03781
2023-09-09,0.02521
2023-09-10,0.01127
2023-09-11,0.04644
2023-09-12,0.03118
2023-09-13,0.04378
2023-09-14,0.03051
2023-09-15,0.0272
2023-09-16,0.02123
2023-09-17,0.01326
2023-09-18,0.06369
2023-09-19,0.02587
2023-09-20,0.03848
2023-09-21,0.04246
2023-09-22,0.04445
2023-09-23,0.03715
2023-09-24,0.02255
2023-09-25,0.07828
2023-09-26,0.06634
2023-09-27,0.09752
2023-09-28,0.09819
2023-09-29,0.0816
2023-09-30,0.10349
2023-10-01,0.07297
2023-10-02,0.10482
2023-10-03,0.05639
2023-10-04,0.04776
2023-10-05,0.03715
2023-10-06,0.04179
2023-10-07,0.06568
2023-10-08,0.08492
2023-10-09,0.21296
2023-10-10,0.06767
2023-10-11,0.04047
2023-10-12,0.03848
2023-10-13,0.03184
2023-10-14,0.0272
2023-10-15,0.01791
2023-10-16,0.05373
2023-10-17,0.02454
2023-10-18,0.01724
2023-10-19,0.02653
2023-10-20,0.02985
2023-10-21,0.0272
2023-10-22,0.01194
2023-10-23,0.0617
2023-10-24,0.02521
2023-10-25,0.03317
2023-10-26,0.0398
2023-10-27,0.04113
2023-10-28,0.01791
2023-10-29,0.01061
2023-10-30,0.07231
2023-10-31,0.0325
2023-11-01,0.04047
2023-11-02,0.03449
2023-11-03,0.06302
2023-11-04,0.02123
2023-11-05,0.0126
2023-11-06,0.84523
2023-11-07,0.19107
2023-11-08,0.27068
2023-11-09,0.22026
2023-11-10,0.15922
2023-11-11,0.05572
2023-11-12,0.02653
2023-11-13,0.2594
2023-11-14,0.07629
2023-11-15,0.11743
2023-11-16,0.10416
2023-11-17,0.05838
2023-11-18,0.04511
2023-11-19,0.07496
2023-11-20,0.29258
2023-11-21,0.31513
2023-11-22,0.42792
2023-11-23,2.26303
2023-11-24,1.38064
2023-11-25,0.20898
2023-11-26,0.05971
2023-11-27,0.21761
2023-11-28,0.11278
2023-11-29,0.06833
2023-11-30,0.07563
2023-12-01,0.07961
2023-12-02,0.02786
2023-12-03,0.01592
2023-12-04,0.15126
2023-12-05,0.08691
2023-12-06,0.08094
2023-12-07,0.06236
2023-12-08,0.07165
2023-12-09,0.02388
2023-12-10,0.01592
2023-12-11,0.11809
2023-12-12,0.07895
2023-12-13,0.08425
2023-12-14,0.12141
2023-12-15,0.09221
2023-12-16,0.05971
2023-12-17,0.03781
2023-12-18,0.13269
2023-12-19,0.11676
2023-12-20,0.16453
2023-12-21,0.21164
2023-12-22,0.41266
2023-12-23,0.45645
2023-12-24,0.34632
2023-12-25,0.82732
2023-12-26,0.80343
2023-12-27,0.41863
2023-12-28,1.02834
2023-12-29,1.64469
2023-12-30,0.4047
2023-12-31,0.3702
2024-01-01,1.32491
2024-01-02,0.66278
2024-01-03,0.17581
2024-01-04,0.13136
2024-01-05,0.08293
2024-01-06,0.03051
2024-01-07,0.04047
2024-01-08,0.13335
2024-01-09,0.11345
2024-01-10,0.07895
2024-01-11,0.10217
2024-01-12,0.14794
2024-01-13,0.16453
2024-01-14,0.1579
2024-01-15,3.59325
2024-01-16,2.03016
2024-01-17,0.10814
2024-01-18,0.07828
2024-01-19,0.06568
2024-01-20,0.06568
2024-01-21,0.05572
2024-01-22,0.19571
2024-01-23,0.09421
2024-01-24,0.07961
2024-01-25,0.0889
2024-01-26,0.08558
2024-01-27,0.05042
2024-01-28,0.03184
2024-01-29,0.18842
2024-01-30,0.1506
2024-01-31,0.08492
2024-02-01,0.07364
2024-02-02,0.09354
2024-02-03,0.06302
2024-02-04,0.05042
2024-02-05,0.1579
2024-02-06,0.10416
2024-02-07,0.13069
2024-02-08,0.25874
2024-02-09,0.31911
2024-02-10,0.23552
2024-02-11,0.14463
2024-02-12,0.37219
2024-02-13,0.13998
2024-02-14,0.12273
2024-02-15,0.16188
2024-02-16,0.19571
2024-02-17,0.25741
2024-02-18,0.26339
2024-02-19,4.72178
2024-02-20,2.41429
2024-02-21,0.13534
2024-02-22,0.09288
2024-02-23,0.1234
2024-02-24,0.08359
2024-02-25,0.06302
2024-02-26,0.19638
2024-02-27,0.10084
2024-02-28,0.12605
2024-02-29,0.18311
2024-03-01,0.26604
2024-03-02,0.11345
2024-03-03,0.08624
2024-03-04,0.3231
2024-03-05,0.13667
2024-03-06,0.1287
2024-03-07,0.1088
2024-03-08,0.11676
2024-03-09,0.09354
2024-03-10,0.05506
2024-03-11,0.15989
2024-03-12,0.09022
2024-03-13,0.0743
2024-03-14,0.08691
2024-03-15,0.09221
2024-03-16,0.06568
2024-03-17,0.0471
2024-03-18,0.39342
2024-03-19,0.06833
2024-03-20,0.08027
