date,상속등기
2023-05-30,67.0103
2023-05-31,53.09278
2023-06-01,49.48453
2023-06-02,54.63917
2023-06-03,27.31958
2023-06-04,27.83505
2023-06-05,50.51546
2023-06-06,34.53608
2023-06-07,61.3402
2023-06-08,76.80412
2023-06-09,52.57731
2023-06-10,29.38144
2023-06-11,25.77319
2023-06-12,69.07216
2023-06-13,63.91752
2023-06-14,57.21649
2023-06-15,60.82474
2023-06-16,49.48453
2023-06-17,18.5567
2023-06-18,18.5567
2023-06-19,69.58762
2023-06-20,54.12371
2023-06-21,57.73195
2023-06-22,53.60824
2023-06-23,43.81443
2023-06-24,31.95876
2023-06-25,12.88659
2023-06-26,56.18556
2023-06-27,53.09278
2023-06-28,61.3402
2023-06-29,43.29896
2023-06-30,43.81443
2023-07-01,17.52577
2023-07-02,22.16494
2023-07-03,61.3402
2023-07-04,58.24742
2023-07-05,50.51546
2023-07-06,51.03092
2023-07-07,42.7835
2023-07-08,19.58762
2023-07-09,20.10309
2023-07-10,57.21649
2023-07-11,53.09278
2023-07-12,60.30927
2023-07-13,54.12371
2023-07-14,41.23711
2023-07-15,30.92783
2023-07-16,25.25773
2023-07-17,69.07216
2023-07-18,58.76288
2023-07-19,71.13402
2023-07-20,57.73195
2023-07-21,59.27835
2023-07-22,23.19587
2023-07-23,22.68041
2023-07-24,65.97938
2023-07-25,60.82474
2023-07-26,56.18556
2023-07-27,59.27835
2023-07-28,40.20618
2023-07-29,22.68041
2023-07-30,20.61855
2023-07-31,57.73195
2023-08-01,51.54639
2023-08-02,52.57731
2023-08-03,48.96907
2023-08-04,54.63917
2023-08-05,19.58762
2023-08-06,18.5567
2023-08-07,51.54639
2023-08-08,61.85567
2023-08-09,65.97938
2023-08-10,43.81443
2023-08-11,41.75257
2023-08-12,16.49484
2023-08-13,20.61855
2023-08-14,58.24742
2023-08-15,35.56701
2023-08-16,52.06185
2023-08-17,66.49484
2023-08-18,56.70103
2023-08-19,22.16494
2023-08-20,16.49484
2023-08-21,63.91752
2023-08-22,63.40206
2023-08-23,59.79381
2023-08-24,53.60824
2023-08-25,41.23711
2023-08-26,16.49484
2023-08-27,17.52577
2023-08-28,47.93814
2023-08-29,53.09278
2023-08-30,47.93814
2023-08-31,42.7835
2023-09-01,41.75257
2023-09-02,15.97938
2023-09-03,18.5567
2023-09-04,72.16494
2023-09-05,57.21649
2023-09-06,65.97938
2023-09-07,53.60824
2023-09-08,45.87628
2023-09-09,25.25773
2023-09-10,21.13402
2023-09-11,65.97938
2023-09-12,64.43298
2023-09-13,61.85567
2023-09-14,60.30927
2023-09-15,44.32989
2023-09-16,32.47422
2023-09-17,27.31958
2023-09-18,65.46391
2023-09-19,57.73195
2023-09-20,50.0
2023-09-21,48.96907
2023-09-22,43.29896
2023-09-23,21.13402
2023-09-24,21.64948
2023-09-25,54.12371
2023-09-26,51.54639
2023-09-27,35.56701
2023-09-28,12.88659
2023-09-29,19.07216
2023-09-30,14.43298
2023-10-01,22.68041
2023-10-02,24.74226
2023-10-03,27.31958
2023-10-04,72.16494
2023-10-05,62.37113
2023-10-06,54.63917
2023-10-07,17.52577
2023-10-08,17.52577
2023-10-09,32.47422
2023-10-10,70.61855
2023-10-11,65.46391
2023-10-12,60.82474
2023-10-13,54.12371
2023-10-14,22.68041
2023-10-15,22.16494
2023-10-16,73.71134
2023-10-17,71.13402
2023-10-18,73.71134
2023-10-19,60.82474
2023-10-20,51.03092
2023-10-21,12.88659
2023-10-22,19.07216
2023-10-23,76.80412
2023-10-24,67.52577
2023-10-25,55.15463
2023-10-26,65.97938
2023-10-27,38.14432
2023-10-28,25.77319
2023-10-29,20.10309
2023-10-30,73.19587
2023-10-31,57.21649
2023-11-01,50.0
2023-11-02,58.24742
2023-11-03,61.3402
2023-11-04,22.16494
2023-11-05,16.49484
2023-11-06,52.06185
2023-11-07,52.57731
2023-11-08,44.32989
2023-11-09,54.12371
2023-11-10,49.48453
2023-11-11,20.61855
2023-11-12,21.64948
2023-11-13,67.52577
2023-11-14,52.06185
2023-11-15,48.4536
2023-11-16,41.23711
2023-11-17,36.59793
2023-11-18,20.10309
2023-11-19,18.04123
2023-11-20,52.06185
2023-11-21,69.58762
2023-11-22,56.18556
2023-11-23,53.09278
2023-11-24,51.54639
2023-11-25,10.82474
2023-11-26,22.16494
2023-11-27,57.73195
2023-11-28,42.7835
2023-11-29,50.51546
2023-11-30,56.70103
2023-12-01,56.18556
2023-12-02,25.77319
2023-12-03,25.77319
2023-12-04,59.27835
2023-12-05,47.42268
2023-12-06,50.0
2023-12-07,45.87628
2023-12-08,39.17525
2023-12-09,24.2268
2023-12-10,19.07216
2023-12-11,57.73195
2023-12-12,61.85567
2023-12-13,62.37113
2023-12-14,42.7835
2023-12-15,44.84536
2023-12-16,18.5567
2023-12-17,24.2268
2023-12-18,53.09278
2023-12-19,54.63917
2023-12-20,47.93814
2023-12-21,37.62886
2023-12-22,41.75257
2023-12-23,14.43298
2023-12-24,15.46391
2023-12-25,20.10309
2023-12-26,53.60824
2023-12-27,53.09278
2023-12-28,43.29896
2023-12-29,37.1134
2023-12-30,21.64948
2023-12-31,17.0103
2024-01-01,17.52577
2024-01-02,54.12371
2024-01-03,56.18556
2024-01-04,55.15463
2024-01-05,48.96907
2024-01-06,28.86597
2024-01-07,24.74226
2024-01-08,59.79381
2024-01-09,53.60824
2024-01-10,46.90721
2024-01-11,62.37113
2024-01-12,54.12371
2024-01-13,21.64948
2024-01-14,30.41237
2024-01-15,60.82474
2024-01-16,60.30927
2024-01-17,57.21649
2024-01-18,58.76288
2024-01-19,54.63917
2024-01-20,27.83505
2024-01-21,34.02061
2024-01-22,62.37113
2024-01-23,57.21649
2024-01-24,57.73195
2024-01-25,60.82474
2024-01-26,50.51546
2024-01-27,22.16494
2024-01-28,23.19587
2024-01-29,64.94845
2024-01-30,72.16494
2024-01-31,65.97938
2024-02-01,47.42268
2024-02-02,51.03092
2024-02-03,14.43298
2024-02-04,22.68041
2024-02-05,59.79381
2024-02-06,52.06185
2024-02-07,43.29896
2024-02-08,31.44329
2024-02-09,23.71134
2024-02-10,23.71134
2024-02-11,27.83505
2024-02-12,24.74226
2024-02-13,77.83505
2024-02-14,73.71134
2024-02-15,61.3402
2024-02-16,52.06185
2024-02-17,10.82474
2024-02-18,32.47422
2024-02-19,73.71134
2024-02-20,61.85567
2024-02-21,61.85567
2024-02-22,51.03092
2024-02-23,48.96907
2024-02-24,15.97938
2024-02-25,25.25773
2024-02-26,61.85567
2024-02-27,55.15463
2024-02-28,69.58762
2024-02-29,54.12371
2024-03-01,23.71134
2024-03-02,21.13402
2024-03-03,22.68041
2024-03-04,64.43298
2024-03-05,80.41237
2024-03-06,67.0103
2024-03-07,61.3402
2024-03-08,46.90721
2024-03-09,26.28865
2024-03-10,34.02061
2024-03-11,59.27835
2024-03-12,60.30927
2024-03-13,61.85567
2024-03-14,47.42268
2024-03-15,44.84536
2024-03-16,34.53608
2024-03-17,18.5567
2024-03-18,72.16494
2024-03-19,75.77319
2024-03-20,97.93814
