date,근린생활시설
2023-05-30,41.10169
2023-05-31,39.19491
2023-06-01,36.7055
2023-06-02,36.91737
2023-06-03,22.77542
2023-06-04,25.52966
2023-06-05,32.94491
2023-06-06,26.64194
2023-06-07,37.81779
2023-06-08,39.51271
2023-06-09,34.42796
2023-06-10,25.15889
2023-06-11,27.70127
2023-06-12,40.41313
2023-06-13,38.24152
2023-06-14,38.66525
2023-06-15,34.90466
2023-06-16,33.47457
2023-06-17,24.09957
2023-06-18,23.51694
2023-06-19,37.55296
2023-06-20,38.29449
2023-06-21,34.375
2023-06-22,36.49364
2023-06-23,32.68008
2023-06-24,22.13983
2023-06-25,20.49788
2023-06-26,32.99788
2023-06-27,35.69915
2023-06-28,38.08262
2023-06-29,32.20338
2023-06-30,31.14406
2023-07-01,19.96822
2023-07-02,22.66949
2023-07-03,34.90466
2023-07-04,36.75847
2023-07-05,38.82415
2023-07-06,34.90466
2023-07-07,32.73305
2023-07-08,22.93432
2023-07-09,20.65677
2023-07-10,38.34745
2023-07-11,36.7055
2023-07-12,37.44703
2023-07-13,38.98305
2023-07-14,31.93855
2023-07-15,21.3983
2023-07-16,19.59745
2023-07-17,38.13559
2023-07-18,37.71186
2023-07-19,37.65889
2023-07-20,32.62711
2023-07-21,31.62076
2023-07-22,20.76271
2023-07-23,18.69703
2023-07-24,34.95762
2023-07-25,34.48093
2023-07-26,34.90466
2023-07-27,32.89194
2023-07-28,31.83262
2023-07-29,19.86228
2023-07-30,20.65677
2023-07-31,31.62076
2023-08-01,32.57415
2023-08-02,29.50211
2023-08-03,31.25
2023-08-04,26.37711
2023-08-05,22.56355
2023-08-06,20.97457
2023-08-07,35.80508
2023-08-08,34.63983
2023-08-09,38.18855
2023-08-10,29.60805
2023-08-11,30.50847
2023-08-12,20.44491
2023-08-13,22.29872
2023-08-14,34.69279
2023-08-15,24.15254
2023-08-16,37.12923
2023-08-17,35.96398
2023-08-18,33.36864
2023-08-19,21.82203
2023-08-20,20.39194
2023-08-21,38.13559
2023-08-22,37.28813
2023-08-23,34.63983
2023-08-24,36.49364
2023-08-25,32.99788
2023-08-26,24.15254
2023-08-27,23.67584
2023-08-28,38.55932
2023-08-29,36.7055
2023-08-30,37.55296
2023-08-31,34.85169
2023-09-01,32.62711
2023-09-02,21.82203
2023-09-03,22.61652
2023-09-04,39.88347
2023-09-05,42.10805
2023-09-06,40.83686
2023-09-07,41.68432
2023-09-08,33.7394
2023-09-09,25.0
2023-09-10,28.33686
2023-09-11,43.75
2023-09-12,45.18008
2023-09-13,37.60593
2023-09-14,36.22881
2023-09-15,33.10381
2023-09-16,22.61652
2023-09-17,27.91313
2023-09-18,39.03601
2023-09-19,40.83686
2023-09-20,34.16313
2023-09-21,33.79237
2023-09-22,28.86652
2023-09-23,21.82203
2023-09-24,21.61016
2023-09-25,32.41525
2023-09-26,29.92584
2023-09-27,24.6822
2023-09-28,15.88983
2023-09-29,11.7055
2023-09-30,14.8305
2023-10-01,14.67161
2023-10-02,19.54449
2023-10-03,24.15254
2023-10-04,38.02966
2023-10-05,32.89194
2023-10-06,32.78601
2023-10-07,21.7161
2023-10-08,22.13983
2023-10-09,26.80084
2023-10-10,39.24788
2023-10-11,45.92161
2023-10-12,42.21398
2023-10-13,33.84533
2023-10-14,23.30508
2023-10-15,23.83474
2023-10-16,40.83686
2023-10-17,39.56567
2023-10-18,37.97669
2023-10-19,39.56567
2023-10-20,36.8644
2023-10-21,25.63559
2023-10-22,23.41101
2023-10-23,39.93644
2023-10-24,37.44703
2023-10-25,37.12923
2023-10-26,34.69279
2023-10-27,32.78601
2023-10-28,21.61016
2023-10-29,21.92796
2023-10-30,37.23516
2023-10-31,36.06991
2023-11-01,36.49364
2023-11-02,36.81144
2023-11-03,31.88559
2023-11-04,22.19279
2023-11-05,20.70974
2023-11-06,32.25635
2023-11-07,36.12288
2023-11-08,35.80508
2023-11-09,35.01059
2023-11-10,30.29661
2023-11-11,18.75
2023-11-12,20.02118
2023-11-13,33.31567
2023-11-14,38.13559
2023-11-15,38.24152
2023-11-16,32.68008
2023-11-17,31.25
2023-11-18,19.65042
2023-11-19,19.54449
2023-11-20,38.29449
2023-11-21,35.48728
2023-11-22,35.06355
2023-11-23,33.15677
2023-11-24,33.7394
2023-11-25,20.92161
2023-11-26,20.81567
2023-11-27,35.27542
2023-11-28,31.93855
2023-11-29,36.01694
2023-11-30,29.71398
2023-12-01,26.32415
2023-12-02,19.49152
2023-12-03,21.875
2023-12-04,32.46822
2023-12-05,36.81144
2023-12-06,31.99152
2023-12-07,33.20974
2023-12-08,29.60805
2023-12-09,22.08686
2023-12-10,22.03389
2023-12-11,33.8983
2023-12-12,33.36864
2023-12-13,34.53389
2023-12-14,31.93855
2023-12-15,29.13135
2023-12-16,19.12076
2023-12-17,18.06144
2023-12-18,29.92584
2023-12-19,36.81144
2023-12-20,35.22245
2023-12-21,27.54237
2023-12-22,25.47669
2023-12-23,17.05508
2023-12-24,14.08898
2023-12-25,17.05508
2023-12-26,31.67372
2023-12-27,31.35593
2023-12-28,29.07838
2023-12-29,26.69491
2023-12-30,17.47881
2023-12-31,16.31355
2024-01-01,16.84322
2024-01-02,37.28813
2024-01-03,40.09533
2024-01-04,36.28177
2024-01-05,34.95762
2024-01-06,27.70127
2024-01-07,25.95338
2024-01-08,36.65254
2024-01-09,39.56567
2024-01-10,39.08898
2024-01-11,46.18644
2024-01-12,36.06991
2024-01-13,27.54237
2024-01-14,26.05932
2024-01-15,44.70338
2024-01-16,43.53813
2024-01-17,46.13347
2024-01-18,40.94279
2024-01-19,40.09533
2024-01-20,28.28389
2024-01-21,27.17161
2024-01-22,49.47033
2024-01-23,49.62923
2024-01-24,46.45127
2024-01-25,44.33262
2024-01-26,40.94279
2024-01-27,26.85381
2024-01-28,25.31779
2024-01-29,43.80296
2024-01-30,44.27966
2024-01-31,45.07415
2024-02-01,37.97669
2024-02-02,40.41313
2024-02-03,25.37076
2024-02-04,24.6822
2024-02-05,42.16101
2024-02-06,40.09533
2024-02-07,36.75847
2024-02-08,29.18432
2024-02-09,15.88983
2024-02-10,15.67796
2024-02-11,16.73728
2024-02-12,20.81567
2024-02-13,41.89618
2024-02-14,45.76271
2024-02-15,44.96822
2024-02-16,41.68432
2024-02-17,26.37711
2024-02-18,25.42372
2024-02-19,45.07415
2024-02-20,45.39194
2024-02-21,43.69703
2024-02-22,39.56567
2024-02-23,34.74576
2024-02-24,26.53601
2024-02-25,23.67584
2024-02-26,39.14194
2024-02-27,41.52542
2024-02-28,37.1822
2024-02-29,30.56144
2024-03-01,20.65677
2024-03-02,21.34533
2024-03-03,22.13983
2024-03-04,37.71186
2024-03-05,39.30084
2024-03-06,42.16101
2024-03-07,44.12076
2024-03-08,35.59322
2024-03-09,23.83474
2024-03-10,26.85381
2024-03-11,45.65677
2024-03-12,42.00211
2024-03-13,39.72457
2024-03-14,43.69703
2024-03-15,32.46822
2024-03-16,23.88771
2024-03-17,24.8411
2024-03-18,46.92796
2024-03-19,45.49788
2024-03-20,42.21398
