date,개인사업자폐업신고
2023-05-29,11.73864
2023-05-30,27.40863
2023-05-31,27.24252
2023-06-01,20.65337
2023-06-02,16.83277
2023-06-03,5.1495
2023-06-04,6.14617
2023-06-05,18.54928
2023-06-06,8.63787
2023-06-07,21.3732
2023-06-08,17.22037
2023-06-09,15.28239
2023-06-10,5.26024
2023-06-11,6.58914
2023-06-12,20.32115
2023-06-13,19.04761
2023-06-14,16.05758
2023-06-15,16.99889
2023-06-16,13.95348
2023-06-17,3.82059
2023-06-18,6.14617
2023-06-19,19.60132
2023-06-20,17.10963
2023-06-21,15.72535
2023-06-22,16.7774
2023-06-23,11.73864
2023-06-24,4.7619
2023-06-25,5.09413
2023-06-26,19.76744
2023-06-27,21.04097
2023-06-28,17.82945
2023-06-29,17.88482
2023-06-30,16.55592
2023-07-01,5.92469
2023-07-02,7.75193
2023-07-03,21.53931
2023-07-04,17.77408
2023-07-05,18.32779
2023-07-06,17.05426
2023-07-07,10.6866
2023-07-08,3.98671
2023-07-09,5.20487
2023-07-10,16.22369
2023-07-11,15.66998
2023-07-12,18.32779
2023-07-13,14.00885
2023-07-14,10.46511
2023-07-15,5.26024
2023-07-16,5.64784
2023-07-17,17.66334
2023-07-18,15.4485
2023-07-19,15.39313
2023-07-20,15.8361
2023-07-21,14.45182
2023-07-22,4.81727
2023-07-23,5.70321
2023-07-24,20.54263
2023-07-25,17.49723
2023-07-26,14.50719
2023-07-27,13.62126
2023-07-28,13.23366
2023-07-29,4.54042
2023-07-30,5.70321
2023-07-31,18.43853
2023-08-01,15.50387
2023-08-02,14.06423
2023-08-03,13.23366
2023-08-04,11.01882
2023-08-05,3.433
2023-08-06,4.42967
2023-08-07,20.76411
2023-08-08,13.78737
2023-08-09,12.4031
2023-08-10,13.28903
2023-08-11,11.73864
2023-08-12,4.04208
2023-08-13,4.87264
2023-08-14,12.84606
2023-08-15,5.59246
2023-08-16,18.21705
2023-08-17,14.06423
2023-08-18,13.62126
2023-08-19,4.15282
2023-08-20,5.03875
2023-08-21,18.16168
2023-08-22,12.84606
2023-08-23,14.56256
2023-08-24,13.45514
2023-08-25,12.34772
2023-08-26,3.87596
2023-08-27,5.1495
2023-08-28,15.66998
2023-08-29,18.32779
2023-08-30,16.05758
2023-08-31,17.05426
2023-09-01,14.56256
2023-09-02,5.81395
2023-09-03,5.42635
2023-09-04,19.2691
2023-09-05,14.72868
2023-09-06,17.10963
2023-09-07,15.78073
2023-09-08,12.45847
2023-09-09,4.09745
2023-09-10,4.98338
2023-09-11,17.88482
2023-09-12,16.50055
2023-09-13,13.95348
2023-09-14,15.17165
2023-09-15,11.35105
2023-09-16,5.09413
2023-09-17,5.09413
2023-09-18,19.15836
2023-09-19,15.4485
2023-09-20,13.45514
2023-09-21,13.45514
2023-09-22,10.79734
2023-09-23,4.20819
2023-09-24,4.92801
2023-09-25,13.45514
2023-09-26,12.23698
2023-09-27,10.46511
2023-09-28,2.82392
2023-09-29,3.26688
2023-09-30,2.76854
2023-10-01,3.82059
2023-10-02,5.75858
2023-10-03,6.97674
2023-10-04,17.94019
2023-10-05,16.00221
2023-10-06,15.17165
2023-10-07,5.26024
2023-10-08,2.93466
2023-10-09,6.58914
2023-10-10,20.32115
2023-10-11,17.38648
2023-10-12,18.16168
2023-10-13,11.90476
2023-10-14,4.26356
2023-10-15,5.81395
2023-10-16,17.88482
2023-10-17,15.22702
2023-10-18,16.11295
2023-10-19,15.61461
2023-10-20,12.18161
2023-10-21,4.09745
2023-10-22,5.86932
2023-10-23,17.38648
2023-10-24,17.94019
2023-10-25,14.72868
2023-10-26,14.28571
2023-10-27,11.51716
2023-10-28,4.65116
2023-10-29,5.75858
2023-10-30,18.8815
2023-10-31,19.65669
2023-11-01,17.94019
2023-11-02,14.89479
2023-11-03,14.39645
2023-11-04,3.98671
2023-11-05,5.59246
2023-11-06,18.32779
2023-11-07,16.55592
2023-11-08,13.62126
2023-11-09,13.3444
2023-11-10,10.6866
2023-11-11,3.70985
2023-11-12,4.59579
2023-11-13,15.94684
2023-11-14,14.95016
2023-11-15,14.78405
2023-11-16,15.33776
2023-11-17,12.29235
2023-11-18,4.65116
2023-11-19,7.14285
2023-11-20,17.94019
2023-11-21,15.94684
2023-11-22,17.38648
2023-11-23,15.4485
2023-11-24,14.56256
2023-11-25,6.58914
2023-11-26,5.70321
2023-11-27,18.8815
2023-11-28,18.8815
2023-11-29,19.2691
2023-11-30,19.87818
2023-12-01,13.62126
2023-12-02,5.37098
2023-12-03,7.14285
2023-12-04,19.71207
2023-12-05,15.66998
2023-12-06,15.94684
2023-12-07,17.22037
2023-12-08,16.33444
2023-12-09,5.81395
2023-12-10,5.1495
2023-12-11,17.49723
2023-12-12,17.38648
2023-12-13,20.93023
2023-12-14,15.17165
2023-12-15,15.00553
2023-12-16,5.53709
2023-12-17,7.69656
2023-12-18,18.43853
2023-12-19,18.54928
2023-12-20,17.99557
2023-12-21,18.54928
2023-12-22,14.78405
2023-12-23,6.0908
2023-12-24,5.42635
2023-12-25,8.13953
2023-12-26,22.75747
2023-12-27,26.63344
2023-12-28,24.25249
2023-12-29,23.36655
2023-12-30,8.25027
2023-12-31,9.35769
2024-01-01,7.97342
2024-01-02,21.76079
2024-01-03,21.53931
2024-01-04,22.92358
2024-01-05,18.8815
2024-01-06,8.08416
2024-01-07,8.69324
2024-01-08,20.76411
2024-01-09,20.32115
2024-01-10,22.81284
2024-01-11,21.42857
2024-01-12,18.4939
2024-01-13,7.08748
2024-01-14,7.86267
2024-01-15,25.08305
2024-01-16,22.14839
2024-01-17,22.14839
2024-01-18,21.31782
2024-01-19,17.33111
2024-01-20,7.25359
2024-01-21,8.5825
2024-01-22,22.20376
2024-01-23,21.87153
2024-01-24,20.09966
2024-01-25,18.8815
2024-01-26,14.45182
2024-01-27,4.42967
2024-01-28,6.14617
2024-01-29,18.99224
2024-01-30,16.72203
2024-01-31,19.65669
2024-02-01,15.0609
2024-02-02,13.67663
2024-02-03,4.3743
2024-02-04,6.42303
2024-02-05,19.04761
2024-02-06,16.05758
2024-02-07,12.84606
2024-02-08,9.24695
2024-02-09,4.87264
2024-02-10,3.54374
2024-02-11,3.433
2024-02-12,7.41971
2024-02-13,16.27906
2024-02-14,15.61461
2024-02-15,15.4485
2024-02-16,13.89811
2024-02-17,5.20487
2024-02-18,7.19822
2024-02-19,15.94684
2024-02-20,16.50055
2024-02-21,16.05758
2024-02-22,15.61461
2024-02-23,13.12292
2024-02-24,4.92801
2024-02-25,7.08748
2024-02-26,20.43189
2024-02-27,17.82945
2024-02-28,17.05426
2024-02-29,16.33444
2024-03-01,6.20155
2024-03-02,4.81727
2024-03-03,7.58582
2024-03-04,22.14839
2024-03-05,16.72203
2024-03-06,17.60797
2024-03-07,15.22702
2024-03-08,13.67663
2024-03-09,4.92801
2024-03-10,6.14617
2024-03-11,17.5526
2024-03-12,13.84274
2024-03-13,17.05426
2024-03-14,16.22369
2024-03-15,12.62458
2024-03-16,4.42967
2024-03-17,5.09413
2024-03-18,16.50055
2024-03-19,15.94684
2024-03-20,14.00885
