date,KB다이렉트
2023-05-29,33.2611
2023-05-30,66.63055
2023-05-31,61.21343
2023-06-01,63.81365
2023-06-02,55.2546
2023-06-03,24.8104
2023-06-04,30.66088
2023-06-05,56.013
2023-06-06,33.47778
2023-06-07,62.18851
2023-06-08,56.12134
2023-06-09,56.98808
2023-06-10,30.33586
2023-06-11,30.55254
2023-06-12,60.02166
2023-06-13,56.87973
2023-06-14,57.52979
2023-06-15,54.92957
2023-06-16,54.92957
2023-06-17,28.92741
2023-06-18,27.41061
2023-06-19,65.11375
2023-06-20,62.73022
2023-06-21,61.6468
2023-06-22,56.33802
2023-06-23,52.97941
2023-06-24,25.67713
2023-06-25,29.46912
2023-06-26,56.66305
2023-06-27,64.89707
2023-06-28,59.58829
2023-06-29,53.30444
2023-06-30,52.11267
2023-07-01,27.84398
2023-07-02,31.63596
2023-07-03,69.01408
2023-07-04,61.43011
2023-07-05,59.58829
2023-07-06,54.92957
2023-07-07,54.92957
2023-07-08,27.84398
2023-07-09,27.41061
2023-07-10,65.87215
2023-07-11,52.97941
2023-07-12,53.30444
2023-07-13,52.65438
2023-07-14,47.99566
2023-07-15,29.6858
2023-07-16,28.16901
2023-07-17,66.73889
2023-07-18,56.013
2023-07-19,54.82123
2023-07-20,51.46262
2023-07-21,48.75406
2023-07-22,25.46045
2023-07-23,27.84398
2023-07-24,59.15492
2023-07-25,60.8884
2023-07-26,55.03791
2023-07-27,58.0715
2023-07-28,57.96316
2023-07-29,27.51895
2023-07-30,32.82773
2023-07-31,64.13867
2023-08-01,56.87973
2023-08-02,50.05417
2023-08-03,50.70422
2023-08-04,50.37919
2023-08-05,28.16901
2023-08-06,26.54387
2023-08-07,61.97183
2023-08-08,54.06283
2023-08-09,55.03791
2023-08-10,56.013
2023-08-11,52.00433
2023-08-12,29.57746
2023-08-13,32.71939
2023-08-14,55.2546
2023-08-15,32.5027
2023-08-16,59.80498
2023-08-17,60.02166
2023-08-18,51.02925
2023-08-19,27.84398
2023-08-20,28.71072
2023-08-21,65.11375
2023-08-22,59.04658
2023-08-23,49.18743
2023-08-24,48.8624
2023-08-25,54.4962
2023-08-26,25.24377
2023-08-27,29.46912
2023-08-28,62.08017
2023-08-29,60.45503
2023-08-30,55.57963
2023-08-31,57.74647
2023-09-01,61.43011
2023-09-02,31.31094
2023-09-03,32.71939
2023-09-04,65.98049
2023-09-05,62.4052
2023-09-06,59.58829
2023-09-07,51.24593
2023-09-08,59.47995
2023-09-09,31.41928
2023-09-10,31.85265
2023-09-11,63.92199
2023-09-12,62.62188
2023-09-13,55.2546
2023-09-14,56.22968
2023-09-15,55.90465
2023-09-16,34.56121
2023-09-17,29.79414
2023-09-18,61.97183
2023-09-19,61.32177
2023-09-20,56.33802
2023-09-21,52.97941
2023-09-22,54.17118
2023-09-23,27.6273
2023-09-24,28.71072
2023-09-25,59.47995
2023-09-26,59.37161
2023-09-27,56.66305
2023-09-28,30.22751
2023-09-29,24.052
2023-09-30,27.19393
2023-10-01,26.65222
2023-10-02,29.90249
2023-10-03,32.93607
2023-10-04,76.81473
2023-10-05,63.27193
2023-10-06,54.4962
2023-10-07,27.6273
2023-10-08,26.1105
2023-10-09,30.87757
2023-10-10,80.28169
2023-10-11,59.15492
2023-10-12,58.0715
2023-10-13,59.91332
2023-10-14,31.63596
2023-10-15,27.08559
2023-10-16,62.83856
2023-10-17,61.32177
2023-10-18,54.4962
2023-10-19,51.46262
2023-10-20,52.22101
2023-10-21,31.2026
2023-10-22,33.2611
2023-10-23,59.47995
2023-10-24,61.43011
2023-10-25,53.41278
2023-10-26,55.79631
2023-10-27,49.6208
2023-10-28,31.63596
2023-10-29,29.03575
2023-10-30,67.60563
2023-10-31,62.62188
2023-11-01,53.52112
2023-11-02,51.78764
2023-11-03,55.36294
2023-11-04,29.03575
2023-11-05,30.4442
2023-11-06,62.4052
2023-11-07,62.18851
2023-11-08,59.91332
2023-11-09,51.78764
2023-11-10,51.6793
2023-11-11,32.61105
2023-11-12,32.61105
2023-11-13,61.21343
2023-11-14,53.73781
2023-11-15,53.08775
2023-11-16,51.6793
2023-11-17,51.24593
2023-11-18,28.60238
2023-11-19,29.57746
2023-11-20,59.80498
2023-11-21,55.36294
2023-11-22,54.82123
2023-11-23,53.52112
2023-11-24,55.79631
2023-11-25,26.97724
2023-11-26,28.60238
2023-11-27,63.81365
2023-11-28,56.66305
2023-11-29,58.72156
2023-11-30,56.22968
2023-12-01,57.3131
2023-12-02,31.85265
2023-12-03,28.49404
2023-12-04,66.73889
2023-12-05,55.68797
2023-12-06,52.87107
2023-12-07,50.81256
2023-12-08,46.0455
2023-12-09,29.14409
2023-12-10,28.38569
2023-12-11,58.28819
2023-12-12,59.80498
2023-12-13,54.71289
2023-12-14,56.013
2023-12-15,48.64572
2023-12-16,29.14409
2023-12-17,40.84507
2023-12-18,71.18093
2023-12-19,54.17118
2023-12-20,60.67172
2023-12-21,64.24702
2023-12-22,58.17984
2023-12-23,36.40303
2023-12-24,26.21885
2023-12-25,27.95232
2023-12-26,64.24702
2023-12-27,56.33802
2023-12-28,54.71289
2023-12-29,53.19609
2023-12-30,34.77789
2023-12-31,26.00216
2024-01-01,32.61105
2024-01-02,66.84723
2024-01-03,66.63055
2024-01-04,60.23835
2024-01-05,51.46262
2024-01-06,28.71072
2024-01-07,28.71072
2024-01-08,55.79631
2024-01-09,52.76273
2024-01-10,53.95449
2024-01-11,55.36294
2024-01-12,46.91224
2024-01-13,29.57746
2024-01-14,30.33586
2024-01-15,56.77139
2024-01-16,54.38786
2024-01-17,50.05417
2024-01-18,50.70422
2024-01-19,51.13759
2024-01-20,25.67713
2024-01-21,25.46045
2024-01-22,54.38786
2024-01-23,60.99674
2024-01-24,60.34669
2024-01-25,55.47128
2024-01-26,49.6208
2024-01-27,25.24377
2024-01-28,23.40195
2024-01-29,55.47128
2024-01-30,53.08775
2024-01-31,51.24593
2024-02-01,52.00433
2024-02-02,54.4962
2024-02-03,29.36078
2024-02-04,27.08559
2024-02-05,57.74647
2024-02-06,49.83748
2024-02-07,49.83748
2024-02-08,48.97074
2024-02-09,28.81906
2024-02-10,28.06067
2024-02-11,20.04333
2024-02-12,31.85265
2024-02-13,71.07258
2024-02-14,54.82123
2024-02-15,54.17118
2024-02-16,48.64572
2024-02-17,29.36078
2024-02-18,30.66088
2024-02-19,57.42145
2024-02-20,55.79631
2024-02-21,54.92957
2024-02-22,54.82123
2024-02-23,54.27952
2024-02-24,29.57746
2024-02-25,27.51895
2024-02-26,65.76381
2024-02-27,53.73781
2024-02-28,58.93824
2024-02-29,65.76381
2024-03-01,37.91982
2024-03-02,35.64463
2024-03-03,34.56121
2024-03-04,72.80606
2024-03-05,60.8884
2024-03-06,58.50487
2024-03-07,58.61321
2024-03-08,57.52979
2024-03-09,32.39436
2024-03-10,33.58613
2024-03-11,56.66305
2024-03-12,59.47995
2024-03-13,56.013
2024-03-14,56.22968
2024-03-15,52.54604
2024-03-16,27.41061
2024-03-17,29.79414
2024-03-18,68.25568
2024-03-19,62.73022
2024-03-20,52.54604
