date,블록체인
2023-05-30,4.55085
2023-05-31,4.00123
2023-06-01,3.41643
2023-06-02,3.56593
2023-06-03,2.22046
2023-06-04,2.37435
2023-06-05,3.06907
2023-06-06,2.96354
2023-06-07,4.41014
2023-06-08,4.37497
2023-06-09,3.71103
2023-06-10,2.77887
2023-06-11,3.15701
2023-06-12,4.15512
2023-06-13,4.1771
2023-06-14,4.1903
2023-06-15,3.80336
2023-06-16,3.12623
2023-06-17,1.93466
2023-06-18,2.1633
2023-06-19,3.179
2023-06-20,3.45161
2023-06-21,3.77698
2023-06-22,2.95915
2023-06-23,2.5986
2023-06-24,1.65765
2023-06-25,1.92586
2023-06-26,3.35487
2023-06-27,4.40135
2023-06-28,2.95475
2023-06-29,2.82284
2023-06-30,2.7437
2023-07-01,1.70162
2023-07-02,1.70601
2023-07-03,2.71731
2023-07-04,3.01191
2023-07-05,3.53955
2023-07-06,3.59231
2023-07-07,2.90199
2023-07-08,1.66204
2023-07-09,2.05777
2023-07-10,3.7462
2023-07-11,3.38565
2023-07-12,54.41234
2023-07-13,9.22041
2023-07-14,3.9001
2023-07-15,1.91267
2023-07-16,2.17209
2023-07-17,3.37686
2023-07-18,3.69784
2023-07-19,3.05148
2023-07-20,2.90199
2023-07-21,2.54144
2023-07-22,1.94345
2023-07-23,1.94785
2023-07-24,2.91518
2023-07-25,2.97674
2023-07-26,3.43842
2023-07-27,3.00312
2023-07-28,2.51066
2023-07-29,1.64006
2023-07-30,1.5829
2023-07-31,2.51066
2023-08-01,2.70412
2023-08-02,2.55902
2023-08-03,2.49307
2023-08-04,2.22046
2023-08-05,1.49936
2023-08-06,1.62247
2023-08-07,2.51066
2023-08-08,2.71292
2023-08-09,2.69973
2023-08-10,2.28641
2023-08-11,2.40953
2023-08-12,1.65325
2023-08-13,1.62247
2023-08-14,2.61179
2023-08-15,2.00501
2023-08-16,3.06028
2023-08-17,2.82284
2023-08-18,2.96354
2023-08-19,1.70162
2023-08-20,1.65325
2023-08-21,3.00751
2023-08-22,3.00312
2023-08-23,2.72171
2023-08-24,2.70852
2023-08-25,2.90638
2023-08-26,1.51695
2023-08-27,1.64006
2023-08-28,2.95915
2023-08-29,2.89759
2023-08-30,2.98553
2023-08-31,2.64257
2023-09-01,2.54583
2023-09-02,1.80714
2023-09-03,1.73679
2023-09-04,3.10864
2023-09-05,3.71103
2023-09-06,3.32849
2023-09-07,3.51756
2023-09-08,3.06028
2023-09-09,1.66644
2023-09-10,2.12812
2023-09-11,3.52196
2023-09-12,3.50437
2023-09-13,3.38126
2023-09-14,3.59231
2023-09-15,2.93716
2023-09-16,1.69282
2023-09-17,1.76757
2023-09-18,2.79206
2023-09-19,2.96794
2023-09-20,2.98113
2023-09-21,2.95035
2023-09-22,2.36995
2023-09-23,1.53014
2023-09-24,1.52574
2023-09-25,2.60299
2023-09-26,2.56782
2023-09-27,2.07976
2023-09-28,1.17838
2023-09-29,1.07725
2023-09-30,1.08165
2023-10-01,1.09044
2023-10-02,1.45539
2023-10-03,1.56531
2023-10-04,2.87121
2023-10-05,2.87561
2023-10-06,2.49307
2023-10-07,1.35865
2023-10-08,1.39823
2023-10-09,1.61368
2023-10-10,3.25374
2023-10-11,4.40135
2023-10-12,3.00751
2023-10-13,3.04709
2023-10-14,2.3084
2023-10-15,1.8687
2023-10-16,3.07347
2023-10-17,2.98993
2023-10-18,2.81405
2023-10-19,3.13942
2023-10-20,3.07787
2023-10-21,1.78956
2023-10-22,1.88629
2023-10-23,3.27573
2023-10-24,3.33729
2023-10-25,3.54834
2023-10-26,3.23176
2023-10-27,2.79206
2023-10-28,2.08855
2023-10-29,1.92586
2023-10-30,2.95475
2023-10-31,3.26693
2023-11-01,2.91078
2023-11-02,3.08666
2023-11-03,3.20538
2023-11-04,1.69282
2023-11-05,1.94785
2023-11-06,3.11744
2023-11-07,3.456
2023-11-08,3.14382
2023-11-09,3.27573
2023-11-10,3.45161
2023-11-11,1.93026
2023-11-12,1.64006
2023-11-13,3.59671
2023-11-14,3.64947
2023-11-15,3.13503
2023-11-16,3.13063
2023-11-17,3.04269
2023-11-18,2.1633
2023-11-19,2.07976
2023-11-20,3.28013
2023-11-21,3.33289
2023-11-22,3.12623
2023-11-23,3.61429
2023-11-24,3.46919
2023-11-25,2.16769
2023-11-26,1.95224
2023-11-27,2.82284
2023-11-28,3.39445
2023-11-29,3.01191
2023-11-30,3.21417
2023-12-01,3.70223
2023-12-02,2.28641
2023-12-03,2.14571
2023-12-04,3.51756
2023-12-05,3.45161
2023-12-06,3.59671
2023-12-07,3.15701
2023-12-08,2.63817
2023-12-09,2.31719
2023-12-10,2.08855
2023-12-11,3.1746
2023-12-12,3.18779
2023-12-13,3.15261
2023-12-14,3.21857
2023-12-15,3.95726
2023-12-16,2.51505
2023-12-17,2.41392
2023-12-18,3.18339
2023-12-19,3.13063
2023-12-20,3.26693
2023-12-21,2.71731
2023-12-22,2.43151
2023-12-23,1.56531
2023-12-24,1.32788
2023-12-25,1.22675
2023-12-26,2.80086
2023-12-27,2.51945
2023-12-28,2.39634
2023-12-29,1.88629
2023-12-30,1.37624
2023-12-31,2.98553
2024-01-01,1.42461
2024-01-02,2.2996
2024-01-03,2.51945
2024-01-04,2.60739
2024-01-05,2.5942
2024-01-06,1.728
2024-01-07,1.63566
2024-01-08,2.05337
2024-01-09,2.56782
2024-01-10,2.71292
2024-01-11,3.75939
2024-01-12,2.81405
2024-01-13,1.81594
2024-01-14,1.93905
2024-01-15,2.69973
2024-01-16,2.79646
2024-01-17,2.69533
2024-01-18,2.68654
2024-01-19,2.22046
2024-01-20,1.54772
2024-01-21,1.51695
2024-01-22,2.05337
2024-01-23,2.43151
2024-01-24,2.48867
2024-01-25,3.28892
2024-01-26,2.29081
2024-01-27,1.70162
2024-01-28,1.56971
2024-01-29,3.44281
2024-01-30,2.62938
2024-01-31,2.10174
2024-02-01,2.36116
2024-02-02,2.36556
2024-02-03,1.2883
2024-02-04,1.59609
2024-02-05,2.20727
2024-02-06,2.32159
2024-02-07,2.08855
2024-02-08,2.0226
2024-02-09,1.4422
2024-02-10,1.33227
2024-02-11,1.64446
2024-02-12,1.62687
2024-02-13,2.91957
2024-02-14,2.84922
2024-02-15,2.69093
2024-02-16,3.16141
2024-02-17,1.55212
2024-02-18,2.36556
2024-02-19,2.72611
2024-02-20,2.80525
2024-02-21,2.73051
2024-02-22,2.91078
2024-02-23,2.28202
2024-02-24,1.7236
2024-02-25,1.71481
2024-02-26,2.29081
2024-02-27,2.75689
2024-02-28,2.60739
2024-02-29,3.00751
2024-03-01,1.75438
2024-03-02,1.90827
2024-03-03,1.8643
2024-03-04,3.20098
2024-03-05,4.13313
2024-03-06,4.14193
2024-03-07,4.11115
2024-03-08,3.64507
2024-03-09,2.94596
2024-03-10,2.14571
2024-03-11,4.11555
2024-03-12,4.97735
2024-03-13,4.92459
2024-03-14,4.57283
2024-03-15,4.30901
2024-03-16,2.61618
2024-03-17,2.47109
2024-03-18,4.54645
2024-03-19,3.96165
2024-03-20,3.77258
