date,한전기술주가
2023-05-30,9.756
2023-05-31,9.67492
2023-06-01,10.04555
2023-06-02,9.46645
2023-06-03,0.91884
2023-06-04,0.58296
2023-06-05,12.44691
2023-06-06,1.57516
2023-06-07,11.16516
2023-06-08,12.4778
2023-06-09,14.46606
2023-06-10,1.32036
2023-06-11,0.95745
2023-06-12,12.31179
2023-06-13,11.45085
2023-06-14,10.68257
2023-06-15,9.8641
2023-06-16,12.28862
2023-06-17,1.17751
2023-06-18,1.20067
2023-06-19,13.11095
2023-06-20,16.58945
2023-06-21,12.96038
2023-06-22,10.92579
2023-06-23,9.72125
2023-06-24,1.2277
2023-06-25,0.69106
2023-06-26,10.57061
2023-06-27,11.19604
2023-06-28,10.82927
2023-06-29,9.4124
2023-06-30,10.18068
2023-07-01,1.71029
2023-07-02,0.93043
2023-07-03,11.08022
2023-07-04,9.49347
2023-07-05,9.60543
2023-07-06,9.05721
2023-07-07,12.12261
2023-07-08,1.72573
2023-07-09,1.37055
2023-07-10,13.36576
2023-07-11,23.48081
2023-07-12,18.24569
2023-07-13,21.54273
2023-07-14,21.46552
2023-07-15,2.19288
2023-07-16,1.72959
2023-07-17,13.67461
2023-07-18,12.65925
2023-07-19,12.63222
2023-07-20,12.37742
2023-07-21,10.6401
2023-07-22,0.96517
2023-07-23,0.94587
2023-07-24,10.43934
2023-07-25,11.27712
2023-07-26,10.90649
2023-07-27,10.58219
2023-07-28,12.14578
2023-07-29,1.12346
2023-07-30,1.16593
2023-07-31,12.91019
2023-08-01,11.03003
2023-08-02,15.94085
2023-08-03,12.44305
2023-08-04,10.70187
2023-08-05,0.9922
2023-08-06,0.80302
2023-08-07,12.99899
2023-08-08,11.0725
2023-08-09,10.77136
2023-08-10,9.67106
2023-08-11,9.96448
2023-08-12,1.0308
2023-08-13,0.78758
2023-08-14,8.46652
2023-08-15,1.61763
2023-08-16,9.00702
2023-08-17,8.8024
2023-08-18,8.07273
2023-08-19,1.35124
2023-08-20,0.98834
2023-08-21,8.26963
2023-08-22,8.07659
2023-08-23,9.35835
2023-08-24,10.45479
2023-08-25,8.33912
2023-08-26,0.93429
2023-08-27,0.9034
2023-08-28,11.88325
2023-08-29,11.613
2023-08-30,10.95668
2023-08-31,18.43873
2023-09-01,14.10315
2023-09-02,1.5713
2023-09-03,1.52497
2023-09-04,11.47787
2023-09-05,10.27333
2023-09-06,9.87954
2023-09-07,9.50891
2023-09-08,9.8641
2023-09-09,0.95359
2023-09-10,0.90726
2023-09-11,10.16909
2023-09-12,8.16539
2023-09-13,8.65956
2023-09-14,13.73639
2023-09-15,14.52783
2023-09-16,1.76434
2023-09-17,1.59061
2023-09-18,9.75214
2023-09-19,17.48127
2023-09-20,12.22685
2023-09-21,10.79453
2023-09-22,9.73669
2023-09-23,0.88024
2023-09-24,0.80302
2023-09-25,9.14215
2023-09-26,7.87583
2023-09-27,8.21944
2023-09-28,0.776
2023-09-29,0.46328
2023-09-30,0.55208
2023-10-01,0.42853
2023-10-02,1.01536
2023-10-03,0.58682
2023-10-04,7.86039
2023-10-05,7.50521
2023-10-06,6.78712
2023-10-07,0.6679
2023-10-08,0.39379
2023-10-09,0.63315
2023-10-10,8.04957
2023-10-11,8.03026
2023-10-12,8.9105
2023-10-13,9.50891
2023-10-14,0.776
2023-10-15,0.776
2023-10-16,7.48204
2023-10-17,7.72527
2023-10-18,7.48976
2023-10-19,9.09582
2023-10-20,8.38159
2023-10-21,0.93815
2023-10-22,1.12346
2023-10-23,8.89892
2023-10-24,8.38931
2023-10-25,8.40861
2023-10-26,6.99173
2023-10-27,7.69438
2023-10-28,0.64859
2023-10-29,0.69878
2023-10-30,7.67894
2023-10-31,7.26198
2023-11-01,7.28901
2023-11-02,7.57856
2023-11-03,7.61717
2023-11-04,0.78758
2023-11-05,0.78372
2023-11-06,11.5049
2023-11-07,8.81399
2023-11-08,8.59007
2023-11-09,7.58242
2023-11-10,6.74851
2023-11-11,0.67176
2023-11-12,0.53663
2023-11-13,6.86433
2023-11-14,7.03806
2023-11-15,7.85267
2023-11-16,8.09203
2023-11-17,6.76395
2023-11-18,0.63315
2023-11-19,0.39765
2023-11-20,8.09589
2023-11-21,7.82565
2023-11-22,7.23496
2023-11-23,8.52057
2023-11-24,8.03798
2023-11-25,0.96517
2023-11-26,0.96131
2023-11-27,9.25025
2023-11-28,8.73677
2023-11-29,6.91452
2023-11-30,9.14601
2023-12-01,8.23488
2023-12-02,0.73739
2023-12-03,0.86865
2023-12-04,9.96062
2023-12-05,9.73669
2023-12-06,10.31966
2023-12-07,9.25025
2023-12-08,8.8024
2023-12-09,0.83391
2023-12-10,0.7065
2023-12-11,8.10748
2023-12-12,8.85259
2023-12-13,7.30831
2023-12-14,8.5476
2023-12-15,8.20786
2023-12-16,0.62929
2023-12-17,0.64473
2023-12-18,7.09597
2023-12-19,6.57864
2023-12-20,7.80634
2023-12-21,6.81028
2023-12-22,6.82572
2023-12-23,0.53277
2023-12-24,0.3629
2023-12-25,0.50575
2023-12-26,6.2389
2023-12-27,6.86433
2023-12-28,7.17319
2023-12-29,2.57123
2023-12-30,0.59068
2023-12-31,0.40537
2024-01-01,0.52891
2024-01-02,8.15381
2024-01-03,7.21179
2024-01-04,6.40105
2024-01-05,9.48961
2024-01-06,1.21612
2024-01-07,0.91112
2024-01-08,7.09983
2024-01-09,8.81013
2024-01-10,7.09983
2024-01-11,7.09597
2024-01-12,7.4666
2024-01-13,0.99992
2024-01-14,0.86093
2024-01-15,8.39703
2024-01-16,8.85259
2024-01-17,8.09589
2024-01-18,11.64774
2024-01-19,9.58999
2024-01-20,1.16979
2024-01-21,1.20454
2024-01-22,8.26963
2024-01-23,7.76387
2024-01-24,7.28129
2024-01-25,9.72511
2024-01-26,10.02239
2024-01-27,1.00378
2024-01-28,0.94201
2024-01-29,9.85252
2024-01-30,9.47803
2024-01-31,8.35456
2024-02-01,8.5476
2024-02-02,12.40444
2024-02-03,1.23542
2024-02-04,1.13504
2024-02-05,8.3507
2024-02-06,8.21558
2024-02-07,8.42405
2024-02-08,7.06895
2024-02-09,0.85707
2024-02-10,0.57138
2024-02-11,0.52505
2024-02-12,0.63315
2024-02-13,9.46645
2024-02-14,7.28515
2024-02-15,8.92209
2024-02-16,8.01868
2024-02-17,0.95745
2024-02-18,0.65631
2024-02-19,11.51648
2024-02-20,8.88734
2024-02-21,13.18431
2024-02-22,14.87915
2024-02-23,13.77885
2024-02-24,1.74117
2024-02-25,1.52111
2024-02-26,11.04933
2024-02-27,9.37379
2024-02-28,9.3043
2024-02-29,8.12292
2024-03-01,1.4439
2024-03-02,0.99606
2024-03-03,0.86865
2024-03-04,8.86031
2024-03-05,7.91058
2024-03-06,8.25032
2024-03-07,7.65577
2024-03-08,7.75229
2024-03-09,1.15435
2024-03-10,0.94201
2024-03-11,15.45826
2024-03-12,11.44313
2024-03-13,11.87167
2024-03-14,13.22677
2024-03-15,11.13041
2024-03-16,1.4439
2024-03-17,1.49795
2024-03-18,9.64404
2024-03-19,9.63632
2024-03-20,9.04177
