date,상가월세
2023-05-30,74.50549
2023-05-31,71.86813
2023-06-01,64.3956
2023-06-02,74.28571
2023-06-03,58.02197
2023-06-04,52.08791
2023-06-05,63.95604
2023-06-06,69.67032
2023-06-07,75.82417
2023-06-08,79.78021
2023-06-09,63.95604
2023-06-10,54.28571
2023-06-11,66.15384
2023-06-12,85.4945
2023-06-13,84.61538
2023-06-14,69.8901
2023-06-15,67.25274
2023-06-16,61.53846
2023-06-17,45.27472
2023-06-18,47.91208
2023-06-19,80.65934
2023-06-20,63.95604
2023-06-21,69.01098
2023-06-22,67.91208
2023-06-23,61.75824
2023-06-24,50.10989
2023-06-25,43.2967
2023-06-26,70.54945
2023-06-27,74.72527
2023-06-28,71.64835
2023-06-29,63.2967
2023-06-30,58.68131
2023-07-01,50.98901
2023-07-02,66.81318
2023-07-03,64.17582
2023-07-04,69.8901
2023-07-05,72.96703
2023-07-06,72.08791
2023-07-07,67.03296
2023-07-08,55.82417
2023-07-09,57.14285
2023-07-10,66.81318
2023-07-11,55.60439
2023-07-12,75.38461
2023-07-13,64.61538
2023-07-14,61.0989
2023-07-15,50.76923
2023-07-16,49.23076
2023-07-17,73.40659
2023-07-18,77.58241
2023-07-19,73.18681
2023-07-20,63.07692
2023-07-21,59.12087
2023-07-22,55.16483
2023-07-23,53.62637
2023-07-24,78.68131
2023-07-25,68.13186
2023-07-26,59.12087
2023-07-27,49.23076
2023-07-28,55.16483
2023-07-29,45.05494
2023-07-30,51.64835
2023-07-31,56.26373
2023-08-01,72.08791
2023-08-02,60.65934
2023-08-03,66.5934
2023-08-04,56.04395
2023-08-05,54.72527
2023-08-06,56.04395
2023-08-07,63.73626
2023-08-08,66.15384
2023-08-09,60.21978
2023-08-10,56.48351
2023-08-11,55.38461
2023-08-12,49.01098
2023-08-13,48.13186
2023-08-14,67.6923
2023-08-15,76.48351
2023-08-16,75.38461
2023-08-17,69.01098
2023-08-18,65.27472
2023-08-19,53.18681
2023-08-20,56.04395
2023-08-21,85.27472
2023-08-22,74.50549
2023-08-23,67.25274
2023-08-24,65.93406
2023-08-25,57.14285
2023-08-26,50.54945
2023-08-27,66.81318
2023-08-28,69.45054
2023-08-29,78.24175
2023-08-30,74.94505
2023-08-31,69.01098
2023-09-01,73.40659
2023-09-02,58.68131
2023-09-03,61.97802
2023-09-04,74.50549
2023-09-05,74.06593
2023-09-06,72.30769
2023-09-07,74.94505
2023-09-08,54.94505
2023-09-09,51.64835
2023-09-10,54.94505
2023-09-11,71.20879
2023-09-12,69.45054
2023-09-13,61.75824
2023-09-14,63.07692
2023-09-15,55.16483
2023-09-16,49.01098
2023-09-17,49.67032
2023-09-18,74.28571
2023-09-19,69.01098
2023-09-20,61.75824
2023-09-21,57.58241
2023-09-22,56.92307
2023-09-23,44.83516
2023-09-24,41.97802
2023-09-25,59.78021
2023-09-26,52.08791
2023-09-27,37.80219
2023-09-28,34.06593
2023-09-29,31.42857
2023-09-30,34.94505
2023-10-01,40.0
2023-10-02,47.6923
2023-10-03,55.38461
2023-10-04,75.16483
2023-10-05,62.85714
2023-10-06,60.21978
2023-10-07,49.45054
2023-10-08,47.25274
2023-10-09,62.41758
2023-10-10,72.08791
2023-10-11,67.25274
2023-10-12,73.40659
2023-10-13,61.31868
2023-10-14,44.17582
2023-10-15,50.54945
2023-10-16,61.0989
2023-10-17,70.10989
2023-10-18,65.05494
2023-10-19,67.25274
2023-10-20,56.92307
2023-10-21,45.05494
2023-10-22,54.72527
2023-10-23,76.48351
2023-10-24,78.46153
2023-10-25,62.41758
2023-10-26,57.36263
2023-10-27,61.0989
2023-10-28,44.61538
2023-10-29,46.5934
2023-10-30,68.35164
2023-10-31,67.6923
2023-11-01,68.35164
2023-11-02,75.16483
2023-11-03,61.97802
2023-11-04,52.96703
2023-11-05,47.91208
2023-11-06,57.14285
2023-11-07,52.30769
2023-11-08,53.62637
2023-11-09,58.90109
2023-11-10,54.72527
2023-11-11,40.87912
2023-11-12,43.73626
2023-11-13,62.85714
2023-11-14,58.24175
2023-11-15,57.36263
2023-11-16,55.60439
2023-11-17,51.64835
2023-11-18,44.83516
2023-11-19,54.50549
2023-11-20,63.07692
2023-11-21,72.74725
2023-11-22,62.85714
2023-11-23,57.80219
2023-11-24,53.62637
2023-11-25,46.5934
2023-11-26,42.63736
2023-11-27,61.31868
2023-11-28,66.81318
2023-11-29,60.87912
2023-11-30,56.48351
2023-12-01,56.70329
2023-12-02,47.25274
2023-12-03,44.17582
2023-12-04,61.0989
2023-12-05,65.4945
2023-12-06,63.2967
2023-12-07,58.90109
2023-12-08,58.90109
2023-12-09,52.52747
2023-12-10,49.01098
2023-12-11,72.30769
2023-12-12,64.83516
2023-12-13,63.07692
2023-12-14,65.4945
2023-12-15,57.80219
2023-12-16,40.0
2023-12-17,46.37362
2023-12-18,55.82417
2023-12-19,58.90109
2023-12-20,61.0989
2023-12-21,60.65934
2023-12-22,45.93406
2023-12-23,47.91208
2023-12-24,40.21978
2023-12-25,39.56043
2023-12-26,63.95604
2023-12-27,64.17582
2023-12-28,63.2967
2023-12-29,59.34065
2023-12-30,46.5934
2023-12-31,41.0989
2024-01-01,49.01098
2024-01-02,60.0
2024-01-03,69.67032
2024-01-04,61.97802
2024-01-05,70.32967
2024-01-06,63.2967
2024-01-07,60.43956
2024-01-08,72.74725
2024-01-09,72.52747
2024-01-10,72.96703
2024-01-11,86.37362
2024-01-12,65.93406
2024-01-13,56.04395
2024-01-14,54.28571
2024-01-15,77.58241
2024-01-16,72.52747
2024-01-17,73.62637
2024-01-18,68.13186
2024-01-19,68.7912
2024-01-20,56.26373
2024-01-21,63.07692
2024-01-22,67.47252
2024-01-23,75.16483
2024-01-24,81.75824
2024-01-25,69.45054
2024-01-26,61.75824
2024-01-27,60.0
2024-01-28,58.90109
2024-01-29,78.68131
2024-01-30,74.94505
2024-01-31,69.67032
2024-02-01,71.42857
2024-02-02,71.86813
2024-02-03,55.16483
2024-02-04,60.21978
2024-02-05,76.26373
2024-02-06,70.54945
2024-02-07,57.14285
2024-02-08,54.72527
2024-02-09,35.82417
2024-02-10,38.46153
2024-02-11,45.93406
2024-02-12,56.70329
2024-02-13,74.28571
2024-02-14,73.18681
2024-02-15,70.54945
2024-02-16,68.7912
2024-02-17,63.73626
2024-02-18,54.28571
2024-02-19,65.4945
2024-02-20,76.48351
2024-02-21,71.42857
2024-02-22,61.31868
2024-02-23,52.52747
2024-02-24,56.26373
2024-02-25,58.46153
2024-02-26,73.18681
2024-02-27,73.84615
2024-02-28,65.05494
2024-02-29,67.91208
2024-03-01,56.70329
2024-03-02,56.04395
2024-03-03,52.96703
2024-03-04,70.10989
2024-03-05,62.85714
2024-03-06,76.48351
2024-03-07,76.92307
2024-03-08,58.68131
2024-03-09,52.52747
2024-03-10,56.92307
2024-03-11,68.13186
2024-03-12,62.85714
2024-03-13,66.37362
2024-03-14,77.80219
2024-03-15,69.23076
2024-03-16,57.36263
2024-03-17,55.38461
2024-03-18,72.96703
2024-03-19,67.6923
2024-03-20,59.56043
