date,ETF수수료
2023-05-29,5.67867
2023-05-30,9.14127
2023-05-31,10.52631
2023-06-01,8.86426
2023-06-02,8.03324
2023-06-03,5.40166
2023-06-04,5.40166
2023-06-05,7.06371
2023-06-06,7.06371
2023-06-07,8.58725
2023-06-08,7.20221
2023-06-09,8.03324
2023-06-10,2.49307
2023-06-11,5.95567
2023-06-12,7.89473
2023-06-13,10.94182
2023-06-14,8.72576
2023-06-15,10.66481
2023-06-16,9.83379
2023-06-17,4.98614
2023-06-18,3.6011
2023-06-19,7.20221
2023-06-20,9.14127
2023-06-21,10.38781
2023-06-22,8.72576
2023-06-23,8.58725
2023-06-24,3.4626
2023-06-25,2.49307
2023-06-26,7.06371
2023-06-27,8.86426
2023-06-28,9.83379
2023-06-29,8.44875
2023-06-30,11.21883
2023-07-01,5.81717
2023-07-02,5.95567
2023-07-03,7.89473
2023-07-04,7.20221
2023-07-05,9.14127
2023-07-06,8.58725
2023-07-07,6.7867
2023-07-08,4.57063
2023-07-09,5.54016
2023-07-10,8.17174
2023-07-11,9.00277
2023-07-12,9.14127
2023-07-13,10.80332
2023-07-14,7.75623
2023-07-15,5.81717
2023-07-16,5.81717
2023-07-17,8.03324
2023-07-18,11.91135
2023-07-19,12.88088
2023-07-20,10.66481
2023-07-21,9.83379
2023-07-22,4.84764
2023-07-23,4.70914
2023-07-24,10.80332
2023-07-25,15.09695
2023-07-26,14.40443
2023-07-27,11.08033
2023-07-28,11.63434
2023-07-29,6.50969
2023-07-30,6.50969
2023-07-31,9.69529
2023-08-01,10.1108
2023-08-02,9.69529
2023-08-03,10.66481
2023-08-04,6.64819
2023-08-05,6.9252
2023-08-06,5.12465
2023-08-07,8.31024
2023-08-08,7.47922
2023-08-09,9.97229
2023-08-10,13.01939
2023-08-11,7.89473
2023-08-12,4.01662
2023-08-13,5.12465
2023-08-14,8.17174
2023-08-15,3.73961
2023-08-16,7.20221
2023-08-17,9.27977
2023-08-18,9.00277
2023-08-19,2.49307
2023-08-20,5.26315
2023-08-21,5.81717
2023-08-22,9.55678
2023-08-23,9.83379
2023-08-24,11.49584
2023-08-25,9.69529
2023-08-26,4.43213
2023-08-27,3.73961
2023-08-28,7.20221
2023-08-29,9.69529
2023-08-30,11.21883
2023-08-31,10.66481
2023-09-01,6.23268
2023-09-02,5.26315
2023-09-03,4.98614
2023-09-04,8.72576
2023-09-05,9.69529
2023-09-06,13.85041
2023-09-07,7.34072
2023-09-08,6.64819
2023-09-09,4.98614
2023-09-10,5.26315
2023-09-11,7.75623
2023-09-12,10.1108
2023-09-13,9.14127
2023-09-14,8.86426
2023-09-15,10.52631
2023-09-16,5.12465
2023-09-17,4.70914
2023-09-18,7.06371
2023-09-19,9.00277
2023-09-20,7.47922
2023-09-21,8.72576
2023-09-22,5.12465
2023-09-23,3.4626
2023-09-24,4.01662
2023-09-25,6.50969
2023-09-26,6.9252
2023-09-27,6.37119
2023-09-28,3.04709
2023-09-29,2.77008
2023-09-30,3.6011
2023-10-01,3.04709
2023-10-02,3.87811
2023-10-03,5.26315
2023-10-04,7.61772
2023-10-05,8.17174
2023-10-06,5.95567
2023-10-07,3.18559
2023-10-08,3.87811
2023-10-09,4.98614
2023-10-10,5.95567
2023-10-11,8.58725
2023-10-12,8.72576
2023-10-13,5.95567
2023-10-14,3.73961
2023-10-15,4.98614
2023-10-16,8.31024
2023-10-17,8.72576
2023-10-18,6.64819
2023-10-19,6.9252
2023-10-20,5.67867
2023-10-21,3.87811
2023-10-22,4.43213
2023-10-23,8.44875
2023-10-24,6.7867
2023-10-25,6.64819
2023-10-26,6.7867
2023-10-27,7.34072
2023-10-28,3.4626
2023-10-29,2.35457
2023-10-30,6.09418
2023-10-31,7.20221
2023-11-01,7.47922
2023-11-02,8.58725
2023-11-03,7.61772
2023-11-04,2.90858
2023-11-05,6.64819
2023-11-06,12.32686
2023-11-07,13.85041
2023-11-08,10.2493
2023-11-09,9.69529
2023-11-10,5.95567
2023-11-11,2.49307
2023-11-12,2.77008
2023-11-13,8.44875
2023-11-14,8.72576
2023-11-15,8.03324
2023-11-16,9.14127
2023-11-17,6.37119
2023-11-18,3.32409
2023-11-19,6.23268
2023-11-20,8.58725
2023-11-21,8.03324
2023-11-22,9.55678
2023-11-23,8.58725
2023-11-24,5.95567
2023-11-25,5.54016
2023-11-26,5.12465
2023-11-27,7.06371
2023-11-28,9.97229
2023-11-29,9.14127
2023-11-30,8.17174
2023-12-01,8.17174
2023-12-02,8.03324
2023-12-03,4.57063
2023-12-04,9.14127
2023-12-05,9.00277
2023-12-06,9.00277
2023-12-07,10.2493
2023-12-08,10.38781
2023-12-09,4.57063
2023-12-10,5.67867
2023-12-11,10.80332
2023-12-12,13.01939
2023-12-13,9.97229
2023-12-14,12.32686
2023-12-15,13.15789
2023-12-16,6.37119
2023-12-17,9.83379
2023-12-18,13.98891
2023-12-19,13.29639
2023-12-20,16.62049
2023-12-21,9.41828
2023-12-22,12.60387
2023-12-23,6.7867
2023-12-24,8.58725
2023-12-25,9.14127
2023-12-26,12.88088
2023-12-27,14.81994
2023-12-28,10.94182
2023-12-29,11.21883
2023-12-30,7.61772
2023-12-31,8.03324
2024-01-01,8.86426
2024-01-02,14.12742
2024-01-03,15.23545
2024-01-04,13.01939
2024-01-05,12.60387
2024-01-06,7.75623
2024-01-07,8.31024
2024-01-08,12.46537
2024-01-09,17.17451
2024-01-10,15.51246
2024-01-11,12.74238
2024-01-12,12.60387
2024-01-13,7.61772
2024-01-14,7.06371
2024-01-15,12.18836
2024-01-16,8.17174
2024-01-17,13.71191
2024-01-18,10.38781
2024-01-19,13.15789
2024-01-20,9.69529
2024-01-21,10.2493
2024-01-22,13.98891
2024-01-23,13.85041
2024-01-24,14.12742
2024-01-25,12.32686
2024-01-26,13.5734
2024-01-27,7.06371
2024-01-28,9.55678
2024-01-29,11.77285
2024-01-30,16.34349
2024-01-31,12.46537
2024-02-01,12.04986
2024-02-02,14.12742
2024-02-03,7.89473
2024-02-04,10.80332
2024-02-05,13.01939
2024-02-06,18.97506
2024-02-07,12.60387
2024-02-08,12.04986
2024-02-09,9.69529
2024-02-10,6.50969
2024-02-11,7.06371
2024-02-12,9.97229
2024-02-13,16.06648
2024-02-14,15.51246
2024-02-15,19.39058
2024-02-16,17.72853
2024-02-17,10.1108
2024-02-18,10.94182
2024-02-19,15.78947
2024-02-20,18.69806
2024-02-21,16.20498
2024-02-22,16.06648
2024-02-23,16.20498
2024-02-24,9.27977
2024-02-25,10.80332
2024-02-26,17.45152
2024-02-27,21.32963
2024-02-28,23.4072
2024-02-29,18.55955
2024-03-01,11.77285
2024-03-02,13.5734
2024-03-03,10.38781
2024-03-04,25.20775
2024-03-05,25.76177
2024-03-06,20.2216
2024-03-07,20.91412
2024-03-08,24.65373
2024-03-09,16.48199
2024-03-10,13.29639
2024-03-11,22.85318
2024-03-12,21.05263
2024-03-13,23.13019
2024-03-14,17.31301
2024-03-15,17.31301
2024-03-16,10.94182
2024-03-17,10.80332
2024-03-18,15.37396
2024-03-19,18.55955
2024-03-20,16.34349
