date,오스코텍주가
2023-05-29,0.65214
2023-05-30,6.79561
2023-05-31,5.8174
2023-06-01,6.32132
2023-06-02,5.98043
2023-06-03,0.77812
2023-06-04,0.51133
2023-06-05,5.14302
2023-06-06,0.68178
2023-06-07,4.75767
2023-06-08,4.27597
2023-06-09,4.90588
2023-06-10,0.45946
2023-06-11,0.37794
2023-06-12,4.439
2023-06-13,4.43159
2023-06-14,4.49829
2023-06-15,4.13517
2023-06-16,4.97258
2023-06-17,0.75589
2023-06-18,0.50392
2023-06-19,4.1574
2023-06-20,4.23151
2023-06-21,3.76463
2023-06-22,3.90543
2023-06-23,3.48302
2023-06-24,0.28901
2023-06-25,0.26678
2023-06-26,3.60901
2023-06-27,4.03142
2023-06-28,4.68356
2023-06-29,4.49829
2023-06-30,4.35749
2023-07-01,0.41499
2023-07-02,0.42982
2023-07-03,4.65392
2023-07-04,4.37231
2023-07-05,3.72017
2023-07-06,3.54972
2023-07-07,3.97213
2023-07-08,0.37053
2023-07-09,0.32607
2023-07-10,3.72758
2023-07-11,4.58722
2023-07-12,4.12034
2023-07-13,4.75767
2023-07-14,4.20927
2023-07-15,0.31124
2023-07-16,0.4224
2023-07-17,3.86838
2023-07-18,4.09811
2023-07-19,4.38713
2023-07-20,4.55017
2023-07-21,19.91255
2023-07-22,5.07633
2023-07-23,3.46079
2023-07-24,17.5263
2023-07-25,12.83533
2023-07-26,11.53105
2023-07-27,20.12005
2023-07-28,18.9121
2023-07-29,8.60382
2023-07-30,7.30695
2023-07-31,31.02119
2023-08-01,26.67111
2023-08-02,20.48317
2023-08-03,20.77219
2023-08-04,17.20023
2023-08-05,2.98651
2023-08-06,2.81606
2023-08-07,15.62916
2023-08-08,17.99318
2023-08-09,17.92648
2023-08-10,16.51845
2023-08-11,14.28042
2023-08-12,2.17874
2023-08-13,1.99347
2023-08-14,12.78345
2023-08-15,1.65999
2023-08-16,11.40506
2023-08-17,14.42863
2023-08-18,11.94605
2023-08-19,1.17089
2023-08-20,1.00044
2023-08-21,11.87194
2023-08-22,10.01185
2023-08-23,10.30087
2023-08-24,10.03408
2023-08-25,8.95212
2023-08-26,0.86705
2023-08-27,0.74848
2023-08-28,11.11605
2023-08-29,9.44123
2023-08-30,9.42641
2023-08-31,13.73943
2023-09-01,9.13739
2023-09-02,1.14865
2023-09-03,0.85964
2023-09-04,9.64873
2023-09-05,8.04061
2023-09-06,10.58989
2023-09-07,10.43426
2023-09-08,12.16837
2023-09-09,1.89713
2023-09-10,2.51963
2023-09-11,24.56647
2023-09-12,21.65406
2023-09-13,14.66577
2023-09-14,13.75426
2023-09-15,13.13917
2023-09-16,2.88276
2023-09-17,2.0824
2023-09-18,11.84971
2023-09-19,12.7464
2023-09-20,10.68623
2023-09-21,8.87801
2023-09-22,8.39632
2023-09-23,1.08196
2023-09-24,0.84481
2023-09-25,9.09293
2023-09-26,7.73677
2023-09-27,11.41247
2023-09-28,1.68963
2023-09-29,1.13383
2023-09-30,1.1116
2023-10-01,0.92633
2023-10-02,1.54142
2023-10-03,1.63776
2023-10-04,19.47532
2023-10-05,11.81265
2023-10-06,13.41336
2023-10-07,1.88972
2023-10-08,1.13383
2023-10-09,1.40803
2023-10-10,11.78301
2023-10-11,10.10819
2023-10-12,14.45086
2023-10-13,18.77871
2023-10-14,2.37142
2023-10-15,1.70446
2023-10-16,11.54587
2023-10-17,10.83444
2023-10-18,31.27315
2023-10-19,17.28175
2023-10-20,13.49488
2023-10-21,2.31213
2023-10-22,1.65258
2023-10-23,11.66444
2023-10-24,19.37898
2023-10-25,11.61997
2023-10-26,9.5598
2023-10-27,9.17444
2023-10-28,1.13383
2023-10-29,0.74107
2023-10-30,9.18926
2023-10-31,9.19668
2023-11-01,8.81873
2023-11-02,9.40417
2023-11-03,8.589
2023-11-04,0.85223
2023-11-05,0.74107
2023-11-06,12.7464
2023-11-07,10.60471
2023-11-08,8.75203
2023-11-09,7.29212
2023-11-10,6.58811
2023-11-11,0.8374
2023-11-12,0.58544
2023-11-13,6.43248
2023-11-14,6.62516
2023-11-15,6.84748
2023-11-16,6.81784
2023-11-17,5.48391
2023-11-18,0.51133
2023-11-19,0.4224
2023-11-20,6.34356
2023-11-21,6.23981
2023-11-22,5.38757
2023-11-23,5.29865
2023-11-24,4.81695
2023-11-25,0.59285
2023-11-26,0.38535
2023-11-27,5.35052
2023-11-28,5.63213
2023-11-29,5.86186
2023-11-30,5.38757
2023-12-01,5.80257
2023-12-02,0.6966
2023-12-03,0.42982
2023-12-04,6.38061
2023-12-05,7.31436
2023-12-06,7.8257
2023-12-07,7.17355
2023-12-08,6.52882
2023-12-09,0.6966
2023-12-10,0.43723
2023-12-11,6.29168
2023-12-12,5.36534
2023-12-13,4.65392
2023-12-14,6.68445
2023-12-15,6.55105
2023-12-16,0.78553
2023-12-17,0.9041
2023-12-18,7.2773
2023-12-19,7.18838
2023-12-20,7.21802
2023-12-21,8.84096
2023-12-22,8.174
2023-12-23,1.43026
2023-12-24,1.32651
2023-12-25,1.17089
2023-12-26,8.75203
2023-12-27,13.44301
2023-12-28,10.24899
2023-12-29,3.12731
2023-12-30,0.91892
2023-12-31,0.8374
2024-01-01,1.16348
2024-01-02,8.92248
2024-01-03,7.21061
2024-01-04,7.02534
2024-01-05,6.3732
2024-01-06,1.0449
2024-01-07,0.80035
2024-01-08,5.60248
2024-01-09,6.3065
2024-01-10,5.28382
2024-01-11,6.29909
2024-01-12,5.00963
2024-01-13,0.62249
2024-01-14,0.4224
2024-01-15,5.75811
2024-01-16,5.20231
2024-01-17,5.00222
2024-01-18,4.3649
2024-01-19,4.9207
2024-01-20,0.65214
2024-01-21,0.52615
2024-01-22,4.94293
2024-01-23,5.15043
2024-01-24,4.32784
2024-01-25,4.63168
2024-01-26,4.76508
2024-01-27,0.6299
2024-01-28,0.31124
2024-01-29,5.29865
2024-01-30,4.7799
2024-01-31,4.03883
2024-02-01,4.41677
2024-02-02,4.67615
2024-02-03,0.5558
2024-02-04,0.44464
2024-02-05,3.77204
2024-02-06,4.01659
2024-02-07,4.45383
2024-02-08,3.66088
2024-02-09,0.40758
2024-02-10,0.36312
2024-02-11,0.28901
2024-02-12,0.4224
2024-02-13,4.40195
2024-02-14,4.14999
2024-02-15,4.22409
2024-02-16,4.44642
2024-02-17,0.4224
2024-02-18,0.49651
2024-02-19,8.56677
2024-02-20,11.39765
2024-02-21,11.03453
2024-02-22,7.31436
2024-02-23,14.29524
2024-02-24,5.43945
2024-02-25,4.76508
2024-02-26,21.93567
2024-02-27,15.94041
2024-02-28,11.36801
2024-02-29,9.50792
2024-03-01,3.00133
2024-03-02,3.66088
2024-03-03,3.71276
2024-03-04,16.81488
2024-03-05,15.89595
2024-03-06,21.90603
2024-03-07,17.20764
2024-03-08,21.89862
2024-03-09,8.36668
2024-03-10,7.98132
2024-03-11,36.11234
2024-03-12,34.6969
2024-03-13,24.41825
2024-03-14,16.91863
2024-03-15,14.59908
2024-03-16,2.40847
2024-03-17,2.26767
2024-03-18,17.07425
2024-03-19,14.02104
2024-03-20,13.42819
