date,SAAS
2023-05-29,9.39498
2023-05-30,22.82341
2023-05-31,21.49532
2023-06-01,22.82341
2023-06-02,17.90457
2023-06-03,8.31283
2023-06-04,9.00147
2023-06-05,16.37973
2023-06-06,11.46089
2023-06-07,23.16773
2023-06-08,24.59419
2023-06-09,20.01967
2023-06-10,9.39498
2023-06-11,9.59173
2023-06-12,22.92179
2023-06-13,22.13477
2023-06-14,23.7088
2023-06-15,20.26561
2023-06-16,19.72454
2023-06-17,7.03393
2023-06-18,8.16527
2023-06-19,21.69208
2023-06-20,18.6424
2023-06-21,21.93802
2023-06-22,23.85636
2023-06-23,22.47909
2023-06-24,6.64043
2023-06-25,7.13231
2023-06-26,22.62666
2023-06-27,24.24987
2023-06-28,25.03689
2023-06-29,23.06935
2023-06-30,18.34727
2023-07-01,4.77127
2023-07-02,8.0177
2023-07-03,20.16724
2023-07-04,24.1515
2023-07-05,21.44613
2023-07-06,20.26561
2023-07-07,18.69158
2023-07-08,4.67289
2023-07-09,5.70585
2023-07-10,19.23266
2023-07-11,21.64289
2023-07-12,22.03639
2023-07-13,23.16773
2023-07-14,16.42892
2023-07-15,6.24692
2023-07-16,5.95179
2023-07-17,19.67535
2023-07-18,22.82341
2023-07-19,21.74126
2023-07-20,18.59321
2023-07-21,16.28135
2023-07-22,6.78799
2023-07-23,5.60747
2023-07-24,21.54451
2023-07-25,20.90506
2023-07-26,19.08509
2023-07-27,17.85538
2023-07-28,18.69158
2023-07-29,5.50909
2023-07-30,5.41072
2023-07-31,17.51106
2023-08-01,18.83915
2023-08-02,17.80619
2023-08-03,18.39645
2023-08-04,14.11706
2023-08-05,5.80423
2023-08-06,6.24692
2023-08-07,18.1997
2023-08-08,21.29857
2023-08-09,18.88834
2023-08-10,17.46187
2023-08-11,16.47811
2023-08-12,6.14854
2023-08-13,4.86965
2023-08-14,14.16625
2023-08-15,6.98475
2023-08-16,20.65912
2023-08-17,20.51155
2023-08-18,17.26512
2023-08-19,6.7388
2023-08-20,6.68962
2023-08-21,21.98721
2023-08-22,21.00344
2023-08-23,27.39793
2023-08-24,24.1515
2023-08-25,15.78947
2023-08-26,6.7388
2023-08-27,7.6242
2023-08-28,24.00393
2023-08-29,23.41367
2023-08-30,22.33152
2023-08-31,21.151
2023-09-01,17.80619
2023-09-02,5.80423
2023-09-03,5.31234
2023-09-04,20.60993
2023-09-05,21.93802
2023-09-06,26.06984
2023-09-07,23.90555
2023-09-08,19.23266
2023-09-09,8.06689
2023-09-10,6.78799
2023-09-11,24.34825
2023-09-12,27.34874
2023-09-13,31.72651
2023-09-14,27.939
2023-09-15,22.47909
2023-09-16,7.32907
2023-09-17,7.72257
2023-09-18,23.7088
2023-09-19,24.84013
2023-09-20,21.49532
2023-09-21,20.85587
2023-09-22,18.49483
2023-09-23,7.96851
2023-09-24,8.4604
2023-09-25,22.38071
2023-09-26,22.77422
2023-09-27,13.92031
2023-09-28,4.6237
2023-09-29,3.93507
2023-09-30,3.54156
2023-10-01,4.2302
2023-10-02,5.80423
2023-10-03,6.24692
2023-10-04,18.34727
2023-10-05,21.5937
2023-10-06,17.3635
2023-10-07,11.36251
2023-10-08,5.60747
2023-10-09,6.93556
2023-10-10,19.28184
2023-10-11,20.21642
2023-10-12,20.11805
2023-10-13,16.72405
2023-10-14,5.21396
2023-10-15,6.54205
2023-10-16,19.92129
2023-10-17,23.02016
2023-10-18,22.47909
2023-10-19,20.85587
2023-10-20,20.21642
2023-10-21,7.37825
2023-10-22,7.1815
2023-10-23,23.16773
2023-10-24,23.06935
2023-10-25,24.64338
2023-10-26,20.26561
2023-10-27,17.21593
2023-10-28,6.98475
2023-10-29,7.27988
2023-10-30,19.52779
2023-10-31,22.38071
2023-11-01,23.51205
2023-11-02,23.11854
2023-11-03,16.87161
2023-11-04,6.93556
2023-11-05,7.57501
2023-11-06,19.23266
2023-11-07,20.80668
2023-11-08,20.65912
2023-11-09,21.151
2023-11-10,16.03541
2023-11-11,6.3453
2023-11-12,6.44367
2023-11-13,19.92129
2023-11-14,18.39645
2023-11-15,19.67535
2023-11-16,21.34776
2023-11-17,17.31431
2023-11-18,5.70585
2023-11-19,5.9026
2023-11-20,20.01967
2023-11-21,25.03689
2023-11-22,20.36399
2023-11-23,19.38022
2023-11-24,16.77324
2023-11-25,6.39449
2023-11-26,8.0177
2023-11-27,17.90457
2023-11-28,22.08558
2023-11-29,23.85636
2023-11-30,21.05263
2023-12-01,17.01918
2023-12-02,7.27988
2023-12-03,8.75553
2023-12-04,20.70831
2023-12-05,19.77373
2023-12-06,21.44613
2023-12-07,19.57697
2023-12-08,17.41269
2023-12-09,7.1815
2023-12-10,7.87014
2023-12-11,21.20019
2023-12-12,21.00344
2023-12-13,23.11854
2023-12-14,22.72503
2023-12-15,20.3148
2023-12-16,5.65666
2023-12-17,6.78799
2023-12-18,20.7575
2023-12-19,19.97048
2023-12-20,19.28184
2023-12-21,18.54402
2023-12-22,14.26463
2023-12-23,5.31234
2023-12-24,3.88588
2023-12-25,5.11559
2023-12-26,16.33054
2023-12-27,15.49434
2023-12-28,14.70732
2023-12-29,12.93654
2023-12-30,4.52533
2023-12-31,4.72208
2024-01-01,4.6237
2024-01-02,19.28184
2024-01-03,18.93753
2024-01-04,20.56074
2024-01-05,17.41269
2024-01-06,5.85341
2024-01-07,7.23069
2024-01-08,16.77324
2024-01-09,17.90457
2024-01-10,18.88834
2024-01-11,23.36448
2024-01-12,17.90457
2024-01-13,8.26364
2024-01-14,8.70634
2024-01-15,19.72454
2024-01-16,21.29857
2024-01-17,20.16724
2024-01-18,20.01967
2024-01-19,19.77373
2024-01-20,7.67338
2024-01-21,7.67338
2024-01-22,20.90506
2024-01-23,22.77422
2024-01-24,21.151
2024-01-25,22.82341
2024-01-26,20.95425
2024-01-27,5.80423
2024-01-28,8.26364
2024-01-29,22.03639
2024-01-30,23.36448
2024-01-31,22.72503
2024-02-01,22.18396
2024-02-02,19.72454
2024-02-03,6.44367
2024-02-04,8.26364
2024-02-05,21.49532
2024-02-06,21.49532
2024-02-07,18.6424
2024-02-08,19.42941
2024-02-09,4.96802
2024-02-10,4.57452
2024-02-11,5.55828
2024-02-12,6.88637
2024-02-13,23.16773
2024-02-14,23.90555
2024-02-15,24.44663
2024-02-16,19.57697
2024-02-17,7.96851
2024-02-18,8.90309
2024-02-19,24.84013
2024-02-20,24.69257
2024-02-21,25.18445
2024-02-22,24.93851
2024-02-23,16.96999
2024-02-24,5.95179
2024-02-25,7.67338
2024-02-26,22.77422
2024-02-27,28.08657
2024-02-28,22.62666
2024-02-29,16.33054
2024-03-01,5.11559
2024-03-02,4.82046
2024-03-03,6.3453
2024-03-04,20.85587
2024-03-05,29.16871
2024-03-06,27.25036
2024-03-07,22.8726
2024-03-08,19.42941
2024-03-09,5.95179
2024-03-10,5.11559
2024-03-11,20.90506
2024-03-12,20.46237
2024-03-13,22.03639
2024-03-14,24.74176
2024-03-15,20.36399
2024-03-16,6.88637
2024-03-17,8.06689
2024-03-18,23.41367
2024-03-19,19.97048
2024-03-20,23.7088
