date,김치프리미엄
2023-05-29,1.2154
2023-05-30,1.31144
2023-05-31,1.50877
2023-06-01,1.23111
2023-06-02,1.15079
2023-06-03,0.79629
2023-06-04,0.72819
2023-06-05,1.14555
2023-06-06,1.98201
2023-06-07,1.6345
2023-06-08,1.22937
2023-06-09,1.21016
2023-06-10,2.8045
2023-06-11,1.74801
2023-06-12,1.65196
2023-06-13,1.9174
2023-06-14,1.67816
2023-06-15,2.02741
2023-06-16,1.66244
2023-06-17,1.32192
2023-06-18,0.92202
2023-06-19,1.28525
2023-06-20,1.44765
2023-06-21,2.02916
2023-06-22,1.9855
2023-06-23,1.69213
2023-06-24,1.71658
2023-06-25,1.41796
2023-06-26,1.49655
2023-06-27,1.44765
2023-06-28,1.51925
2023-06-29,1.51226
2023-06-30,1.91914
2023-07-01,1.44765
2023-07-02,1.22413
2023-07-03,1.33414
2023-07-04,1.40574
2023-07-05,1.48083
2023-07-06,1.45464
2023-07-07,1.38304
2023-07-08,0.99537
2023-07-09,0.73867
2023-07-10,1.17873
2023-07-11,1.16476
2023-07-12,1.48607
2023-07-13,1.43892
2023-07-14,3.24805
2023-07-15,1.93486
2023-07-16,1.31319
2023-07-17,1.69213
2023-07-18,1.77071
2023-07-19,1.45289
2023-07-20,1.55592
2023-07-21,1.37605
2023-07-22,1.18047
2023-07-23,1.24334
2023-07-24,1.67816
2023-07-25,1.96629
2023-07-26,1.39701
2023-07-27,1.4948
2023-07-28,1.14555
2023-07-29,0.85567
2023-07-30,0.80328
2023-07-31,0.8417
2023-08-01,0.92552
2023-08-02,1.02505
2023-08-03,1.03204
2023-08-04,0.92726
2023-08-05,0.73692
2023-08-06,0.74041
2023-08-07,0.91679
2023-08-08,1.11935
2023-08-09,1.47908
2023-08-10,0.98314
2023-08-11,0.93949
2023-08-12,0.80677
2023-08-13,0.69501
2023-08-14,1.02505
2023-08-15,0.97441
2023-08-16,1.50178
2023-08-17,1.49829
2023-08-18,2.81672
2023-08-19,1.4459
2023-08-20,1.25032
2023-08-21,1.33589
2023-08-22,1.21365
2023-08-23,1.18047
2023-08-24,1.14031
2023-08-25,1.14904
2023-08-26,0.87662
2023-08-27,0.6985
2023-08-28,1.08093
2023-08-29,1.12634
2023-08-30,1.51401
2023-08-31,1.09665
2023-09-01,1.61529
2023-09-02,1.31493
2023-09-03,0.9552
2023-09-04,1.04776
2023-09-05,1.21889
2023-09-06,1.00235
2023-09-07,0.93949
2023-09-08,0.93774
2023-09-09,0.67231
2023-09-10,0.71946
2023-09-11,1.13158
2023-09-12,1.41098
2023-09-13,1.08967
2023-09-14,1.0041
2023-09-15,0.95695
2023-09-16,0.74216
2023-09-17,0.7474
2023-09-18,1.05823
2023-09-19,1.06522
2023-09-20,1.03204
2023-09-21,1.19095
2023-09-22,0.88186
2023-09-23,0.66183
2023-09-24,0.67231
2023-09-25,0.93949
2023-09-26,0.92202
2023-09-27,0.91155
2023-09-28,0.6758
2023-09-29,0.8382
2023-09-30,0.82773
2023-10-01,0.88186
2023-10-02,1.21016
2023-10-03,1.00934
2023-10-04,1.21016
2023-10-05,0.98314
2023-10-06,0.92202
2023-10-07,0.68628
2023-10-08,0.63564
2023-10-09,0.80502
2023-10-10,0.99013
2023-10-11,1.11586
2023-10-12,1.17698
2023-10-13,0.96917
2023-10-14,0.8382
2023-10-15,0.78582
2023-10-16,1.46162
2023-10-17,1.36558
2023-10-18,1.15952
2023-10-19,0.9814
2023-10-20,1.19095
2023-10-21,0.85567
2023-10-22,1.05649
2023-10-23,1.64323
2023-10-24,2.96166
2023-10-25,1.76722
2023-10-26,1.86675
2023-10-27,1.36383
2023-10-28,1.08617
2023-10-29,1.06871
2023-10-30,1.27652
2023-10-31,1.37955
2023-11-01,1.29223
2023-11-02,1.69911
2023-11-03,1.94534
2023-11-04,1.58211
2023-11-05,1.56814
2023-11-06,2.05011
2023-11-07,1.60132
2023-11-08,1.34811
2023-11-09,1.93137
2023-11-10,2.27538
2023-11-11,1.76896
2023-11-12,1.34113
2023-11-13,1.43019
2023-11-14,1.64847
2023-11-15,2.09901
2023-11-16,2.13917
2023-11-17,2.62114
2023-11-18,1.83008
2023-11-19,1.34113
2023-11-20,1.64498
2023-11-21,1.76896
2023-11-22,2.34349
2023-11-23,1.6345
2023-11-24,1.41971
2023-11-25,1.20317
2023-11-26,1.12459
2023-11-27,1.36208
2023-11-28,1.53147
2023-11-29,1.55068
2023-11-30,1.3551
2023-12-01,1.42146
2023-12-02,1.22762
2023-12-03,1.56814
2023-12-04,3.20789
2023-12-05,2.23696
2023-12-06,3.62001
2023-12-07,2.71195
2023-12-08,2.02741
2023-12-09,2.20204
2023-12-10,1.65546
2023-12-11,3.35457
2023-12-12,3.39998
2023-12-13,3.73526
2023-12-14,3.30044
2023-12-15,2.06408
2023-12-16,1.53322
2023-12-17,1.38828
2023-12-18,2.38016
2023-12-19,1.86675
2023-12-20,1.77246
2023-12-21,1.60831
2023-12-22,1.48956
2023-12-23,1.06522
2023-12-24,1.10189
2023-12-25,1.59608
2023-12-26,1.8912
2023-12-27,1.82659
2023-12-28,1.60132
2023-12-29,1.44765
2023-12-30,1.20841
2023-12-31,1.03728
2024-01-01,1.21016
2024-01-02,2.17584
2024-01-03,2.56526
2024-01-04,2.01868
2024-01-05,1.65196
2024-01-06,1.23984
2024-01-07,1.38828
2024-01-08,1.90168
2024-01-09,1.99249
2024-01-10,1.72705
2024-01-11,2.98611
2024-01-12,2.13917
2024-01-13,3.05596
2024-01-14,1.49131
2024-01-15,1.7969
2024-01-16,1.74277
2024-01-17,1.40923
2024-01-18,1.10014
2024-01-19,1.43892
2024-01-20,0.92202
2024-01-21,0.77359
2024-01-22,1.14729
2024-01-23,1.61878
2024-01-24,1.11411
2024-01-25,0.93599
2024-01-26,0.87487
2024-01-27,0.75788
2024-01-28,0.75089
2024-01-29,0.9325
2024-01-30,1.04426
2024-01-31,0.97965
2024-02-01,0.87487
2024-02-02,0.69676
2024-02-03,0.52388
2024-02-04,0.56928
2024-02-05,0.80153
2024-02-06,0.76486
2024-02-07,0.76311
2024-02-08,0.85916
2024-02-09,1.01632
2024-02-10,1.19444
2024-02-11,0.95695
2024-02-12,0.81201
2024-02-13,1.71134
2024-02-14,1.44765
2024-02-15,1.93486
2024-02-16,1.53671
2024-02-17,1.32017
2024-02-18,1.05998
2024-02-19,1.34462
2024-02-20,1.25207
2024-02-21,1.65546
2024-02-22,1.78468
2024-02-23,1.57338
2024-02-24,1.26779
2024-02-25,1.22937
2024-02-26,1.2381
2024-02-27,2.25966
2024-02-28,2.69623
2024-02-29,4.60839
2024-03-01,2.7329
2024-03-02,2.35047
2024-03-03,2.11822
2024-03-04,2.69449
2024-03-05,4.40757
2024-03-06,5.86571
2024-03-07,2.63162
2024-03-08,2.41159
2024-03-09,2.41683
2024-03-10,2.02567
2024-03-11,4.33423
2024-03-12,3.61826
2024-03-13,3.74399
2024-03-14,4.03911
2024-03-15,7.28018
2024-03-16,3.56413
2024-03-17,5.99144
2024-03-18,4.41631
2024-03-19,7.84947
2024-03-20,7.39893
