date,한일사료주가
2023-06-29,3.21172
2023-06-30,3.12088
2023-07-01,0.42039
2023-07-02,0.34201
2023-07-03,3.29901
2023-07-04,2.54195
2023-07-05,2.85011
2023-07-06,2.36203
2023-07-07,2.35491
2023-07-08,0.37585
2023-07-09,0.31885
2023-07-10,2.45644
2023-07-11,2.43507
2023-07-12,2.35847
2023-07-13,2.44219
2023-07-14,4.74188
2023-07-15,0.84791
2023-07-16,0.75706
2023-07-17,4.54415
2023-07-18,7.54569
2023-07-19,6.32548
2023-07-20,5.04114
2023-07-21,3.96879
2023-07-22,0.83544
2023-07-23,0.68759
2023-07-24,3.9385
2023-07-25,3.79065
2023-07-26,3.99194
2023-07-27,3.70159
2023-07-28,3.23844
2023-07-29,0.41682
2023-07-30,0.38298
2023-07-31,2.8608
2023-08-01,3.04962
2023-08-02,2.89999
2023-08-03,2.49385
2023-08-04,2.4226
2023-08-05,0.53261
2023-08-06,0.44533
2023-08-07,4.73119
2023-08-08,3.66062
2023-08-09,2.88574
2023-08-10,2.37094
2023-08-11,2.44932
2023-08-12,0.33667
2023-08-13,0.31173
2023-08-14,2.15896
2023-08-15,0.30816
2023-08-16,2.2409
2023-08-17,2.07168
2023-08-18,1.93808
2023-08-19,0.21019
2023-08-20,0.18703
2023-08-21,2.00042
2023-08-22,2.5651
2023-08-23,2.33887
2023-08-24,2.3941
2023-08-25,2.64526
2023-08-26,0.28501
2023-08-27,0.34379
2023-08-28,2.60607
2023-08-29,2.12155
2023-08-30,1.78844
2023-08-31,1.85792
2023-09-01,1.53193
2023-09-02,0.1995
2023-09-03,0.20307
2023-09-04,1.65841
2023-09-05,1.79735
2023-09-06,1.65841
2023-09-07,1.61209
2023-09-08,3.63212
2023-09-09,0.27254
2023-09-10,0.27788
2023-09-11,1.9648
2023-09-12,1.78666
2023-09-13,1.78666
2023-09-14,1.76529
2023-09-15,1.56222
2023-09-16,0.21375
2023-09-17,0.16388
2023-09-18,1.58537
2023-09-19,1.45356
2023-09-20,1.33599
2023-09-21,1.39121
2023-09-22,1.25939
2023-09-23,0.1621
2023-09-24,0.10153
2023-09-25,1.23089
2023-09-26,1.35024
2023-09-27,1.07413
2023-09-28,0.10153
2023-09-29,0.09797
2023-09-30,0.10153
2023-10-01,0.06947
2023-10-02,0.15675
2023-10-03,0.10866
2023-10-04,1.31996
2023-10-05,1.18458
2023-10-06,1.30749
2023-10-07,0.18347
2023-10-08,0.13716
2023-10-09,0.24226
2023-10-10,2.21418
2023-10-11,1.87929
2023-10-12,1.55865
2023-10-13,3.69446
2023-10-14,0.45958
2023-10-15,0.47561
2023-10-16,3.84231
2023-10-17,2.46357
2023-10-18,2.70048
2023-10-19,2.16074
2023-10-20,2.0218
2023-10-21,0.24404
2023-10-22,0.31173
2023-10-23,2.96946
2023-10-24,2.41191
2023-10-25,2.50276
2023-10-26,2.11265
2023-10-27,1.79379
2023-10-28,0.20128
2023-10-29,0.16922
2023-10-30,1.67978
2023-10-31,1.678
2023-11-01,1.55153
2023-11-02,1.87217
2023-11-03,1.60497
2023-11-04,0.20485
2023-11-05,0.21554
2023-11-06,2.14293
2023-11-07,1.68513
2023-11-08,1.36983
2023-11-09,1.41971
2023-11-10,1.21842
2023-11-11,0.12113
2023-11-12,0.114
2023-11-13,1.2398
2023-11-14,1.38943
2023-11-15,1.45712
2023-11-16,1.36983
2023-11-17,1.11154
2023-11-18,0.07125
2023-11-19,0.0659
2023-11-20,1.21308
2023-11-21,1.17567
2023-11-22,1.08304
2023-11-23,1.01179
2023-11-24,1.02248
2023-11-25,0.09619
2023-11-26,0.06234
2023-11-27,1.06166
2023-11-28,1.06523
2023-11-29,0.96547
2023-11-30,1.0492
2023-12-01,0.89422
2023-12-02,0.09262
2023-12-03,0.07125
2023-12-04,1.04563
2023-12-05,1.0777
2023-12-06,1.14182
2023-12-07,0.86037
2023-12-08,1.1062
2023-12-09,0.13003
2023-12-10,0.09441
2023-12-11,1.07413
2023-12-12,1.05276
2023-12-13,0.93875
2023-12-14,1.00822
2023-12-15,0.87641
2023-12-16,0.11044
2023-12-17,0.08015
2023-12-18,1.12757
2023-12-19,1.03851
2023-12-20,1.09551
2023-12-21,1.06166
2023-12-22,1.00288
2023-12-23,0.13538
2023-12-24,0.06234
2023-12-25,0.12291
2023-12-26,1.10263
2023-12-27,1.15073
2023-12-28,1.23267
2023-12-29,0.36873
2023-12-30,0.06947
2023-12-31,0.07659
2024-01-01,0.07837
2024-01-02,1.05454
2024-01-03,1.03673
2024-01-04,2.29969
2024-01-05,1.50878
2024-01-06,0.14428
2024-01-07,0.1425
2024-01-08,1.5159
2024-01-09,1.48562
2024-01-10,1.43574
2024-01-11,1.30571
2024-01-12,1.9737
2024-01-13,0.22088
2024-01-14,0.16744
2024-01-15,2.24625
2024-01-16,1.68157
2024-01-17,8.9369
2024-01-18,7.20723
2024-01-19,3.22241
2024-01-20,0.49164
2024-01-21,0.42929
2024-01-22,2.43328
2024-01-23,2.12333
2024-01-24,1.73322
2024-01-25,1.59606
2024-01-26,1.57469
2024-01-27,0.20128
2024-01-28,0.1621
2024-01-29,1.92917
2024-01-30,1.56578
2024-01-31,1.46424
2024-02-01,1.3449
2024-02-02,1.52303
2024-02-03,0.15497
2024-02-04,0.17635
2024-02-05,1.44109
2024-02-06,1.08838
2024-02-07,1.14895
2024-02-08,1.03138
2024-02-09,0.10509
2024-02-10,0.06947
2024-02-11,0.07481
2024-02-12,0.11578
2024-02-13,1.62278
2024-02-14,1.5729
2024-02-15,1.25048
2024-02-16,1.18636
2024-02-17,0.16388
2024-02-18,0.11934
2024-02-19,1.38408
2024-02-20,1.11689
2024-02-21,1.0777
2024-02-22,1.24336
2024-02-23,0.96725
2024-02-24,0.11934
2024-02-25,0.09797
2024-02-26,1.22198
2024-02-27,1.06523
2024-02-28,1.05988
2024-02-29,1.31105
2024-03-01,0.1995
2024-03-02,0.11756
2024-03-03,0.13003
2024-03-04,1.05988
2024-03-05,1.0492
2024-03-06,1.07235
2024-03-07,0.97438
2024-03-08,1.02248
2024-03-09,0.12825
2024-03-10,0.09619
2024-03-11,0.93519
2024-03-12,1.00288
2024-03-13,1.15429
2024-03-14,1.08304
2024-03-15,0.97794
2024-03-16,0.15141
2024-03-17,0.08906
2024-03-18,0.95657
2024-03-19,1.30749
2024-03-20,1.30749
