date,국채금리
2023-05-30,15.97265
2023-05-31,14.87895
2023-06-01,13.80803
2023-06-02,12.27
2023-06-03,3.65138
2023-06-04,2.01082
2023-06-05,9.73511
2023-06-06,5.51409
2023-06-07,11.0225
2023-06-08,13.24978
2023-06-09,11.94531
2023-06-10,3.34377
2023-06-11,1.93677
2023-06-12,9.73511
2023-06-13,11.0168
2023-06-14,12.1219
2023-06-15,12.98775
2023-06-16,10.78894
2023-06-17,3.21275
2023-06-18,1.90259
2023-06-19,9.54713
2023-06-20,10.24209
2023-06-21,9.96297
2023-06-22,9.55283
2023-06-23,9.78068
2023-06-24,3.1387
2023-06-25,1.77157
2023-06-26,9.62119
2023-06-27,9.46738
2023-06-28,9.2851
2023-06-29,9.7636
2023-06-30,10.94275
2023-07-01,3.09883
2023-07-02,1.68612
2023-07-03,9.5984
2023-07-04,9.95727
2023-07-05,9.14269
2023-07-06,11.72315
2023-07-07,15.61378
2023-07-08,4.66533
2023-07-09,2.6716
2023-07-10,12.63457
2023-07-11,12.70293
2023-07-12,11.85986
2023-07-13,13.43776
2023-07-14,11.75163
2023-07-15,3.58872
2023-07-16,2.27285
2023-07-17,9.83765
2023-07-18,9.65536
2023-07-19,9.76929
2023-07-20,10.14525
2023-07-21,9.54713
2023-07-22,2.74565
2023-07-23,1.69752
2023-07-24,8.71546
2023-07-25,8.23696
2023-07-26,9.09142
2023-07-27,11.60353
2023-07-28,13.20421
2023-07-29,3.73682
2023-07-30,1.90259
2023-07-31,9.71233
2023-08-01,9.88322
2023-08-02,14.22956
2023-08-03,15.85872
2023-08-04,17.96639
2023-08-05,5.70207
2023-08-06,2.48362
2023-08-07,13.87069
2023-08-08,14.71375
2023-08-09,12.45798
2023-08-10,11.85417
2023-08-11,12.5947
2023-08-12,4.92167
2023-08-13,2.83679
2023-08-14,12.81116
2023-08-15,8.90914
2023-08-16,15.92138
2023-08-17,21.98234
2023-08-18,26.15778
2023-08-19,6.90401
2023-08-20,3.95898
2023-08-21,18.14867
2023-08-22,22.74565
2023-08-23,18.55311
2023-08-24,18.46767
2023-08-25,16.00683
2023-08-26,5.90714
2023-08-27,3.03047
2023-08-28,13.19282
2023-08-29,13.82512
2023-08-30,16.65052
2023-08-31,13.35232
2023-09-01,12.65736
2023-09-02,4.79065
2023-09-03,2.85958
2023-09-04,11.05098
2023-09-05,14.19538
2023-09-06,15.47707
2023-09-07,16.08088
2023-09-08,13.47194
2023-09-09,4.27798
2023-09-10,3.00769
2023-09-11,15.94987
2023-09-12,14.87325
2023-09-13,14.71375
2023-09-14,12.01936
2023-09-15,12.33266
2023-09-16,4.34634
2023-09-17,2.31842
2023-09-18,13.65992
2023-09-19,12.25291
2023-09-20,14.97009
2023-09-21,20.0
2023-09-22,21.62916
2023-09-23,5.85018
2023-09-24,2.76844
2023-09-25,14.40615
2023-09-26,22.88806
2023-09-27,17.40814
2023-09-28,9.94588
2023-09-29,9.03446
2023-09-30,5.6679
2023-10-01,3.40643
2023-10-02,7.09199
2023-10-03,16.79293
2023-10-04,72.72571
2023-10-05,48.67559
2023-10-06,34.26374
2023-10-07,13.84221
2023-10-08,6.00398
2023-10-09,13.2156
2023-10-10,28.84078
2023-10-11,28.24266
2023-10-12,27.2287
2023-10-13,29.19396
2023-10-14,9.18826
2023-10-15,4.77356
2023-10-16,22.44944
2023-10-17,24.07861
2023-10-18,29.83765
2023-10-19,50.15665
2023-10-20,60.92851
2023-10-21,20.21076
2023-10-22,8.66419
2023-10-23,44.02734
2023-10-24,44.39191
2023-10-25,38.01765
2023-10-26,58.32526
2023-10-27,42.62033
2023-10-28,12.88521
2023-10-29,7.13187
2023-10-30,29.82056
2023-10-31,33.99031
2023-11-01,30.76046
2023-11-02,37.92082
2023-11-03,32.38393
2023-11-04,12.61748
2023-11-05,6.22045
2023-11-06,28.68698
2023-11-07,32.20165
2023-11-08,32.03076
2023-11-09,28.14013
2023-11-10,29.50726
2023-11-11,11.16491
2023-11-12,4.85901
2023-11-13,22.70008
2023-11-14,24.69951
2023-11-15,35.23212
2023-11-16,30.20791
2023-11-17,26.97237
2023-11-18,8.31671
2023-11-19,4.13557
2023-11-20,22.12475
2023-11-21,24.33494
2023-11-22,23.28681
2023-11-23,20.87154
2023-11-24,17.68726
2023-11-25,5.73625
2023-11-26,3.34377
2023-11-27,17.92651
2023-11-28,20.37026
2023-11-29,24.04443
2023-11-30,25.14953
2023-12-01,21.14497
2023-12-02,9.18826
2023-12-03,4.10709
2023-12-04,19.39048
2023-12-05,24.2495
2023-12-06,26.15209
2023-12-07,26.06664
2023-12-08,21.19054
2023-12-09,7.76416
2023-12-10,3.71973
2023-12-11,19.73796
2023-12-12,20.1538
2023-12-13,20.43862
2023-12-14,34.37197
2023-12-15,27.41669
2023-12-16,7.57618
2023-12-17,3.78809
2023-12-18,20.20506
2023-12-19,21.19624
2023-12-20,20.25064
2023-12-21,21.58929
2023-12-22,17.55055
2023-12-23,6.21475
2023-12-24,3.00199
2023-12-25,3.40074
2023-12-26,17.03218
2023-12-27,17.68157
2023-12-28,20.82597
2023-12-29,13.05041
2023-12-30,5.86727
2023-12-31,3.10452
2024-01-01,3.26972
2024-01-02,22.8311
2024-01-03,26.34577
2024-01-04,24.20393
2024-01-05,22.1931
2024-01-06,8.15722
2024-01-07,4.70521
2024-01-08,18.33665
2024-01-09,20.06266
2024-01-10,17.67017
2024-01-11,19.49302
2024-01-12,17.71575
2024-01-13,5.9812
2024-01-14,2.79692
2024-01-15,13.20991
2024-01-16,16.55368
2024-01-17,22.05639
2024-01-18,19.8405
2024-01-19,18.55881
2024-01-20,6.75021
2024-01-21,3.07035
2024-01-22,15.65365
2024-01-23,16.6847
2024-01-24,16.44545
2024-01-25,16.47393
2024-01-26,14.80489
2024-01-27,5.6565
2024-01-28,3.09313
2024-01-29,14.09854
2024-01-30,18.22842
2024-01-31,16.93534
2024-02-01,20.84876
2024-02-02,18.92908
2024-02-03,8.50469
2024-02-04,3.70834
2024-02-05,16.91256
2024-02-06,20.91142
2024-02-07,17.17459
2024-02-08,14.6454
2024-02-09,7.63315
2024-02-10,4.80205
2024-02-11,2.99629
2024-02-12,5.69638
2024-02-13,18.30817
2024-02-14,22.36399
2024-02-15,18.4164
2024-02-16,17.06636
2024-02-17,6.51666
2024-02-18,3.09313
2024-02-19,14.12133
2024-02-20,15.88151
2024-02-21,15.15237
2024-02-22,17.22586
2024-02-23,14.71375
2024-02-24,5.63372
2024-02-25,2.68299
2024-02-26,12.96496
2024-02-27,15.15237
2024-02-28,14.3207
2024-02-29,14.41184
2024-03-01,7.51352
2024-03-02,5.52549
2024-03-03,2.8254
2024-03-04,13.58587
2024-03-05,15.75049
2024-03-06,17.04927
2024-03-07,17.41953
2024-03-08,16.36001
2024-03-09,6.47109
2024-03-10,2.89376
2024-03-11,14.89034
2024-03-12,16.679
2024-03-13,16.74736
2024-03-14,15.16377
2024-03-15,17.18598
2024-03-16,5.78752
2024-03-17,3.08743
2024-03-18,14.29792
2024-03-19,17.87524
2024-03-20,15.93847
