date,종합주가지수
2023-05-30,11.96431
2023-05-31,12.45583
2023-06-01,11.83138
2023-06-02,11.03026
2023-06-03,1.0425
2023-06-04,0.58947
2023-06-05,10.62445
2023-06-06,1.30138
2023-06-07,11.31362
2023-06-08,11.49379
2023-06-09,11.039
2023-06-10,0.94979
2023-06-11,0.60346
2023-06-12,11.30662
2023-06-13,11.38184
2023-06-14,12.98408
2023-06-15,12.69372
2023-06-16,11.55676
2023-06-17,0.96554
2023-06-18,0.45128
2023-06-19,11.55151
2023-06-20,11.58474
2023-06-21,11.79114
2023-06-22,11.53577
2023-06-23,11.76666
2023-06-24,0.99177
2023-06-25,0.53174
2023-06-26,10.97953
2023-06-27,11.40458
2023-06-28,11.6792
2023-06-29,11.44831
2023-06-30,10.81861
2023-07-01,0.89207
2023-07-02,0.47402
2023-07-03,10.52824
2023-07-04,10.99527
2023-07-05,10.64369
2023-07-06,11.92583
2023-07-07,12.78817
2023-07-08,0.97778
2023-07-09,0.49501
2023-07-10,11.52002
2023-07-11,10.58597
2023-07-12,11.84712
2023-07-13,10.72065
2023-07-14,10.78012
2023-07-15,0.91306
2023-07-16,0.52999
2023-07-17,10.67343
2023-07-18,11.19643
2023-07-19,11.42382
2023-07-20,10.54574
2023-07-21,11.06524
2023-07-22,0.93055
2023-07-23,0.48976
2023-07-24,10.98653
2023-07-25,10.81161
2023-07-26,15.41367
2023-07-27,13.30592
2023-07-28,11.5585
2023-07-29,1.00752
2023-07-30,0.54923
2023-07-31,11.06349
2023-08-01,11.40283
2023-08-02,14.32394
2023-08-03,14.44114
2023-08-04,12.12349
2023-08-05,0.95504
2023-08-06,0.48976
2023-08-07,12.29141
2023-08-08,12.37012
2023-08-09,10.81861
2023-08-10,11.16319
2023-08-11,11.1387
2023-08-12,0.99177
2023-08-13,0.49326
2023-08-14,11.64771
2023-08-15,1.28738
2023-08-16,14.02833
2023-08-17,14.65978
2023-08-18,13.64876
2023-08-19,1.09497
2023-08-20,0.64719
2023-08-21,11.39933
2023-08-22,11.28738
2023-08-23,11.54801
2023-08-24,11.22616
2023-08-25,11.42557
2023-08-26,0.9463
2023-08-27,0.49676
2023-08-28,9.9825
2023-08-29,10.39356
2023-08-30,10.04372
2023-08-31,10.87633
2023-09-01,10.67692
2023-09-02,0.92006
2023-09-03,0.46877
2023-09-04,10.22739
2023-09-05,10.19415
2023-09-06,10.22914
2023-09-07,10.79062
2023-09-08,10.26587
2023-09-09,0.84135
2023-09-10,0.40405
2023-09-11,9.81983
2023-09-12,10.30085
2023-09-13,10.86933
2023-09-14,9.71138
2023-09-15,10.17666
2023-09-16,0.82036
2023-09-17,0.45653
2023-09-18,10.44953
2023-09-19,10.65593
2023-09-20,9.90904
2023-09-21,12.07101
2023-09-22,11.53052
2023-09-23,0.87808
2023-09-24,0.43204
2023-09-25,10.80811
2023-09-26,11.9993
2023-09-27,10.8396
2023-09-28,0.99527
2023-09-29,0.6192
2023-09-30,0.51075
2023-10-01,0.34283
2023-10-02,0.72065
2023-10-03,0.7259
2023-10-04,15.61308
2023-10-05,12.56078
2023-10-06,10.98478
2023-10-07,0.97953
2023-10-08,0.40055
2023-10-09,0.91481
2023-10-10,12.86164
2023-10-11,12.25292
2023-10-12,11.17544
2023-10-13,11.63547
2023-10-14,1.00402
2023-10-15,0.49501
2023-10-16,11.72118
2023-10-17,10.70841
2023-10-18,10.95329
2023-10-19,13.38639
2023-10-20,14.73325
2023-10-21,1.38009
2023-10-22,0.67867
2023-10-23,13.29018
2023-10-24,13.81668
2023-10-25,13.15725
2023-10-26,17.70683
2023-10-27,15.21427
2023-10-28,1.17544
2023-10-29,0.60696
2023-10-30,12.46108
2023-10-31,14.95714
2023-11-01,13.02431
2023-11-02,12.67098
2023-11-03,11.67745
2023-11-04,1.17019
2023-11-05,0.61046
2023-11-06,17.72782
2023-11-07,19.7691
2023-11-08,15.70753
2023-11-09,13.56655
2023-11-10,12.7357
2023-11-11,1.15095
2023-11-12,0.55273
2023-11-13,12.99982
2023-11-14,11.17369
2023-11-15,12.83715
2023-11-16,13.64876
2023-11-17,12.42959
2023-11-18,0.96729
2023-11-19,0.59821
2023-11-20,11.23666
2023-11-21,10.92181
2023-11-22,11.3556
2023-11-23,11.57425
2023-11-24,10.37082
2023-11-25,0.93405
2023-11-26,0.49851
2023-11-27,10.96029
2023-11-28,10.24663
2023-11-29,11.02676
2023-11-30,10.53174
2023-12-01,10.59471
2023-12-02,0.98653
2023-12-03,0.47052
2023-12-04,10.18191
2023-12-05,10.96554
2023-12-06,10.20115
2023-12-07,10.35333
2023-12-08,9.62567
2023-12-09,0.86059
2023-12-10,0.47752
2023-12-11,9.77785
2023-12-12,9.91603
2023-12-13,10.58072
2023-12-14,11.34161
2023-12-15,10.43379
2023-12-16,0.91131
2023-12-17,0.46877
2023-12-18,10.28336
2023-12-19,9.7726
2023-12-20,10.48451
2023-12-21,11.47804
2023-12-22,10.86758
2023-12-23,0.94105
2023-12-24,0.49501
2023-12-25,0.57547
2023-12-26,10.3096
2023-12-27,10.1924
2023-12-28,11.09672
2023-12-29,4.34493
2023-12-30,0.7259
2023-12-31,0.43904
2024-01-01,0.44428
2024-01-02,11.7859
2024-01-03,13.40738
2024-01-04,12.75319
2024-01-05,11.2489
2024-01-06,1.12646
2024-01-07,0.51775
2024-01-08,10.34808
2024-01-09,10.84834
2024-01-10,10.95854
2024-01-11,10.78187
2024-01-12,10.80461
2024-01-13,0.9463
2024-01-14,0.54049
2024-01-15,10.9288
2024-01-16,11.8926
2024-01-17,16.47717
2024-01-18,13.62777
2024-01-19,11.99055
2024-01-20,1.09323
2024-01-21,0.48277
2024-01-22,11.48854
2024-01-23,11.50778
2024-01-24,11.53227
2024-01-25,11.62847
2024-01-26,10.80811
2024-01-27,0.97253
2024-01-28,0.54049
2024-01-29,10.76263
2024-01-30,11.5655
2024-01-31,10.82735
2024-02-01,11.28738
2024-02-02,12.20395
2024-02-03,1.18068
2024-02-04,0.63494
2024-02-05,12.78642
2024-02-06,11.8856
2024-02-07,11.1492
2024-02-08,10.36907
2024-02-09,1.01801
2024-02-10,0.57372
2024-02-11,0.43029
2024-02-12,0.6227
2024-02-13,10.73465
2024-02-14,11.86986
2024-02-15,11.19293
2024-02-16,10.11544
2024-02-17,1.05824
2024-02-18,0.44778
2024-02-19,10.15042
2024-02-20,11.08273
2024-02-21,10.99702
2024-02-22,10.42154
2024-02-23,10.43904
2024-02-24,0.90956
2024-02-25,0.50201
2024-02-26,10.63494
2024-02-27,10.77488
2024-02-28,9.95452
2024-02-29,10.52999
2024-03-01,1.25415
2024-03-02,0.64719
2024-03-03,0.40405
2024-03-04,9.72188
2024-03-05,10.6192
2024-03-06,10.43729
2024-03-07,10.24838
2024-03-08,9.62217
2024-03-09,0.99527
2024-03-10,0.52824
2024-03-11,10.71715
2024-03-12,11.8856
2024-03-13,12.60976
2024-03-14,13.14325
2024-03-15,15.27549
2024-03-16,1.17369
2024-03-17,0.64019
2024-03-18,13.38289
2024-03-19,15.76701
2024-03-20,13.9881
