date,구글주가
2023-05-31,19.22145
2023-06-01,16.54013
2023-06-02,18.77456
2023-06-03,11.47902
2023-06-04,4.65729
2023-06-05,10.63909
2023-06-06,16.41091
2023-06-07,18.70995
2023-06-08,19.28606
2023-06-09,19.05454
2023-06-10,11.09136
2023-06-11,4.18349
2023-06-12,9.66995
2023-06-13,18.6238
2023-06-14,18.27922
2023-06-15,17.05163
2023-06-16,16.76627
2023-06-17,9.69148
2023-06-18,3.99504
2023-06-19,6.83249
2023-06-20,10.91369
2023-06-21,14.63953
2023-06-22,13.54116
2023-06-23,14.33263
2023-06-24,7.8178
2023-06-25,3.2628
2023-06-26,8.92155
2023-06-27,15.72713
2023-06-28,15.3287
2023-06-29,13.74037
2023-06-30,13.21272
2023-07-01,10.62833
2023-07-02,4.75421
2023-07-03,8.41544
2023-07-04,11.2475
2023-07-05,9.96069
2023-07-06,14.27879
2023-07-07,11.39288
2023-07-08,7.55397
2023-07-09,3.34356
2023-07-10,7.40321
2023-07-11,13.11581
2023-07-12,12.6097
2023-07-13,15.01103
2023-07-14,19.75448
2023-07-15,10.48834
2023-07-16,4.03811
2023-07-17,9.09384
2023-07-18,14.26263
2023-07-19,14.54799
2023-07-20,14.37032
2023-07-21,12.93813
2023-07-22,7.69934
2023-07-23,3.69891
2023-07-24,7.92548
2023-07-25,13.83729
2023-07-26,36.53152
2023-07-27,23.97566
2023-07-28,17.20777
2023-07-29,11.66209
2023-07-30,3.96812
2023-07-31,9.93377
2023-08-01,15.29101
2023-08-02,14.2411
2023-08-03,13.30964
2023-08-04,12.51278
2023-08-05,8.74387
2023-08-06,3.77968
2023-08-07,8.31852
2023-08-08,14.69875
2023-08-09,11.78592
2023-08-10,11.55979
2023-08-11,10.69294
2023-08-12,7.10709
2023-08-13,3.40278
2023-08-14,6.41791
2023-08-15,10.50449
2023-08-16,10.89753
2023-08-17,10.55295
2023-08-18,10.67678
2023-08-19,6.8971
2023-08-20,2.99359
2023-08-21,6.19716
2023-08-22,10.22451
2023-08-23,10.31605
2023-08-24,14.05804
2023-08-25,10.24605
2023-08-26,7.0694
2023-08-27,2.74592
2023-08-28,6.33715
2023-08-29,10.60141
2023-08-30,14.38647
2023-08-31,13.62192
2023-09-01,11.62978
2023-09-02,7.02632
2023-09-03,3.03128
2023-09-04,5.1311
2023-09-05,12.65277
2023-09-06,12.44279
2023-09-07,11.41441
2023-09-08,10.84369
2023-09-09,7.60781
2023-09-10,3.4997
2023-09-11,7.24169
2023-09-12,11.76438
2023-09-13,10.31605
2023-09-14,10.60679
2023-09-15,10.83292
2023-09-16,6.56329
2023-09-17,3.0582
2023-09-18,6.28869
2023-09-19,9.81532
2023-09-20,9.11538
2023-09-21,9.98223
2023-09-22,9.05615
2023-09-23,5.81489
2023-09-24,2.65439
2023-09-25,5.46492
2023-09-26,8.34006
2023-09-27,7.93086
2023-09-28,6.26177
2023-09-29,6.64943
2023-09-30,5.40031
2023-10-01,2.93436
2023-10-02,4.43116
2023-10-03,7.94163
2023-10-04,9.10461
2023-10-05,9.7884
2023-10-06,8.26468
2023-10-07,8.46928
2023-10-08,2.53055
2023-10-09,4.32886
2023-10-10,10.25682
2023-10-11,10.51526
2023-10-12,11.69977
2023-10-13,8.86232
2023-10-14,5.55645
2023-10-15,2.28288
2023-10-16,4.97496
2023-10-17,8.86232
2023-10-18,8.59311
2023-10-19,8.97539
2023-10-20,8.7331
2023-10-21,5.438
2023-10-22,2.48209
2023-10-23,5.35185
2023-10-24,9.28229
2023-10-25,31.14198
2023-10-26,42.66408
2023-10-27,18.02078
2023-10-28,8.51774
2023-10-29,4.4527
2023-10-30,7.07478
2023-10-31,11.43595
2023-11-01,10.11683
2023-11-02,11.13982
2023-11-03,11.04291
2023-11-04,7.36014
2023-11-05,2.92359
2023-11-06,6.90249
2023-11-07,10.13837
2023-11-08,10.0253
2023-11-09,8.99154
2023-11-10,8.46389
2023-11-11,6.60097
2023-11-12,2.68669
2023-11-13,5.01803
2023-11-14,9.30382
2023-11-15,11.6567
2023-11-16,9.80993
2023-11-17,9.69687
2023-11-18,6.0841
2023-11-19,2.61131
2023-11-20,5.99795
2023-11-21,10.78447
2023-11-22,9.33613
2023-11-23,8.76002
2023-11-24,6.50406
2023-11-25,4.77574
2023-11-26,2.35287
2023-11-27,4.92112
2023-11-28,8.29699
2023-11-29,8.81386
2023-11-30,8.66849
2023-12-01,8.78694
2023-12-02,6.02487
2023-12-03,2.7513
2023-12-04,5.07187
2023-12-05,8.55004
2023-12-06,11.03752
2023-12-07,19.77063
2023-12-08,25.23555
2023-12-09,13.32041
2023-12-10,5.85258
2023-12-11,9.16922
2023-12-12,12.71738
2023-12-13,11.62978
2023-12-14,13.07812
2023-12-15,12.35664
2023-12-16,7.83933
2023-12-17,3.48893
2023-12-18,6.18101
2023-12-19,11.8936
2023-12-20,12.39972
2023-12-21,13.87497
2023-12-22,12.05513
2023-12-23,7.93625
2023-12-24,3.27895
2023-12-25,3.21972
2023-12-26,7.11785
2023-12-27,11.99052
2023-12-28,10.22451
2023-12-29,9.47612
2023-12-30,5.75028
2023-12-31,2.56286
2024-01-01,3.18203
2024-01-02,7.42475
2024-01-03,11.00522
2024-01-04,10.13298
2024-01-05,9.00231
2024-01-06,6.48252
2024-01-07,2.98282
2024-01-08,5.56183
2024-01-09,11.69977
2024-01-10,11.01599
2024-01-11,11.91514
2024-01-12,10.97291
2024-01-13,7.19862
2024-01-14,3.20357
2024-01-15,5.59414
2024-01-16,7.78549
2024-01-17,10.66063
2024-01-18,9.96607
2024-01-19,11.60286
2024-01-20,9.1423
2024-01-21,4.00043
2024-01-22,7.89317
2024-01-23,12.712
2024-01-24,12.13051
2024-01-25,14.38109
2024-01-26,15.51176
2024-01-27,9.13691
2024-01-28,4.15118
2024-01-29,7.04786
2024-01-30,15.18871
2024-01-31,26.11855
2024-02-01,22.54347
2024-02-02,18.25768
2024-02-03,12.44817
2024-02-04,5.00726
2024-02-05,9.88531
2024-02-06,14.59107
2024-02-07,12.88429
2024-02-08,12.44279
2024-02-09,11.84515
2024-02-10,10.27297
2024-02-11,5.50799
2024-02-12,7.80164
2024-02-13,15.37716
2024-02-14,13.67576
2024-02-15,16.58321
2024-02-16,14.42416
2024-02-17,9.5838
2024-02-18,4.69498
2024-02-19,7.85548
2024-02-20,10.34835
2024-02-21,12.1682
2024-02-22,12.88429
2024-02-23,14.44031
2024-02-24,8.96462
2024-02-25,3.97889
2024-02-26,7.34937
2024-02-27,20.28751
2024-02-28,12.18973
2024-02-29,12.68508
2024-03-01,10.83292
2024-03-02,9.76686
2024-03-03,4.23733
2024-03-04,10.19759
2024-03-05,19.89985
2024-03-06,14.53184
2024-03-07,15.33408
2024-03-08,14.48338
2024-03-09,9.57842
2024-03-10,3.90351
2024-03-11,8.90001
2024-03-12,12.65277
2024-03-13,12.91121
2024-03-14,12.7443
2024-03-15,12.95428
2024-03-16,7.19323
2024-03-17,3.30587
2024-03-18,16.38938
2024-03-19,21.48279
2024-03-20,14.0688
