date,속도위반조회
2023-05-30,60.06191
2023-05-31,52.94117
2023-06-01,48.29721
2023-06-02,53.45717
2023-06-03,42.31166
2023-06-04,46.23323
2023-06-05,59.02992
2023-06-06,46.95562
2023-06-07,57.99793
2023-06-08,59.75232
2023-06-09,53.97316
2023-06-10,40.24767
2023-06-11,41.58926
2023-06-12,59.13312
2023-06-13,59.13312
2023-06-14,53.97316
2023-06-15,46.54282
2023-06-16,53.56037
2023-06-17,44.58204
2023-06-18,43.24045
2023-06-19,64.18988
2023-06-20,55.10835
2023-06-21,49.3292
2023-06-22,48.71001
2023-06-23,65.73787
2023-06-24,45.40763
2023-06-25,40.45407
2023-06-26,55.10835
2023-06-27,55.10835
2023-06-28,56.44994
2023-06-29,48.40041
2023-06-30,46.85242
2023-07-01,40.35087
2023-07-02,44.78844
2023-07-03,59.13312
2023-07-04,49.742
2023-07-05,45.82043
2023-07-06,51.80598
2023-07-07,48.40041
2023-07-08,40.97007
2023-07-09,38.69969
2023-07-10,58.51393
2023-07-11,44.47884
2023-07-12,49.9484
2023-07-13,42.41486
2023-07-14,37.0485
2023-07-15,31.88854
2023-07-16,36.01651
2023-07-17,46.33642
2023-07-18,43.65325
2023-07-19,45.71723
2023-07-20,46.43962
2023-07-21,49.3292
2023-07-22,39.21568
2023-07-23,32.71413
2023-07-24,55.62435
2023-07-25,53.45717
2023-07-26,46.74922
2023-07-27,50.46439
2023-07-28,48.50361
2023-07-29,38.08049
2023-07-30,38.08049
2023-07-31,61.4035
2023-08-01,58.61713
2023-08-02,56.34674
2023-08-03,54.38596
2023-08-04,47.26522
2023-08-05,49.1228
2023-08-06,42.20846
2023-08-07,57.99793
2023-08-08,54.17956
2023-08-09,46.95562
2023-08-10,43.55005
2023-08-11,42.82765
2023-08-12,36.9453
2023-08-13,45.40763
2023-08-14,72.54901
2023-08-15,52.11558
2023-08-16,59.75232
2023-08-17,56.65634
2023-08-18,52.21878
2023-08-19,43.03405
2023-08-20,43.13725
2023-08-21,62.2291
2023-08-22,56.86274
2023-08-23,43.34365
2023-08-24,51.90918
2023-08-25,51.59958
2023-08-26,43.44685
2023-08-27,40.55727
2023-08-28,54.48916
2023-08-29,56.34674
2023-08-30,51.80598
2023-08-31,55.83075
2023-09-01,45.51083
2023-09-02,43.75644
2023-09-03,42.10526
2023-09-04,54.90196
2023-09-05,51.80598
2023-09-06,51.59958
2023-09-07,50.87719
2023-09-08,55.93395
2023-09-09,39.83488
2023-09-10,40.76367
2023-09-11,64.91228
2023-09-12,52.52837
2023-09-13,45.71723
2023-09-14,47.47162
2023-09-15,47.88441
2023-09-16,34.98452
2023-09-17,40.14447
2023-09-18,60.78431
2023-09-19,55.72755
2023-09-20,43.75644
2023-09-21,44.16924
2023-09-22,47.26522
2023-09-23,42.51805
2023-09-24,40.45407
2023-09-25,52.52837
2023-09-26,46.74922
2023-09-27,50.98039
2023-09-28,33.84932
2023-09-29,35.19091
2023-09-30,40.97007
2023-10-01,39.83488
2023-10-02,46.43962
2023-10-03,48.9164
2023-10-04,60.57791
2023-10-05,60.78431
2023-10-06,52.63157
2023-10-07,41.17647
2023-10-08,41.38286
2023-10-09,45.82043
2023-10-10,60.57791
2023-10-11,55.93395
2023-10-12,55.21155
2023-10-13,51.28998
2023-10-14,38.80288
2023-10-15,40.45407
2023-10-16,59.54592
2023-10-17,58.30753
2023-10-18,55.10835
2023-10-19,49.9484
2023-10-20,51.59958
2023-10-21,39.62848
2023-10-22,36.11971
2023-10-23,66.97626
2023-10-24,55.41795
2023-10-25,53.04437
2023-10-26,49.742
2023-10-27,51.59958
2023-10-28,42.00206
2023-10-29,42.20846
2023-10-30,63.46749
2023-10-31,53.56037
2023-11-01,47.05882
2023-11-02,46.74922
2023-11-03,47.98761
2023-11-04,36.6357
2023-11-05,30.65015
2023-11-06,46.95562
2023-11-07,46.33642
2023-11-08,48.19401
2023-11-09,49.5356
2023-11-10,46.43962
2023-11-11,34.46852
2023-11-12,36.7389
2023-11-13,51.28998
2023-11-14,44.16924
2023-11-15,41.48606
2023-11-16,40.45407
2023-11-17,40.55727
2023-11-18,32.81733
2023-11-19,34.98452
2023-11-20,50.87719
2023-11-21,38.80288
2023-11-22,42.20846
2023-11-23,44.58204
2023-11-24,45.71723
2023-11-25,34.05572
2023-11-26,34.05572
2023-11-27,44.16924
2023-11-28,40.35087
2023-11-29,41.07327
2023-11-30,38.28689
2023-12-01,40.24767
2023-12-02,32.40454
2023-12-03,34.67492
2023-12-04,47.67801
2023-12-05,47.78121
2023-12-06,43.13725
2023-12-07,43.24045
2023-12-08,43.55005
2023-12-09,37.3581
2023-12-10,38.90608
2023-12-11,43.24045
2023-12-12,44.78844
2023-12-13,42.93085
2023-12-14,38.59649
2023-12-15,32.50773
2023-12-16,29.72136
2023-12-17,28.27657
2023-12-18,35.39731
2023-12-19,36.11971
2023-12-20,28.89576
2023-12-21,30.03095
2023-12-22,36.01651
2023-12-23,29.72136
2023-12-24,24.9742
2023-12-25,26.10939
2023-12-26,41.89886
2023-12-27,40.76367
2023-12-28,41.27966
2023-12-29,36.5325
2023-12-30,31.78534
2023-12-31,29.41176
2024-01-01,30.13415
2024-01-02,46.54282
2024-01-03,41.17647
2024-01-04,44.06604
2024-01-05,39.62848
2024-01-06,40.66047
2024-01-07,29.61816
2024-01-08,41.79566
2024-01-09,33.64293
2024-01-10,31.68214
2024-01-11,43.24045
2024-01-12,40.76367
2024-01-13,36.01651
2024-01-14,28.58617
2024-01-15,46.85242
2024-01-16,40.97007
2024-01-17,34.57172
2024-01-18,37.2549
2024-01-19,34.98452
2024-01-20,29.92776
2024-01-21,32.81733
2024-01-22,40.55727
2024-01-23,37.4613
2024-01-24,40.45407
2024-01-25,38.28689
2024-01-26,33.53973
2024-01-27,31.88854
2024-01-28,34.15892
2024-01-29,45.71723
2024-01-30,41.27966
2024-01-31,42.10526
2024-02-01,42.31166
2024-02-02,41.38286
2024-02-03,28.37977
2024-02-04,33.64293
2024-02-05,39.52528
2024-02-06,39.42208
2024-02-07,39.31888
2024-02-08,42.72445
2024-02-09,34.98452
2024-02-10,32.92053
2024-02-11,31.47574
2024-02-12,38.18369
2024-02-13,52.63157
2024-02-14,39.93808
2024-02-15,33.53973
2024-02-16,39.00928
2024-02-17,35.50051
2024-02-18,33.12693
2024-02-19,41.89886
2024-02-20,31.99174
2024-02-21,34.26212
2024-02-22,29.30856
2024-02-23,34.88132
2024-02-24,31.88854
2024-02-25,30.03095
2024-02-26,43.96284
2024-02-27,38.69969
2024-02-28,41.69246
2024-02-29,38.39009
2024-03-01,33.64293
2024-03-02,33.33333
2024-03-03,36.3261
2024-03-04,43.55005
2024-03-05,35.50051
2024-03-06,36.9453
2024-03-07,40.76367
2024-03-08,42.31166
2024-03-09,30.95975
2024-03-10,35.19091
2024-03-11,43.34365
2024-03-12,38.59649
2024-03-13,40.76367
2024-03-14,43.44685
2024-03-15,44.68524
2024-03-16,33.23013
2024-03-17,31.88854
2024-03-18,45.51083
2024-03-19,42.93085
2024-03-20,35.70691
