date,심문
2023-05-30,9.22633
2023-05-31,9.17827
2023-06-01,8.2172
2023-06-02,9.03411
2023-06-03,5.95867
2023-06-04,7.25612
2023-06-05,8.40941
2023-06-06,7.88082
2023-06-07,9.65881
2023-06-08,10.04324
2023-06-09,9.89908
2023-06-10,6.91975
2023-06-11,8.36136
2023-06-12,9.37049
2023-06-13,10.716
2023-06-14,9.08217
2023-06-15,10.23546
2023-06-16,8.36136
2023-06-17,7.20807
2023-06-18,6.72753
2023-06-19,7.88082
2023-06-20,8.93801
2023-06-21,8.93801
2023-06-22,7.88082
2023-06-23,8.12109
2023-06-24,6.43921
2023-06-25,5.18981
2023-06-26,9.17827
2023-06-27,8.40941
2023-06-28,7.30418
2023-06-29,7.97693
2023-06-30,6.29505
2023-07-01,7.54444
2023-07-02,5.7184
2023-07-03,8.50552
2023-07-04,9.03411
2023-07-05,9.08217
2023-07-06,8.45747
2023-07-07,8.50552
2023-07-08,5.91061
2023-07-09,6.10283
2023-07-10,9.41854
2023-07-11,7.92888
2023-07-12,8.31331
2023-07-13,8.98606
2023-07-14,9.61076
2023-07-15,6.72753
2023-07-16,7.16001
2023-07-17,8.60163
2023-07-18,8.16914
2023-07-19,7.88082
2023-07-20,8.60163
2023-07-21,6.29505
2023-07-22,6.24699
2023-07-23,6.24699
2023-07-24,7.88082
2023-07-25,8.31331
2023-07-26,7.20807
2023-07-27,8.26525
2023-07-28,7.30418
2023-07-29,6.15088
2023-07-30,6.00672
2023-07-31,6.43921
2023-08-01,7.01585
2023-08-02,8.26525
2023-08-03,8.12109
2023-08-04,7.83277
2023-08-05,5.76645
2023-08-06,7.06391
2023-08-07,6.58337
2023-08-08,8.40941
2023-08-09,7.83277
2023-08-10,7.30418
2023-08-11,8.16914
2023-08-12,7.01585
2023-08-13,6.19894
2023-08-14,7.64055
2023-08-15,8.8419
2023-08-16,9.4666
2023-08-17,9.37049
2023-08-18,8.16914
2023-08-19,8.26525
2023-08-20,10.90821
2023-08-21,8.26525
2023-08-22,8.88995
2023-08-23,8.36136
2023-08-24,7.16001
2023-08-25,8.45747
2023-08-26,5.81451
2023-08-27,7.40028
2023-08-28,9.51465
2023-08-29,8.16914
2023-08-30,10.13935
2023-08-31,8.79384
2023-09-01,7.73666
2023-09-02,6.29505
2023-09-03,7.73666
2023-09-04,6.91975
2023-09-05,7.5925
2023-09-06,8.74579
2023-09-07,8.64968
2023-09-08,10.1874
2023-09-09,8.64968
2023-09-10,7.16001
2023-09-11,8.69774
2023-09-12,9.56271
2023-09-13,9.99519
2023-09-14,8.50552
2023-09-15,7.06391
2023-09-16,5.86256
2023-09-17,7.01585
2023-09-18,9.80297
2023-09-19,8.93801
2023-09-20,9.41854
2023-09-21,8.55358
2023-09-22,10.57184
2023-09-23,7.64055
2023-09-24,7.83277
2023-09-25,8.26525
2023-09-26,11.9654
2023-09-27,8.31331
2023-09-28,5.91061
2023-09-29,5.7184
2023-09-30,5.28592
2023-10-01,6.39115
2023-10-02,6.15088
2023-10-03,7.30418
2023-10-04,9.32244
2023-10-05,8.31331
2023-10-06,8.98606
2023-10-07,6.77558
2023-10-08,6.15088
2023-10-09,6.67948
2023-10-10,9.41854
2023-10-11,9.4666
2023-10-12,8.40941
2023-10-13,8.40941
2023-10-14,6.43921
2023-10-15,6.91975
2023-10-16,8.69774
2023-10-17,7.73666
2023-10-18,9.03411
2023-10-19,9.13022
2023-10-20,6.00672
2023-10-21,5.7184
2023-10-22,5.67035
2023-10-23,7.16001
2023-10-24,11.58097
2023-10-25,9.94714
2023-10-26,8.31331
2023-10-27,7.54444
2023-10-28,6.15088
2023-10-29,7.54444
2023-10-30,9.03411
2023-10-31,9.94714
2023-11-01,8.02498
2023-11-02,7.92888
2023-11-03,7.01585
2023-11-04,6.87169
2023-11-05,6.48726
2023-11-06,8.74579
2023-11-07,8.64968
2023-11-08,9.17827
2023-11-09,9.4666
2023-11-10,7.16001
2023-11-11,5.76645
2023-11-12,5.18981
2023-11-13,8.31331
2023-11-14,8.98606
2023-11-15,9.08217
2023-11-16,7.35223
2023-11-17,7.25612
2023-11-18,6.39115
2023-11-19,7.35223
2023-11-20,9.75492
2023-11-21,7.97693
2023-11-22,8.64968
2023-11-23,9.4666
2023-11-24,8.36136
2023-11-25,6.19894
2023-11-26,6.77558
2023-11-27,8.16914
2023-11-28,9.4666
2023-11-29,8.07304
2023-11-30,8.8419
2023-12-01,8.36136
2023-12-02,6.24699
2023-12-03,6.67948
2023-12-04,8.2172
2023-12-05,8.60163
2023-12-06,9.4666
2023-12-07,9.37049
2023-12-08,6.24699
2023-12-09,6.58337
2023-12-10,8.31331
2023-12-11,8.36136
2023-12-12,8.26525
2023-12-13,9.27438
2023-12-14,9.51465
2023-12-15,6.82364
2023-12-16,4.99759
2023-12-17,6.48726
2023-12-18,8.88995
2023-12-19,8.16914
2023-12-20,7.49639
2023-12-21,7.78471
2023-12-22,6.05478
2023-12-23,5.95867
2023-12-24,5.33397
2023-12-25,7.06391
2023-12-26,7.64055
2023-12-27,8.60163
2023-12-28,7.06391
2023-12-29,6.63142
2023-12-30,5.62229
2023-12-31,5.0937
2024-01-01,6.48726
2024-01-02,6.39115
2024-01-03,7.64055
2024-01-04,8.40941
2024-01-05,7.73666
2024-01-06,5.95867
2024-01-07,5.7184
2024-01-08,6.39115
2024-01-09,7.83277
2024-01-10,9.51465
2024-01-11,8.40941
2024-01-12,7.16001
2024-01-13,6.10283
2024-01-14,5.81451
2024-01-15,6.87169
2024-01-16,8.36136
2024-01-17,8.45747
2024-01-18,7.11196
2024-01-19,6.72753
2024-01-20,6.87169
2024-01-21,5.52618
2024-01-22,8.26525
2024-01-23,8.55358
2024-01-24,7.97693
2024-01-25,9.65881
2024-01-26,9.61076
2024-01-27,6.9678
2024-01-28,7.40028
2024-01-29,8.69774
2024-01-30,8.88995
2024-01-31,8.8419
2024-02-01,8.88995
2024-02-02,7.25612
2024-02-03,5.38202
2024-02-04,6.39115
2024-02-05,8.26525
2024-02-06,8.55358
2024-02-07,7.64055
2024-02-08,7.06391
2024-02-09,6.3431
2024-02-10,10.33157
2024-02-11,8.79384
2024-02-12,8.55358
2024-02-13,8.45747
2024-02-14,9.03411
2024-02-15,10.04324
2024-02-16,8.69774
2024-02-17,8.40941
2024-02-18,8.64968
2024-02-19,7.92888
2024-02-20,7.83277
2024-02-21,7.73666
2024-02-22,9.03411
2024-02-23,9.51465
2024-02-24,6.15088
2024-02-25,8.50552
2024-02-26,8.74579
2024-02-27,8.2172
2024-02-28,8.55358
2024-02-29,17.63575
2024-03-01,14.46419
2024-03-02,11.10043
2024-03-03,11.67707
2024-03-04,8.79384
2024-03-05,9.61076
2024-03-06,7.88082
2024-03-07,9.85103
2024-03-08,7.88082
2024-03-09,6.48726
2024-03-10,6.05478
2024-03-11,7.01585
2024-03-12,7.92888
2024-03-13,7.83277
2024-03-14,8.93801
2024-03-15,6.91975
2024-03-16,5.52618
2024-03-17,6.9678
2024-03-18,8.31331
2024-03-19,7.68861
2024-03-20,8.36136
