date,사망보험금
2023-05-30,43.66438
2023-05-31,38.35616
2023-06-01,38.18493
2023-06-02,34.9315
2023-06-03,33.21917
2023-06-04,28.08219
2023-06-05,38.86986
2023-06-06,37.32876
2023-06-07,46.4041
2023-06-08,44.69178
2023-06-09,40.75342
2023-06-10,33.9041
2023-06-11,37.67123
2023-06-12,42.63698
2023-06-13,44.17808
2023-06-14,45.71917
2023-06-15,57.70547
2023-06-16,53.08219
2023-06-17,28.59589
2023-06-18,30.65068
2023-06-19,42.63698
2023-06-20,45.20547
2023-06-21,39.55479
2023-06-22,39.89726
2023-06-23,40.58219
2023-06-24,27.91095
2023-06-25,31.33561
2023-06-26,40.41095
2023-06-27,44.86301
2023-06-28,42.63698
2023-06-29,45.89041
2023-06-30,38.01369
2023-07-01,30.47945
2023-07-02,34.58904
2023-07-03,34.9315
2023-07-04,38.35616
2023-07-05,36.9863
2023-07-06,47.26027
2023-07-07,40.41095
2023-07-08,28.25342
2023-07-09,31.84931
2023-07-10,45.89041
2023-07-11,38.86986
2023-07-12,44.86301
2023-07-13,40.75342
2023-07-14,34.76027
2023-07-15,30.13698
2023-07-16,29.45205
2023-07-17,40.23972
2023-07-18,37.67123
2023-07-19,35.9589
2023-07-20,34.24657
2023-07-21,33.56164
2023-07-22,25.85616
2023-07-23,37.15753
2023-07-24,51.88356
2023-07-25,44.00684
2023-07-26,36.4726
2023-07-27,43.66438
2023-07-28,50.17123
2023-07-29,38.01369
2023-07-30,47.26027
2023-07-31,45.71917
2023-08-01,44.69178
2023-08-02,47.26027
2023-08-03,38.35616
2023-08-04,41.26712
2023-08-05,29.45205
2023-08-06,45.03424
2023-08-07,49.31506
2023-08-08,47.77397
2023-08-09,44.69178
2023-08-10,42.46575
2023-08-11,39.04109
2023-08-12,29.10958
2023-08-13,30.82191
2023-08-14,34.24657
2023-08-15,33.56164
2023-08-16,42.46575
2023-08-17,45.20547
2023-08-18,65.06849
2023-08-19,48.80136
2023-08-20,38.35616
2023-08-21,46.4041
2023-08-22,43.15068
2023-08-23,46.57534
2023-08-24,41.43835
2023-08-25,44.86301
2023-08-26,35.10273
2023-08-27,36.13013
2023-08-28,46.06164
2023-08-29,44.52054
2023-08-30,48.4589
2023-08-31,57.53424
2023-09-01,56.67808
2023-09-02,34.9315
2023-09-03,34.9315
2023-09-04,48.11643
2023-09-05,72.60273
2023-09-06,52.05479
2023-09-07,46.74657
2023-09-08,44.00684
2023-09-09,29.28082
2023-09-10,33.56164
2023-09-11,47.26027
2023-09-12,46.4041
2023-09-13,38.01369
2023-09-14,35.61643
2023-09-15,40.92465
2023-09-16,33.21917
2023-09-17,27.39726
2023-09-18,34.58904
2023-09-19,41.26712
2023-09-20,43.66438
2023-09-21,37.67123
2023-09-22,38.69863
2023-09-23,28.93835
2023-09-24,26.71232
2023-09-25,41.09589
2023-09-26,36.30136
2023-09-27,32.19178
2023-09-28,23.4589
2023-09-29,27.05479
2023-09-30,25.68493
2023-10-01,28.93835
2023-10-02,28.08219
2023-10-03,34.4178
2023-10-04,37.15753
2023-10-05,33.9041
2023-10-06,34.4178
2023-10-07,29.62328
2023-10-08,24.14383
2023-10-09,29.96575
2023-10-10,44.69178
2023-10-11,38.86986
2023-10-12,38.35616
2023-10-13,30.47945
2023-10-14,29.10958
2023-10-15,27.05479
2023-10-16,36.64383
2023-10-17,37.15753
2023-10-18,43.49315
2023-10-19,37.67123
2023-10-20,32.53424
2023-10-21,23.9726
2023-10-22,27.73972
2023-10-23,36.9863
2023-10-24,34.9315
2023-10-25,42.29452
2023-10-26,36.13013
2023-10-27,30.13698
2023-10-28,29.10958
2023-10-29,26.71232
2023-10-30,34.76027
2023-10-31,42.29452
2023-11-01,43.83561
2023-11-02,59.9315
2023-11-03,48.4589
2023-11-04,32.87671
2023-11-05,40.58219
2023-11-06,40.06849
2023-11-07,36.4726
2023-11-08,40.41095
2023-11-09,40.06849
2023-11-10,37.5
2023-11-11,28.08219
2023-11-12,34.07534
2023-11-13,40.75342
2023-11-14,45.20547
2023-11-15,42.97945
2023-11-16,42.63698
2023-11-17,34.76027
2023-11-18,23.63013
2023-11-19,34.24657
2023-11-20,50.0
2023-11-21,40.06849
2023-11-22,38.35616
2023-11-23,41.78082
2023-11-24,34.9315
2023-11-25,25.0
2023-11-26,28.42465
2023-11-27,43.49315
2023-11-28,33.39041
2023-11-29,37.67123
2023-11-30,35.27397
2023-12-01,32.36301
2023-12-02,28.59589
2023-12-03,32.36301
2023-12-04,34.76027
2023-12-05,39.38356
2023-12-06,36.4726
2023-12-07,36.13013
2023-12-08,35.27397
2023-12-09,24.14383
2023-12-10,34.24657
2023-12-11,47.9452
2023-12-12,42.63698
2023-12-13,37.67123
2023-12-14,43.32191
2023-12-15,32.53424
2023-12-16,30.30821
2023-12-17,28.42465
2023-12-18,39.38356
2023-12-19,34.07534
2023-12-20,32.19178
2023-12-21,39.04109
2023-12-22,28.08219
2023-12-23,24.31506
2023-12-24,20.54794
2023-12-25,29.62328
2023-12-26,43.32191
2023-12-27,41.95205
2023-12-28,39.72602
2023-12-29,39.55479
2023-12-30,26.54109
2023-12-31,29.62328
2024-01-01,27.05479
2024-01-02,40.41095
2024-01-03,43.49315
2024-01-04,41.43835
2024-01-05,32.36301
2024-01-06,31.67808
2024-01-07,34.24657
2024-01-08,36.4726
2024-01-09,42.63698
2024-01-10,35.61643
2024-01-11,46.74657
2024-01-12,44.17808
2024-01-13,33.04794
2024-01-14,29.62328
2024-01-15,44.17808
2024-01-16,41.78082
2024-01-17,45.89041
2024-01-18,45.71917
2024-01-19,45.71917
2024-01-20,31.16438
2024-01-21,35.61643
2024-01-22,47.60273
2024-01-23,40.41095
2024-01-24,39.21232
2024-01-25,42.63698
2024-01-26,50.17123
2024-01-27,30.47945
2024-01-28,39.72602
2024-01-29,50.85616
2024-01-30,47.26027
2024-01-31,44.17808
2024-02-01,38.18493
2024-02-02,39.38356
2024-02-03,35.78767
2024-02-04,33.39041
2024-02-05,40.41095
2024-02-06,37.32876
2024-02-07,36.81506
2024-02-08,32.87671
2024-02-09,29.79452
2024-02-10,30.47945
2024-02-11,33.39041
2024-02-12,32.36301
2024-02-13,50.0
2024-02-14,37.32876
2024-02-15,41.60958
2024-02-16,41.95205
2024-02-17,33.21917
2024-02-18,40.58219
2024-02-19,48.80136
2024-02-20,52.73972
2024-02-21,48.63013
2024-02-22,42.46575
2024-02-23,38.69863
2024-02-24,35.78767
2024-02-25,36.9863
2024-02-26,49.82876
2024-02-27,46.74657
2024-02-28,40.58219
2024-02-29,36.64383
2024-03-01,28.42465
2024-03-02,30.82191
2024-03-03,35.27397
2024-03-04,49.4863
2024-03-05,38.01369
2024-03-06,37.5
2024-03-07,37.5
2024-03-08,39.04109
2024-03-09,28.76712
2024-03-10,31.67808
2024-03-11,41.43835
2024-03-12,45.71917
2024-03-13,48.63013
2024-03-14,37.67123
2024-03-15,37.15753
2024-03-16,27.22602
2024-03-17,26.54109
2024-03-18,38.52739
2024-03-19,39.89726
2024-03-20,36.13013
