date,신용대출
2023-05-31,13.23104
2023-06-01,8.79642
2023-06-02,6.51382
2023-06-03,3.26193
2023-06-04,3.82442
2023-06-05,7.64131
2023-06-06,5.11262
2023-06-07,8.06569
2023-06-08,7.35002
2023-06-09,6.10953
2023-06-10,3.53313
2023-06-11,3.40757
2023-06-12,8.89435
2023-06-13,7.97277
2023-06-14,7.17173
2023-06-15,6.73229
2023-06-16,5.3788
2023-06-17,2.87522
2023-06-18,3.30964
2023-06-19,7.93762
2023-06-20,6.79757
2023-06-21,6.8026
2023-06-22,6.36566
2023-06-23,5.29593
2023-06-24,2.90284
2023-06-25,3.25691
2023-06-26,8.23895
2023-06-27,7.03362
2023-06-28,6.14469
2023-06-29,5.50686
2023-06-30,5.21306
2023-07-01,2.90284
2023-07-02,3.01082
2023-07-03,6.66449
2023-07-04,6.23006
2023-07-05,6.20997
2023-07-06,5.62237
2023-07-07,5.10257
2023-07-08,2.60402
2023-07-09,2.86015
2023-07-10,7.5258
2023-07-11,6.42091
2023-07-12,6.42593
2023-07-13,5.99653
2023-07-14,5.16786
2023-07-15,2.87522
2023-07-16,3.06606
2023-07-17,7.27971
2023-07-18,7.15666
2023-07-19,6.4862
2023-07-20,6.42342
2023-07-21,5.22311
2023-07-22,3.0058
2023-07-23,3.26193
2023-07-24,7.51073
2023-07-25,7.20689
2023-07-26,6.78502
2023-07-27,6.04926
2023-07-28,5.2432
2023-07-29,2.91288
2023-07-30,2.71953
2023-07-31,6.47364
2023-08-01,6.41589
2023-08-02,5.38382
2023-08-03,5.18795
2023-08-04,4.71084
2023-08-05,2.53873
2023-08-06,2.76975
2023-08-07,6.30289
2023-08-08,6.2828
2023-08-09,5.88855
2023-08-10,5.75546
2023-08-11,5.48175
2023-08-12,3.03091
2023-08-13,3.38748
2023-08-14,7.06626
2023-08-15,4.05042
2023-08-16,7.60113
2023-08-17,6.80511
2023-08-18,5.52444
2023-08-19,3.19915
2023-08-20,3.46533
2023-08-21,7.76937
2023-08-22,6.69964
2023-08-23,6.76493
2023-08-24,6.28782
2023-08-25,5.89357
2023-08-26,2.95557
2023-08-27,3.25942
2023-08-28,6.92815
2023-08-29,6.50126
2023-08-30,5.86093
2023-08-31,5.38884
2023-09-01,4.1358
2023-09-02,2.47093
2023-09-03,2.9832
2023-09-04,7.16671
2023-09-05,6.42091
2023-09-06,5.65753
2023-09-07,5.66004
2023-09-08,4.92428
2023-09-09,2.92042
2023-09-10,3.18157
2023-09-11,7.55091
2023-09-12,6.68206
2023-09-13,6.39077
2023-09-14,5.79815
2023-09-15,5.55457
2023-09-16,2.6668
2023-09-17,3.02086
2023-09-18,6.97335
2023-09-19,6.0794
2023-09-20,6.12711
2023-09-21,5.73789
2023-09-22,4.87406
2023-09-23,2.49604
2023-09-24,2.712
2023-09-25,6.49875
2023-09-26,5.88102
2023-09-27,4.16091
2023-09-28,1.71257
2023-09-29,1.60208
2023-09-30,1.695
2023-10-01,1.99884
2023-10-02,2.52115
2023-10-03,3.12131
2023-10-04,7.66642
2023-10-05,6.46109
2023-10-06,5.11764
2023-10-07,2.51362
2023-10-08,2.4408
2023-10-09,3.62855
2023-10-10,7.40526
2023-10-11,6.75489
2023-10-12,6.20244
2023-10-13,5.16786
2023-10-14,2.81997
2023-10-15,3.14391
2023-10-16,7.37513
2023-10-17,6.42342
2023-10-18,5.9438
2023-10-19,6.3054
2023-10-20,5.30849
2023-10-21,2.81495
2023-10-22,3.16148
2023-10-23,7.21944
2023-10-24,6.80511
2023-10-25,6.26773
2023-10-26,6.01662
2023-10-27,4.75604
2023-10-28,2.50357
2023-10-29,2.61657
2023-10-30,6.34306
2023-10-31,6.18989
2023-11-01,5.70775
2023-11-02,5.08751
2023-11-03,4.98706
2023-11-04,2.65424
2023-11-05,2.69944
2023-11-06,5.86846
2023-11-07,5.82577
2023-11-08,5.48175
2023-11-09,5.41646
2023-11-10,4.4748
2023-11-11,2.63164
2023-11-12,2.63164
2023-11-13,6.39831
2023-11-14,6.05429
2023-11-15,5.70775
2023-11-16,4.94186
2023-11-17,4.46224
2023-11-18,2.59146
2023-11-19,2.75217
2023-11-20,6.41337
2023-11-21,6.22755
2023-11-22,5.70022
2023-11-23,5.11513
2023-11-24,4.50242
2023-11-25,2.24995
2023-11-26,2.90535
2023-11-27,6.76493
2023-11-28,6.33804
2023-11-29,5.46669
2023-11-30,5.30095
2023-12-01,4.27642
2023-12-02,2.73962
2023-12-03,3.1414
2023-12-04,6.55149
2023-12-05,6.24764
2023-12-06,5.37377
2023-12-07,5.4692
2023-12-08,4.28897
2023-12-09,2.65173
2023-12-10,3.24184
2023-12-11,7.02357
2023-12-12,5.92873
2023-12-13,5.47924
2023-12-14,5.15531
2023-12-15,4.78115
2023-12-16,2.55128
2023-12-17,2.74464
2023-12-18,6.12711
2023-12-19,5.61233
2023-12-20,5.31351
2023-12-21,4.79622
2023-12-22,4.0228
2023-12-23,2.14951
2023-12-24,2.27757
2023-12-25,2.90786
2023-12-26,6.71973
2023-12-27,6.00909
2023-12-28,5.5144
2023-12-29,4.35928
2023-12-30,2.63164
2023-12-31,2.24493
2024-01-01,2.8476
2024-01-02,6.47364
2024-01-03,6.13213
2024-01-04,5.83833
2024-01-05,5.00464
2024-01-06,3.12131
2024-01-07,3.03091
2024-01-08,6.41337
2024-01-09,10.42864
2024-01-10,12.63591
2024-01-11,11.01624
2024-01-12,8.41473
2024-01-13,3.30462
2024-01-14,3.41511
2024-01-15,7.71664
2024-01-16,6.5992
2024-01-17,6.27526
2024-01-18,6.15473
2024-01-19,5.54202
2024-01-20,3.67626
2024-01-21,3.38497
2024-01-22,7.0964
2024-01-23,7.05371
2024-01-24,6.56655
2024-01-25,6.1698
2024-01-26,5.47673
2024-01-27,3.51806
2024-01-28,3.58084
2024-01-29,7.57853
2024-01-30,7.15164
2024-01-31,6.80511
2024-02-01,6.0794
2024-02-02,5.53951
2024-02-03,3.13386
2024-02-04,3.4804
2024-02-05,6.74484
2024-02-06,6.01913
2024-02-07,5.18795
2024-02-08,4.51246
2024-02-09,2.44582
2024-02-10,2.11435
2024-02-11,2.62913
2024-02-12,3.57833
2024-02-13,7.92757
2024-02-14,7.28473
2024-02-15,7.16169
2024-02-16,6.27777
2024-02-17,3.84953
2024-02-18,4.01024
2024-02-19,7.78695
2024-02-20,7.30482
2024-02-21,7.11649
2024-02-22,6.08191
2024-02-23,6.06935
2024-02-24,3.86208
2024-02-25,4.53255
2024-02-26,9.22833
2024-02-27,7.31737
2024-02-28,6.57157
2024-02-29,6.22504
2024-03-01,3.40255
2024-03-02,3.2544
2024-03-03,3.44775
2024-03-04,7.17926
2024-03-05,6.72726
2024-03-06,6.48117
2024-03-07,5.77806
2024-03-08,5.36875
2024-03-09,3.1866
2024-03-10,3.49295
2024-03-11,7.1642
2024-03-12,7.30733
2024-03-13,7.0512
2024-03-14,6.43849
2024-03-15,5.8082
2024-03-16,3.27197
2024-03-17,3.53564
2024-03-18,7.51826
2024-03-19,6.72224
2024-03-20,6.78502
