date,취득세
2023-05-30,0.84905
2023-05-31,0.79726
2023-06-01,0.74597
2023-06-02,0.60404
2023-06-03,0.46062
2023-06-04,0.48204
2023-06-05,0.73551
2023-06-06,0.57317
2023-06-07,0.84805
2023-06-08,0.81917
2023-06-09,0.72953
2023-06-10,0.50843
2023-06-11,0.50843
2023-06-12,0.82614
2023-06-13,0.80971
2023-06-14,0.75095
2023-06-15,0.72754
2023-06-16,0.66629
2023-06-17,0.4432
2023-06-18,0.40037
2023-06-19,0.77933
2023-06-20,0.76788
2023-06-21,0.72804
2023-06-22,0.70912
2023-06-23,0.64089
2023-06-24,0.41033
2023-06-25,0.38145
2023-06-26,0.91379
2023-06-27,0.80423
2023-06-28,0.75344
2023-06-29,0.67924
2023-06-30,0.65882
2023-07-01,0.44718
2023-07-02,0.45913
2023-07-03,0.71957
2023-07-04,0.72754
2023-07-05,0.72157
2023-07-06,0.66729
2023-07-07,0.60703
2023-07-08,0.44419
2023-07-09,0.45764
2023-07-10,0.75891
2023-07-11,0.67924
2023-07-12,0.72057
2023-07-13,0.6872
2023-07-14,0.66729
2023-07-15,0.47058
2023-07-16,0.40286
2023-07-17,0.78381
2023-07-18,0.83759
2023-07-19,0.76589
2023-07-20,0.72555
2023-07-21,0.66181
2023-07-22,0.48602
2023-07-23,0.47258
2023-07-24,0.83411
2023-07-25,0.8351
2023-07-26,0.7624
2023-07-27,0.85253
2023-07-28,0.70115
2023-07-29,0.51192
2023-07-30,0.42875
2023-07-31,0.78331
2023-08-01,0.69467
2023-08-02,0.65932
2023-08-03,0.62695
2023-08-04,0.55624
2023-08-05,0.45614
2023-08-06,0.4178
2023-08-07,0.76638
2023-08-08,0.72356
2023-08-09,0.73601
2023-08-10,0.61848
2023-08-11,0.61699
2023-08-12,0.52387
2023-08-13,0.47955
2023-08-14,0.79626
2023-08-15,0.5901
2023-08-16,0.92723
2023-08-17,1.52779
2023-08-18,1.12343
2023-08-19,0.58661
2023-08-20,0.5164
2023-08-21,0.87544
2023-08-22,0.87195
2023-08-23,0.87843
2023-08-24,0.82066
2023-08-25,0.75941
2023-08-26,0.52287
2023-08-27,0.48752
2023-08-28,0.85702
2023-08-29,0.87992
2023-08-30,0.83112
2023-08-31,0.76638
2023-09-01,0.66778
2023-09-02,0.54628
2023-09-03,0.45764
2023-09-04,0.81768
2023-09-05,0.8371
2023-09-06,0.79726
2023-09-07,0.71908
2023-09-08,0.70663
2023-09-09,0.52138
2023-09-10,0.51789
2023-09-11,0.88988
2023-09-12,0.83162
2023-09-13,0.75642
2023-09-14,0.71609
2023-09-15,0.72406
2023-09-16,0.46013
2023-09-17,0.44419
2023-09-18,0.81419
2023-09-19,0.77236
2023-09-20,0.69368
2023-09-21,0.70613
2023-09-22,0.63392
2023-09-23,0.45614
2023-09-24,0.43971
2023-09-25,0.67077
2023-09-26,0.67476
2023-09-27,0.48801
2023-09-28,0.27289
2023-09-29,0.30824
2023-09-30,0.31571
2023-10-01,0.28683
2023-10-02,0.36003
2023-10-03,0.42278
2023-10-04,0.70414
2023-10-05,0.69816
2023-10-06,0.66878
2023-10-07,0.40933
2023-10-08,0.4183
2023-10-09,0.55076
2023-10-10,0.8107
2023-10-11,0.77186
2023-10-12,0.75344
2023-10-13,0.70314
2023-10-14,0.48453
2023-10-15,0.43672
2023-10-16,0.7634
2023-10-17,0.78381
2023-10-18,0.7629
2023-10-19,0.74447
2023-10-20,0.66131
2023-10-21,0.43324
2023-10-22,0.45415
2023-10-23,0.78979
2023-10-24,0.80025
2023-10-25,0.75144
2023-10-26,0.70513
2023-10-27,0.57317
2023-10-28,0.39888
2023-10-29,0.38344
2023-10-30,0.74447
2023-10-31,0.69916
2023-11-01,0.70613
2023-11-02,0.68123
2023-11-03,0.66928
2023-11-04,0.4168
2023-11-05,0.39888
2023-11-06,0.72107
2023-11-07,0.71111
2023-11-08,0.69119
2023-11-09,0.66778
2023-11-10,0.55325
2023-11-11,0.40535
2023-11-12,0.3675
2023-11-13,0.70912
2023-11-14,0.70115
2023-11-15,0.72057
2023-11-16,0.68422
2023-11-17,0.55624
2023-11-18,0.38294
2023-11-19,0.40137
2023-11-20,0.67426
2023-11-21,0.6394
2023-11-22,0.72406
2023-11-23,0.62795
2023-11-24,0.5398
2023-11-25,0.3929
2023-11-26,0.39639
2023-11-27,0.6887
2023-11-28,0.67426
2023-11-29,0.67227
2023-11-30,0.58412
2023-12-01,0.52636
2023-12-02,0.40087
2023-12-03,0.39041
2023-12-04,0.63044
2023-12-05,0.62446
2023-12-06,0.62346
2023-12-07,0.57964
2023-12-08,0.57516
2023-12-09,0.37447
2023-12-10,0.43224
2023-12-11,0.68372
2023-12-12,0.7131
2023-12-13,0.65782
2023-12-14,0.64039
2023-12-15,0.55723
2023-12-16,0.41381
2023-12-17,0.41531
2023-12-18,0.64438
2023-12-19,0.59956
2023-12-20,0.66729
2023-12-21,0.75443
2023-12-22,0.57317
2023-12-23,0.38842
2023-12-24,0.35954
2023-12-25,0.38344
2023-12-26,0.68571
2023-12-27,0.57167
2023-12-28,0.58811
2023-12-29,0.55375
2023-12-30,0.40635
2023-12-31,0.35655
2024-01-01,0.37995
2024-01-02,0.73053
2024-01-03,0.73352
2024-01-04,0.74945
2024-01-05,0.75095
2024-01-06,0.50395
2024-01-07,0.53682
2024-01-08,0.71808
2024-01-09,0.78531
2024-01-10,1.05272
2024-01-11,1.07264
2024-01-12,0.8361
2024-01-13,0.61251
2024-01-14,0.5657
2024-01-15,0.90034
2024-01-16,0.84905
2024-01-17,0.74497
2024-01-18,0.81319
2024-01-19,0.76638
2024-01-20,0.57466
2024-01-21,0.53532
2024-01-22,0.84208
2024-01-23,0.77634
2024-01-24,0.7385
2024-01-25,0.74646
2024-01-26,0.70314
2024-01-27,0.52735
2024-01-28,0.52237
2024-01-29,0.84656
2024-01-30,0.82514
2024-01-31,0.73152
2024-02-01,0.67027
2024-02-02,0.64836
2024-02-03,0.45216
2024-02-04,0.50395
2024-02-05,0.70165
2024-02-06,0.69617
2024-02-07,0.59359
2024-02-08,0.56321
2024-02-09,0.35854
2024-02-10,0.38941
2024-02-11,0.40087
2024-02-12,0.45465
2024-02-13,0.85403
2024-02-14,0.72505
2024-02-15,0.77336
2024-02-16,0.67874
2024-02-17,0.52486
2024-02-18,0.47706
2024-02-19,0.84905
2024-02-20,0.87395
2024-02-21,0.93719
2024-02-22,0.84257
2024-02-23,0.77037
2024-02-24,0.54429
2024-02-25,0.55673
2024-02-26,1.09704
2024-02-27,0.75842
2024-02-28,0.71609
2024-02-29,0.64587
2024-03-01,0.47357
2024-03-02,0.44967
2024-03-03,0.41232
2024-03-04,0.67625
2024-03-05,0.70613
2024-03-06,0.73302
2024-03-07,0.66778
2024-03-08,0.65882
2024-03-09,0.43622
2024-03-10,0.52287
2024-03-11,0.78132
2024-03-12,0.7141
2024-03-13,0.67177
2024-03-14,0.6633
2024-03-15,0.63542
2024-03-16,0.43921
2024-03-17,0.43025
2024-03-18,0.75842
2024-03-19,0.85602
2024-03-20,0.80672
