date,보험증권
2023-05-31,39.68253
2023-06-01,40.47619
2023-06-02,34.65608
2023-06-03,13.49206
2023-06-04,12.16931
2023-06-05,38.88888
2023-06-06,17.72486
2023-06-07,39.15343
2023-06-08,47.61904
2023-06-09,33.33333
2023-06-10,12.43386
2023-06-11,17.72486
2023-06-12,47.61904
2023-06-13,47.61904
2023-06-14,42.59259
2023-06-15,41.26984
2023-06-16,41.26984
2023-06-17,13.75661
2023-06-18,12.43386
2023-06-19,39.68253
2023-06-20,38.62433
2023-06-21,42.85714
2023-06-22,44.97354
2023-06-23,30.68783
2023-06-24,12.69841
2023-06-25,9.78835
2023-06-26,37.56613
2023-06-27,40.47619
2023-06-28,38.88888
2023-06-29,34.12698
2023-06-30,37.30158
2023-07-01,7.14285
2023-07-02,12.69841
2023-07-03,39.15343
2023-07-04,37.03703
2023-07-05,38.88888
2023-07-06,44.70899
2023-07-07,32.80423
2023-07-08,12.69841
2023-07-09,12.16931
2023-07-10,44.44444
2023-07-11,39.68253
2023-07-12,35.97883
2023-07-13,36.24338
2023-07-14,35.71428
2023-07-15,13.22751
2023-07-16,10.58201
2023-07-17,40.47619
2023-07-18,44.17989
2023-07-19,39.41798
2023-07-20,39.41798
2023-07-21,38.09523
2023-07-22,10.84656
2023-07-23,12.96296
2023-07-24,42.06349
2023-07-25,40.74074
2023-07-26,39.94708
2023-07-27,37.83068
2023-07-28,35.44973
2023-07-29,12.16931
2023-07-30,11.64021
2023-07-31,37.56613
2023-08-01,37.03703
2023-08-02,38.88888
2023-08-03,36.50793
2023-08-04,31.74603
2023-08-05,12.16931
2023-08-06,15.34391
2023-08-07,33.59788
2023-08-08,41.26984
2023-08-09,35.44973
2023-08-10,37.56613
2023-08-11,29.10052
2023-08-12,14.81481
2023-08-13,10.84656
2023-08-14,37.83068
2023-08-15,13.49206
2023-08-16,36.77248
2023-08-17,36.50793
2023-08-18,34.92063
2023-08-19,11.64021
2023-08-20,11.90476
2023-08-21,44.44444
2023-08-22,42.32804
2023-08-23,45.76719
2023-08-24,38.35978
2023-08-25,38.88888
2023-08-26,12.69841
2023-08-27,19.04761
2023-08-28,44.97354
2023-08-29,43.12169
2023-08-30,42.85714
2023-08-31,47.88359
2023-09-01,35.97883
2023-09-02,8.73015
2023-09-03,9.5238
2023-09-04,37.83068
2023-09-05,43.91534
2023-09-06,41.00529
2023-09-07,40.47619
2023-09-08,34.92063
2023-09-09,10.84656
2023-09-10,9.25925
2023-09-11,44.44444
2023-09-12,34.12698
2023-09-13,39.94708
2023-09-14,33.33333
2023-09-15,33.33333
2023-09-16,12.16931
2023-09-17,12.96296
2023-09-18,43.12169
2023-09-19,48.41269
2023-09-20,45.76719
2023-09-21,44.17989
2023-09-22,38.09523
2023-09-23,9.78835
2023-09-24,11.11111
2023-09-25,53.43915
2023-09-26,46.29629
2023-09-27,34.39153
2023-09-28,9.5238
2023-09-29,8.73015
2023-09-30,9.25925
2023-10-01,8.20105
2023-10-02,8.73015
2023-10-03,12.69841
2023-10-04,70.10582
2023-10-05,56.3492
2023-10-06,52.6455
2023-10-07,12.69841
2023-10-08,6.8783
2023-10-09,13.22751
2023-10-10,62.16931
2023-10-11,60.58201
2023-10-12,53.43915
2023-10-13,45.76719
2023-10-14,11.37566
2023-10-15,16.13756
2023-10-16,48.14814
2023-10-17,46.29629
2023-10-18,45.76719
2023-10-19,43.38624
2023-10-20,31.48148
2023-10-21,14.81481
2023-10-22,11.64021
2023-10-23,36.77248
2023-10-24,37.03703
2023-10-25,38.62433
2023-10-26,41.00529
2023-10-27,33.59788
2023-10-28,11.90476
2023-10-29,12.43386
2023-10-30,43.38624
2023-10-31,39.41798
2023-11-01,35.18518
2023-11-02,35.97883
2023-11-03,29.36507
2023-11-04,12.43386
2023-11-05,13.75661
2023-11-06,40.74074
2023-11-07,39.94708
2023-11-08,43.65079
2023-11-09,36.24338
2023-11-10,36.24338
2023-11-11,9.5238
2023-11-12,12.96296
2023-11-13,36.50793
2023-11-14,36.77248
2023-11-15,39.41798
2023-11-16,41.53439
2023-11-17,32.53968
2023-11-18,10.31746
2023-11-19,9.78835
2023-11-20,44.70899
2023-11-21,33.86243
2023-11-22,38.35978
2023-11-23,42.59259
2023-11-24,37.03703
2023-11-25,10.84656
2023-11-26,10.84656
2023-11-27,38.62433
2023-11-28,38.62433
2023-11-29,39.68253
2023-11-30,30.15873
2023-12-01,29.62962
2023-12-02,12.96296
2023-12-03,14.28571
2023-12-04,46.03174
2023-12-05,43.91534
2023-12-06,44.70899
2023-12-07,44.17989
2023-12-08,35.18518
2023-12-09,15.07936
2023-12-10,13.49206
2023-12-11,39.41798
2023-12-12,44.17989
2023-12-13,47.08994
2023-12-14,39.68253
2023-12-15,32.01058
2023-12-16,15.34391
2023-12-17,12.43386
2023-12-18,40.47619
2023-12-19,40.47619
2023-12-20,42.32804
2023-12-21,37.56613
2023-12-22,34.65608
2023-12-23,14.28571
2023-12-24,7.4074
2023-12-25,10.84656
2023-12-26,40.74074
2023-12-27,45.50264
2023-12-28,38.62433
2023-12-29,32.01058
2023-12-30,11.37566
2023-12-31,6.8783
2024-01-01,10.31746
2024-01-02,40.47619
2024-01-03,43.65079
2024-01-04,48.94179
2024-01-05,38.09523
2024-01-06,16.13756
2024-01-07,14.81481
2024-01-08,42.85714
2024-01-09,49.47089
2024-01-10,44.17989
2024-01-11,44.70899
2024-01-12,38.88888
2024-01-13,14.28571
2024-01-14,9.78835
2024-01-15,41.79894
2024-01-16,58.20105
2024-01-17,48.94179
2024-01-18,41.53439
2024-01-19,43.12169
2024-01-20,15.87301
2024-01-21,17.98941
2024-01-22,47.88359
2024-01-23,44.70899
2024-01-24,50.26455
2024-01-25,45.50264
2024-01-26,46.82539
2024-01-27,13.22751
2024-01-28,17.19576
2024-01-29,54.49735
2024-01-30,58.9947
2024-01-31,54.7619
2024-02-01,51.5873
2024-02-02,43.38624
2024-02-03,12.43386
2024-02-04,14.55026
2024-02-05,51.32275
2024-02-06,44.44444
2024-02-07,44.97354
2024-02-08,29.89417
2024-02-09,11.11111
2024-02-10,8.9947
2024-02-11,10.31746
2024-02-12,21.16402
2024-02-13,50.79365
2024-02-14,46.56084
2024-02-15,52.91005
2024-02-16,49.20634
2024-02-17,15.87301
2024-02-18,12.43386
2024-02-19,53.1746
2024-02-20,48.67724
2024-02-21,48.67724
2024-02-22,43.91534
2024-02-23,42.85714
2024-02-24,13.49206
2024-02-25,18.51851
2024-02-26,48.67724
2024-02-27,53.7037
2024-02-28,43.65079
2024-02-29,45.23809
2024-03-01,15.07936
2024-03-02,12.96296
2024-03-03,18.25396
2024-03-04,54.7619
2024-03-05,63.22751
2024-03-06,53.43915
2024-03-07,59.5238
2024-03-08,44.17989
2024-03-09,11.64021
2024-03-10,15.60846
2024-03-11,53.43915
2024-03-12,56.08465
2024-03-13,51.85185
2024-03-14,52.6455
2024-03-15,50.5291
2024-03-16,17.98941
2024-03-17,15.60846
2024-03-18,58.4656
2024-03-19,56.8783
2024-03-20,53.1746
