date,목돈
2023-05-29,51.34474
2023-05-30,64.05867
2023-05-31,66.50366
2023-06-01,64.79217
2023-06-02,66.74816
2023-06-03,44.74327
2023-06-04,44.98777
2023-06-05,55.01222
2023-06-06,53.30073
2023-06-07,62.59168
2023-06-08,67.48166
2023-06-09,65.77017
2023-06-10,42.54278
2023-06-11,50.12224
2023-06-12,75.55012
2023-06-13,68.70415
2023-06-14,64.79217
2023-06-15,86.79706
2023-06-16,70.90464
2023-06-17,46.21026
2023-06-18,57.70171
2023-06-19,74.08312
2023-06-20,67.23716
2023-06-21,82.88508
2023-06-22,85.33007
2023-06-23,72.61613
2023-06-24,51.58924
2023-06-25,52.56723
2023-06-26,69.68215
2023-06-27,78.9731
2023-06-28,68.45965
2023-06-29,74.08312
2023-06-30,63.56968
2023-07-01,50.12224
2023-07-02,49.38875
2023-07-03,73.10513
2023-07-04,70.17114
2023-07-05,72.61613
2023-07-06,69.68215
2023-07-07,60.14669
2023-07-08,46.45476
2023-07-09,42.54278
2023-07-10,74.57212
2023-07-11,70.90464
2023-07-12,65.52567
2023-07-13,58.4352
2023-07-14,67.23716
2023-07-15,48.16625
2023-07-16,55.25672
2023-07-17,78.9731
2023-07-18,70.41564
2023-07-19,62.83618
2023-07-20,63.08068
2023-07-21,61.61369
2023-07-22,75.55012
2023-07-23,51.10024
2023-07-24,66.25916
2023-07-25,78.7286
2023-07-26,74.57212
2023-07-27,63.08068
2023-07-28,61.12469
2023-07-29,44.00977
2023-07-30,41.56479
2023-07-31,66.25916
2023-08-01,68.21515
2023-08-02,64.30317
2023-08-03,60.88019
2023-08-04,58.9242
2023-08-05,46.69926
2023-08-06,40.34229
2023-08-07,68.21515
2023-08-08,58.1907
2023-08-09,53.30073
2023-08-10,58.6797
2023-08-11,51.58924
2023-08-12,44.98777
2023-08-13,41.56479
2023-08-14,68.94865
2023-08-15,42.29828
2023-08-16,78.4841
2023-08-17,71.14914
2023-08-18,67.48166
2023-08-19,46.69926
2023-08-20,39.1198
2023-08-21,66.99266
2023-08-22,69.92665
2023-08-23,67.48166
2023-08-24,63.81418
2023-08-25,70.66014
2023-08-26,42.78728
2023-08-27,49.14425
2023-08-28,68.21515
2023-08-29,74.08312
2023-08-30,70.41564
2023-08-31,70.41564
2023-09-01,66.99266
2023-09-02,40.58679
2023-09-03,50.12224
2023-09-04,72.12713
2023-09-05,73.59413
2023-09-06,64.30317
2023-09-07,68.45965
2023-09-08,74.32762
2023-09-09,53.05623
2023-09-10,51.58924
2023-09-11,69.68215
2023-09-12,58.1907
2023-09-13,66.25916
2023-09-14,71.63814
2023-09-15,65.77017
2023-09-16,47.92176
2023-09-17,54.52322
2023-09-18,72.12713
2023-09-19,65.77017
2023-09-20,73.10513
2023-09-21,66.01466
2023-09-22,61.85819
2023-09-23,52.81173
2023-09-24,48.89975
2023-09-25,72.86063
2023-09-26,74.57212
2023-09-27,67.97066
2023-09-28,56.72371
2023-09-29,50.12224
2023-09-30,52.56723
2023-10-01,49.63325
2023-10-02,61.61369
2023-10-03,57.45721
2023-10-04,81.90709
2023-10-05,100.0
2023-10-06,87.28606
2023-10-07,51.83374
2023-10-08,64.30317
2023-10-09,61.61369
2023-10-10,87.53056
2023-10-11,80.68459
2023-10-12,82.88508
2023-10-13,73.34963
2023-10-14,51.10024
2023-10-15,61.61369
2023-10-16,81.41809
2023-10-17,81.41809
2023-10-18,78.9731
2023-10-19,65.77017
2023-10-20,61.85819
2023-10-21,45.96577
2023-10-22,42.05378
2023-10-23,71.39364
2023-10-24,71.63814
2023-10-25,72.12713
2023-10-26,65.77017
2023-10-27,56.23471
2023-10-28,45.72127
2023-10-29,47.67726
2023-10-30,66.99266
2023-10-31,67.48166
2023-11-01,69.43765
2023-11-02,65.03667
2023-11-03,66.74816
2023-11-04,49.38875
2023-11-05,56.23471
2023-11-06,66.50366
2023-11-07,67.97066
2023-11-08,59.6577
2023-11-09,53.05623
2023-11-10,60.88019
2023-11-11,46.21026
2023-11-12,41.80929
2023-11-13,67.23716
2023-11-14,66.01466
2023-11-15,73.10513
2023-11-16,66.01466
2023-11-17,56.96821
2023-11-18,45.23227
2023-11-19,39.1198
2023-11-20,71.39364
2023-11-21,64.30317
2023-11-22,70.17114
2023-11-23,67.97066
2023-11-24,62.34718
2023-11-25,55.25672
2023-11-26,63.56968
2023-11-27,72.61613
2023-11-28,69.19315
2023-11-29,74.57212
2023-11-30,76.52811
2023-12-01,62.83618
2023-12-02,53.54523
2023-12-03,55.25672
2023-12-04,77.01711
2023-12-05,73.83863
2023-12-06,68.45965
2023-12-07,75.55012
2023-12-08,71.14914
2023-12-09,58.6797
2023-12-10,59.6577
2023-12-11,78.2396
2023-12-12,82.39608
2023-12-13,79.4621
2023-12-14,78.2396
2023-12-15,66.50366
2023-12-16,47.18826
2023-12-17,44.49877
2023-12-18,78.4841
2023-12-19,70.17114
2023-12-20,70.66014
2023-12-21,56.96821
2023-12-22,61.36919
2023-12-23,48.89975
2023-12-24,50.85574
2023-12-25,42.78728
2023-12-26,71.88264
2023-12-27,75.06112
2023-12-28,69.19315
2023-12-29,65.52567
2023-12-30,46.94376
2023-12-31,54.03422
2024-01-01,60.63569
2024-01-02,84.84107
2024-01-03,80.19559
2024-01-04,79.7066
2024-01-05,82.15158
2024-01-06,49.87775
2024-01-07,54.52322
2024-01-08,67.23716
2024-01-09,78.2396
2024-01-10,81.17359
2024-01-11,76.03911
2024-01-12,64.05867
2024-01-13,55.99022
2024-01-14,52.32273
2024-01-15,77.01711
2024-01-16,81.41809
2024-01-17,76.28361
2024-01-18,74.81662
2024-01-19,87.04156
2024-01-20,46.94376
2024-01-21,62.59168
2024-01-22,77.26161
2024-01-23,80.19559
2024-01-24,82.88508
2024-01-25,87.28606
2024-01-26,80.44009
2024-01-27,57.45721
2024-01-28,60.88019
2024-01-29,77.01711
2024-01-30,88.50855
2024-01-31,94.86552
2024-02-01,82.15158
2024-02-02,75.30562
2024-02-03,47.92176
2024-02-04,55.25672
2024-02-05,73.59413
2024-02-06,75.79462
2024-02-07,74.08312
2024-02-08,66.25916
2024-02-09,46.94376
2024-02-10,51.58924
2024-02-11,52.32273
2024-02-12,58.9242
2024-02-13,88.75305
2024-02-14,86.55256
2024-02-15,87.53056
2024-02-16,80.92909
2024-02-17,47.43276
2024-02-18,46.69926
2024-02-19,77.26161
2024-02-20,84.59657
2024-02-21,92.17603
2024-02-22,86.06356
2024-02-23,85.57457
2024-02-24,62.10268
2024-02-25,55.50122
2024-02-26,81.17359
2024-02-27,87.28606
2024-02-28,80.44009
2024-02-29,85.08557
2024-03-01,60.88019
2024-03-02,61.12469
2024-03-03,61.61369
2024-03-04,82.88508
2024-03-05,78.4841
2024-03-06,66.74816
2024-03-07,69.19315
2024-03-08,63.81418
2024-03-09,57.70171
2024-03-10,54.76772
2024-03-11,73.34963
2024-03-12,74.81662
2024-03-13,67.48166
2024-03-14,69.43765
2024-03-15,63.32518
2024-03-16,44.74327
2024-03-17,41.56479
2024-03-18,70.90464
2024-03-19,71.14914
2024-03-20,65.28117
