date,자동차보험료비교
2023-05-28,6.15796
2023-05-29,6.8273
2023-05-30,18.20615
2023-05-31,13.65461
2023-06-01,14.72556
2023-06-02,9.23694
2023-06-03,5.75635
2023-06-04,6.55957
2023-06-05,8.96921
2023-06-06,9.37081
2023-06-07,13.11914
2023-06-08,11.91432
2023-06-09,12.44979
2023-06-10,7.22891
2023-06-11,7.63052
2023-06-12,16.7336
2023-06-13,16.19812
2023-06-14,17.67068
2023-06-15,17.1352
2023-06-16,14.9933
2023-06-17,6.69344
2023-06-18,6.15796
2023-06-19,17.67068
2023-06-20,16.7336
2023-06-21,18.47389
2023-06-22,19.2771
2023-06-23,14.32396
2023-06-24,5.62248
2023-06-25,6.8273
2023-06-26,16.7336
2023-06-27,16.46586
2023-06-28,14.5917
2023-06-29,16.59973
2023-06-30,12.58366
2023-07-01,7.36278
2023-07-02,7.76439
2023-07-03,16.19812
2023-07-04,12.8514
2023-07-05,14.45783
2023-07-06,14.32396
2023-07-07,14.5917
2023-07-08,7.76439
2023-07-09,7.36278
2023-07-10,18.47389
2023-07-11,10.17402
2023-07-12,9.90629
2023-07-13,15.52878
2023-07-14,12.31593
2023-07-15,8.5676
2023-07-16,5.48862
2023-07-17,13.78848
2023-07-18,17.53681
2023-07-19,16.19812
2023-07-20,13.92235
2023-07-21,16.59973
2023-07-22,7.36278
2023-07-23,9.77242
2023-07-24,16.19812
2023-07-25,15.39491
2023-07-26,16.06425
2023-07-27,14.19009
2023-07-28,13.11914
2023-07-29,6.69344
2023-07-30,7.09504
2023-07-31,14.85943
2023-08-01,15.93038
2023-08-02,14.05622
2023-08-03,11.11111
2023-08-04,8.96921
2023-08-05,8.03212
2023-08-06,8.03212
2023-08-07,16.46586
2023-08-08,14.72556
2023-08-09,15.12717
2023-08-10,14.05622
2023-08-11,11.78045
2023-08-12,7.09504
2023-08-13,6.8273
2023-08-14,13.78848
2023-08-15,9.63855
2023-08-16,15.26104
2023-08-17,15.66265
2023-08-18,16.33199
2023-08-19,9.63855
2023-08-20,11.51271
2023-08-21,17.80455
2023-08-22,17.1352
2023-08-23,15.39491
2023-08-24,14.05622
2023-08-25,10.7095
2023-08-26,11.51271
2023-08-27,7.49665
2023-08-28,19.94645
2023-08-29,20.08032
2023-08-30,17.93842
2023-08-31,18.20615
2023-09-01,18.8755
2023-09-02,7.63052
2023-09-03,12.04819
2023-09-04,22.75769
2023-09-05,18.47389
2023-09-06,19.94645
2023-09-07,19.14323
2023-09-08,17.00133
2023-09-09,8.03212
2023-09-10,7.89825
2023-09-11,17.53681
2023-09-12,22.48995
2023-09-13,21.68674
2023-09-14,17.93842
2023-09-15,16.33199
2023-09-16,10.97724
2023-09-17,10.44176
2023-09-18,16.86746
2023-09-19,21.82061
2023-09-20,22.48995
2023-09-21,19.54484
2023-09-22,21.68674
2023-09-23,15.39491
2023-09-24,16.33199
2023-09-25,23.82864
2023-09-26,32.53012
2023-09-27,27.17536
2023-09-28,21.0174
2023-09-29,18.8755
2023-09-30,22.89156
2023-10-01,20.34805
2023-10-02,22.75769
2023-10-03,27.84471
2023-10-04,37.21552
2023-10-05,27.57697
2023-10-06,18.34002
2023-10-07,17.00133
2023-10-08,17.1352
2023-10-09,17.93842
2023-10-10,15.52878
2023-10-11,14.05622
2023-10-12,14.72556
2023-10-13,15.52878
2023-10-14,8.70147
2023-10-15,8.70147
2023-10-16,16.86746
2023-10-17,14.32396
2023-10-18,14.72556
2023-10-19,16.59973
2023-10-20,11.24497
2023-10-21,7.89825
2023-10-22,10.30789
2023-10-23,15.39491
2023-10-24,15.26104
2023-10-25,12.71753
2023-10-26,10.97724
2023-10-27,12.18206
2023-10-28,8.16599
2023-10-29,9.23694
2023-10-30,16.19812
2023-10-31,14.9933
2023-11-01,15.26104
2023-11-02,13.11914
2023-11-03,11.78045
2023-11-04,8.03212
2023-11-05,10.30789
2023-11-06,12.8514
2023-11-07,13.11914
2023-11-08,13.52074
2023-11-09,14.72556
2023-11-10,13.25301
2023-11-11,8.96921
2023-11-12,9.23694
2023-11-13,14.05622
2023-11-14,16.19812
2023-11-15,14.85943
2023-11-16,11.11111
2023-11-17,14.05622
2023-11-18,10.7095
2023-11-19,8.96921
2023-11-20,21.82061
2023-11-21,22.75769
2023-11-22,16.7336
2023-11-23,18.47389
2023-11-24,11.24497
2023-11-25,6.8273
2023-11-26,5.89022
2023-11-27,12.44979
2023-11-28,14.85943
2023-11-29,18.60776
2023-11-30,15.26104
2023-12-01,13.78848
2023-12-02,11.78045
2023-12-03,11.78045
2023-12-04,16.19812
2023-12-05,16.33199
2023-12-06,13.65461
2023-12-07,12.44979
2023-12-08,10.84337
2023-12-09,10.17402
2023-12-10,10.84337
2023-12-11,17.1352
2023-12-12,17.80455
2023-12-13,16.59973
2023-12-14,14.85943
2023-12-15,11.91432
2023-12-16,6.29183
2023-12-17,7.63052
2023-12-18,13.52074
2023-12-19,16.33199
2023-12-20,15.39491
2023-12-21,17.67068
2023-12-22,13.92235
2023-12-23,9.77242
2023-12-24,8.5676
2023-12-25,8.5676
2023-12-26,17.67068
2023-12-27,20.08032
2023-12-28,14.85943
2023-12-29,13.92235
2023-12-30,8.16599
2023-12-31,15.66265
2024-01-01,23.02543
2024-01-02,17.53681
2024-01-03,17.26907
2024-01-04,15.26104
2024-01-05,14.32396
2024-01-06,9.90629
2024-01-07,39.8929
2024-01-08,34.27041
2024-01-09,38.28647
2024-01-10,38.01874
2024-01-11,15.79651
2024-01-12,13.38688
2024-01-13,8.43373
2024-01-14,11.91432
2024-01-15,17.67068
2024-01-16,21.419
2024-01-17,26.77376
2024-01-18,28.11244
2024-01-19,100.0
2024-01-20,59.97322
2024-01-21,45.24765
2024-01-22,52.3427
2024-01-23,42.30254
2024-01-24,41.76706
2024-01-25,38.15261
2024-01-26,35.07362
2024-01-27,33.4672
2024-01-28,36.0107
2024-01-29,43.90896
2024-01-30,44.44444
2024-01-31,36.27844
2024-02-01,38.28647
2024-02-02,42.43641
2024-02-03,40.56224
2024-02-04,36.94779
2024-02-05,45.64926
2024-02-06,43.23962
2024-02-07,37.61713
2024-02-08,37.34939
2024-02-09,29.45113
2024-02-10,30.78982
2024-02-11,33.73493
2024-02-12,36.81392
2024-02-13,46.85408
2024-02-14,44.31057
2024-02-15,42.57028
2024-02-16,46.05087
2024-02-17,30.78982
2024-02-18,33.06559
2024-02-19,40.96385
2024-02-20,35.87684
2024-02-21,42.43641
2024-02-22,33.06559
2024-02-23,34.27041
2024-02-24,35.47523
2024-02-25,35.20749
2024-02-26,41.23159
2024-02-27,38.28647
2024-02-28,43.50736
2024-02-29,33.33333
2024-03-01,26.23828
2024-03-02,32.26238
2024-03-03,18.60776
2024-03-04,33.73493
2024-03-05,36.94779
2024-03-06,46.05087
2024-03-07,52.3427
2024-03-08,56.89424
2024-03-09,41.90093
2024-03-10,51.80722
2024-03-11,42.43641
2024-03-12,44.57831
2024-03-13,54.08299
2024-03-14,49.39759
2024-03-15,44.84605
2024-03-16,32.39625
2024-03-17,34.53815
2024-03-18,39.75903
2024-03-19,36.54618
2024-03-20,35.47523
