date,가등기
2023-06-10,32.88888
2023-06-11,32.66666
2023-06-12,49.55555
2023-06-13,50.22222
2023-06-14,48.22222
2023-06-15,49.77777
2023-06-16,36.44444
2023-06-17,29.77777
2023-06-18,31.77777
2023-06-19,47.11111
2023-06-20,44.66666
2023-06-21,50.44444
2023-06-22,47.55555
2023-06-23,42.0
2023-06-24,22.0
2023-06-25,22.0
2023-06-26,46.22222
2023-06-27,40.88888
2023-06-28,48.0
2023-06-29,37.77777
2023-06-30,38.0
2023-07-01,27.33333
2023-07-02,26.0
2023-07-03,45.77777
2023-07-04,40.88888
2023-07-05,51.33333
2023-07-06,43.77777
2023-07-07,42.0
2023-07-08,22.66666
2023-07-09,22.0
2023-07-10,43.55555
2023-07-11,48.44444
2023-07-12,46.88888
2023-07-13,39.55555
2023-07-14,40.88888
2023-07-15,25.77777
2023-07-16,30.44444
2023-07-17,47.11111
2023-07-18,41.11111
2023-07-19,42.88888
2023-07-20,44.88888
2023-07-21,39.11111
2023-07-22,28.0
2023-07-23,24.66666
2023-07-24,47.11111
2023-07-25,49.55555
2023-07-26,41.55555
2023-07-27,46.88888
2023-07-28,35.11111
2023-07-29,23.33333
2023-07-30,25.11111
2023-07-31,40.22222
2023-08-01,44.22222
2023-08-02,37.11111
2023-08-03,35.11111
2023-08-04,34.22222
2023-08-05,27.55555
2023-08-06,26.66666
2023-08-07,43.33333
2023-08-08,44.44444
2023-08-09,44.88888
2023-08-10,37.11111
2023-08-11,39.33333
2023-08-12,26.44444
2023-08-13,23.33333
2023-08-14,41.11111
2023-08-15,29.77777
2023-08-16,46.88888
2023-08-17,51.55555
2023-08-18,42.44444
2023-08-19,31.11111
2023-08-20,28.88888
2023-08-21,42.0
2023-08-22,52.0
2023-08-23,43.77777
2023-08-24,45.77777
2023-08-25,38.44444
2023-08-26,24.66666
2023-08-27,25.33333
2023-08-28,45.11111
2023-08-29,49.11111
2023-08-30,43.55555
2023-08-31,45.33333
2023-09-01,36.22222
2023-09-02,25.33333
2023-09-03,23.55555
2023-09-04,41.33333
2023-09-05,47.11111
2023-09-06,40.88888
2023-09-07,40.0
2023-09-08,46.22222
2023-09-09,29.77777
2023-09-10,20.88888
2023-09-11,45.77777
2023-09-12,52.22222
2023-09-13,45.11111
2023-09-14,45.55555
2023-09-15,40.88888
2023-09-16,33.77777
2023-09-17,29.33333
2023-09-18,50.22222
2023-09-19,56.22222
2023-09-20,50.0
2023-09-21,52.44444
2023-09-22,44.0
2023-09-23,26.44444
2023-09-24,25.77777
2023-09-25,42.22222
2023-09-26,42.88888
2023-09-27,31.33333
2023-09-28,20.22222
2023-09-29,14.88888
2023-09-30,20.66666
2023-10-01,23.55555
2023-10-02,26.88888
2023-10-03,30.22222
2023-10-04,44.0
2023-10-05,40.66666
2023-10-06,43.55555
2023-10-07,27.77777
2023-10-08,20.22222
2023-10-09,28.0
2023-10-10,44.66666
2023-10-11,50.44444
2023-10-12,47.11111
2023-10-13,45.77777
2023-10-14,40.22222
2023-10-15,34.0
2023-10-16,48.66666
2023-10-17,54.0
2023-10-18,55.55555
2023-10-19,56.66666
2023-10-20,42.44444
2023-10-21,30.88888
2023-10-22,35.33333
2023-10-23,57.55555
2023-10-24,58.44444
2023-10-25,51.33333
2023-10-26,47.55555
2023-10-27,51.11111
2023-10-28,25.77777
2023-10-29,22.88888
2023-10-30,44.88888
2023-10-31,42.66666
2023-11-01,48.44444
2023-11-02,45.77777
2023-11-03,36.44444
2023-11-04,23.55555
2023-11-05,17.77777
2023-11-06,32.66666
2023-11-07,45.55555
2023-11-08,35.11111
2023-11-09,39.11111
2023-11-10,31.55555
2023-11-11,17.55555
2023-11-12,18.66666
2023-11-13,42.66666
2023-11-14,36.0
2023-11-15,41.33333
2023-11-16,28.88888
2023-11-17,29.77777
2023-11-18,21.55555
2023-11-19,18.22222
2023-11-20,38.22222
2023-11-21,35.77777
2023-11-22,38.22222
2023-11-23,39.77777
2023-11-24,35.33333
2023-11-25,22.44444
2023-11-26,20.44444
2023-11-27,31.77777
2023-11-28,38.44444
2023-11-29,41.11111
2023-11-30,33.55555
2023-12-01,26.88888
2023-12-02,21.77777
2023-12-03,20.0
2023-12-04,37.55555
2023-12-05,44.44444
2023-12-06,42.22222
2023-12-07,45.55555
2023-12-08,43.11111
2023-12-09,25.77777
2023-12-10,25.55555
2023-12-11,39.11111
2023-12-12,50.44444
2023-12-13,38.88888
2023-12-14,28.66666
2023-12-15,36.22222
2023-12-16,20.44444
2023-12-17,19.55555
2023-12-18,29.77777
2023-12-19,32.88888
2023-12-20,33.55555
2023-12-21,33.11111
2023-12-22,30.44444
2023-12-23,19.55555
2023-12-24,17.11111
2023-12-25,19.55555
2023-12-26,36.44444
2023-12-27,29.77777
2023-12-28,37.55555
2023-12-29,28.66666
2023-12-30,15.33333
2023-12-31,14.0
2024-01-01,14.22222
2024-01-02,30.88888
2024-01-03,32.44444
2024-01-04,38.88888
2024-01-05,31.33333
2024-01-06,20.88888
2024-01-07,16.88888
2024-01-08,35.55555
2024-01-09,38.44444
2024-01-10,32.44444
2024-01-11,38.22222
2024-01-12,32.66666
2024-01-13,26.22222
2024-01-14,20.66666
2024-01-15,37.55555
2024-01-16,35.33333
2024-01-17,36.44444
2024-01-18,37.55555
2024-01-19,31.33333
2024-01-20,17.77777
2024-01-21,19.77777
2024-01-22,33.55555
2024-01-23,45.11111
2024-01-24,36.22222
2024-01-25,34.66666
2024-01-26,33.11111
2024-01-27,16.66666
2024-01-28,18.88888
2024-01-29,38.88888
2024-01-30,46.66666
2024-01-31,36.22222
2024-02-01,40.66666
2024-02-02,34.0
2024-02-03,20.44444
2024-02-04,21.11111
2024-02-05,40.0
2024-02-06,42.0
2024-02-07,32.44444
2024-02-08,32.22222
2024-02-09,19.11111
2024-02-10,13.77777
2024-02-11,24.22222
2024-02-12,19.77777
2024-02-13,46.88888
2024-02-14,47.33333
2024-02-15,43.55555
2024-02-16,38.44444
2024-02-17,23.11111
2024-02-18,20.44444
2024-02-19,37.55555
2024-02-20,42.66666
2024-02-21,50.22222
2024-02-22,40.88888
2024-02-23,35.33333
2024-02-24,23.77777
2024-02-25,25.55555
2024-02-26,40.66666
2024-02-27,40.88888
2024-02-28,38.88888
2024-02-29,42.22222
2024-03-01,21.11111
2024-03-02,23.55555
2024-03-03,24.88888
2024-03-04,42.88888
2024-03-05,42.0
2024-03-06,40.0
2024-03-07,100.0
2024-03-08,53.33333
2024-03-09,22.88888
2024-03-10,21.55555
2024-03-11,68.44444
2024-03-12,47.33333
2024-03-13,43.77777
2024-03-14,50.22222
2024-03-15,60.0
2024-03-16,26.22222
2024-03-17,29.33333
2024-03-18,52.0
2024-03-19,64.22222
2024-03-20,50.88888
