date,코스피지수
2023-05-30,13.08744
2023-05-31,13.66148
2023-06-01,12.70105
2023-06-02,12.78453
2023-06-03,1.57978
2023-06-04,1.04311
2023-06-05,12.76942
2023-06-06,1.90575
2023-06-07,13.13276
2023-06-08,12.9817
2023-06-09,12.36076
2023-06-10,1.5114
2023-06-11,0.95963
2023-06-12,13.45476
2023-06-13,13.0779
2023-06-14,15.52827
2023-06-15,14.63065
2023-06-16,12.83382
2023-06-17,1.42315
2023-06-18,0.95327
2023-06-19,13.34663
2023-06-20,13.11209
2023-06-21,13.8189
2023-06-22,13.00476
2023-06-23,13.11925
2023-06-24,1.40566
2023-06-25,0.93419
2023-06-26,12.29398
2023-06-27,12.72013
2023-06-28,13.66148
2023-06-29,13.74019
2023-06-30,12.49513
2023-07-01,1.41122
2023-07-02,0.92544
2023-07-03,12.80679
2023-07-04,13.08108
2023-07-05,12.53806
2023-07-06,14.33966
2023-07-07,15.19594
2023-07-08,1.5917
2023-07-09,1.0773
2023-07-10,13.75927
2023-07-11,12.35917
2023-07-12,13.23453
2023-07-13,12.79168
2023-07-14,13.26633
2023-07-15,1.60522
2023-07-16,1.03914
2023-07-17,13.39354
2023-07-18,13.27508
2023-07-19,13.28382
2023-07-20,12.69468
2023-07-21,13.23532
2023-07-22,1.35954
2023-07-23,0.94373
2023-07-24,13.33153
2023-07-25,12.83143
2023-07-26,19.95992
2023-07-27,15.81052
2023-07-28,13.73462
2023-07-29,1.44621
2023-07-30,0.89523
2023-07-31,12.76942
2023-08-01,13.77755
2023-08-02,17.8721
2023-08-03,16.88146
2023-08-04,14.10353
2023-08-05,1.38419
2023-08-06,0.97792
2023-08-07,14.58215
2023-08-08,14.58851
2023-08-09,12.80599
2023-08-10,12.77578
2023-08-11,12.20652
2023-08-12,1.34046
2023-08-13,0.88887
2023-08-14,13.53586
2023-08-15,2.06953
2023-08-16,16.43623
2023-08-17,17.71627
2023-08-18,16.20646
2023-08-19,1.71016
2023-08-20,1.22279
2023-08-21,13.91351
2023-08-22,12.86721
2023-08-23,13.39275
2023-08-24,12.57145
2023-08-25,12.99124
2023-08-26,1.34523
2023-08-27,0.88171
2023-08-28,11.89724
2023-08-29,12.05943
2023-08-30,11.96403
2023-08-31,13.35299
2023-09-01,12.45935
2023-09-02,1.38101
2023-09-03,0.87774
2023-09-04,12.44027
2023-09-05,12.16359
2023-09-06,12.14609
2023-09-07,12.91492
2023-09-08,12.01253
2023-09-09,1.34205
2023-09-10,0.95963
2023-09-11,12.00855
2023-09-12,12.92684
2023-09-13,12.39733
2023-09-14,11.7263
2023-09-15,12.0006
2023-09-16,1.32456
2023-09-17,0.83878
2023-09-18,12.16677
2023-09-19,12.13099
2023-09-20,11.35183
2023-09-21,14.12181
2023-09-22,13.79027
2023-09-23,1.44223
2023-09-24,0.85786
2023-09-25,13.01589
2023-09-26,14.42235
2023-09-27,12.2582
2023-09-28,1.45654
2023-09-29,0.81095
2023-09-30,0.78551
2023-10-01,0.63366
2023-10-02,1.30469
2023-10-03,1.25937
2023-10-04,18.53041
2023-10-05,15.44002
2023-10-06,13.17251
2023-10-07,1.50663
2023-10-08,0.91272
2023-10-09,1.64656
2023-10-10,16.11502
2023-10-11,14.14567
2023-10-12,12.95149
2023-10-13,12.77737
2023-10-14,1.28958
2023-10-15,0.90636
2023-10-16,14.00176
2023-10-17,12.3067
2023-10-18,12.50387
2023-10-19,15.48216
2023-10-20,18.31336
2023-10-21,2.22377
2023-10-22,1.46529
2023-10-23,16.30186
2023-10-24,17.2448
2023-10-25,15.80177
2023-10-26,23.29758
2023-10-27,19.02335
2023-10-28,2.06715
2023-10-29,1.33569
2023-10-30,15.47659
2023-10-31,19.54093
2023-11-01,16.77095
2023-11-02,15.71272
2023-11-03,14.89859
2023-11-04,1.86043
2023-11-05,1.49232
2023-11-06,23.5671
2023-11-07,24.42179
2023-11-08,18.71725
2023-11-09,16.32651
2023-11-10,15.41617
2023-11-11,1.66723
2023-11-12,0.99302
2023-11-13,15.31281
2023-11-14,13.62888
2023-11-15,15.38437
2023-11-16,16.35831
2023-11-17,13.89602
2023-11-18,1.31423
2023-11-19,0.93339
2023-11-20,13.37366
2023-11-21,13.39672
2023-11-22,13.65989
2023-11-23,13.23453
2023-11-24,12.43788
2023-11-25,1.26811
2023-11-26,0.85945
2023-11-27,12.78532
2023-11-28,11.97675
2023-11-29,12.99442
2023-11-30,12.45219
2023-12-01,12.61836
2023-12-02,1.35636
2023-12-03,0.85071
2023-12-04,12.21367
2023-12-05,12.61518
2023-12-06,12.01093
2023-12-07,12.30988
2023-12-08,11.40113
2023-12-09,1.34841
2023-12-10,0.9008
2023-12-11,11.81376
2023-12-12,11.79388
2023-12-13,12.75988
2023-12-14,13.71872
2023-12-15,12.68594
2023-12-16,1.41281
2023-12-17,1.00654
2023-12-18,12.66368
2023-12-19,12.32737
2023-12-20,13.55255
2023-12-21,14.68233
2023-12-22,13.1582
2023-12-23,1.3985
2023-12-24,0.85866
2023-12-25,1.09717
2023-12-26,13.05644
2023-12-27,13.11527
2023-12-28,14.29196
2023-12-29,6.5958
2023-12-30,1.29355
2023-12-31,0.89682
2024-01-01,1.07253
2024-01-02,15.46467
2024-01-03,17.07307
2024-01-04,15.67138
2024-01-05,14.07491
2024-01-06,1.54877
2024-01-07,1.07094
2024-01-08,12.70184
2024-01-09,13.65909
2024-01-10,13.73542
2024-01-11,13.56527
2024-01-12,14.07809
2024-01-13,1.63861
2024-01-14,1.222
2024-01-15,13.94531
2024-01-16,15.35574
2024-01-17,23.23079
2024-01-18,18.21875
2024-01-19,15.28657
2024-01-20,1.95743
2024-01-21,1.24347
2024-01-22,15.21502
2024-01-23,14.14885
2024-01-24,14.38259
2024-01-25,14.33966
2024-01-26,13.48577
2024-01-27,1.544
2024-01-28,1.16953
2024-01-29,14.20132
2024-01-30,14.42473
2024-01-31,14.19734
2024-02-01,14.54876
2024-02-02,16.00928
2024-02-03,2.26352
2024-02-04,1.58614
2024-02-05,17.01344
2024-02-06,14.53047
2024-02-07,13.82764
2024-02-08,12.57702
2024-02-09,1.68234
2024-02-10,1.05504
2024-02-11,0.89762
2024-02-12,1.28958
2024-02-13,13.9469
2024-02-14,14.63065
2024-02-15,13.6249
2024-02-16,12.94195
2024-02-17,1.59488
2024-02-18,1.1576
2024-02-19,13.4166
2024-02-20,13.45238
2024-02-21,13.12084
2024-02-22,12.84257
2024-02-23,13.19557
2024-02-24,1.43984
2024-02-25,1.01608
2024-02-26,13.43886
2024-02-27,13.32676
2024-02-28,12.36394
2024-02-29,12.10952
2024-03-01,1.91529
2024-03-02,1.1417
2024-03-03,0.96679
2024-03-04,12.42914
2024-03-05,13.06041
2024-03-06,12.60802
2024-03-07,12.74557
2024-03-08,12.51103
2024-03-09,1.47085
2024-03-10,0.99064
2024-03-11,13.7378
2024-03-12,15.38516
2024-03-13,16.988
2024-03-14,17.64949
2024-03-15,19.19349
2024-03-16,1.73402
2024-03-17,1.08604
2024-03-18,16.55231
2024-03-19,19.29367
2024-03-20,18.09631
