date,비갱신형암보험
2023-05-29,15.30864
2023-05-30,17.03703
2023-05-31,14.32098
2023-06-01,18.76543
2023-06-02,11.35802
2023-06-03,7.16049
2023-06-04,6.91358
2023-06-05,14.5679
2023-06-06,9.1358
2023-06-07,17.03703
2023-06-08,14.5679
2023-06-09,11.60493
2023-06-10,7.65432
2023-06-11,6.66666
2023-06-12,13.58024
2023-06-13,15.80246
2023-06-14,12.8395
2023-06-15,13.58024
2023-06-16,10.37037
2023-06-17,3.7037
2023-06-18,5.18518
2023-06-19,13.82716
2023-06-20,16.04938
2023-06-21,17.77777
2023-06-22,16.5432
2023-06-23,13.82716
2023-06-24,4.19753
2023-06-25,6.66666
2023-06-26,14.32098
2023-06-27,10.61728
2023-06-28,16.04938
2023-06-29,15.55555
2023-06-30,14.5679
2023-07-01,4.93827
2023-07-02,7.90123
2023-07-03,12.59259
2023-07-04,11.60493
2023-07-05,11.60493
2023-07-06,17.77777
2023-07-07,17.53086
2023-07-08,9.87654
2023-07-09,9.1358
2023-07-10,12.59259
2023-07-11,14.81481
2023-07-12,11.85185
2023-07-13,16.5432
2023-07-14,11.35802
2023-07-15,8.64197
2023-07-16,7.90123
2023-07-17,17.28395
2023-07-18,17.53086
2023-07-19,18.02469
2023-07-20,13.08641
2023-07-21,18.51851
2023-07-22,15.30864
2023-07-23,12.34567
2023-07-24,21.48148
2023-07-25,20.98765
2023-07-26,19.01234
2023-07-27,20.49382
2023-07-28,16.79012
2023-07-29,12.59259
2023-07-30,10.12345
2023-07-31,13.58024
2023-08-01,15.06172
2023-08-02,19.50617
2023-08-03,12.59259
2023-08-04,13.58024
2023-08-05,7.4074
2023-08-06,10.61728
2023-08-07,22.96296
2023-08-08,20.49382
2023-08-09,14.5679
2023-08-10,22.96296
2023-08-11,15.55555
2023-08-12,11.35802
2023-08-13,9.1358
2023-08-14,14.07407
2023-08-15,13.82716
2023-08-16,15.30864
2023-08-17,20.49382
2023-08-18,19.50617
2023-08-19,8.88888
2023-08-20,8.64197
2023-08-21,15.55555
2023-08-22,21.9753
2023-08-23,17.77777
2023-08-24,23.7037
2023-08-25,19.01234
2023-08-26,14.81481
2023-08-27,10.12345
2023-08-28,20.24691
2023-08-29,15.80246
2023-08-30,21.9753
2023-08-31,13.33333
2023-09-01,14.32098
2023-09-02,9.1358
2023-09-03,7.4074
2023-09-04,17.03703
2023-09-05,16.04938
2023-09-06,17.03703
2023-09-07,17.77777
2023-09-08,15.80246
2023-09-09,8.14814
2023-09-10,4.44444
2023-09-11,17.28395
2023-09-12,15.80246
2023-09-13,16.29629
2023-09-14,16.29629
2023-09-15,17.77777
2023-09-16,10.86419
2023-09-17,10.86419
2023-09-18,17.28395
2023-09-19,17.77777
2023-09-20,24.44444
2023-09-21,23.45679
2023-09-22,29.1358
2023-09-23,19.25925
2023-09-24,17.53086
2023-09-25,27.4074
2023-09-26,29.87654
2023-09-27,14.32098
2023-09-28,9.62962
2023-09-29,5.18518
2023-09-30,7.16049
2023-10-01,6.91358
2023-10-02,5.67901
2023-10-03,9.87654
2023-10-04,22.96296
2023-10-05,13.33333
2023-10-06,13.58024
2023-10-07,9.38271
2023-10-08,10.12345
2023-10-09,11.85185
2023-10-10,20.98765
2023-10-11,17.53086
2023-10-12,15.55555
2023-10-13,19.25925
2023-10-14,6.66666
2023-10-15,9.1358
2023-10-16,16.5432
2023-10-17,23.20987
2023-10-18,21.9753
2023-10-19,18.76543
2023-10-20,17.03703
2023-10-21,12.8395
2023-10-22,12.59259
2023-10-23,21.23456
2023-10-24,24.69135
2023-10-25,28.14814
2023-10-26,20.24691
2023-10-27,26.66666
2023-10-28,19.75308
2023-10-29,15.30864
2023-10-30,20.49382
2023-10-31,24.69135
2023-11-01,20.74074
2023-11-02,23.45679
2023-11-03,20.24691
2023-11-04,6.91358
2023-11-05,14.81481
2023-11-06,19.75308
2023-11-07,19.50617
2023-11-08,23.7037
2023-11-09,20.0
2023-11-10,19.75308
2023-11-11,11.11111
2023-11-12,11.11111
2023-11-13,21.9753
2023-11-14,23.95061
2023-11-15,19.50617
2023-11-16,24.69135
2023-11-17,22.46913
2023-11-18,11.60493
2023-11-19,12.59259
2023-11-20,21.72839
2023-11-21,19.25925
2023-11-22,23.95061
2023-11-23,23.20987
2023-11-24,18.51851
2023-11-25,12.34567
2023-11-26,13.33333
2023-11-27,16.04938
2023-11-28,20.74074
2023-11-29,24.93827
2023-11-30,19.50617
2023-12-01,14.32098
2023-12-02,8.88888
2023-12-03,17.28395
2023-12-04,27.4074
2023-12-05,17.28395
2023-12-06,22.22222
2023-12-07,15.80246
2023-12-08,20.24691
2023-12-09,12.59259
2023-12-10,11.11111
2023-12-11,20.0
2023-12-12,25.18518
2023-12-13,19.01234
2023-12-14,24.19753
2023-12-15,16.79012
2023-12-16,10.37037
2023-12-17,13.08641
2023-12-18,23.20987
2023-12-19,31.35802
2023-12-20,21.9753
2023-12-21,19.01234
2023-12-22,12.59259
2023-12-23,12.8395
2023-12-24,10.37037
2023-12-25,14.07407
2023-12-26,27.16049
2023-12-27,23.95061
2023-12-28,28.64197
2023-12-29,16.29629
2023-12-30,10.86419
2023-12-31,14.5679
2024-01-01,11.60493
2024-01-02,21.72839
2024-01-03,23.95061
2024-01-04,30.37037
2024-01-05,17.53086
2024-01-06,13.08641
2024-01-07,12.09876
2024-01-08,19.50617
2024-01-09,25.18518
2024-01-10,25.92592
2024-01-11,20.0
2024-01-12,20.49382
2024-01-13,17.53086
2024-01-14,13.33333
2024-01-15,28.39506
2024-01-16,23.20987
2024-01-17,30.37037
2024-01-18,26.17283
2024-01-19,78.76543
2024-01-20,42.96296
2024-01-21,42.22222
2024-01-22,91.60493
2024-01-23,76.5432
2024-01-24,100.0
2024-01-25,78.02469
2024-01-26,76.04938
2024-01-27,49.1358
2024-01-28,59.50617
2024-01-29,74.07407
2024-01-30,84.19753
2024-01-31,78.76543
2024-02-01,85.67901
2024-02-02,76.5432
2024-02-03,40.24691
2024-02-04,61.48148
2024-02-05,82.96296
2024-02-06,90.86419
2024-02-07,76.04938
2024-02-08,97.77777
2024-02-09,38.76543
2024-02-10,43.20987
2024-02-11,48.88888
2024-02-12,50.37037
2024-02-13,85.92592
2024-02-14,89.62962
2024-02-15,90.86419
2024-02-16,94.07407
2024-02-17,45.43209
2024-02-18,61.9753
2024-02-19,95.55555
2024-02-20,82.96296
2024-02-21,84.69135
2024-02-22,80.49382
2024-02-23,75.06172
2024-02-24,52.59259
2024-02-25,81.9753
2024-02-26,83.45679
2024-02-27,73.58024
2024-02-28,80.74074
2024-02-29,80.0
2024-03-01,65.18518
2024-03-02,55.30864
2024-03-03,74.32098
2024-03-04,91.60493
2024-03-05,74.81481
2024-03-06,76.79012
2024-03-07,66.91358
2024-03-08,72.8395
2024-03-09,52.59259
2024-03-10,54.81481
2024-03-11,85.43209
2024-03-12,90.12345
2024-03-13,82.46913
2024-03-14,86.17283
2024-03-15,77.53086
2024-03-16,59.75308
2024-03-17,65.67901
2024-03-18,86.17283
2024-03-19,72.09876
2024-03-20,84.44444
