date,알바종류
2023-05-31,57.62711
2023-06-01,55.50847
2023-06-02,48.30508
2023-06-03,35.59322
2023-06-04,49.57627
2023-06-05,54.66101
2023-06-06,52.11864
2023-06-07,47.88135
2023-06-08,45.76271
2023-06-09,43.64406
2023-06-10,33.47457
2023-06-11,36.01694
2023-06-12,61.44067
2023-06-13,64.8305
2023-06-14,57.62711
2023-06-15,66.94915
2023-06-16,46.61016
2023-06-17,32.62711
2023-06-18,53.81355
2023-06-19,57.20338
2023-06-20,52.9661
2023-06-21,55.08474
2023-06-22,49.15254
2023-06-23,54.23728
2023-06-24,30.50847
2023-06-25,50.0
2023-06-26,56.77966
2023-06-27,58.8983
2023-06-28,46.18644
2023-06-29,54.23728
2023-06-30,49.15254
2023-07-01,38.13559
2023-07-02,41.10169
2023-07-03,54.66101
2023-07-04,44.91525
2023-07-05,58.47457
2023-07-06,43.64406
2023-07-07,48.72881
2023-07-08,32.62711
2023-07-09,39.8305
2023-07-10,59.32203
2023-07-11,41.94915
2023-07-12,50.84745
2023-07-13,51.27118
2023-07-14,51.69491
2023-07-15,34.74576
2023-07-16,39.40677
2023-07-17,57.20338
2023-07-18,46.61016
2023-07-19,56.35593
2023-07-20,52.54237
2023-07-21,42.79661
2023-07-22,35.59322
2023-07-23,44.06779
2023-07-24,54.66101
2023-07-25,52.54237
2023-07-26,53.38983
2023-07-27,47.45762
2023-07-28,51.27118
2023-07-29,36.8644
2023-07-30,37.28813
2023-07-31,55.50847
2023-08-01,47.88135
2023-08-02,37.71186
2023-08-03,50.42372
2023-08-04,40.67796
2023-08-05,33.47457
2023-08-06,40.25423
2023-08-07,48.30508
2023-08-08,47.03389
2023-08-09,37.71186
2023-08-10,44.06779
2023-08-11,45.33898
2023-08-12,36.44067
2023-08-13,36.44067
2023-08-14,49.15254
2023-08-15,46.61016
2023-08-16,59.74576
2023-08-17,47.03389
2023-08-18,45.76271
2023-08-19,41.10169
2023-08-20,49.57627
2023-08-21,62.28813
2023-08-22,48.72881
2023-08-23,60.59322
2023-08-24,63.13559
2023-08-25,56.77966
2023-08-26,46.18644
2023-08-27,55.08474
2023-08-28,57.62711
2023-08-29,59.74576
2023-08-30,57.62711
2023-08-31,50.42372
2023-09-01,48.30508
2023-09-02,36.44067
2023-09-03,47.45762
2023-09-04,56.35593
2023-09-05,44.06779
2023-09-06,46.18644
2023-09-07,42.79661
2023-09-08,49.15254
2023-09-09,29.23728
2023-09-10,41.10169
2023-09-11,56.35593
2023-09-12,47.45762
2023-09-13,37.28813
2023-09-14,44.49152
2023-09-15,40.25423
2023-09-16,30.50847
2023-09-17,41.52542
2023-09-18,52.11864
2023-09-19,50.0
2023-09-20,43.22033
2023-09-21,52.54237
2023-09-22,40.25423
2023-09-23,22.88135
2023-09-24,40.25423
2023-09-25,42.37288
2023-09-26,45.76271
2023-09-27,35.16949
2023-09-28,24.57627
2023-09-29,33.47457
2023-09-30,24.57627
2023-10-01,36.44067
2023-10-02,42.37288
2023-10-03,45.76271
2023-10-04,50.84745
2023-10-05,43.64406
2023-10-06,47.88135
2023-10-07,37.28813
2023-10-08,37.71186
2023-10-09,44.06779
2023-10-10,49.15254
2023-10-11,50.42372
2023-10-12,44.06779
2023-10-13,42.37288
2023-10-14,35.59322
2023-10-15,34.74576
2023-10-16,55.50847
2023-10-17,49.15254
2023-10-18,49.15254
2023-10-19,51.27118
2023-10-20,43.22033
2023-10-21,33.8983
2023-10-22,41.94915
2023-10-23,50.42372
2023-10-24,50.0
2023-10-25,54.23728
2023-10-26,46.61016
2023-10-27,40.67796
2023-10-28,33.47457
2023-10-29,48.72881
2023-10-30,60.16949
2023-10-31,59.32203
2023-11-01,50.84745
2023-11-02,51.27118
2023-11-03,41.52542
2023-11-04,38.13559
2023-11-05,28.81355
2023-11-06,58.47457
2023-11-07,41.94915
2023-11-08,45.33898
2023-11-09,40.67796
2023-11-10,40.67796
2023-11-11,27.9661
2023-11-12,46.61016
2023-11-13,44.91525
2023-11-14,44.91525
2023-11-15,41.10169
2023-11-16,41.10169
2023-11-17,44.06779
2023-11-18,32.62711
2023-11-19,40.67796
2023-11-20,55.50847
2023-11-21,50.42372
2023-11-22,62.71186
2023-11-23,64.40677
2023-11-24,41.52542
2023-11-25,40.67796
2023-11-26,48.30508
2023-11-27,55.9322
2023-11-28,54.23728
2023-11-29,46.18644
2023-11-30,47.88135
2023-12-01,38.98305
2023-12-02,32.62711
2023-12-03,43.22033
2023-12-04,57.62711
2023-12-05,61.8644
2023-12-06,54.23728
2023-12-07,42.79661
2023-12-08,54.66101
2023-12-09,38.55932
2023-12-10,52.54237
2023-12-11,59.32203
2023-12-12,44.49152
2023-12-13,55.9322
2023-12-14,48.72881
2023-12-15,52.9661
2023-12-16,33.47457
2023-12-17,39.8305
2023-12-18,48.30508
2023-12-19,46.61016
2023-12-20,38.55932
2023-12-21,43.64406
2023-12-22,47.88135
2023-12-23,37.71186
2023-12-24,30.50847
2023-12-25,41.94915
2023-12-26,44.06779
2023-12-27,50.0
2023-12-28,52.54237
2023-12-29,39.8305
2023-12-30,42.37288
2023-12-31,37.71186
2024-01-01,47.45762
2024-01-02,58.8983
2024-01-03,59.32203
2024-01-04,54.23728
2024-01-05,43.22033
2024-01-06,41.10169
2024-01-07,43.64406
2024-01-08,52.11864
2024-01-09,50.84745
2024-01-10,61.8644
2024-01-11,47.03389
2024-01-12,55.50847
2024-01-13,38.55932
2024-01-14,42.37288
2024-01-15,55.9322
2024-01-16,63.98305
2024-01-17,49.57627
2024-01-18,47.45762
2024-01-19,44.06779
2024-01-20,40.25423
2024-01-21,52.9661
2024-01-22,58.47457
2024-01-23,53.81355
2024-01-24,42.79661
2024-01-25,46.18644
2024-01-26,44.91525
2024-01-27,33.8983
2024-01-28,39.40677
2024-01-29,54.66101
2024-01-30,65.67796
2024-01-31,45.76271
2024-02-01,50.42372
2024-02-02,44.49152
2024-02-03,38.98305
2024-02-04,43.22033
2024-02-05,55.50847
2024-02-06,47.03389
2024-02-07,29.66101
2024-02-08,32.62711
2024-02-09,30.9322
2024-02-10,29.66101
2024-02-11,30.50847
2024-02-12,41.94915
2024-02-13,45.33898
2024-02-14,50.0
2024-02-15,46.61016
2024-02-16,40.25423
2024-02-17,36.01694
2024-02-18,36.8644
2024-02-19,50.0
2024-02-20,52.11864
2024-02-21,44.06779
2024-02-22,50.0
2024-02-23,37.28813
2024-02-24,36.01694
2024-02-25,39.40677
2024-02-26,47.45762
2024-02-27,56.35593
2024-02-28,46.61016
2024-02-29,46.61016
2024-03-01,36.44067
2024-03-02,38.98305
2024-03-03,50.84745
2024-03-04,52.11864
2024-03-05,47.45762
2024-03-06,58.8983
2024-03-07,46.61016
2024-03-08,35.16949
2024-03-09,35.16949
2024-03-10,35.16949
2024-03-11,47.03389
2024-03-12,46.18644
2024-03-13,42.37288
2024-03-14,34.74576
2024-03-15,40.25423
2024-03-16,36.01694
2024-03-17,30.9322
2024-03-18,47.45762
2024-03-19,48.72881
2024-03-20,41.94915
