date,홍콩H지수
2023-05-29,16.39529
2023-05-30,27.22428
2023-05-31,25.40854
2023-06-01,25.10492
2023-06-02,29.82586
2023-06-03,5.31031
2023-06-04,2.84268
2023-06-05,27.19452
2023-06-06,19.68447
2023-06-07,29.63238
2023-06-08,26.25986
2023-06-09,28.43577
2023-06-10,4.53936
2023-06-11,2.71766
2023-06-12,25.5276
2023-06-13,28.7513
2023-06-14,27.52492
2023-06-15,31.25167
2023-06-16,34.39499
2023-06-17,5.15255
2023-06-18,2.98853
2023-06-19,27.96844
2023-06-20,26.06042
2023-06-21,23.44694
2023-06-22,17.22577
2023-06-23,21.35734
2023-06-24,3.45587
2023-06-25,2.13126
2023-06-26,22.50632
2023-06-27,25.11087
2023-06-28,25.44426
2023-06-29,22.26224
2023-06-30,23.13439
2023-07-01,3.62553
2023-07-02,2.18782
2023-07-03,27.63804
2023-07-04,27.77794
2023-07-05,23.45289
2023-07-06,23.7833
2023-07-07,22.31582
2023-07-08,3.36657
2023-07-09,2.23545
2023-07-10,23.94701
2023-07-11,25.59607
2023-07-12,27.02783
2023-07-13,29.88242
2023-07-14,29.95981
2023-07-15,4.30718
2023-07-16,2.61943
2023-07-17,22.8397
2023-07-18,24.36969
2023-07-19,25.63179
2023-07-20,25.20613
2023-07-21,24.40541
2023-07-22,4.1137
2023-07-23,2.56585
2023-07-24,24.38458
2023-07-25,34.46643
2023-07-26,33.07337
2023-07-27,35.43979
2023-07-28,39.01175
2023-07-29,6.36701
2023-07-30,3.57493
2023-07-31,46.41166
2023-08-01,47.1707
2023-08-02,35.59458
2023-08-03,35.43384
2023-08-04,36.19288
2023-08-05,5.49486
2023-08-06,3.35466
2023-08-07,32.77868
2023-08-08,31.29037
2023-08-09,31.33502
2023-08-10,29.70977
2023-08-11,27.05164
2023-08-12,4.38458
2023-08-13,3.18797
2023-08-14,28.15002
2023-08-15,19.77675
2023-08-16,30.76945
2023-08-17,34.07947
2023-08-18,31.25167
2023-08-19,6.40273
2023-08-20,4.5602
2023-08-21,41.10135
2023-08-22,40.77392
2023-08-23,37.90445
2023-08-24,39.94642
2023-08-25,33.23411
2023-08-26,5.6169
2023-08-27,3.47968
2023-08-28,35.58565
2023-08-29,39.76186
2023-08-30,39.89879
2023-08-31,36.34767
2023-09-01,28.34052
2023-09-02,5.04241
2023-09-03,3.3874
2023-09-04,40.64592
2023-09-05,36.90727
2023-09-06,34.60931
2023-09-07,32.85012
2023-09-08,25.89075
2023-09-09,5.23887
2023-09-10,3.15523
2023-09-11,31.81723
2023-09-12,31.88569
2023-09-13,29.30793
2023-09-14,32.40065
2023-09-15,34.62717
2023-09-16,5.77466
2023-09-17,3.60767
2023-09-18,28.94776
2023-09-19,30.45095
2023-09-20,28.93287
2023-09-21,27.43563
2023-09-22,30.95103
2023-09-23,5.51867
2023-09-24,3.33085
2023-09-25,27.72436
2023-09-26,27.35228
2023-09-27,25.76573
2023-09-28,15.44277
2023-09-29,16.69296
2023-09-30,6.93257
2023-10-01,4.11668
2023-10-02,9.9866
2023-10-03,23.14927
2023-10-04,34.2283
2023-10-05,33.8592
2023-10-06,33.18648
2023-10-07,6.51585
2023-10-08,4.07203
2023-10-09,18.17234
2023-10-10,36.88346
2023-10-11,38.2408
2023-10-12,40.08929
2023-10-13,34.28784
2023-10-14,6.23009
2023-10-15,3.72376
2023-10-16,29.98065
2023-10-17,32.58818
2023-10-18,31.56422
2023-10-19,29.92111
2023-10-20,29.60559
2023-10-21,5.28352
2023-10-22,3.6553
2023-10-23,24.06012
2023-10-24,34.05863
2023-10-25,36.24944
2023-10-26,34.34141
2023-10-27,35.42789
2023-10-28,6.54561
2023-10-29,4.22979
2023-10-30,32.61497
2023-10-31,31.76365
2023-11-01,33.49307
2023-11-02,37.52046
2023-11-03,40.39589
2023-11-04,7.54278
2023-11-05,4.6614
2023-11-06,52.76975
2023-11-07,41.57463
2023-11-08,37.10373
2023-11-09,35.51421
2023-11-10,30.44203
2023-11-11,5.72406
2023-11-12,3.67614
2023-11-13,33.65679
2023-11-14,36.36553
2023-11-15,49.42699
2023-11-16,47.85831
2023-11-17,36.31195
2023-11-18,6.43548
2023-11-19,4.85786
2023-11-20,42.30986
2023-11-21,47.42372
2023-11-22,40.0
2023-11-23,43.68209
2023-11-24,41.79788
2023-11-25,9.08468
2023-11-26,11.28144
2023-11-27,63.04509
2023-11-28,50.67123
2023-11-29,54.36225
2023-11-30,54.41285
2023-12-01,49.02515
2023-12-02,12.09406
2023-12-03,9.25435
2023-12-04,53.68358
2023-12-05,53.87408
2023-12-06,55.10939
2023-12-07,53.21625
2023-12-08,54.32653
2023-12-09,11.44217
2023-12-10,7.15582
2023-12-11,55.95773
2023-12-12,54.69563
2023-12-13,49.23054
2023-12-14,59.43443
2023-12-15,64.64652
2023-12-16,13.51093
2023-12-17,8.26908
2023-12-18,49.52225
2023-12-19,46.46227
2023-12-20,50.99866
2023-12-21,48.03988
2023-12-22,55.93094
2023-12-23,12.43042
2023-12-24,8.01012
2023-12-25,11.6297
2023-12-26,38.11281
2023-12-27,52.53757
2023-12-28,63.36657
2023-12-29,50.09971
2023-12-30,12.18336
2023-12-31,7.4267
2024-01-01,8.65902
2024-01-02,50.28426
2024-01-03,46.7123
2024-01-04,48.46554
2024-01-05,48.98645
2024-01-06,9.99255
2024-01-07,8.90013
2024-01-08,48.26611
2024-01-09,55.39812
2024-01-10,50.27831
2024-01-11,54.96055
2024-01-12,52.82333
2024-01-13,10.51346
2024-01-14,11.95415
2024-01-15,53.95148
2024-01-16,55.39514
2024-01-17,69.66512
2024-01-18,67.23024
2024-01-19,67.4386
2024-01-20,15.49933
2024-01-21,12.92156
2024-01-22,86.71826
2024-01-23,92.47804
2024-01-24,92.73106
2024-01-25,100.0
2024-01-26,80.91977
2024-01-27,14.15686
2024-01-28,9.56094
2024-01-29,80.30063
2024-01-30,76.56794
2024-01-31,66.64086
2024-02-01,66.9296
2024-02-02,71.17725
2024-02-03,14.57657
2024-02-04,10.73076
2024-02-05,68.23932
2024-02-06,81.50319
2024-02-07,79.72912
2024-02-08,63.47968
2024-02-09,28.96561
2024-02-10,11.53147
2024-02-11,8.72153
2024-02-12,16.49947
2024-02-13,47.96249
2024-02-14,63.76246
2024-02-15,66.8403
2024-02-16,74.02589
2024-02-17,15.81485
2024-02-18,9.88539
2024-02-19,69.2097
2024-02-20,69.35258
2024-02-21,85.66751
2024-02-22,87.0189
2024-02-23,86.2926
2024-02-24,17.40139
2024-02-25,11.00759
2024-02-26,72.69831
2024-02-27,77.86873
2024-02-28,76.19883
2024-02-29,73.43057
2024-03-01,44.03333
2024-03-02,15.76425
2024-03-03,9.43295
2024-03-04,72.58818
2024-03-05,70.09971
2024-03-06,71.6297
2024-03-07,69.56094
2024-03-08,68.45066
2024-03-09,13.3115
2024-03-10,9.65322
2024-03-11,82.07769
2024-03-12,95.81187
2024-03-13,93.65084
2024-03-14,81.22339
2024-03-15,68.76916
2024-03-16,13.08528
2024-03-17,8.40005
2024-03-18,67.37014
2024-03-19,63.1582
2024-03-20,65.00967
