date,사망보험
2023-05-30,25.58528
2023-05-31,26.25418
2023-06-01,24.24749
2023-06-02,22.07357
2023-06-03,21.90635
2023-06-04,20.90301
2023-06-05,24.41471
2023-06-06,24.08026
2023-06-07,29.43143
2023-06-08,25.58528
2023-06-09,24.41471
2023-06-10,17.05685
2023-06-11,18.89632
2023-06-12,27.59197
2023-06-13,28.26086
2023-06-14,29.26421
2023-06-15,32.27424
2023-06-16,28.59531
2023-06-17,17.3913
2023-06-18,18.39464
2023-06-19,29.26421
2023-06-20,25.7525
2023-06-21,27.75919
2023-06-22,24.24749
2023-06-23,25.08361
2023-06-24,19.23076
2023-06-25,17.22408
2023-06-26,27.75919
2023-06-27,31.10367
2023-06-28,35.78595
2023-06-29,33.94648
2023-06-30,27.75919
2023-07-01,21.07023
2023-07-02,24.91638
2023-07-03,28.92976
2023-07-04,29.26421
2023-07-05,27.0903
2023-07-06,36.28762
2023-07-07,27.92642
2023-07-08,19.23076
2023-07-09,21.23745
2023-07-10,33.11036
2023-07-11,31.93979
2023-07-12,27.59197
2023-07-13,28.59531
2023-07-14,30.10033
2023-07-15,31.10367
2023-07-16,22.2408
2023-07-17,29.76588
2023-07-18,36.45484
2023-07-19,31.43812
2023-07-20,25.58528
2023-07-21,28.09364
2023-07-22,19.56521
2023-07-23,26.75585
2023-07-24,30.602
2023-07-25,31.60535
2023-07-26,32.60869
2023-07-27,33.94648
2023-07-28,43.64548
2023-07-29,38.96321
2023-07-30,34.28093
2023-07-31,35.4515
2023-08-01,36.45484
2023-08-02,29.09698
2023-08-03,30.76923
2023-08-04,32.60869
2023-08-05,22.57525
2023-08-06,34.28093
2023-08-07,30.76923
2023-08-08,31.10367
2023-08-09,34.11371
2023-08-10,32.94314
2023-08-11,30.10033
2023-08-12,20.90301
2023-08-13,21.5719
2023-08-14,30.602
2023-08-15,24.41471
2023-08-16,31.93979
2023-08-17,36.62207
2023-08-18,37.62541
2023-08-19,22.2408
2023-08-20,24.58193
2023-08-21,26.92307
2023-08-22,38.29431
2023-08-23,37.79264
2023-08-24,33.27759
2023-08-25,34.94983
2023-08-26,27.0903
2023-08-27,32.77591
2023-08-28,40.96989
2023-08-29,34.94983
2023-08-30,39.29765
2023-08-31,42.47491
2023-09-01,30.602
2023-09-02,25.7525
2023-09-03,21.23745
2023-09-04,29.43143
2023-09-05,43.31103
2023-09-06,35.28428
2023-09-07,30.93645
2023-09-08,39.13043
2023-09-09,27.25752
2023-09-10,29.09698
2023-09-11,33.61204
2023-09-12,34.44816
2023-09-13,27.75919
2023-09-14,28.59531
2023-09-15,26.4214
2023-09-16,22.90969
2023-09-17,23.91304
2023-09-18,31.2709
2023-09-19,30.10033
2023-09-20,27.75919
2023-09-21,24.91638
2023-09-22,25.7525
2023-09-23,17.3913
2023-09-24,18.89632
2023-09-25,22.90969
2023-09-26,24.91638
2023-09-27,22.07357
2023-09-28,17.55852
2023-09-29,20.23411
2023-09-30,20.23411
2023-10-01,20.90301
2023-10-02,21.5719
2023-10-03,23.07692
2023-10-04,31.43812
2023-10-05,31.60535
2023-10-06,28.26086
2023-10-07,19.89966
2023-10-08,18.72909
2023-10-09,22.57525
2023-10-10,30.10033
2023-10-11,30.10033
2023-10-12,26.4214
2023-10-13,24.08026
2023-10-14,20.23411
2023-10-15,14.88294
2023-10-16,31.43812
2023-10-17,30.10033
2023-10-18,28.92976
2023-10-19,30.10033
2023-10-20,23.07692
2023-10-21,14.04682
2023-10-22,19.89966
2023-10-23,29.59866
2023-10-24,26.75585
2023-10-25,39.6321
2023-10-26,31.60535
2023-10-27,28.09364
2023-10-28,17.72575
2023-10-29,18.22742
2023-10-30,25.41806
2023-10-31,30.602
2023-11-01,35.11705
2023-11-02,39.29765
2023-11-03,35.78595
2023-11-04,22.07357
2023-11-05,24.91638
2023-11-06,34.28093
2023-11-07,27.25752
2023-11-08,29.26421
2023-11-09,31.93979
2023-11-10,25.41806
2023-11-11,21.73913
2023-11-12,22.74247
2023-11-13,32.27424
2023-11-14,25.08361
2023-11-15,30.26755
2023-11-16,26.4214
2023-11-17,30.10033
2023-11-18,19.23076
2023-11-19,18.89632
2023-11-20,24.41471
2023-11-21,27.75919
2023-11-22,22.40802
2023-11-23,26.75585
2023-11-24,28.26086
2023-11-25,19.89966
2023-11-26,19.89966
2023-11-27,32.27424
2023-11-28,33.11036
2023-11-29,29.43143
2023-11-30,26.25418
2023-12-01,21.40468
2023-12-02,16.7224
2023-12-03,19.06354
2023-12-04,31.43812
2023-12-05,32.10702
2023-12-06,31.10367
2023-12-07,28.42809
2023-12-08,28.42809
2023-12-09,17.72575
2023-12-10,25.7525
2023-12-11,34.28093
2023-12-12,34.94983
2023-12-13,34.28093
2023-12-14,30.76923
2023-12-15,29.59866
2023-12-16,17.05685
2023-12-17,19.56521
2023-12-18,33.77926
2023-12-19,35.95317
2023-12-20,25.58528
2023-12-21,33.61204
2023-12-22,23.07692
2023-12-23,22.2408
2023-12-24,17.89297
2023-12-25,22.2408
2023-12-26,32.10702
2023-12-27,33.77926
2023-12-28,31.43812
2023-12-29,29.26421
2023-12-30,24.74916
2023-12-31,25.7525
2024-01-01,23.74581
2024-01-02,28.59531
2024-01-03,32.27424
2024-01-04,25.7525
2024-01-05,29.09698
2024-01-06,21.40468
2024-01-07,24.41471
2024-01-08,23.41137
2024-01-09,29.93311
2024-01-10,33.94648
2024-01-11,34.7826
2024-01-12,32.10702
2024-01-13,21.90635
2024-01-14,22.74247
2024-01-15,31.93979
2024-01-16,36.95652
2024-01-17,35.61872
2024-01-18,32.44147
2024-01-19,32.60869
2024-01-20,28.92976
2024-01-21,27.75919
2024-01-22,39.29765
2024-01-23,41.30434
2024-01-24,34.44816
2024-01-25,34.44816
2024-01-26,35.95317
2024-01-27,21.23745
2024-01-28,26.4214
2024-01-29,33.27759
2024-01-30,40.96989
2024-01-31,43.97993
2024-02-01,33.94648
2024-02-02,29.43143
2024-02-03,21.23745
2024-02-04,23.07692
2024-02-05,26.75585
2024-02-06,29.26421
2024-02-07,30.602
2024-02-08,28.26086
2024-02-09,21.73913
2024-02-10,19.06354
2024-02-11,21.90635
2024-02-12,24.74916
2024-02-13,38.12709
2024-02-14,40.63545
2024-02-15,32.94314
2024-02-16,39.96655
2024-02-17,25.08361
2024-02-18,30.43478
2024-02-19,39.46488
2024-02-20,44.98327
2024-02-21,38.29431
2024-02-22,42.14046
2024-02-23,33.61204
2024-02-24,22.2408
2024-02-25,27.0903
2024-02-26,38.29431
2024-02-27,32.10702
2024-02-28,39.29765
2024-02-29,34.7826
2024-03-01,23.07692
2024-03-02,25.7525
2024-03-03,25.41806
2024-03-04,28.26086
2024-03-05,31.93979
2024-03-06,32.10702
2024-03-07,38.46153
2024-03-08,35.95317
2024-03-09,26.4214
2024-03-10,33.94648
2024-03-11,32.60869
2024-03-12,40.46822
2024-03-13,38.96321
2024-03-14,38.62876
2024-03-15,37.29096
2024-03-16,21.5719
2024-03-17,24.74916
2024-03-18,43.64548
2024-03-19,42.14046
2024-03-20,38.96321
