date,부수입
2023-06-01,22.27722
2023-06-02,19.55445
2023-06-03,13.36633
2023-06-04,17.57425
2023-06-05,22.77227
2023-06-06,21.0396
2023-06-07,26.98019
2023-06-08,29.95049
2023-06-09,22.52475
2023-06-10,15.59405
2023-06-11,18.81188
2023-06-12,29.45544
2023-06-13,22.0297
2023-06-14,24.75247
2023-06-15,27.47524
2023-06-16,23.26732
2023-06-17,14.85148
2023-06-18,19.80198
2023-06-19,25.74257
2023-06-20,25.99009
2023-06-21,25.0
2023-06-22,20.29702
2023-06-23,19.80198
2023-06-24,12.87128
2023-06-25,16.0891
2023-06-26,21.28712
2023-06-27,17.57425
2023-06-28,21.28712
2023-06-29,20.29702
2023-06-30,19.55445
2023-07-01,12.62376
2023-07-02,19.55445
2023-07-03,24.25742
2023-07-04,18.31683
2023-07-05,21.0396
2023-07-06,20.29702
2023-07-07,19.30693
2023-07-08,9.90099
2023-07-09,15.84158
2023-07-10,24.0099
2023-07-11,19.80198
2023-07-12,26.48514
2023-07-13,22.52475
2023-07-14,16.83168
2023-07-15,13.11881
2023-07-16,17.57425
2023-07-17,26.73267
2023-07-18,27.72277
2023-07-19,21.0396
2023-07-20,23.26732
2023-07-21,22.27722
2023-07-22,9.40594
2023-07-23,15.84158
2023-07-24,26.23762
2023-07-25,22.77227
2023-07-26,20.54455
2023-07-27,21.0396
2023-07-28,13.61386
2023-07-29,11.13861
2023-07-30,13.36633
2023-07-31,22.52475
2023-08-01,23.76237
2023-08-02,21.53465
2023-08-03,23.26732
2023-08-04,21.53465
2023-08-05,13.36633
2023-08-06,15.84158
2023-08-07,34.15841
2023-08-08,24.25742
2023-08-09,21.0396
2023-08-10,30.94059
2023-08-11,21.28712
2023-08-12,15.84158
2023-08-13,18.31683
2023-08-14,20.29702
2023-08-15,17.32673
2023-08-16,22.52475
2023-08-17,24.0099
2023-08-18,22.77227
2023-08-19,15.59405
2023-08-20,18.56435
2023-08-21,24.0099
2023-08-22,24.50495
2023-08-23,26.48514
2023-08-24,20.54455
2023-08-25,16.0891
2023-08-26,13.11881
2023-08-27,19.55445
2023-08-28,25.49504
2023-08-29,23.26732
2023-08-30,23.26732
2023-08-31,23.51485
2023-09-01,17.57425
2023-09-02,13.86138
2023-09-03,13.11881
2023-09-04,22.52475
2023-09-05,24.75247
2023-09-06,19.55445
2023-09-07,20.79207
2023-09-08,17.82178
2023-09-09,11.38613
2023-09-10,16.0891
2023-09-11,19.30693
2023-09-12,21.28712
2023-09-13,19.55445
2023-09-14,21.0396
2023-09-15,16.83168
2023-09-16,10.89108
2023-09-17,11.13861
2023-09-18,19.30693
2023-09-19,17.57425
2023-09-20,18.31683
2023-09-21,21.78217
2023-09-22,16.33663
2023-09-23,10.14851
2023-09-24,9.65346
2023-09-25,18.56435
2023-09-26,20.0495
2023-09-27,13.11881
2023-09-28,9.40594
2023-09-29,10.89108
2023-09-30,15.34653
2023-10-01,14.35643
2023-10-02,14.60396
2023-10-03,24.25742
2023-10-04,23.51485
2023-10-05,16.0891
2023-10-06,14.10891
2023-10-07,10.64356
2023-10-08,12.37623
2023-10-09,20.29702
2023-10-10,23.76237
2023-10-11,23.76237
2023-10-12,21.0396
2023-10-13,16.83168
2023-10-14,12.12871
2023-10-15,12.87128
2023-10-16,27.47524
2023-10-17,25.0
2023-10-18,23.0198
2023-10-19,21.53465
2023-10-20,20.54455
2023-10-21,18.31683
2023-10-22,15.099
2023-10-23,24.75247
2023-10-24,24.25742
2023-10-25,22.0297
2023-10-26,16.33663
2023-10-27,17.82178
2023-10-28,10.14851
2023-10-29,11.38613
2023-10-30,27.22772
2023-10-31,21.53465
2023-11-01,24.0099
2023-11-02,20.54455
2023-11-03,18.31683
2023-11-04,12.37623
2023-11-05,13.61386
2023-11-06,18.81188
2023-11-07,21.28712
2023-11-08,13.61386
2023-11-09,18.81188
2023-11-10,14.60396
2023-11-11,15.59405
2023-11-12,14.10891
2023-11-13,21.28712
2023-11-14,28.96039
2023-11-15,19.0594
2023-11-16,16.58415
2023-11-17,18.81188
2023-11-18,12.87128
2023-11-19,13.86138
2023-11-20,20.0495
2023-11-21,20.29702
2023-11-22,25.74257
2023-11-23,20.79207
2023-11-24,20.0495
2023-11-25,7.92079
2023-11-26,16.33663
2023-11-27,27.97029
2023-11-28,25.49504
2023-11-29,22.77227
2023-11-30,17.0792
2023-12-01,18.56435
2023-12-02,11.88118
2023-12-03,12.87128
2023-12-04,21.0396
2023-12-05,28.71287
2023-12-06,26.48514
2023-12-07,16.58415
2023-12-08,16.58415
2023-12-09,15.34653
2023-12-10,16.58415
2023-12-11,23.0198
2023-12-12,25.0
2023-12-13,18.31683
2023-12-14,17.57425
2023-12-15,15.099
2023-12-16,13.36633
2023-12-17,15.59405
2023-12-18,19.30693
2023-12-19,16.58415
2023-12-20,16.58415
2023-12-21,14.60396
2023-12-22,15.84158
2023-12-23,10.64356
2023-12-24,11.63366
2023-12-25,18.56435
2023-12-26,28.21782
2023-12-27,26.48514
2023-12-28,28.46534
2023-12-29,18.81188
2023-12-30,22.52475
2023-12-31,21.53465
2024-01-01,33.16831
2024-01-02,28.71287
2024-01-03,25.74257
2024-01-04,25.49504
2024-01-05,15.84158
2024-01-06,18.31683
2024-01-07,24.50495
2024-01-08,100.0
2024-01-09,43.56435
2024-01-10,29.20792
2024-01-11,31.68316
2024-01-12,18.0693
2024-01-13,13.86138
2024-01-14,16.33663
2024-01-15,21.0396
2024-01-16,20.54455
2024-01-17,23.0198
2024-01-18,20.79207
2024-01-19,43.31683
2024-01-20,15.84158
2024-01-21,19.0594
2024-01-22,26.48514
2024-01-23,19.80198
2024-01-24,15.84158
2024-01-25,23.51485
2024-01-26,20.0495
2024-01-27,11.13861
2024-01-28,17.82178
2024-01-29,23.0198
2024-01-30,20.0495
2024-01-31,21.0396
2024-02-01,20.0495
2024-02-02,15.59405
2024-02-03,16.33663
2024-02-04,16.83168
2024-02-05,17.32673
2024-02-06,19.30693
2024-02-07,22.0297
2024-02-08,17.32673
2024-02-09,10.64356
2024-02-10,16.0891
2024-02-11,16.33663
2024-02-12,19.55445
2024-02-13,25.0
2024-02-14,24.0099
2024-02-15,23.0198
2024-02-16,20.0495
2024-02-17,13.86138
2024-02-18,18.56435
2024-02-19,22.27722
2024-02-20,21.78217
2024-02-21,19.80198
2024-02-22,14.85148
2024-02-23,12.62376
2024-02-24,12.62376
2024-02-25,15.59405
2024-02-26,24.25742
2024-02-27,20.29702
2024-02-28,19.55445
2024-02-29,19.0594
2024-03-01,13.86138
2024-03-02,12.62376
2024-03-03,17.0792
2024-03-04,19.55445
2024-03-05,28.21782
2024-03-06,24.0099
2024-03-07,18.56435
2024-03-08,15.34653
2024-03-09,13.11881
2024-03-10,16.33663
2024-03-11,17.57425
2024-03-12,19.55445
2024-03-13,21.0396
2024-03-14,16.33663
2024-03-15,11.13861
2024-03-16,11.13861
2024-03-17,14.10891
2024-03-18,17.82178
2024-03-19,18.31683
2024-03-20,15.84158
