date,한국전력주가
2023-05-30,10.44818
2023-05-31,12.96744
2023-06-01,14.42107
2023-06-02,11.83574
2023-06-03,1.23713
2023-06-04,0.95737
2023-06-05,11.50115
2023-06-06,1.56469
2023-06-07,10.73637
2023-06-08,10.47208
2023-06-09,10.37507
2023-06-10,1.15559
2023-06-11,0.86318
2023-06-12,9.82398
2023-06-13,10.08125
2023-06-14,9.65528
2023-06-15,9.40364
2023-06-16,10.45239
2023-06-17,1.11201
2023-06-18,0.83928
2023-06-19,10.28932
2023-06-20,9.33756
2023-06-21,9.63279
2023-06-22,8.64308
2023-06-23,7.85722
2023-06-24,0.82944
2023-06-25,0.71978
2023-06-26,12.04521
2023-06-27,19.10673
2023-06-28,12.38401
2023-06-29,13.41168
2023-06-30,14.57009
2023-07-01,1.63358
2023-07-02,1.28634
2023-07-03,13.90653
2023-07-04,12.46133
2023-07-05,11.18343
2023-07-06,10.50863
2023-07-07,10.03908
2023-07-08,0.96721
2023-07-09,0.71557
2023-07-10,10.31603
2023-07-11,10.67311
2023-07-12,12.05364
2023-07-13,14.23128
2023-07-14,12.80717
2023-07-15,1.26806
2023-07-16,0.85896
2023-07-17,10.52831
2023-07-18,11.33385
2023-07-19,10.46223
2023-07-20,10.05314
2023-07-21,9.65669
2023-07-22,1.04875
2023-07-23,0.83084
2023-07-24,9.8507
2023-07-25,9.48658
2023-07-26,9.8507
2023-07-27,10.54518
2023-07-28,9.47955
2023-07-29,1.11623
2023-07-30,0.84912
2023-07-31,9.13653
2023-08-01,10.29213
2023-08-02,9.62436
2023-08-03,9.19136
2023-08-04,8.92144
2023-08-05,0.96299
2023-08-06,0.73525
2023-08-07,8.77804
2023-08-08,9.2968
2023-08-09,9.01141
2023-08-10,8.26069
2023-08-11,8.74852
2023-08-12,1.18793
2023-08-13,0.79851
2023-08-14,8.51234
2023-08-15,1.2526
2023-08-16,8.10324
2023-08-17,7.94157
2023-08-18,7.73913
2023-08-19,0.87302
2023-08-20,0.68886
2023-08-21,8.25788
2023-08-22,8.44345
2023-08-23,8.43502
2023-08-24,8.30709
2023-08-25,7.08401
2023-08-26,0.77742
2023-08-27,0.74087
2023-08-28,8.32817
2023-08-29,8.10183
2023-08-30,7.78974
2023-08-31,7.60417
2023-09-01,7.77568
2023-09-02,0.81819
2023-09-03,0.55108
2023-09-04,7.7813
2023-09-05,6.99825
2023-09-06,6.55963
2023-09-07,6.39655
2023-09-08,9.39099
2023-09-09,0.99673
2023-09-10,0.68183
2023-09-11,8.05263
2023-09-12,7.32862
2023-09-13,7.22881
2023-09-14,7.83613
2023-09-15,7.5873
2023-09-16,0.85615
2023-09-17,0.61294
2023-09-18,7.36799
2023-09-19,7.37783
2023-09-20,7.45796
2023-09-21,7.2274
2023-09-22,6.42045
2023-09-23,0.6509
2023-09-24,0.60872
2023-09-25,6.61586
2023-09-26,6.11257
2023-09-27,5.83
2023-09-28,0.6523
2023-09-29,0.57217
2023-09-30,0.52156
2023-10-01,0.49485
2023-10-02,0.71978
2023-10-03,0.59888
2023-10-04,7.02356
2023-10-05,6.59478
2023-10-06,6.39515
2023-10-07,0.79992
2023-10-08,0.49344
2023-10-09,0.77602
2023-10-10,7.63088
2023-10-11,7.60136
2023-10-12,7.06854
2023-10-13,6.02682
2023-10-14,0.62137
2023-10-15,0.53702
2023-10-16,6.47669
2023-10-17,6.64539
2023-10-18,6.56947
2023-10-19,6.93921
2023-10-20,6.37687
2023-10-21,0.821
2023-10-22,0.57358
2023-10-23,7.20491
2023-10-24,7.35533
2023-10-25,7.01793
2023-10-26,6.84783
2023-10-27,6.77613
2023-10-28,0.79851
2023-10-29,0.62981
2023-10-30,7.15852
2023-10-31,6.81409
2023-11-01,6.52589
2023-11-02,8.76398
2023-11-03,7.25974
2023-11-04,0.92082
2023-11-05,0.78445
2023-11-06,11.13844
2023-11-07,9.64544
2023-11-08,12.38401
2023-11-09,9.17027
2023-11-10,7.38205
2023-11-11,0.88567
2023-11-12,0.63825
2023-11-13,11.71765
2023-11-14,9.51048
2023-11-15,9.45003
2023-11-16,9.16183
2023-11-17,8.73868
2023-11-18,0.91941
2023-11-19,0.70713
2023-11-20,8.05263
2023-11-21,8.27053
2023-11-22,8.63746
2023-11-23,11.11033
2023-11-24,10.63093
2023-11-25,1.08249
2023-11-26,0.94472
2023-11-27,10.20356
2023-11-28,9.87881
2023-11-29,8.73024
2023-11-30,8.82725
2023-12-01,9.27008
2023-12-02,1.11764
2023-12-03,0.8674
2023-12-04,9.17589
2023-12-05,8.81459
2023-12-06,9.33616
2023-12-07,11.15812
2023-12-08,9.63701
2023-12-09,0.99533
2023-12-10,0.85334
2023-12-11,8.69791
2023-12-12,8.54608
2023-12-13,7.8277
2023-12-14,9.08592
2023-12-15,8.44064
2023-12-16,0.95878
2023-12-17,0.73525
2023-12-18,7.87268
2023-12-19,8.10183
2023-12-20,8.38722
2023-12-21,7.7082
2023-12-22,7.46921
2023-12-23,0.81679
2023-12-24,0.61153
2023-12-25,0.70713
2023-12-26,7.323
2023-12-27,7.37783
2023-12-28,8.31974
2023-12-29,3.60316
2023-12-30,0.89551
2023-12-31,0.62419
2024-01-01,0.72119
2024-01-02,8.12292
2024-01-03,9.85632
2024-01-04,8.44064
2024-01-05,7.54231
2024-01-06,0.85193
2024-01-07,0.69729
2024-01-08,7.12899
2024-01-09,9.92239
2024-01-10,8.13839
2024-01-11,7.65056
2024-01-12,6.83377
2024-01-13,0.85193
2024-01-14,0.7226
2024-01-15,7.07979
2024-01-16,10.00815
2024-01-17,8.6965
2024-01-18,7.6126
2024-01-19,8.44767
2024-01-20,1.05718
2024-01-21,0.83225
2024-01-22,8.57138
2024-01-23,7.85159
2024-01-24,7.31457
2024-01-25,8.71197
2024-01-26,8.74992
2024-01-27,1.03329
2024-01-28,0.84912
2024-01-29,11.0794
2024-01-30,9.68621
2024-01-31,8.34786
2024-02-01,12.3559
2024-02-02,11.68391
2024-02-03,1.39459
2024-02-04,1.56891
2024-02-05,10.43693
2024-02-06,9.8521
2024-02-07,11.19468
2024-02-08,9.22791
2024-02-09,1.09655
2024-02-10,0.81819
2024-02-11,0.74649
2024-02-12,0.95878
2024-02-13,13.84046
2024-02-14,12.66096
2024-02-15,10.40319
2024-02-16,10.80245
2024-02-17,1.5422
2024-02-18,1.14294
2024-02-19,35.96271
2024-02-20,22.49479
2024-02-21,16.7885
2024-02-22,16.51296
2024-02-23,19.58893
2024-02-24,2.80605
2024-02-25,2.23528
2024-02-26,32.91767
2024-02-27,21.55288
2024-02-28,20.17657
2024-02-29,19.51864
2024-03-01,2.88618
2024-03-02,2.05814
2024-03-03,2.06517
2024-03-04,17.0289
2024-03-05,14.57431
2024-03-06,15.21678
2024-03-07,13.43417
2024-03-08,13.31468
2024-03-09,1.52673
2024-03-10,1.0375
2024-03-11,11.49974
2024-03-12,11.75279
2024-03-13,12.11972
2024-03-14,20.22999
2024-03-15,15.10853
2024-03-16,1.56188
2024-03-17,1.29477
2024-03-18,12.62019
2024-03-19,16.75195
2024-03-20,13.53821
