date,실시간나스닥선물지수
2023-05-29,6.43177
2023-05-30,11.38
2023-05-31,11.27337
2023-06-01,11.62262
2023-06-02,8.78535
2023-06-03,1.55926
2023-06-04,0.47596
2023-06-05,7.78086
2023-06-06,6.40395
2023-06-07,9.6832
2023-06-08,10.73713
2023-06-09,8.62463
2023-06-10,1.50517
2023-06-11,0.47442
2023-06-12,8.69108
2023-06-13,10.5486
2023-06-14,10.95039
2023-06-15,11.25946
2023-06-16,8.58445
2023-06-17,1.4279
2023-06-18,0.40488
2023-06-19,7.86431
2023-06-20,10.24262
2023-06-21,10.70777
2023-06-22,10.67841
2023-06-23,9.33395
2023-06-24,1.52063
2023-06-25,0.45742
2023-06-26,8.89043
2023-06-27,10.25807
2023-06-28,10.12826
2023-06-29,9.87791
2023-06-30,7.68196
2023-07-01,1.30273
2023-07-02,0.36624
2023-07-03,7.04064
2023-07-04,7.04991
2023-07-05,8.90743
2023-07-06,10.5656
2023-07-07,9.8161
2023-07-08,1.60253
2023-07-09,0.46824
2023-07-10,9.58584
2023-07-11,9.31077
2023-07-12,9.66002
2023-07-13,8.62617
2023-07-14,8.03894
2023-07-15,1.56544
2023-07-16,0.36779
2023-07-17,8.37737
2023-07-18,8.60917
2023-07-19,8.39128
2023-07-20,9.14541
2023-07-21,9.11605
2023-07-22,1.46654
2023-07-23,0.39406
2023-07-24,7.91067
2023-07-25,7.80713
2023-07-26,8.69417
2023-07-27,8.45773
2023-07-28,7.37134
2023-07-29,1.27646
2023-07-30,0.36315
2023-07-31,7.45943
2023-08-01,8.25065
2023-08-02,11.95796
2023-08-03,13.39205
2023-08-04,9.53484
2023-08-05,1.57471
2023-08-06,0.45278
2023-08-07,9.12687
2023-08-08,10.15299
2023-08-09,9.22114
2023-08-10,9.4993
2023-08-11,8.43146
2023-08-12,1.40936
2023-08-13,0.38942
2023-08-14,7.50115
2023-08-15,6.77329
2023-08-16,11.68907
2023-08-17,10.7634
2023-08-18,10.68922
2023-08-19,1.78488
2023-08-20,0.41879
2023-08-21,8.95224
2023-08-22,9.39422
2023-08-23,10.27352
2023-08-24,9.82228
2023-08-25,10.62895
2023-08-26,1.8127
2023-08-27,0.39252
2023-08-28,8.07294
2023-08-29,9.24586
2023-08-30,9.17787
2023-08-31,8.97079
2023-09-01,7.27708
2023-09-02,1.40009
2023-09-03,0.33379
2023-09-04,5.8399
2023-09-05,8.7019
2023-09-06,8.71271
2023-09-07,10.1329
2023-09-08,8.69108
2023-09-09,1.27646
2023-09-10,0.34461
2023-09-11,7.41925
2023-09-12,9.05424
2023-09-13,10.24107
2023-09-14,8.37119
2023-09-15,6.73311
2023-09-16,1.31355
2023-09-17,0.37088
2023-09-18,7.31571
2023-09-19,7.9014
2023-09-20,7.90758
2023-09-21,10.02936
2023-09-22,8.79616
2023-09-23,1.29346
2023-09-24,0.35388
2023-09-25,8.32946
2023-09-26,9.4313
2023-09-27,6.74084
2023-09-28,3.74594
2023-09-29,4.0411
2023-09-30,1.37382
2023-10-01,0.55014
2023-10-02,5.00077
2023-10-03,6.63112
2023-10-04,13.21588
2023-10-05,11.75552
2023-10-06,9.33704
2023-10-07,1.64889
2023-10-08,0.6985
2023-10-09,10.10044
2023-10-10,11.81579
2023-10-11,10.27198
2023-10-12,10.11126
2023-10-13,9.96754
2023-10-14,1.75707
2023-10-15,0.50224
2023-10-16,9.65384
2023-10-17,9.52248
2023-10-18,10.0139
2023-10-19,12.07695
2023-10-20,10.50996
2023-10-21,1.75397
2023-10-22,0.47751
2023-10-23,12.75537
2023-10-24,11.4959
2023-10-25,11.87915
2023-10-26,16.34523
2023-10-27,13.20043
2023-10-28,1.97651
2023-10-29,0.51151
2023-10-30,10.05717
2023-10-31,13.10307
2023-11-01,12.23303
2023-11-02,10.81285
2023-11-03,10.84685
2023-11-04,1.61644
2023-11-05,0.43579
2023-11-06,8.25683
2023-11-07,9.16396
2023-11-08,8.71889
2023-11-09,8.30783
2023-11-10,8.13939
2023-11-11,1.45108
2023-11-12,0.39252
2023-11-13,8.11312
2023-11-14,8.22747
2023-11-15,8.7668
2023-11-16,9.0496
2023-11-17,7.75459
2023-11-18,1.38772
2023-11-19,0.38015
2023-11-20,7.45325
2023-11-21,8.18884
2023-11-22,8.72817
2023-11-23,6.92628
2023-11-24,5.95116
2023-11-25,1.15129
2023-11-26,0.36624
2023-11-27,7.32498
2023-11-28,7.63715
2023-11-29,7.69278
2023-11-30,7.72832
2023-12-01,7.11945
2023-12-02,1.48354
2023-12-03,0.35234
2023-12-04,6.79802
2023-12-05,9.38185
2023-12-06,8.484
2023-12-07,8.29083
2023-12-08,7.1859
2023-12-09,1.52372
2023-12-10,0.34152
2023-12-11,6.60021
2023-12-12,7.6866
2023-12-13,7.51352
2023-12-14,7.83031
2023-12-15,6.67439
2023-12-16,1.31973
2023-12-17,0.34615
2023-12-18,6.34059
2023-12-19,6.97419
2023-12-20,7.30953
2023-12-21,8.53963
2023-12-22,6.69602
2023-12-23,1.36145
2023-12-24,0.33997
2023-12-25,0.90866
2023-12-26,6.11961
2023-12-27,6.45186
2023-12-28,5.03631
2023-12-29,3.13861
2023-12-30,0.92257
2023-12-31,0.21171
2024-01-01,0.70931
2024-01-02,7.32653
2024-01-03,10.10508
2024-01-04,10.34925
2024-01-05,8.35419
2024-01-06,1.58708
2024-01-07,0.35079
2024-01-08,6.98655
2024-01-09,8.57209
2024-01-10,8.81316
2024-01-11,8.47164
2024-01-12,8.22129
2024-01-13,1.46963
2024-01-14,0.3817
2024-01-15,6.1227
2024-01-16,9.16396
2024-01-17,10.88085
2024-01-18,9.63375
2024-01-19,7.55833
2024-01-20,1.49126
2024-01-21,0.44815
2024-01-22,7.138
2024-01-23,7.8365
2024-01-24,7.4177
2024-01-25,7.9354
2024-01-26,7.06382
2024-01-27,1.31973
2024-01-28,0.43269
2024-01-29,6.67439
2024-01-30,7.30953
2024-01-31,8.76371
2024-02-01,8.24447
2024-02-02,7.104
2024-02-03,1.75707
2024-02-04,0.59805
2024-02-05,6.91546
2024-02-06,7.55215
2024-02-07,7.19826
2024-02-08,4.89723
2024-02-09,3.16798
2024-02-10,1.08638
2024-02-11,0.50224
2024-02-12,4.24354
2024-02-13,8.83171
2024-02-14,8.83171
2024-02-15,7.74841
2024-02-16,6.51367
2024-02-17,1.42327
2024-02-18,0.48678
2024-02-19,5.49065
2024-02-20,8.67717
2024-02-21,8.88116
2024-02-22,8.23365
2024-02-23,6.25869
2024-02-24,1.32437
2024-02-25,0.42497
2024-02-26,6.63266
2024-02-27,7.15654
2024-02-28,7.45943
2024-02-29,6.66821
2024-03-01,4.28218
2024-03-02,1.15901
2024-03-03,0.38015
2024-03-04,6.23705
2024-03-05,8.15948
2024-03-06,8.26301
2024-03-07,8.73744
2024-03-08,7.10245
2024-03-09,1.50054
2024-03-10,0.46978
2024-03-11,8.70035
2024-03-12,9.0836
2024-03-13,8.23983
2024-03-14,7.92613
2024-03-15,8.53191
2024-03-16,1.47426
2024-03-17,0.47751
2024-03-18,6.87065
2024-03-19,8.68799
2024-03-20,7.31417
