date,손부업
2023-05-31,33.67346
2023-06-01,23.06122
2023-06-02,25.30612
2023-06-03,19.38775
2023-06-04,15.10204
2023-06-05,22.04081
2023-06-06,21.22448
2023-06-07,27.55102
2023-06-08,30.81632
2023-06-09,19.38775
2023-06-10,19.38775
2023-06-11,16.32653
2023-06-12,27.95918
2023-06-13,34.28571
2023-06-14,25.91836
2023-06-15,26.73469
2023-06-16,27.14285
2023-06-17,14.69387
2023-06-18,13.67346
2023-06-19,21.83673
2023-06-20,19.59183
2023-06-21,18.77551
2023-06-22,22.85714
2023-06-23,15.10204
2023-06-24,11.42857
2023-06-25,12.65306
2023-06-26,24.89795
2023-06-27,25.10204
2023-06-28,22.24489
2023-06-29,25.5102
2023-06-30,19.79591
2023-07-01,12.24489
2023-07-02,15.71428
2023-07-03,22.85714
2023-07-04,16.53061
2023-07-05,19.79591
2023-07-06,21.83673
2023-07-07,21.63265
2023-07-08,11.42857
2023-07-09,11.0204
2023-07-10,25.71428
2023-07-11,22.85714
2023-07-12,21.42857
2023-07-13,23.46938
2023-07-14,20.81632
2023-07-15,13.06122
2023-07-16,15.30612
2023-07-17,21.0204
2023-07-18,26.53061
2023-07-19,24.28571
2023-07-20,20.40816
2023-07-21,13.06122
2023-07-22,12.85714
2023-07-23,14.28571
2023-07-24,20.61224
2023-07-25,22.24489
2023-07-26,21.83673
2023-07-27,23.06122
2023-07-28,10.81632
2023-07-29,10.20408
2023-07-30,11.83673
2023-07-31,17.7551
2023-08-01,18.36734
2023-08-02,22.24489
2023-08-03,20.40816
2023-08-04,22.85714
2023-08-05,15.10204
2023-08-06,14.28571
2023-08-07,24.08163
2023-08-08,24.08163
2023-08-09,27.14285
2023-08-10,22.85714
2023-08-11,20.0
2023-08-12,10.20408
2023-08-13,15.71428
2023-08-14,26.32653
2023-08-15,27.7551
2023-08-16,36.12244
2023-08-17,37.34693
2023-08-18,30.81632
2023-08-19,15.71428
2023-08-20,20.40816
2023-08-21,33.06122
2023-08-22,29.79591
2023-08-23,25.91836
2023-08-24,27.55102
2023-08-25,28.36734
2023-08-26,15.71428
2023-08-27,19.18367
2023-08-28,34.08163
2023-08-29,29.79591
2023-08-30,35.5102
2023-08-31,24.08163
2023-09-01,18.97959
2023-09-02,16.32653
2023-09-03,20.61224
2023-09-04,25.30612
2023-09-05,28.57142
2023-09-06,31.83673
2023-09-07,26.32653
2023-09-08,22.24489
2023-09-09,12.24489
2023-09-10,20.81632
2023-09-11,26.32653
2023-09-12,27.55102
2023-09-13,25.10204
2023-09-14,26.53061
2023-09-15,21.63265
2023-09-16,14.69387
2023-09-17,16.32653
2023-09-18,23.2653
2023-09-19,28.77551
2023-09-20,17.55102
2023-09-21,19.59183
2023-09-22,16.93877
2023-09-23,11.63265
2023-09-24,15.71428
2023-09-25,20.20408
2023-09-26,17.55102
2023-09-27,12.04081
2023-09-28,7.7551
2023-09-29,6.12244
2023-09-30,10.61224
2023-10-01,11.63265
2023-10-02,16.53061
2023-10-03,18.97959
2023-10-04,24.48979
2023-10-05,24.89795
2023-10-06,18.57142
2023-10-07,14.28571
2023-10-08,14.08163
2023-10-09,20.81632
2023-10-10,29.38775
2023-10-11,28.57142
2023-10-12,22.04081
2023-10-13,20.61224
2023-10-14,20.61224
2023-10-15,19.18367
2023-10-16,29.59183
2023-10-17,23.06122
2023-10-18,25.10204
2023-10-19,25.30612
2023-10-20,17.34693
2023-10-21,15.30612
2023-10-22,16.73469
2023-10-23,35.71428
2023-10-24,31.83673
2023-10-25,30.20408
2023-10-26,23.46938
2023-10-27,19.18367
2023-10-28,14.89795
2023-10-29,15.71428
2023-10-30,24.69387
2023-10-31,31.63265
2023-11-01,30.40816
2023-11-02,23.46938
2023-11-03,20.40816
2023-11-04,16.12244
2023-11-05,16.32653
2023-11-06,24.89795
2023-11-07,22.85714
2023-11-08,28.16326
2023-11-09,25.10204
2023-11-10,20.20408
2023-11-11,11.63265
2023-11-12,10.81632
2023-11-13,24.48979
2023-11-14,30.0
2023-11-15,28.97959
2023-11-16,20.40816
2023-11-17,22.65306
2023-11-18,11.63265
2023-11-19,19.38775
2023-11-20,22.65306
2023-11-21,25.30612
2023-11-22,27.55102
2023-11-23,25.5102
2023-11-24,24.89795
2023-11-25,17.34693
2023-11-26,21.0204
2023-11-27,32.04081
2023-11-28,31.0204
2023-11-29,25.10204
2023-11-30,22.85714
2023-12-01,20.40816
2023-12-02,19.79591
2023-12-03,17.95918
2023-12-04,26.12244
2023-12-05,28.77551
2023-12-06,27.34693
2023-12-07,20.40816
2023-12-08,22.24489
2023-12-09,20.0
2023-12-10,19.38775
2023-12-11,28.16326
2023-12-12,26.53061
2023-12-13,29.59183
2023-12-14,24.89795
2023-12-15,22.04081
2023-12-16,15.71428
2023-12-17,15.71428
2023-12-18,23.67346
2023-12-19,25.71428
2023-12-20,19.79591
2023-12-21,19.79591
2023-12-22,20.0
2023-12-23,13.46938
2023-12-24,11.0204
2023-12-25,17.95918
2023-12-26,26.12244
2023-12-27,23.2653
2023-12-28,23.46938
2023-12-29,20.81632
2023-12-30,14.08163
2023-12-31,13.46938
2024-01-01,20.61224
2024-01-02,23.46938
2024-01-03,30.81632
2024-01-04,24.89795
2024-01-05,20.81632
2024-01-06,15.10204
2024-01-07,19.59183
2024-01-08,24.28571
2024-01-09,26.93877
2024-01-10,25.30612
2024-01-11,25.71428
2024-01-12,18.36734
2024-01-13,12.24489
2024-01-14,16.93877
2024-01-15,25.5102
2024-01-16,28.16326
2024-01-17,26.12244
2024-01-18,21.42857
2024-01-19,17.14285
2024-01-20,14.89795
2024-01-21,29.18367
2024-01-22,24.69387
2024-01-23,28.97959
2024-01-24,26.73469
2024-01-25,27.34693
2024-01-26,23.06122
2024-01-27,16.93877
2024-01-28,27.34693
2024-01-29,25.5102
2024-01-30,26.73469
2024-01-31,19.59183
2024-02-01,19.79591
2024-02-02,21.42857
2024-02-03,14.08163
2024-02-04,16.12244
2024-02-05,22.24489
2024-02-06,20.61224
2024-02-07,14.48979
2024-02-08,15.91836
2024-02-09,7.95918
2024-02-10,11.0204
2024-02-11,8.97959
2024-02-12,15.10204
2024-02-13,20.0
2024-02-14,21.0204
2024-02-15,16.73469
2024-02-16,15.71428
2024-02-17,18.36734
2024-02-18,13.46938
2024-02-19,23.2653
2024-02-20,21.83673
2024-02-21,23.67346
2024-02-22,22.04081
2024-02-23,16.32653
2024-02-24,15.5102
2024-02-25,17.95918
2024-02-26,26.12244
2024-02-27,25.30612
2024-02-28,19.59183
2024-02-29,20.0
2024-03-01,12.65306
2024-03-02,16.53061
2024-03-03,14.48979
2024-03-04,22.44897
2024-03-05,22.44897
2024-03-06,26.32653
2024-03-07,25.91836
2024-03-08,14.69387
2024-03-09,14.89795
2024-03-10,11.83673
2024-03-11,25.5102
2024-03-12,31.63265
2024-03-13,25.30612
2024-03-14,24.08163
2024-03-15,20.61224
2024-03-16,14.89795
2024-03-17,12.24489
2024-03-18,22.04081
2024-03-19,21.0204
2024-03-20,15.91836
