date,전세금돌려받기
2023-05-31,62.68939
2023-06-01,53.59848
2023-06-02,49.43181
2023-06-03,30.68181
2023-06-04,27.08333
2023-06-05,55.87121
2023-06-06,39.20454
2023-06-07,55.68181
2023-06-08,55.11363
2023-06-09,50.56818
2023-06-10,34.0909
2023-06-11,23.48484
2023-06-12,56.62878
2023-06-13,55.68181
2023-06-14,47.72727
2023-06-15,49.24242
2023-06-16,46.5909
2023-06-17,27.27272
2023-06-18,28.0303
2023-06-19,58.52272
2023-06-20,51.70454
2023-06-21,55.11363
2023-06-22,49.8106
2023-06-23,41.09848
2023-06-24,34.65909
2023-06-25,30.68181
2023-06-26,51.13636
2023-06-27,50.75757
2023-06-28,52.27272
2023-06-29,39.77272
2023-06-30,44.31818
2023-07-01,32.95454
2023-07-02,31.81818
2023-07-03,52.65151
2023-07-04,48.67424
2023-07-05,55.87121
2023-07-06,47.53787
2023-07-07,43.37121
2023-07-08,30.49242
2023-07-09,32.38636
2023-07-10,55.49242
2023-07-11,46.7803
2023-07-12,47.91666
2023-07-13,46.02272
2023-07-14,39.39393
2023-07-15,31.0606
2023-07-16,24.05303
2023-07-17,51.32575
2023-07-18,54.92424
2023-07-19,49.62121
2023-07-20,37.12121
2023-07-21,35.79545
2023-07-22,17.80303
2023-07-23,27.27272
2023-07-24,53.59848
2023-07-25,51.70454
2023-07-26,56.43939
2023-07-27,45.26515
2023-07-28,34.46969
2023-07-29,24.43181
2023-07-30,18.5606
2023-07-31,53.21969
2023-08-01,50.75757
2023-08-02,39.20454
2023-08-03,42.61363
2023-08-04,40.3409
2023-08-05,25.94696
2023-08-06,31.43939
2023-08-07,57.95454
2023-08-08,41.47727
2023-08-09,42.99242
2023-08-10,41.47727
2023-08-11,38.63636
2023-08-12,28.59848
2023-08-13,29.54545
2023-08-14,49.62121
2023-08-15,27.27272
2023-08-16,49.62121
2023-08-17,41.09848
2023-08-18,44.88636
2023-08-19,29.54545
2023-08-20,28.0303
2023-08-21,52.8409
2023-08-22,45.83333
2023-08-23,45.64393
2023-08-24,42.42424
2023-08-25,40.15151
2023-08-26,28.40909
2023-08-27,26.89393
2023-08-28,46.7803
2023-08-29,49.62121
2023-08-30,46.02272
2023-08-31,42.04545
2023-09-01,50.37878
2023-09-02,28.40909
2023-09-03,28.40909
2023-09-04,50.56818
2023-09-05,54.16666
2023-09-06,49.43181
2023-09-07,40.15151
2023-09-08,40.90909
2023-09-09,31.0606
2023-09-10,25.56818
2023-09-11,51.89393
2023-09-12,52.08333
2023-09-13,39.96212
2023-09-14,37.12121
2023-09-15,44.50757
2023-09-16,27.65151
2023-09-17,32.19696
2023-09-18,53.97727
2023-09-19,49.05303
2023-09-20,44.31818
2023-09-21,47.91666
2023-09-22,40.15151
2023-09-23,24.05303
2023-09-24,27.65151
2023-09-25,44.69696
2023-09-26,40.71969
2023-09-27,32.38636
2023-09-28,18.5606
2023-09-29,12.3106
2023-09-30,17.80303
2023-10-01,13.82575
2023-10-02,29.54545
2023-10-03,30.30303
2023-10-04,66.47727
2023-10-05,58.90151
2023-10-06,47.34848
2023-10-07,34.2803
2023-10-08,35.79545
2023-10-09,38.44696
2023-10-10,60.60606
2023-10-11,55.49242
2023-10-12,60.41666
2023-10-13,45.07575
2023-10-14,31.43939
2023-10-15,31.62878
2023-10-16,68.93939
2023-10-17,55.68181
2023-10-18,48.29545
2023-10-19,53.59848
2023-10-20,42.61363
2023-10-21,29.35606
2023-10-22,29.35606
2023-10-23,57.57575
2023-10-24,58.14393
2023-10-25,51.13636
2023-10-26,52.27272
2023-10-27,43.37121
2023-10-28,28.40909
2023-10-29,33.33333
2023-10-30,62.68939
2023-10-31,58.52272
2023-11-01,63.06818
2023-11-02,59.65909
2023-11-03,48.29545
2023-11-04,31.81818
2023-11-05,27.8409
2023-11-06,55.30303
2023-11-07,47.15909
2023-11-08,52.65151
2023-11-09,48.67424
2023-11-10,47.15909
2023-11-11,27.08333
2023-11-12,29.54545
2023-11-13,58.33333
2023-11-14,58.71212
2023-11-15,46.21212
2023-11-16,43.5606
2023-11-17,46.02272
2023-11-18,28.40909
2023-11-19,27.8409
2023-11-20,56.25
2023-11-21,55.30303
2023-11-22,44.69696
2023-11-23,47.72727
2023-11-24,39.20454
2023-11-25,29.16666
2023-11-26,27.27272
2023-11-27,58.33333
2023-11-28,50.0
2023-11-29,51.13636
2023-11-30,46.02272
2023-12-01,43.5606
2023-12-02,34.65909
2023-12-03,36.93181
2023-12-04,61.55303
2023-12-05,51.89393
2023-12-06,54.16666
2023-12-07,57.95454
2023-12-08,46.96969
2023-12-09,33.14393
2023-12-10,31.62878
2023-12-11,57.76515
2023-12-12,53.97727
2023-12-13,48.29545
2023-12-14,49.8106
2023-12-15,42.61363
2023-12-16,31.0606
2023-12-17,26.70454
2023-12-18,55.87121
2023-12-19,53.21969
2023-12-20,44.50757
2023-12-21,42.80303
2023-12-22,37.87878
2023-12-23,27.08333
2023-12-24,21.5909
2023-12-25,25.94696
2023-12-26,54.54545
2023-12-27,63.25757
2023-12-28,45.45454
2023-12-29,43.18181
2023-12-30,27.27272
2023-12-31,24.43181
2024-01-01,30.87121
2024-01-02,58.71212
2024-01-03,63.44696
2024-01-04,56.0606
2024-01-05,54.35606
2024-01-06,40.71969
2024-01-07,41.28787
2024-01-08,60.41666
2024-01-09,67.23484
2024-01-10,62.68939
2024-01-11,56.25
2024-01-12,49.24242
2024-01-13,41.66666
2024-01-14,36.36363
2024-01-15,58.71212
2024-01-16,66.66666
2024-01-17,57.19696
2024-01-18,49.43181
2024-01-19,52.8409
2024-01-20,36.36363
2024-01-21,35.41666
2024-01-22,62.3106
2024-01-23,56.25
2024-01-24,57.19696
2024-01-25,55.49242
2024-01-26,44.31818
2024-01-27,35.98484
2024-01-28,30.11363
2024-01-29,57.19696
2024-01-30,67.99242
2024-01-31,56.62878
2024-02-01,61.36363
2024-02-02,58.90151
2024-02-03,33.90151
2024-02-04,41.28787
2024-02-05,67.23484
2024-02-06,55.30303
2024-02-07,50.18939
2024-02-08,42.42424
2024-02-09,28.40909
2024-02-10,21.96969
2024-02-11,20.26515
2024-02-12,28.78787
2024-02-13,76.51515
2024-02-14,73.67424
2024-02-15,69.69696
2024-02-16,62.12121
2024-02-17,39.77272
2024-02-18,39.01515
2024-02-19,71.02272
2024-02-20,71.7803
2024-02-21,67.99242
2024-02-22,61.74242
2024-02-23,54.73484
2024-02-24,34.84848
2024-02-25,44.31818
2024-02-26,60.03787
2024-02-27,71.02272
2024-02-28,60.41666
2024-02-29,55.49242
2024-03-01,37.87878
2024-03-02,34.84848
2024-03-03,37.87878
2024-03-04,70.64393
2024-03-05,59.2803
2024-03-06,70.07575
2024-03-07,63.25757
2024-03-08,42.99242
2024-03-09,33.33333
2024-03-10,33.90151
2024-03-11,63.06818
2024-03-12,52.27272
2024-03-13,60.98484
2024-03-14,57.38636
2024-03-15,40.90909
2024-03-16,28.97727
2024-03-17,35.03787
2024-03-18,51.13636
2024-03-19,60.60606
2024-03-20,51.13636
