date,펀드투자
2023-06-01,12.58278
2023-06-02,5.96026
2023-06-03,9.60264
2023-06-04,8.94039
2023-06-05,14.90066
2023-06-06,12.25165
2023-06-07,14.90066
2023-06-08,19.53642
2023-06-09,13.90728
2023-06-10,7.28476
2023-06-11,9.93377
2023-06-12,15.56291
2023-06-13,15.23178
2023-06-14,11.25827
2023-06-15,7.28476
2023-06-16,13.90728
2023-06-17,7.28476
2023-06-18,7.61589
2023-06-19,7.94701
2023-06-20,19.20529
2023-06-21,10.2649
2023-06-22,8.94039
2023-06-23,11.92052
2023-06-24,4.30463
2023-06-25,4.63576
2023-06-26,11.5894
2023-06-27,9.27152
2023-06-28,8.27814
2023-06-29,7.28476
2023-06-30,10.59602
2023-07-01,8.27814
2023-07-02,10.92715
2023-07-03,11.25827
2023-07-04,9.27152
2023-07-05,12.25165
2023-07-06,8.94039
2023-07-07,10.2649
2023-07-08,10.2649
2023-07-09,6.95364
2023-07-10,11.25827
2023-07-11,12.25165
2023-07-12,11.92052
2023-07-13,24.17218
2023-07-14,8.60927
2023-07-15,4.30463
2023-07-16,9.60264
2023-07-17,12.9139
2023-07-18,7.61589
2023-07-19,7.94701
2023-07-20,11.92052
2023-07-21,8.94039
2023-07-22,4.96688
2023-07-23,10.92715
2023-07-24,10.2649
2023-07-25,10.59602
2023-07-26,9.93377
2023-07-27,11.5894
2023-07-28,10.2649
2023-07-29,3.9735
2023-07-30,5.96026
2023-07-31,7.61589
2023-08-01,8.94039
2023-08-02,14.23841
2023-08-03,8.27814
2023-08-04,6.62251
2023-08-05,6.95364
2023-08-06,8.60927
2023-08-07,8.27814
2023-08-08,8.94039
2023-08-09,12.25165
2023-08-10,8.60927
2023-08-11,12.9139
2023-08-12,5.29801
2023-08-13,3.9735
2023-08-14,10.59602
2023-08-15,8.60927
2023-08-16,5.96026
2023-08-17,11.5894
2023-08-18,8.60927
2023-08-19,7.94701
2023-08-20,5.96026
2023-08-21,7.61589
2023-08-22,9.93377
2023-08-23,12.58278
2023-08-24,12.9139
2023-08-25,8.27814
2023-08-26,1.98675
2023-08-27,7.28476
2023-08-28,13.24503
2023-08-29,13.90728
2023-08-30,10.92715
2023-08-31,12.25165
2023-09-01,7.94701
2023-09-02,5.62913
2023-09-03,4.96688
2023-09-04,9.60264
2023-09-05,12.25165
2023-09-06,8.60927
2023-09-07,10.2649
2023-09-08,7.94701
2023-09-09,3.31125
2023-09-10,6.95364
2023-09-11,13.57615
2023-09-12,10.2649
2023-09-13,9.27152
2023-09-14,8.60927
2023-09-15,8.94039
2023-09-16,4.96688
2023-09-17,7.61589
2023-09-18,9.60264
2023-09-19,14.90066
2023-09-20,5.29801
2023-09-21,8.27814
2023-09-22,8.27814
2023-09-23,3.9735
2023-09-24,10.59602
2023-09-25,7.28476
2023-09-26,6.29139
2023-09-27,7.61589
2023-09-28,2.649
2023-09-29,3.64238
2023-09-30,3.31125
2023-10-01,4.63576
2023-10-02,3.9735
2023-10-03,3.64238
2023-10-04,8.27814
2023-10-05,10.92715
2023-10-06,9.27152
2023-10-07,5.96026
2023-10-08,4.63576
2023-10-09,1.98675
2023-10-10,5.96026
2023-10-11,9.60264
2023-10-12,9.93377
2023-10-13,11.25827
2023-10-14,4.30463
2023-10-15,5.96026
2023-10-16,6.29139
2023-10-17,10.92715
2023-10-18,10.2649
2023-10-19,8.27814
2023-10-20,7.94701
2023-10-21,2.649
2023-10-22,5.96026
2023-10-23,9.60264
2023-10-24,9.93377
2023-10-25,7.61589
2023-10-26,8.94039
2023-10-27,7.94701
2023-10-28,2.98013
2023-10-29,3.31125
2023-10-30,7.61589
2023-10-31,9.27152
2023-11-01,9.60264
2023-11-02,10.2649
2023-11-03,11.25827
2023-11-04,6.95364
2023-11-05,5.96026
2023-11-06,10.59602
2023-11-07,10.59602
2023-11-08,8.94039
2023-11-09,8.60927
2023-11-10,5.96026
2023-11-11,4.96688
2023-11-12,2.98013
2023-11-13,19.20529
2023-11-14,10.92715
2023-11-15,10.2649
2023-11-16,8.94039
2023-11-17,10.59602
2023-11-18,1.98675
2023-11-19,2.649
2023-11-20,11.25827
2023-11-21,10.59602
2023-11-22,12.25165
2023-11-23,10.2649
2023-11-24,9.60264
2023-11-25,1.65562
2023-11-26,1.98675
2023-11-27,12.58278
2023-11-28,6.95364
2023-11-29,11.92052
2023-11-30,10.2649
2023-12-01,6.29139
2023-12-02,3.31125
2023-12-03,4.30463
2023-12-04,10.2649
2023-12-05,12.25165
2023-12-06,12.58278
2023-12-07,11.25827
2023-12-08,11.25827
2023-12-09,9.60264
2023-12-10,11.25827
2023-12-11,10.92715
2023-12-12,8.94039
2023-12-13,6.62251
2023-12-14,12.9139
2023-12-15,11.92052
2023-12-16,6.29139
2023-12-17,4.63576
2023-12-18,11.25827
2023-12-19,11.25827
2023-12-20,11.5894
2023-12-21,13.90728
2023-12-22,9.93377
2023-12-23,4.96688
2023-12-24,4.30463
2023-12-25,7.61589
2023-12-26,11.25827
2023-12-27,11.92052
2023-12-28,13.57615
2023-12-29,10.2649
2023-12-30,9.27152
2023-12-31,11.5894
2024-01-01,10.92715
2024-01-02,20.19867
2024-01-03,16.22516
2024-01-04,14.90066
2024-01-05,16.55629
2024-01-06,12.9139
2024-01-07,11.25827
2024-01-08,13.90728
2024-01-09,16.22516
2024-01-10,10.92715
2024-01-11,17.88079
2024-01-12,16.22516
2024-01-13,11.25827
2024-01-14,7.28476
2024-01-15,12.58278
2024-01-16,21.8543
2024-01-17,14.23841
2024-01-18,11.5894
2024-01-19,13.90728
2024-01-20,8.60927
2024-01-21,9.93377
2024-01-22,14.90066
2024-01-23,14.23841
2024-01-24,18.54304
2024-01-25,14.90066
2024-01-26,16.88741
2024-01-27,12.9139
2024-01-28,14.90066
2024-01-29,19.86754
2024-01-30,23.1788
2024-01-31,19.20529
2024-02-01,18.21192
2024-02-02,16.22516
2024-02-03,9.60264
2024-02-04,13.24503
2024-02-05,14.90066
2024-02-06,16.88741
2024-02-07,15.23178
2024-02-08,14.90066
2024-02-09,9.60264
2024-02-10,7.94701
2024-02-11,7.94701
2024-02-12,14.23841
2024-02-13,26.82119
2024-02-14,22.51655
2024-02-15,20.86092
2024-02-16,13.90728
2024-02-17,9.93377
2024-02-18,15.89403
2024-02-19,18.21192
2024-02-20,21.19205
2024-02-21,18.54304
2024-02-22,18.87417
2024-02-23,22.18543
2024-02-24,13.90728
2024-02-25,21.19205
2024-02-26,18.87417
2024-02-27,17.21854
2024-02-28,17.54966
2024-02-29,18.21192
2024-03-01,8.94039
2024-03-02,8.60927
2024-03-03,10.92715
2024-03-04,16.22516
2024-03-05,19.53642
2024-03-06,17.21854
2024-03-07,20.19867
2024-03-08,14.23841
2024-03-09,13.57615
2024-03-10,10.59602
2024-03-11,15.89403
2024-03-12,15.56291
2024-03-13,14.90066
2024-03-14,15.89403
2024-03-15,17.54966
2024-03-16,8.27814
2024-03-17,4.96688
2024-03-18,10.59602
2024-03-19,20.86092
2024-03-20,15.23178
