date,테슬라주가
2023-05-29,4.78834
2023-05-30,12.36753
2023-05-31,14.90847
2023-06-01,13.93467
2023-06-02,14.8612
2023-06-03,10.07979
2023-06-04,3.23575
2023-06-05,9.16813
2023-06-06,12.75097
2023-06-07,18.46948
2023-06-08,18.11348
2023-06-09,27.25716
2023-06-10,15.35867
2023-06-11,5.05939
2023-06-12,13.12019
2023-06-13,23.79464
2023-06-14,25.26262
2023-06-15,21.20346
2023-06-16,17.80706
2023-06-17,10.58322
2023-06-18,3.73885
2023-06-19,7.71636
2023-06-20,13.46231
2023-06-21,23.34047
2023-06-22,20.48518
2023-06-23,16.9516
2023-06-24,8.96914
2023-06-25,2.94784
2023-06-26,9.57669
2023-06-27,17.54394
2023-06-28,17.35189
2023-06-29,16.19497
2023-06-30,14.31546
2023-07-01,9.38266
2023-07-02,3.26748
2023-07-03,16.56948
2023-07-04,19.26181
2023-07-05,14.76104
2023-07-06,17.80177
2023-07-07,14.89062
2023-07-08,8.9741
2023-07-09,2.94784
2023-07-10,8.94303
2023-07-11,14.38322
2023-07-12,14.38157
2023-07-13,14.3819
2023-07-14,14.40834
2023-07-15,9.30696
2023-07-16,3.22848
2023-07-17,10.83344
2023-07-18,18.48237
2023-07-19,19.73185
2023-07-20,26.89091
2023-07-21,25.36806
2023-07-22,10.69263
2023-07-23,3.48565
2023-07-24,10.06326
2023-07-25,16.58303
2023-07-26,15.18414
2023-07-27,15.04366
2023-07-28,14.04143
2023-07-29,8.62603
2023-07-30,2.77662
2023-07-31,7.80759
2023-08-01,12.44851
2023-08-02,12.78865
2023-08-03,12.48322
2023-08-04,11.68593
2023-08-05,6.69925
2023-08-06,2.1965
2023-08-07,7.27044
2023-08-08,12.60023
2023-08-09,10.79312
2023-08-10,11.71733
2023-08-11,10.32605
2023-08-12,6.14261
2023-08-13,2.06395
2023-08-14,6.21698
2023-08-15,9.7023
2023-08-16,11.88988
2023-08-17,12.6475
2023-08-18,12.66965
2023-08-19,7.3349
2023-08-20,2.54622
2023-08-21,8.21251
2023-08-22,16.06936
2023-08-23,13.36843
2023-08-24,14.36008
2023-08-25,11.43339
2023-08-26,7.52001
2023-08-27,2.39582
2023-08-28,7.52166
2023-08-29,11.78576
2023-08-30,15.78112
2023-08-31,12.22737
2023-09-01,11.33224
2023-09-02,7.74544
2023-09-03,2.69365
2023-09-04,5.91552
2023-09-05,9.39125
2023-09-06,12.05912
2023-09-07,10.86452
2023-09-08,10.48736
2023-09-09,6.04344
2023-09-10,1.97305
2023-09-11,9.58628
2023-09-12,21.72705
2023-09-13,14.80401
2023-09-14,13.34133
2023-09-15,12.73278
2023-09-16,6.90618
2023-09-17,2.39747
2023-09-18,6.98749
2023-09-19,11.03376
2023-09-20,10.19383
2023-09-21,10.99409
2023-09-22,9.47488
2023-09-23,6.70653
2023-09-24,2.02759
2023-09-25,6.47779
2023-09-26,10.0226
2023-09-27,8.77213
2023-09-28,6.68735
2023-09-29,6.8675
2023-09-30,5.10732
2023-10-01,2.15816
2023-10-02,4.73413
2023-10-03,8.18309
2023-10-04,10.15383
2023-10-05,11.66445
2023-10-06,9.64974
2023-10-07,6.10426
2023-10-08,1.87554
2023-10-09,4.88387
2023-10-10,9.75552
2023-10-11,10.5538
2023-10-12,9.91352
2023-10-13,8.84386
2023-10-14,5.04452
2023-10-15,1.72943
2023-10-16,5.44052
2023-10-17,9.18003
2023-10-18,9.58991
2023-10-19,17.95746
2023-10-20,19.49518
2023-10-21,10.10855
2023-10-22,2.93098
2023-10-23,9.10996
2023-10-24,13.40512
2023-10-25,12.509
2023-10-26,13.934
2023-10-27,13.02202
2023-10-28,8.17979
2023-10-29,2.84471
2023-10-30,8.84386
2023-10-31,25.48078
2023-11-01,20.58004
2023-11-02,20.71722
2023-11-03,20.4194
2023-11-04,11.52628
2023-11-05,3.24467
2023-11-06,11.30613
2023-11-07,16.35958
2023-11-08,15.27637
2023-11-09,13.90459
2023-11-10,17.4028
2023-11-11,10.63115
2023-11-12,3.01759
2023-11-13,7.95006
2023-11-14,19.54113
2023-11-15,23.33683
2023-11-16,19.992
2023-11-17,16.47395
2023-11-18,9.93633
2023-11-19,3.42813
2023-11-20,8.79064
2023-11-21,16.69476
2023-11-22,17.16711
2023-11-23,14.55279
2023-11-24,9.15094
2023-11-25,7.13393
2023-11-26,2.77397
2023-11-27,7.0222
2023-11-28,12.78633
2023-11-29,18.44172
2023-11-30,17.51783
2023-12-01,16.56684
2023-12-02,9.88741
2023-12-03,2.8338
2023-12-04,7.43142
2023-12-05,13.21969
2023-12-06,16.1163
2023-12-07,14.47181
2023-12-08,13.86525
2023-12-09,8.64917
2023-12-10,2.7591
2023-12-11,6.86089
2023-12-12,13.33009
2023-12-13,13.62825
2023-12-14,18.00275
2023-12-15,19.74673
2023-12-16,10.60074
2023-12-17,3.52531
2023-12-18,8.09219
2023-12-19,15.52593
2023-12-20,16.41941
2023-12-21,16.13315
2023-12-22,14.71675
2023-12-23,8.27631
2023-12-24,2.51548
2023-12-25,2.88801
2023-12-26,7.64264
2023-12-27,14.16605
2023-12-28,15.28265
2023-12-29,12.54602
2023-12-30,7.53951
2023-12-31,2.63812
2024-01-01,2.86355
2024-01-02,9.19028
2024-01-03,15.52064
2024-01-04,15.42313
2024-01-05,13.4114
2024-01-06,8.13153
2024-01-07,2.63911
2024-01-08,7.38085
2024-01-09,14.35479
2024-01-10,13.57833
2024-01-11,14.23943
2024-01-12,16.3576
2024-01-13,11.87997
2024-01-14,3.73191
2024-01-15,7.78015
2024-01-16,13.0478
2024-01-17,16.34504
2024-01-18,15.03077
2024-01-19,17.61699
2024-01-20,12.01417
2024-01-21,3.61886
2024-01-22,10.19019
2024-01-23,19.73648
2024-01-24,19.54245
2024-01-25,37.28968
2024-01-26,43.30999
2024-01-27,17.58361
2024-01-28,6.15352
2024-01-29,14.17828
2024-01-30,26.53689
2024-01-31,23.95232
2024-02-01,20.81969
2024-02-02,19.55303
2024-02-03,13.39752
2024-02-04,4.10377
2024-02-05,11.60296
2024-02-06,25.5892
2024-02-07,21.37799
2024-02-08,17.92672
2024-02-09,13.62758
2024-02-10,10.91344
2024-02-11,4.82008
2024-02-12,8.69644
2024-02-13,19.49518
2024-02-14,18.81689
2024-02-15,18.9934
2024-02-16,24.65804
2024-02-17,12.35728
2024-02-18,3.96924
2024-02-19,8.08624
2024-02-20,13.00351
2024-02-21,18.4513
2024-02-22,20.50336
2024-02-23,19.41452
2024-02-24,10.50917
2024-02-25,3.78579
2024-02-26,9.20648
2024-02-27,19.85779
2024-02-28,17.83945
2024-02-29,16.96151
2024-03-01,12.83724
2024-03-02,9.91352
2024-03-03,3.48102
2024-03-04,10.00806
2024-03-05,28.07163
2024-03-06,26.10188
2024-03-07,26.12006
2024-03-08,21.99777
2024-03-09,13.53007
2024-03-10,5.0356
2024-03-11,13.74195
2024-03-12,22.01496
2024-03-13,21.53798
2024-03-14,27.57283
2024-03-15,26.61192
2024-03-16,13.99582
2024-03-17,5.45209
2024-03-18,15.52263
2024-03-19,25.4226
2024-03-20,20.09116
