date,AIETF
2023-11-17,7.73881
2023-11-18,5.62273
2023-11-19,5.98548
2023-11-20,13.66384
2023-11-21,25.09068
2023-11-22,11.42684
2023-11-23,11.06408
2023-11-24,10.21765
2023-11-25,5.62273
2023-11-26,6.22732
2023-11-27,8.88754
2023-11-28,9.06892
2023-11-29,10.58041
2023-11-30,8.3434
2023-12-01,4.83675
2023-12-02,3.74848
2023-12-03,3.50665
2023-12-04,6.46916
2023-12-05,5.25997
2023-12-06,6.59008
2023-12-07,7.19467
2023-12-08,8.04111
2023-12-09,5.13905
2023-12-10,5.13905
2023-12-11,7.49697
2023-12-12,9.91535
2023-12-13,12.51511
2023-12-14,8.70616
2023-12-15,8.76662
2023-12-16,5.98548
2023-12-17,5.25997
2023-12-18,8.88754
2023-12-19,9.37122
2023-12-20,10.70133
2023-12-21,9.55259
2023-12-22,11.54776
2023-12-23,4.89721
2023-12-24,5.44135
2023-12-25,5.50181
2023-12-26,10.76178
2023-12-27,12.33373
2023-12-28,18.62152
2023-12-29,16.86819
2023-12-30,8.22249
2023-12-31,9.06892
2024-01-01,10.27811
2024-01-02,22.06771
2024-01-03,13.66384
2024-01-04,11.97097
2024-01-05,14.63119
2024-01-06,9.2503
2024-01-07,9.61305
2024-01-08,14.75211
2024-01-09,19.10519
2024-01-10,18.62152
2024-01-11,15.29625
2024-01-12,15.84038
2024-01-13,8.16203
2024-01-14,8.76662
2024-01-15,13.24062
2024-01-16,13.96614
2024-01-17,15.90084
2024-01-18,18.25876
2024-01-19,20.97944
2024-01-20,23.51874
2024-01-21,18.1983
2024-01-22,30.35066
2024-01-23,21.88633
2024-01-24,16.68681
2024-01-25,18.86336
2024-01-26,14.63119
2024-01-27,11.185
2024-01-28,13.18016
2024-01-29,15.35671
2024-01-30,25.33252
2024-01-31,15.47762
2024-02-01,11.12454
2024-02-02,14.14752
2024-02-03,10.21765
2024-02-04,8.52478
2024-02-05,12.39419
2024-02-06,14.32889
2024-02-07,11.30592
2024-02-08,13.60338
2024-02-09,14.44981
2024-02-10,11.97097
2024-02-11,11.7896
2024-02-12,15.35671
2024-02-13,100.0
2024-02-14,38.14993
2024-02-15,33.55501
2024-02-16,31.43893
2024-02-17,14.0266
2024-02-18,56.1064
2024-02-19,60.45949
2024-02-20,30.65296
2024-02-21,24.96977
2024-02-22,27.87182
2024-02-23,43.28899
2024-02-24,16.50544
2024-02-25,17.04957
2024-02-26,21.70495
2024-02-27,25.63482
2024-02-28,23.5792
2024-02-29,18.56106
2024-03-01,13.18016
2024-03-02,19.52841
2024-03-03,16.50544
2024-03-04,26.54171
2024-03-05,24.48609
2024-03-06,16.14268
2024-03-07,19.16565
2024-03-08,16.86819
2024-03-09,10.33857
2024-03-10,8.948
2024-03-11,12.69649
2024-03-12,13.90568
2024-03-13,16.92865
2024-03-14,16.62636
2024-03-15,11.72914
2024-03-16,5.25997
2024-03-17,8.6457
2024-03-18,12.81741
2024-03-19,11.85006
2024-03-20,13.84522
