date,개인사업자등록
2023-05-29,24.17503
2023-05-30,50.57388
2023-05-31,44.26111
2023-06-01,42.32424
2023-06-02,33.78766
2023-06-03,17.50358
2023-06-04,19.94261
2023-06-05,40.2439
2023-06-06,22.95552
2023-06-07,45.05021
2023-06-08,41.46341
2023-06-09,36.08321
2023-06-10,19.08177
2023-06-11,22.16642
2023-06-12,45.26542
2023-06-13,42.10903
2023-06-14,44.54806
2023-06-15,39.67001
2023-06-16,32.99856
2023-06-17,15.27977
2023-06-18,18.86657
2023-06-19,44.835
2023-06-20,41.17647
2023-06-21,42.32424
2023-06-22,46.05451
2023-06-23,38.52223
2023-06-24,17.43185
2023-06-25,19.87087
2023-06-26,51.36298
2023-06-27,51.21951
2023-06-28,46.6284
2023-06-29,41.39167
2023-06-30,43.0416
2023-07-01,19.36872
2023-07-02,23.95982
2023-07-03,51.07604
2023-07-04,48.4218
2023-07-05,47.77618
2023-07-06,45.19368
2023-07-07,36.44189
2023-07-08,17.1449
2023-07-09,24.53371
2023-07-10,48.4218
2023-07-11,46.19799
2023-07-12,45.83931
2023-07-13,39.4548
2023-07-14,39.02439
2023-07-15,18.29268
2023-07-16,19.94261
2023-07-17,47.34576
2023-07-18,46.41319
2023-07-19,46.41319
2023-07-20,38.09182
2023-07-21,35.72453
2023-07-22,17.57532
2023-07-23,20.65997
2023-07-24,52.0086
2023-07-25,46.84361
2023-07-26,44.26111
2023-07-27,40.74605
2023-07-28,32.71162
2023-07-29,18.43615
2023-07-30,17.36011
2023-07-31,41.39167
2023-08-01,42.46771
2023-08-02,42.89813
2023-08-03,41.17647
2023-08-04,34.93543
2023-08-05,17.64705
2023-08-06,19.01004
2023-08-07,51.07604
2023-08-08,45.33715
2023-08-09,42.10903
2023-08-10,36.51362
2023-08-11,36.37015
2023-08-12,19.36872
2023-08-13,22.81205
2023-08-14,43.8307
2023-08-15,28.55093
2023-08-16,59.1822
2023-08-17,46.41319
2023-08-18,37.58967
2023-08-19,18.43615
2023-08-20,21.37733
2023-08-21,48.99569
2023-08-22,48.99569
2023-08-23,49.13916
2023-08-24,50.86083
2023-08-25,41.53515
2023-08-26,22.81205
2023-08-27,26.54232
2023-08-28,50.93256
2023-08-29,47.70444
2023-08-30,50.35868
2023-08-31,46.55667
2023-09-01,46.12625
2023-09-02,21.66427
2023-09-03,22.74031
2023-09-04,58.24964
2023-09-05,49.35437
2023-09-06,42.46771
2023-09-07,46.19799
2023-09-08,35.29411
2023-09-09,18.00573
2023-09-10,21.16212
2023-09-11,45.83931
2023-09-12,45.12195
2023-09-13,39.74175
2023-09-14,41.89383
2023-09-15,32.06599
2023-09-16,18.00573
2023-09-17,23.60114
2023-09-18,48.13486
2023-09-19,44.47632
2023-09-20,38.73744
2023-09-21,39.23959
2023-09-22,29.6987
2023-09-23,15.27977
2023-09-24,19.36872
2023-09-25,43.97417
2023-09-26,39.16786
2023-09-27,30.27259
2023-09-28,13.41463
2023-09-29,9.39741
2023-09-30,11.47776
2023-10-01,14.3472
2023-10-02,16.28407
2023-10-03,24.67718
2023-10-04,51.36298
2023-10-05,45.91104
2023-10-06,43.68723
2023-10-07,16.92969
2023-10-08,17.50358
2023-10-09,23.45767
2023-10-10,52.86944
2023-10-11,45.98278
2023-10-12,46.70014
2023-10-13,35.65279
2023-10-14,17.71879
2023-10-15,21.80774
2023-10-16,47.48923
2023-10-17,45.6241
2023-10-18,41.39167
2023-10-19,43.97417
2023-10-20,35.36585
2023-10-21,15.49497
2023-10-22,19.51219
2023-10-23,44.47632
2023-10-24,42.0373
2023-10-25,44.04591
2023-10-26,43.18507
2023-10-27,34.64849
2023-10-28,14.63414
2023-10-29,20.94691
2023-10-30,49.28263
2023-10-31,40.81779
2023-11-01,42.46771
2023-11-02,45.76757
2023-11-03,37.73314
2023-11-04,20.30129
2023-11-05,20.08608
2023-11-06,45.91104
2023-11-07,43.8307
2023-11-08,41.75035
2023-11-09,42.68292
2023-11-10,34.14634
2023-11-11,15.85365
2023-11-12,21.30559
2023-11-13,45.55236
2023-11-14,39.88522
2023-11-15,38.4505
2023-11-16,37.44619
2023-11-17,34.21807
2023-11-18,17.64705
2023-11-19,19.01004
2023-11-20,46.98708
2023-11-21,49.64131
2023-11-22,43.68723
2023-11-23,42.0373
2023-11-24,32.85509
2023-11-25,15.71018
2023-11-26,20.37302
2023-11-27,46.48493
2023-11-28,46.19799
2023-11-29,45.83931
2023-11-30,39.74175
2023-12-01,37.01578
2023-12-02,21.59253
2023-12-03,22.30989
2023-12-04,46.48493
2023-12-05,46.98708
2023-12-06,42.46771
2023-12-07,41.17647
2023-12-08,40.10043
2023-12-09,18.29268
2023-12-10,21.66427
2023-12-11,48.63701
2023-12-12,46.55667
2023-12-13,40.17216
2023-12-14,44.835
2023-12-15,36.72883
2023-12-16,18.65136
2023-12-17,21.16212
2023-12-18,42.89813
2023-12-19,41.46341
2023-12-20,33.35724
2023-12-21,36.37015
2023-12-22,29.41176
2023-12-23,16.85796
2023-12-24,11.69296
2023-12-25,17.71879
2023-12-26,47.84791
2023-12-27,42.25251
2023-12-28,37.73314
2023-12-29,29.12482
2023-12-30,17.64705
2023-12-31,17.00143
2024-01-01,23.74461
2024-01-02,54.51936
2024-01-03,50.86083
2024-01-04,47.13055
2024-01-05,43.18507
2024-01-06,19.51219
2024-01-07,24.53371
2024-01-08,52.43902
2024-01-09,43.40028
2024-01-10,44.835
2024-01-11,44.90674
2024-01-12,38.4505
2024-01-13,18.36441
2024-01-14,24.96413
2024-01-15,50.64562
2024-01-16,44.40459
2024-01-17,42.61119
2024-01-18,44.76327
2024-01-19,35.65279
2024-01-20,17.64705
2024-01-21,21.16212
2024-01-22,45.55236
2024-01-23,39.81348
2024-01-24,41.39167
2024-01-25,33.14203
2024-01-26,36.37015
2024-01-27,18.79483
2024-01-28,19.79913
2024-01-29,41.31994
2024-01-30,42.0373
2024-01-31,38.30703
2024-02-01,36.51362
2024-02-02,32.06599
2024-02-03,17.64705
2024-02-04,19.51219
2024-02-05,40.88952
2024-02-06,34.00286
2024-02-07,29.98565
2024-02-08,26.901
2024-02-09,13.27116
2024-02-10,10.40172
2024-02-11,14.77761
2024-02-12,17.43185
2024-02-13,46.34146
2024-02-14,43.90243
2024-02-15,38.52223
2024-02-16,34.50502
2024-02-17,16.35581
2024-02-18,21.87948
2024-02-19,46.55667
2024-02-20,44.97847
2024-02-21,41.10473
2024-02-22,35.868
2024-02-23,34.0746
2024-02-24,17.00143
2024-02-25,21.16212
2024-02-26,46.48493
2024-02-27,40.31563
2024-02-28,39.31133
2024-02-29,37.51793
2024-03-01,21.66427
2024-03-02,18.65136
2024-03-03,23.74461
2024-03-04,57.31707
2024-03-05,46.55667
2024-03-06,46.55667
2024-03-07,45.48063
2024-03-08,40.60258
2024-03-09,19.36872
2024-03-10,24.24677
2024-03-11,50.2152
2024-03-12,45.83931
2024-03-13,46.05451
2024-03-14,43.25681
2024-03-15,35.0789
2024-03-16,18.72309
2024-03-17,22.95552
2024-03-18,51.36298
2024-03-19,47.05882
2024-03-20,40.2439
