date,공모전사이트
2023-06-13,50.85714
2023-06-14,49.42857
2023-06-15,52.57142
2023-06-16,38.85714
2023-06-17,30.85714
2023-06-18,31.14285
2023-06-19,54.57142
2023-06-20,45.42857
2023-06-21,53.42857
2023-06-22,42.28571
2023-06-23,50.85714
2023-06-24,30.0
2023-06-25,27.42857
2023-06-26,57.14285
2023-06-27,53.71428
2023-06-28,54.28571
2023-06-29,41.71428
2023-06-30,57.71428
2023-07-01,26.0
2023-07-02,32.0
2023-07-03,63.42857
2023-07-04,62.28571
2023-07-05,52.57142
2023-07-06,54.57142
2023-07-07,46.28571
2023-07-08,30.0
2023-07-09,32.28571
2023-07-10,54.28571
2023-07-11,51.71428
2023-07-12,59.42857
2023-07-13,48.57142
2023-07-14,46.0
2023-07-15,24.85714
2023-07-16,25.14285
2023-07-17,50.28571
2023-07-18,53.42857
2023-07-19,47.42857
2023-07-20,44.0
2023-07-21,45.71428
2023-07-22,32.28571
2023-07-23,33.71428
2023-07-24,51.42857
2023-07-25,47.42857
2023-07-26,53.14285
2023-07-27,88.57142
2023-07-28,92.57142
2023-07-29,50.28571
2023-07-30,73.42857
2023-07-31,76.57142
2023-08-01,57.14285
2023-08-02,52.85714
2023-08-03,57.71428
2023-08-04,50.28571
2023-08-05,36.0
2023-08-06,25.71428
2023-08-07,64.28571
2023-08-08,60.85714
2023-08-09,62.57142
2023-08-10,49.14285
2023-08-11,50.85714
2023-08-12,28.57142
2023-08-13,29.71428
2023-08-14,52.57142
2023-08-15,32.0
2023-08-16,63.71428
2023-08-17,50.0
2023-08-18,55.42857
2023-08-19,28.85714
2023-08-20,34.28571
2023-08-21,64.28571
2023-08-22,54.0
2023-08-23,66.85714
2023-08-24,58.0
2023-08-25,58.85714
2023-08-26,29.71428
2023-08-27,38.28571
2023-08-28,60.28571
2023-08-29,68.28571
2023-08-30,72.85714
2023-08-31,69.42857
2023-09-01,55.42857
2023-09-02,42.57142
2023-09-03,42.0
2023-09-04,76.85714
2023-09-05,83.71428
2023-09-06,75.42857
2023-09-07,64.0
2023-09-08,72.28571
2023-09-09,39.42857
2023-09-10,43.14285
2023-09-11,66.57142
2023-09-12,77.14285
2023-09-13,67.71428
2023-09-14,60.57142
2023-09-15,54.85714
2023-09-16,33.14285
2023-09-17,46.0
2023-09-18,74.28571
2023-09-19,71.42857
2023-09-20,60.0
2023-09-21,68.0
2023-09-22,64.57142
2023-09-23,34.0
2023-09-24,44.0
2023-09-25,61.14285
2023-09-26,60.28571
2023-09-27,55.14285
2023-09-28,29.42857
2023-09-29,22.57142
2023-09-30,31.71428
2023-10-01,32.57142
2023-10-02,27.42857
2023-10-03,34.28571
2023-10-04,55.14285
2023-10-05,61.71428
2023-10-06,46.57142
2023-10-07,34.28571
2023-10-08,34.28571
2023-10-09,34.0
2023-10-10,59.14285
2023-10-11,62.0
2023-10-12,58.85714
2023-10-13,57.42857
2023-10-14,30.57142
2023-10-15,28.57142
2023-10-16,70.57142
2023-10-17,48.0
2023-10-18,51.71428
2023-10-19,66.28571
2023-10-20,52.0
2023-10-21,26.28571
2023-10-22,33.71428
2023-10-23,53.71428
2023-10-24,52.57142
2023-10-25,59.42857
2023-10-26,52.0
2023-10-27,49.14285
2023-10-28,35.71428
2023-10-29,30.57142
2023-10-30,75.71428
2023-10-31,69.42857
2023-11-01,62.57142
2023-11-02,66.57142
2023-11-03,59.14285
2023-11-04,38.57142
2023-11-05,45.14285
2023-11-06,74.28571
2023-11-07,70.57142
2023-11-08,59.14285
2023-11-09,56.57142
2023-11-10,48.85714
2023-11-11,28.28571
2023-11-12,35.14285
2023-11-13,71.14285
2023-11-14,60.85714
2023-11-15,61.14285
2023-11-16,64.85714
2023-11-17,67.14285
2023-11-18,45.14285
2023-11-19,45.42857
2023-11-20,81.14285
2023-11-21,74.57142
2023-11-22,73.14285
2023-11-23,66.57142
2023-11-24,55.14285
2023-11-25,42.28571
2023-11-26,40.28571
2023-11-27,67.42857
2023-11-28,72.28571
2023-11-29,76.0
2023-11-30,66.0
2023-12-01,62.57142
2023-12-02,46.0
2023-12-03,36.57142
2023-12-04,72.28571
2023-12-05,64.28571
2023-12-06,64.57142
2023-12-07,59.42857
2023-12-08,64.0
2023-12-09,46.28571
2023-12-10,45.14285
2023-12-11,74.57142
2023-12-12,70.57142
2023-12-13,76.28571
2023-12-14,73.14285
2023-12-15,55.71428
2023-12-16,54.0
2023-12-17,55.42857
2023-12-18,76.57142
2023-12-19,70.0
2023-12-20,64.57142
2023-12-21,67.14285
2023-12-22,63.14285
2023-12-23,54.28571
2023-12-24,45.42857
2023-12-25,40.28571
2023-12-26,72.0
2023-12-27,72.57142
2023-12-28,68.0
2023-12-29,71.14285
2023-12-30,50.0
2023-12-31,46.0
2024-01-01,52.28571
2024-01-02,82.85714
2024-01-03,85.14285
2024-01-04,81.42857
2024-01-05,73.42857
2024-01-06,48.28571
2024-01-07,51.42857
2024-01-08,63.42857
2024-01-09,75.42857
2024-01-10,79.71428
2024-01-11,68.57142
2024-01-12,67.14285
2024-01-13,40.85714
2024-01-14,45.71428
2024-01-15,70.57142
2024-01-16,68.28571
2024-01-17,74.28571
2024-01-18,74.0
2024-01-19,58.0
2024-01-20,42.85714
2024-01-21,47.14285
2024-01-22,64.0
2024-01-23,69.42857
2024-01-24,65.14285
2024-01-25,59.42857
2024-01-26,56.0
2024-01-27,42.0
2024-01-28,43.42857
2024-01-29,68.57142
2024-01-30,52.28571
2024-01-31,61.42857
2024-02-01,60.57142
2024-02-02,58.0
2024-02-03,39.42857
2024-02-04,40.85714
2024-02-05,60.57142
2024-02-06,50.28571
2024-02-07,46.57142
2024-02-08,41.71428
2024-02-09,32.0
2024-02-10,34.28571
2024-02-11,32.0
2024-02-12,32.57142
2024-02-13,51.14285
2024-02-14,54.85714
2024-02-15,57.14285
2024-02-16,48.28571
2024-02-17,38.28571
2024-02-18,41.42857
2024-02-19,59.14285
2024-02-20,54.85714
2024-02-21,43.42857
2024-02-22,48.57142
2024-02-23,50.28571
2024-02-24,38.0
2024-02-25,38.85714
2024-02-26,50.28571
2024-02-27,48.28571
2024-02-28,52.0
2024-02-29,48.0
2024-03-01,41.14285
2024-03-02,35.71428
2024-03-03,39.14285
2024-03-04,69.71428
2024-03-05,71.14285
2024-03-06,68.85714
2024-03-07,69.71428
2024-03-08,78.57142
2024-03-09,45.14285
2024-03-10,41.71428
2024-03-11,81.99999
2024-03-12,94.28571
2024-03-13,82.85714
2024-03-14,74.28571
2024-03-15,76.85714
2024-03-16,42.0
2024-03-17,51.42857
2024-03-18,78.57142
2024-03-19,87.14285
2024-03-20,83.14285
