date,금리
2023-05-30,11.73374
2023-05-31,11.36222
2023-06-01,9.94496
2023-06-02,9.3378
2023-06-03,5.35259
2023-06-04,6.54282
2023-06-05,10.03783
2023-06-06,7.14998
2023-06-07,11.09907
2023-06-08,11.67182
2023-06-09,10.23391
2023-06-10,6.03027
2023-06-11,5.83591
2023-06-12,11.96766
2023-06-13,13.78912
2023-06-14,17.34606
2023-06-15,28.26969
2023-06-16,11.30718
2023-06-17,5.75679
2023-06-18,5.83419
2023-06-19,10.40419
2023-06-20,9.60096
2023-06-21,10.14103
2023-06-22,10.82387
2023-06-23,9.4754
2023-06-24,5.17715
2023-06-25,5.39731
2023-06-26,9.68868
2023-06-27,9.16408
2023-06-28,8.925
2023-06-29,10.02063
2023-06-30,9.54248
2023-07-01,5.51427
2023-07-02,5.62091
2023-07-03,10.14791
2023-07-04,9.40488
2023-07-05,8.84244
2023-07-06,10.49535
2023-07-07,10.21843
2023-07-08,6.6529
2023-07-09,7.2463
2023-07-10,11.84898
2023-07-11,11.03371
2023-07-12,12.04506
2023-07-13,25.37323
2023-07-14,10.90643
2023-07-15,5.13415
2023-07-16,4.97248
2023-07-17,9.97248
2023-07-18,9.81768
2023-07-19,8.86996
2023-07-20,8.37461
2023-07-21,7.84485
2023-07-22,4.70588
2023-07-23,5.27691
2023-07-24,10.67079
2023-07-25,10.55555
2023-07-26,15.68971
2023-07-27,40.76883
2023-07-28,13.80804
2023-07-29,6.08015
2023-07-30,6.5325
2023-07-31,10.60543
2023-08-01,9.64052
2023-08-02,10.05159
2023-08-03,9.37736
2023-08-04,8.59821
2023-08-05,5.09115
2023-08-06,6.77846
2023-08-07,11.05607
2023-08-08,11.22979
2023-08-09,10.68627
2023-08-10,9.04368
2023-08-11,8.98692
2023-08-12,5.99415
2023-08-13,6.55486
2023-08-14,10.39043
2023-08-15,7.46646
2023-08-16,12.22566
2023-08-17,13.63605
2023-08-18,13.30065
2023-08-19,6.31062
2023-08-20,6.51358
2023-08-21,12.76917
2023-08-22,12.31166
2023-08-23,11.00619
2023-08-24,27.06914
2023-08-25,12.51117
2023-08-26,7.34606
2023-08-27,6.10767
2023-08-28,10.06707
2023-08-29,10.56415
2023-08-30,9.94668
2023-08-31,8.61541
2023-09-01,7.79497
2023-09-02,4.90884
2023-09-03,4.87444
2023-09-04,8.48125
2023-09-05,8.9938
2023-09-06,8.65153
2023-09-07,9.41176
2023-09-08,7.73821
2023-09-09,4.7936
2023-09-10,4.93292
2023-09-11,9.07464
2023-09-12,8.84588
2023-09-13,8.85792
2023-09-14,9.07808
2023-09-15,9.05056
2023-09-16,4.90368
2023-09-17,5.09115
2023-09-18,9.2518
2023-09-19,9.29652
2023-09-20,10.76539
2023-09-21,21.89026
2023-09-22,11.22635
2023-09-23,6.01307
2023-09-24,6.43618
2023-09-25,11.74406
2023-09-26,11.32782
2023-09-27,9.51496
2023-09-28,5.23391
2023-09-29,4.72652
2023-09-30,4.50464
2023-10-01,4.95528
2023-10-02,5.97523
2023-10-03,7.96697
2023-10-04,24.68524
2023-10-05,16.66838
2023-10-06,13.16133
2023-10-07,6.6787
2023-10-08,6.3003
2023-10-09,8.57069
2023-10-10,14.76952
2023-10-11,14.28448
2023-10-12,13.51221
2023-10-13,11.73202
2023-10-14,6.87134
2023-10-15,7.12934
2023-10-16,13.84416
2023-10-17,13.58961
2023-10-18,14.23804
2023-10-19,37.47506
2023-10-20,19.77984
2023-10-21,8.64121
2023-10-22,8.02889
2023-10-23,15.15651
2023-10-24,14.65084
2023-10-25,13.06673
2023-10-26,14.77984
2023-10-27,11.5067
2023-10-28,6.21947
2023-10-29,8.10973
2023-10-30,14.3034
2023-10-31,14.14
2023-11-01,14.00756
2023-11-02,18.99896
2023-11-03,12.98073
2023-11-04,7.24286
2023-11-05,7.22738
2023-11-06,13.30409
2023-11-07,11.22463
2023-11-08,10.92191
2023-11-09,10.83935
2023-11-10,9.76436
2023-11-11,5.45407
2023-11-12,6.29514
2023-11-13,10.50567
2023-11-14,10.84107
2023-11-15,13.86308
2023-11-16,10.84451
2023-11-17,9.02304
2023-11-18,5.67767
2023-11-19,6.10251
2023-11-20,11.3949
2023-11-21,11.90574
2023-11-22,10.18403
2023-11-23,9.52872
2023-11-24,9.23288
2023-11-25,5.60887
2023-11-26,5.60027
2023-11-27,10.47643
2023-11-28,10.43171
2023-11-29,10.77743
2023-11-30,15.91331
2023-12-01,9.50464
2023-12-02,5.92191
2023-12-03,5.74303
2023-12-04,10.36635
2023-12-05,10.41279
2023-12-06,10.53319
2023-12-07,9.74372
2023-12-08,8.67045
2023-12-09,6.05263
2023-12-10,6.2745
2023-12-11,10.19263
2023-12-12,10.27863
2023-12-13,10.85999
2023-12-14,23.38837
2023-12-15,12.15858
2023-12-16,6.03027
2023-12-17,5.94599
2023-12-18,9.49776
2023-12-19,8.98348
2023-12-20,8.86996
2023-12-21,8.60853
2023-12-22,6.95734
2023-12-23,4.27588
2023-12-24,3.88372
2023-12-25,4.61128
2023-12-26,8.77192
2023-12-27,9.00928
2023-12-28,8.32817
2023-12-29,7.51117
2023-12-30,4.6216
2023-12-31,4.61816
2024-01-01,5.82215
2024-01-02,10.70863
2024-01-03,10.24079
2024-01-04,10.76539
2024-01-05,8.96628
2024-01-06,5.87375
2024-01-07,6.00619
2024-01-08,9.63708
2024-01-09,9.63364
2024-01-10,9.656
2024-01-11,14.3292
2024-01-12,8.48469
2024-01-13,4.86412
2024-01-14,5.10319
2024-01-15,9.16408
2024-01-16,8.47093
2024-01-17,9.56484
2024-01-18,8.24905
2024-01-19,6.92982
2024-01-20,4.55968
2024-01-21,4.7076
2024-01-22,8.55005
2024-01-23,8.37977
2024-01-24,8.21809
2024-01-25,8.02545
2024-01-26,7.19126
2024-01-27,4.72308
2024-01-28,5.12039
2024-01-29,8.99896
2024-01-30,9.42208
2024-01-31,9.7764
2024-02-01,13.79256
2024-02-02,8.33677
2024-02-03,4.44444
2024-02-04,4.64912
2024-02-05,7.94977
2024-02-06,7.76917
2024-02-07,6.5669
2024-02-08,6.01995
2024-02-09,4.04884
2024-02-10,4.21912
2024-02-11,3.93188
2024-02-12,5.17371
2024-02-13,8.80116
2024-02-14,10.00687
2024-02-15,8.9938
2024-02-16,7.55933
2024-02-17,4.83488
2024-02-18,4.97936
2024-02-19,8.65153
2024-02-20,9.02992
2024-02-21,8.68421
2024-02-22,12.92569
2024-02-23,8.21121
2024-02-24,4.89336
2024-02-25,5.17199
2024-02-26,8.77708
2024-02-27,7.48882
2024-02-28,7.23254
2024-02-29,7.24974
2024-03-01,4.91744
2024-03-02,4.45132
2024-03-03,4.57516
2024-03-04,8.25077
2024-03-05,8.45889
2024-03-06,8.43309
2024-03-07,8.46921
2024-03-08,7.68661
2024-03-09,4.90712
2024-03-10,4.59752
2024-03-11,8.24045
2024-03-12,7.88097
2024-03-13,8.04609
2024-03-14,7.73305
2024-03-15,7.96009
2024-03-16,4.56484
2024-03-17,4.77984
2024-03-18,8.58789
2024-03-19,11.80082
2024-03-20,10.49707
