date,손해보험
2023-05-29,19.79695
2023-05-30,52.08121
2023-05-31,40.30456
2023-06-01,40.20304
2023-06-02,37.56345
2023-06-03,17.05583
2023-06-04,15.43147
2023-06-05,40.81218
2023-06-06,20.0
2023-06-07,42.13197
2023-06-08,38.37563
2023-06-09,38.6802
2023-06-10,13.40101
2023-06-11,11.77664
2023-06-12,37.25888
2023-06-13,36.85279
2023-06-14,40.30456
2023-06-15,42.33502
2023-06-16,37.25888
2023-06-17,12.08121
2023-06-18,16.64974
2023-06-19,40.50761
2023-06-20,37.05583
2023-06-21,35.02538
2023-06-22,35.1269
2023-06-23,32.18274
2023-06-24,14.72081
2023-06-25,11.97969
2023-06-26,38.17258
2023-06-27,42.74111
2023-06-28,36.34517
2023-06-29,40.50761
2023-06-30,35.73604
2023-07-01,12.69035
2023-07-02,12.69035
2023-07-03,37.05583
2023-07-04,39.28934
2023-07-05,37.15736
2023-07-06,38.78172
2023-07-07,32.8934
2023-07-08,12.8934
2023-07-09,14.61928
2023-07-10,33.90862
2023-07-11,34.41624
2023-07-12,37.96954
2023-07-13,41.52284
2023-07-14,32.79187
2023-07-15,14.82233
2023-07-16,17.25888
2023-07-17,42.33502
2023-07-18,35.53299
2023-07-19,37.3604
2023-07-20,35.32994
2023-07-21,35.32994
2023-07-22,16.24365
2023-07-23,16.14213
2023-07-24,35.02538
2023-07-25,38.6802
2023-07-26,40.71065
2023-07-27,41.31979
2023-07-28,32.28426
2023-07-29,13.09644
2023-07-30,13.29949
2023-07-31,31.16751
2023-08-01,34.72081
2023-08-02,34.72081
2023-08-03,34.11167
2023-08-04,29.94923
2023-08-05,12.99492
2023-08-06,13.8071
2023-08-07,37.3604
2023-08-08,37.15736
2023-08-09,32.08121
2023-08-10,31.26903
2023-08-11,27.81725
2023-08-12,14.31472
2023-08-13,10.96446
2023-08-14,31.26903
2023-08-15,15.32994
2023-08-16,30.35532
2023-08-17,33.70558
2023-08-18,35.53299
2023-08-19,15.32994
2023-08-20,13.29949
2023-08-21,39.18781
2023-08-22,32.4873
2023-08-23,36.14213
2023-08-24,37.46192
2023-08-25,32.28426
2023-08-26,19.28934
2023-08-27,17.86802
2023-08-28,39.89847
2023-08-29,38.17258
2023-08-30,38.47715
2023-08-31,35.02538
2023-09-01,29.03553
2023-09-02,12.79187
2023-09-03,13.50253
2023-09-04,34.01015
2023-09-05,38.07106
2023-09-06,36.0406
2023-09-07,38.78172
2023-09-08,33.40101
2023-09-09,12.38578
2023-09-10,13.60406
2023-09-11,37.05583
2023-09-12,42.03045
2023-09-13,37.66497
2023-09-14,38.27411
2023-09-15,37.3604
2023-09-16,16.0406
2023-09-17,16.64974
2023-09-18,41.31979
2023-09-19,43.85786
2023-09-20,37.25888
2023-09-21,32.79187
2023-09-22,30.65989
2023-09-23,14.61928
2023-09-24,11.87817
2023-09-25,36.4467
2023-09-26,38.37563
2023-09-27,25.7868
2023-09-28,13.09644
2023-09-29,10.65989
2023-09-30,11.16751
2023-10-01,10.2538
2023-10-02,13.40101
2023-10-03,13.90862
2023-10-04,39.18781
2023-10-05,36.64974
2023-10-06,34.11167
2023-10-07,14.41624
2023-10-08,14.41624
2023-10-09,12.8934
2023-10-10,38.37563
2023-10-11,39.5939
2023-10-12,35.02538
2023-10-13,33.60406
2023-10-14,15.22842
2023-10-15,15.73604
2023-10-16,40.81218
2023-10-17,40.60913
2023-10-18,37.96954
2023-10-19,39.18781
2023-10-20,31.16751
2023-10-21,17.66497
2023-10-22,15.32994
2023-10-23,38.27411
2023-10-24,47.30964
2023-10-25,41.42131
2023-10-26,42.53807
2023-10-27,32.99492
2023-10-28,14.51776
2023-10-29,12.99492
2023-10-30,41.11675
2023-10-31,39.18781
2023-11-01,37.25888
2023-11-02,46.19289
2023-11-03,36.0406
2023-11-04,19.39086
2023-11-05,17.66497
2023-11-06,43.04568
2023-11-07,31.16751
2023-11-08,42.03045
2023-11-09,35.83756
2023-11-10,32.99492
2023-11-11,15.32994
2023-11-12,11.97969
2023-11-13,34.72081
2023-11-14,36.85279
2023-11-15,40.60913
2023-11-16,33.90862
2023-11-17,31.47208
2023-11-18,15.93908
2023-11-19,15.02538
2023-11-20,35.32994
2023-11-21,34.31472
2023-11-22,29.94923
2023-11-23,39.89847
2023-11-24,34.11167
2023-11-25,18.57868
2023-11-26,13.60406
2023-11-27,40.71065
2023-11-28,38.98477
2023-11-29,39.28934
2023-11-30,38.07106
2023-12-01,26.49746
2023-12-02,15.22842
2023-12-03,18.47715
2023-12-04,33.50253
2023-12-05,34.31472
2023-12-06,41.62436
2023-12-07,39.79695
2023-12-08,36.54822
2023-12-09,14.92385
2023-12-10,14.41624
2023-12-11,37.96954
2023-12-12,35.43147
2023-12-13,37.66497
2023-12-14,34.61928
2023-12-15,34.92385
2023-12-16,16.95431
2023-12-17,15.1269
2023-12-18,42.43654
2023-12-19,41.72588
2023-12-20,36.64974
2023-12-21,38.57868
2023-12-22,32.79187
2023-12-23,15.83756
2023-12-24,11.67512
2023-12-25,13.09644
2023-12-26,39.89847
2023-12-27,38.27411
2023-12-28,35.63451
2023-12-29,32.79187
2023-12-30,16.0406
2023-12-31,11.87817
2024-01-01,15.32994
2024-01-02,35.93908
2024-01-03,32.8934
2024-01-04,37.56345
2024-01-05,37.05583
2024-01-06,21.11675
2024-01-07,15.73604
2024-01-08,32.99492
2024-01-09,38.07106
2024-01-10,38.27411
2024-01-11,38.47715
2024-01-12,37.46192
2024-01-13,15.43147
2024-01-14,17.15736
2024-01-15,46.90355
2024-01-16,44.26395
2024-01-17,45.48223
2024-01-18,40.9137
2024-01-19,41.21827
2024-01-20,24.467
2024-01-21,24.16243
2024-01-22,43.1472
2024-01-23,44.97461
2024-01-24,43.85786
2024-01-25,42.74111
2024-01-26,35.1269
2024-01-27,19.49238
2024-01-28,17.25888
2024-01-29,43.24873
2024-01-30,40.60913
2024-01-31,39.69543
2024-02-01,59.69543
2024-02-02,31.87817
2024-02-03,19.28934
2024-02-04,15.02538
2024-02-05,44.56852
2024-02-06,47.00507
2024-02-07,43.75634
2024-02-08,37.05583
2024-02-09,12.69035
2024-02-10,16.34517
2024-02-11,14.21319
2024-02-12,22.2335
2024-02-13,66.90355
2024-02-14,55.43147
2024-02-15,44.97461
2024-02-16,46.7005
2024-02-17,13.70558
2024-02-18,18.6802
2024-02-19,45.58375
2024-02-20,46.80203
2024-02-21,48.62944
2024-02-22,40.40609
2024-02-23,45.07614
2024-02-24,18.78172
2024-02-25,18.78172
2024-02-26,43.95939
2024-02-27,50.45685
2024-02-28,45.98984
2024-02-29,38.88324
2024-03-01,17.05583
2024-03-02,14.51776
2024-03-03,13.09644
2024-03-04,45.27918
2024-03-05,45.88832
2024-03-06,51.47208
2024-03-07,62.33502
2024-03-08,63.04568
2024-03-09,31.47208
2024-03-10,29.64467
2024-03-11,60.40609
2024-03-12,65.98984
2024-03-13,69.74619
2024-03-14,65.58375
2024-03-15,65.17766
2024-03-16,27.00507
2024-03-17,34.61928
2024-03-18,65.88832
2024-03-19,58.57868
2024-03-20,63.24873
