date,캐시백
2023-05-31,0.15418
2023-06-01,0.13094
2023-06-02,0.13249
2023-06-03,0.09065
2023-06-04,0.09917
2023-06-05,0.16193
2023-06-06,0.0984
2023-06-07,0.20842
2023-06-08,0.16115
2023-06-09,0.13559
2023-06-10,0.0705
2023-06-11,0.09375
2023-06-12,0.16968
2023-06-13,0.16038
2023-06-14,0.13636
2023-06-15,0.15186
2023-06-16,0.14721
2023-06-17,0.11002
2023-06-18,0.09142
2023-06-19,0.22546
2023-06-20,0.17355
2023-06-21,0.1782
2023-06-22,0.15573
2023-06-23,0.12861
2023-06-24,0.08987
2023-06-25,0.0767
2023-06-26,0.14798
2023-06-27,0.14566
2023-06-28,0.14798
2023-06-29,0.14178
2023-06-30,0.13946
2023-07-01,0.11079
2023-07-02,0.08135
2023-07-03,0.13404
2023-07-04,0.12784
2023-07-05,0.1596
2023-07-06,0.13636
2023-07-07,0.12086
2023-07-08,0.06818
2023-07-09,0.09375
2023-07-10,0.16193
2023-07-11,0.12164
2023-07-12,0.13636
2023-07-13,0.16503
2023-07-14,0.12861
2023-07-15,0.07515
2023-07-16,0.06895
2023-07-17,0.11157
2023-07-18,0.10924
2023-07-19,0.13016
2023-07-20,0.12086
2023-07-21,0.09607
2023-07-22,0.06198
2023-07-23,0.11389
2023-07-24,0.12319
2023-07-25,0.11467
2023-07-26,0.10847
2023-07-27,0.12396
2023-07-28,0.11467
2023-07-29,0.07902
2023-07-30,0.09142
2023-07-31,0.14566
2023-08-01,0.16658
2023-08-02,0.10692
2023-08-03,0.13946
2023-08-04,0.11002
2023-08-05,0.0767
2023-08-06,0.07515
2023-08-07,0.12396
2023-08-08,0.10614
2023-08-09,0.10072
2023-08-10,0.15263
2023-08-11,0.09452
2023-08-12,0.08832
2023-08-13,0.07205
2023-08-14,0.11777
2023-08-15,0.08522
2023-08-16,0.13636
2023-08-17,0.10537
2023-08-18,0.10382
2023-08-19,0.07515
2023-08-20,0.08057
2023-08-21,0.10847
2023-08-22,0.09762
2023-08-23,0.12319
2023-08-24,0.11622
2023-08-25,0.11622
2023-08-26,0.0891
2023-08-27,0.08755
2023-08-28,0.12861
2023-08-29,0.13249
2023-08-30,0.12009
2023-08-31,0.15341
2023-09-01,0.14566
2023-09-02,0.07438
2023-09-03,0.10304
2023-09-04,0.14256
2023-09-05,0.11931
2023-09-06,0.12784
2023-09-07,0.10149
2023-09-08,0.12086
2023-09-09,0.0705
2023-09-10,0.086
2023-09-11,0.15496
2023-09-12,0.12241
2023-09-13,0.10692
2023-09-14,0.15031
2023-09-15,0.12551
2023-09-16,0.09762
2023-09-17,0.0891
2023-09-18,0.12939
2023-09-19,0.12629
2023-09-20,0.13636
2023-09-21,0.10149
2023-09-22,0.11079
2023-09-23,0.06818
2023-09-24,0.06895
2023-09-25,0.09142
2023-09-26,0.09375
2023-09-27,0.10304
2023-09-28,0.06663
2023-09-29,0.04958
2023-09-30,0.06353
2023-10-01,0.0705
2023-10-02,0.0767
2023-10-03,0.06973
2023-10-04,0.14101
2023-10-05,0.11622
2023-10-06,0.11931
2023-10-07,0.06275
2023-10-08,0.05811
2023-10-09,0.0705
2023-10-10,0.14721
2023-10-11,0.10304
2023-10-12,0.09607
2023-10-13,0.10149
2023-10-14,0.07902
2023-10-15,0.07593
2023-10-16,0.10227
2023-10-17,0.09685
2023-10-18,0.09994
2023-10-19,0.11234
2023-10-20,0.08677
2023-10-21,0.06818
2023-10-22,0.07283
2023-10-23,0.10614
2023-10-24,0.10072
2023-10-25,0.0922
2023-10-26,0.0984
2023-10-27,0.08135
2023-10-28,0.05965
2023-10-29,0.05578
2023-10-30,0.11312
2023-10-31,0.13249
2023-11-01,0.13868
2023-11-02,0.11079
2023-11-03,0.10459
2023-11-04,0.07825
2023-11-05,0.07283
2023-11-06,0.13636
2023-11-07,0.11467
2023-11-08,0.0953
2023-11-09,0.10924
2023-11-10,0.13636
2023-11-11,0.07128
2023-11-12,0.06818
2023-11-13,0.09994
2023-11-14,0.10614
2023-11-15,0.10149
2023-11-16,0.08522
2023-11-17,0.09762
2023-11-18,0.05811
2023-11-19,0.07593
2023-11-20,0.11312
2023-11-21,0.12009
2023-11-22,0.12164
2023-11-23,0.11002
2023-11-24,0.0798
2023-11-25,0.06973
2023-11-26,0.07283
2023-11-27,0.12319
2023-11-28,0.12086
2023-11-29,0.13171
2023-11-30,0.11777
2023-12-01,0.10847
2023-12-02,0.06663
2023-12-03,0.06973
2023-12-04,0.14798
2023-12-05,0.12396
2023-12-06,0.10227
2023-12-07,0.11622
2023-12-08,0.09375
2023-12-09,0.05888
2023-12-10,0.08755
2023-12-11,0.18982
2023-12-12,0.12939
2023-12-13,0.10072
2023-12-14,0.11234
2023-12-15,0.0984
2023-12-16,0.07205
2023-12-17,0.0829
2023-12-18,0.12241
2023-12-19,0.12164
2023-12-20,0.09917
2023-12-21,0.21462
2023-12-22,0.1596
2023-12-23,0.07128
2023-12-24,0.0767
2023-12-25,0.06895
2023-12-26,0.11622
2023-12-27,0.12086
2023-12-28,0.09994
2023-12-29,0.11389
2023-12-30,0.09297
2023-12-31,0.08212
2024-01-01,0.09994
2024-01-02,0.14488
2024-01-03,0.17588
2024-01-04,0.15186
2024-01-05,0.13326
2024-01-06,0.09917
2024-01-07,0.0798
2024-01-08,0.12164
2024-01-09,0.12474
2024-01-10,0.1689
2024-01-11,0.12939
2024-01-12,0.11389
2024-01-13,0.07593
2024-01-14,0.0891
2024-01-15,0.10614
2024-01-16,0.12706
2024-01-17,0.12784
2024-01-18,0.14256
2024-01-19,0.11699
2024-01-20,0.08135
2024-01-21,0.07515
2024-01-22,0.14333
2024-01-23,0.12551
2024-01-24,0.13171
2024-01-25,0.14023
2024-01-26,0.11622
2024-01-27,0.07438
2024-01-28,0.086
2024-01-29,0.14488
2024-01-30,0.13094
2024-01-31,0.16658
2024-02-01,0.29597
2024-02-02,0.29055
2024-02-03,0.11699
2024-02-04,0.10847
2024-02-05,0.31844
2024-02-06,0.2921
2024-02-07,0.18362
2024-02-08,0.14721
2024-02-09,0.08677
2024-02-10,0.07128
2024-02-11,0.05733
2024-02-12,0.06895
2024-02-13,0.1937
2024-02-14,0.13404
2024-02-15,0.14023
2024-02-16,0.12396
2024-02-17,0.07825
2024-02-18,0.08445
2024-02-19,0.11389
2024-02-20,0.12086
2024-02-21,0.13404
2024-02-22,0.12164
2024-02-23,0.12009
2024-02-24,0.09452
2024-02-25,0.0736
2024-02-26,0.12551
2024-02-27,0.11622
2024-02-28,0.12241
2024-02-29,0.13481
2024-03-01,0.09607
2024-03-02,0.06508
2024-03-03,0.07593
2024-03-04,0.15341
2024-03-05,0.15031
2024-03-06,0.11079
2024-03-07,0.11467
2024-03-08,0.12319
2024-03-09,0.10847
2024-03-10,0.09142
2024-03-11,0.17433
2024-03-12,0.12551
2024-03-13,0.13404
2024-03-14,0.11931
2024-03-15,0.13016
2024-03-16,0.07593
2024-03-17,0.07748
2024-03-18,0.17588
2024-03-19,0.14023
2024-03-20,0.11467
