date,다모아보험
2023-06-04,31.41447
2023-06-05,58.05921
2023-06-06,39.47368
2023-06-07,70.39473
2023-06-08,60.03289
2023-06-09,54.11184
2023-06-10,27.30263
2023-06-11,33.38815
2023-06-12,73.51973
2023-06-13,63.15789
2023-06-14,67.76315
2023-06-15,63.98026
2023-06-16,54.60526
2023-06-17,31.57894
2023-06-18,45.72368
2023-06-19,62.00657
2023-06-20,57.23684
2023-06-21,67.59868
2023-06-22,59.86842
2023-06-23,53.61842
2023-06-24,29.27631
2023-06-25,34.70394
2023-06-26,72.03947
2023-06-27,66.94078
2023-06-28,60.52631
2023-06-29,62.00657
2023-06-30,55.75657
2023-07-01,34.53947
2023-07-02,33.55263
2023-07-03,59.70394
2023-07-04,60.36184
2023-07-05,58.55263
2023-07-06,61.51315
2023-07-07,43.91447
2023-07-08,31.08552
2023-07-09,36.67763
2023-07-10,57.07236
2023-07-11,47.53289
2023-07-12,50.65789
2023-07-13,42.59868
2023-07-14,39.47368
2023-07-15,26.15131
2023-07-16,30.92105
2023-07-17,64.47368
2023-07-18,71.54605
2023-07-19,48.84868
2023-07-20,49.83552
2023-07-21,40.95394
2023-07-22,28.28947
2023-07-23,30.42763
2023-07-24,56.25
2023-07-25,55.09868
2023-07-26,49.01315
2023-07-27,55.09868
2023-07-28,56.25
2023-07-29,28.78289
2023-07-30,37.82894
2023-07-31,56.57894
2023-08-01,47.36842
2023-08-02,53.125
2023-08-03,52.30263
2023-08-04,48.51973
2023-08-05,27.79605
2023-08-06,39.47368
2023-08-07,49.01315
2023-08-08,51.80921
2023-08-09,50.65789
2023-08-10,54.93421
2023-08-11,48.19078
2023-08-12,30.26315
2023-08-13,32.73026
2023-08-14,53.45394
2023-08-15,44.24342
2023-08-16,50.0
2023-08-17,60.36184
2023-08-18,54.93421
2023-08-19,33.88157
2023-08-20,38.65131
2023-08-21,71.05263
2023-08-22,65.78947
2023-08-23,62.33552
2023-08-24,64.9671
2023-08-25,56.41447
2023-08-26,35.85526
2023-08-27,40.78947
2023-08-28,70.23026
2023-08-29,71.875
2023-08-30,75.32894
2023-08-31,69.07894
2023-09-01,50.0
2023-09-02,36.18421
2023-09-03,39.47368
2023-09-04,68.0921
2023-09-05,64.14473
2023-09-06,57.40131
2023-09-07,60.19736
2023-09-08,50.0
2023-09-09,32.23684
2023-09-10,36.01973
2023-09-11,65.13157
2023-09-12,59.53947
2023-09-13,58.55263
2023-09-14,55.5921
2023-09-15,52.96052
2023-09-16,33.55263
2023-09-17,37.00657
2023-09-18,68.75
2023-09-19,60.19736
2023-09-20,68.25657
2023-09-21,52.13815
2023-09-22,52.30263
2023-09-23,27.4671
2023-09-24,35.85526
2023-09-25,57.23684
2023-09-26,61.01973
2023-09-27,45.55921
2023-09-28,24.17763
2023-09-29,22.69736
2023-09-30,26.64473
2023-10-01,26.15131
2023-10-02,32.40131
2023-10-03,34.375
2023-10-04,74.01315
2023-10-05,67.26973
2023-10-06,62.5
2023-10-07,33.7171
2023-10-08,35.52631
2023-10-09,52.79605
2023-10-10,72.69736
2023-10-11,75.82236
2023-10-12,70.23026
2023-10-13,56.57894
2023-10-14,34.375
2023-10-15,43.0921
2023-10-16,80.09868
2023-10-17,77.79605
2023-10-18,69.90131
2023-10-19,74.67105
2023-10-20,59.70394
2023-10-21,40.13157
2023-10-22,44.40789
2023-10-23,71.2171
2023-10-24,63.98026
2023-10-25,64.9671
2023-10-26,61.01973
2023-10-27,52.30263
2023-10-28,37.17105
2023-10-29,43.0921
2023-10-30,72.69736
2023-10-31,69.24342
2023-11-01,69.40789
2023-11-02,68.25657
2023-11-03,56.25
2023-11-04,42.43421
2023-11-05,46.05263
2023-11-06,76.48026
2023-11-07,69.73684
2023-11-08,71.875
2023-11-09,63.65131
2023-11-10,53.28947
2023-11-11,36.51315
2023-11-12,39.47368
2023-11-13,78.94736
2023-11-14,76.97368
2023-11-15,64.30921
2023-11-16,61.8421
2023-11-17,59.53947
2023-11-18,33.7171
2023-11-19,41.77631
2023-11-20,68.25657
2023-11-21,62.00657
2023-11-22,62.5
2023-11-23,66.77631
2023-11-24,53.94736
2023-11-25,34.70394
2023-11-26,45.06578
2023-11-27,76.64473
2023-11-28,70.55921
2023-11-29,64.80263
2023-11-30,73.02631
2023-12-01,65.13157
2023-12-02,43.58552
2023-12-03,51.31578
2023-12-04,83.55263
2023-12-05,73.68421
2023-12-06,62.17105
2023-12-07,68.25657
2023-12-08,56.90789
2023-12-09,38.98026
2023-12-10,46.05263
2023-12-11,87.66447
2023-12-12,73.35526
2023-12-13,74.01315
2023-12-14,62.00657
2023-12-15,56.90789
2023-12-16,38.32236
2023-12-17,44.40789
2023-12-18,76.80921
2023-12-19,69.07894
2023-12-20,71.2171
2023-12-21,61.8421
2023-12-22,55.92105
2023-12-23,34.70394
2023-12-24,31.90789
2023-12-25,44.73684
2023-12-26,81.08552
2023-12-27,83.55263
2023-12-28,71.54605
2023-12-29,59.53947
2023-12-30,37.99342
2023-12-31,38.98026
2024-01-01,47.03947
2024-01-02,87.33552
2024-01-03,72.69736
2024-01-04,79.44078
2024-01-05,70.88815
2024-01-06,46.71052
2024-01-07,48.68421
2024-01-08,68.75
2024-01-09,80.26315
2024-01-10,77.79605
2024-01-11,73.68421
2024-01-12,67.26973
2024-01-13,46.38157
2024-01-14,49.17763
2024-01-15,71.54605
2024-01-16,79.44078
2024-01-17,70.88815
2024-01-18,73.35526
2024-01-19,72.20394
2024-01-20,42.59868
2024-01-21,57.07236
2024-01-22,75.82236
2024-01-23,69.73684
2024-01-24,64.9671
2024-01-25,62.66447
2024-01-26,55.26315
2024-01-27,43.75
2024-01-28,46.54605
2024-01-29,67.26973
2024-01-30,67.59868
2024-01-31,68.0921
2024-02-01,72.86184
2024-02-02,54.76973
2024-02-03,38.32236
2024-02-04,45.06578
2024-02-05,73.84868
2024-02-06,64.80263
2024-02-07,67.10526
2024-02-08,58.88157
2024-02-09,34.53947
2024-02-10,33.38815
2024-02-11,30.26315
2024-02-12,53.45394
2024-02-13,93.91447
2024-02-14,78.94736
2024-02-15,84.53947
2024-02-16,71.38157
2024-02-17,48.35526
2024-02-18,43.42105
2024-02-19,79.93421
2024-02-20,80.09868
2024-02-21,71.54605
2024-02-22,71.875
2024-02-23,62.17105
2024-02-24,43.91447
2024-02-25,47.86184
2024-02-26,83.22368
2024-02-27,74.3421
2024-02-28,65.625
2024-02-29,63.32236
2024-03-01,48.35526
2024-03-02,43.25657
2024-03-03,46.54605
2024-03-04,79.11184
2024-03-05,81.41447
2024-03-06,62.66447
2024-03-07,66.61184
2024-03-08,64.63815
2024-03-09,41.44736
2024-03-10,49.83552
2024-03-11,72.86184
2024-03-12,70.88815
2024-03-13,74.17763
2024-03-14,62.17105
2024-03-15,68.75
2024-03-16,45.72368
2024-03-17,48.02631
2024-03-18,78.28947
2024-03-19,75.65789
2024-03-20,74.83552
