date,암호화폐
2023-05-30,1.97422
2023-05-31,2.65132
2023-06-01,2.13737
2023-06-02,1.90895
2023-06-03,1.69685
2023-06-04,1.37053
2023-06-05,1.65606
2023-06-06,6.87714
2023-06-07,3.15712
2023-06-08,3.42633
2023-06-09,2.2679
2023-06-10,21.08826
2023-06-11,6.28976
2023-06-12,4.25028
2023-06-13,3.06738
2023-06-14,2.89606
2023-06-15,4.13607
2023-06-16,2.39027
2023-06-17,1.75395
2023-06-18,1.4929
2023-06-19,1.99053
2023-06-20,2.09658
2023-06-21,2.90422
2023-06-22,3.2387
2023-06-23,2.12106
2023-06-24,2.2679
2023-06-25,1.69685
2023-06-26,2.58606
2023-06-27,1.82737
2023-06-28,1.94974
2023-06-29,1.99869
2023-06-30,2.29238
2023-07-01,1.77843
2023-07-02,1.51737
2023-07-03,2.21895
2023-07-04,1.96606
2023-07-05,2.45553
2023-07-06,2.55343
2023-07-07,2.48817
2023-07-08,1.19921
2023-07-09,1.78658
2023-07-10,2.08843
2023-07-11,1.91711
2023-07-12,2.33317
2023-07-13,2.5208
2023-07-14,4.49502
2023-07-15,2.37395
2023-07-16,1.75395
2023-07-17,2.22711
2023-07-18,2.87159
2023-07-19,2.46369
2023-07-20,2.44738
2023-07-21,1.96606
2023-07-22,1.56632
2023-07-23,1.72948
2023-07-24,2.92869
2023-07-25,2.30869
2023-07-26,1.98237
2023-07-27,1.41132
2023-07-28,1.8029
2023-07-29,1.75395
2023-07-30,1.77843
2023-07-31,2.12106
2023-08-01,2.07211
2023-08-02,1.92527
2023-08-03,1.8029
2023-08-04,1.59895
2023-08-05,1.63158
2023-08-06,1.71316
2023-08-07,1.87632
2023-08-08,2.14553
2023-08-09,2.28422
2023-08-10,1.68053
2023-08-11,1.65606
2023-08-12,1.58263
2023-08-13,1.68053
2023-08-14,1.68869
2023-08-15,1.65606
2023-08-16,2.93685
2023-08-17,2.61054
2023-08-18,5.80845
2023-08-19,2.0558
2023-08-20,1.68053
2023-08-21,1.96606
2023-08-22,2.18632
2023-08-23,2.01501
2023-08-24,2.03948
2023-08-25,2.07211
2023-08-26,1.63974
2023-08-27,1.43579
2023-08-28,2.54527
2023-08-29,3.13264
2023-08-30,3.2958
2023-08-31,2.47185
2023-09-01,2.75738
2023-09-02,1.6479
2023-09-03,1.58263
2023-09-04,2.25974
2023-09-05,2.20264
2023-09-06,1.93343
2023-09-07,2.01501
2023-09-08,1.90079
2023-09-09,1.35421
2023-09-10,1.84369
2023-09-11,2.64317
2023-09-12,2.76554
2023-09-13,1.71316
2023-09-14,1.81922
2023-09-15,1.66421
2023-09-16,1.6479
2023-09-17,1.67237
2023-09-18,2.20264
2023-09-19,2.25974
2023-09-20,2.08843
2023-09-21,1.84369
2023-09-22,1.74579
2023-09-23,1.20737
2023-09-24,1.30527
2023-09-25,1.58263
2023-09-26,1.77027
2023-09-27,1.59895
2023-09-28,0.98711
2023-09-29,1.13395
2023-09-30,1.32974
2023-10-01,1.63974
2023-10-02,2.12106
2023-10-03,1.73764
2023-10-04,1.94974
2023-10-05,1.93343
2023-10-06,1.65606
2023-10-07,1.44395
2023-10-08,1.63158
2023-10-09,2.13737
2023-10-10,2.4229
2023-10-11,2.61054
2023-10-12,2.3658
2023-10-13,1.63158
2023-10-14,1.53369
2023-10-15,1.59079
2023-10-16,2.27606
2023-10-17,2.17816
2023-10-18,1.84369
2023-10-19,2.25974
2023-10-20,2.02316
2023-10-21,1.6479
2023-10-22,1.82737
2023-10-23,2.87159
2023-10-24,4.3237
2023-10-25,2.8879
2023-10-26,2.78185
2023-10-27,2.53711
2023-10-28,1.59079
2023-10-29,1.94974
2023-10-30,2.38211
2023-10-31,2.2679
2023-11-01,2.3658
2023-11-02,2.64317
2023-11-03,2.46369
2023-11-04,1.59895
2023-11-05,1.87632
2023-11-06,2.56975
2023-11-07,2.3658
2023-11-08,2.22711
2023-11-09,2.75738
2023-11-10,2.89606
2023-11-11,2.04764
2023-11-12,2.30053
2023-11-13,2.80633
2023-11-14,2.92054
2023-11-15,2.71659
2023-11-16,2.66764
2023-11-17,2.48001
2023-11-18,2.04764
2023-11-19,1.8029
2023-11-20,2.78185
2023-11-21,2.62685
2023-11-22,4.7316
2023-11-23,2.97764
2023-11-24,2.53711
2023-11-25,2.68396
2023-11-26,2.79817
2023-11-27,2.77369
2023-11-28,2.39843
2023-11-29,3.95659
2023-11-30,2.37395
2023-12-01,1.94158
2023-12-02,1.56632
2023-12-03,2.96948
2023-12-04,4.07896
2023-12-05,4.1687
2023-12-06,3.56501
2023-12-07,3.57317
2023-12-08,2.77369
2023-12-09,2.9858
2023-12-10,3.01027
2023-12-11,6.20003
2023-12-12,3.58133
2023-12-13,3.74449
2023-12-14,3.59765
2023-12-15,2.59422
2023-12-16,2.50448
2023-12-17,1.86
2023-12-18,4.04633
2023-12-19,2.65132
2023-12-20,3.14896
2023-12-21,2.9858
2023-12-22,2.9858
2023-12-23,2.08027
2023-12-24,2.22711
2023-12-25,2.12106
2023-12-26,3.03475
2023-12-27,2.93685
2023-12-28,3.19791
2023-12-29,2.50448
2023-12-30,2.27606
2023-12-31,1.46842
2024-01-01,1.99869
2024-01-02,2.78185
2024-01-03,9.80584
2024-01-04,4.14423
2024-01-05,3.18159
2024-01-06,2.84712
2024-01-07,2.39027
2024-01-08,4.65818
2024-01-09,7.68477
2024-01-10,4.51133
2024-01-11,8.54951
2024-01-12,4.49502
2024-01-13,3.72001
2024-01-14,2.76554
2024-01-15,3.26317
2024-01-16,3.14896
2024-01-17,2.5208
2024-01-18,2.78185
2024-01-19,3.65475
2024-01-20,2.25159
2024-01-21,1.75395
2024-01-22,2.72475
2024-01-23,4.06265
2024-01-24,4.77239
2024-01-25,2.25974
2024-01-26,2.08027
2024-01-27,1.75395
2024-01-28,1.85185
2024-01-29,2.69211
2024-01-30,2.69211
2024-01-31,1.97422
2024-02-01,2.40659
2024-02-02,1.92527
2024-02-03,1.42763
2024-02-04,1.4929
2024-02-05,2.23527
2024-02-06,2.17001
2024-02-07,1.91711
2024-02-08,2.25159
2024-02-09,2.43106
2024-02-10,3.6058
2024-02-11,2.16185
2024-02-12,2.03948
2024-02-13,4.16054
2024-02-14,3.15712
2024-02-15,3.37738
2024-02-16,3.07554
2024-02-17,2.68396
2024-02-18,2.03948
2024-02-19,2.72475
2024-02-20,3.12449
2024-02-21,2.86343
2024-02-22,2.77369
2024-02-23,2.48001
2024-02-24,2.22711
2024-02-25,2.16185
2024-02-26,2.54527
2024-02-27,3.74449
2024-02-28,4.07081
2024-02-29,4.8866
2024-03-01,3.51607
2024-03-02,3.20606
2024-03-03,3.2958
2024-03-04,4.08712
2024-03-05,5.97976
2024-03-06,6.86898
2024-03-07,4.43791
2024-03-08,3.95659
2024-03-09,3.30396
2024-03-10,3.10817
2024-03-11,6.11845
2024-03-12,9.00636
2024-03-13,4.96002
2024-03-14,5.18029
2024-03-15,6.13476
2024-03-16,4.00554
2024-03-17,4.93555
2024-03-18,4.50318
2024-03-19,5.78397
2024-03-20,3.86686
