date,52주신고가
2023-05-30,22.47734
2023-05-31,19.03323
2023-06-01,18.91238
2023-06-02,17.94561
2023-06-03,7.00906
2023-06-04,7.06948
2023-06-05,17.46223
2023-06-06,9.90936
2023-06-07,21.3293
2023-06-08,20.18126
2023-06-09,22.29607
2023-06-10,8.27794
2023-06-11,7.67371
2023-06-12,20.42296
2023-06-13,26.10271
2023-06-14,21.20845
2023-06-15,21.51057
2023-06-16,18.54984
2023-06-17,7.3716
2023-06-18,8.21752
2023-06-19,24.35045
2023-06-20,20.5438
2023-06-21,21.45015
2023-06-22,23.4441
2023-06-23,16.79758
2023-06-24,12.44712
2023-06-25,7.73413
2023-06-26,19.63746
2023-06-27,26.34441
2023-06-28,29.66767
2023-06-29,25.61933
2023-06-30,17.34138
2023-07-01,8.15709
2023-07-02,6.28398
2023-07-03,22.29607
2023-07-04,23.62537
2023-07-05,23.92749
2023-07-06,20.96676
2023-07-07,16.13293
2023-07-08,7.3716
2023-07-09,6.34441
2023-07-10,16.73716
2023-07-11,22.83987
2023-07-12,23.14199
2023-07-13,21.93353
2023-07-14,22.71903
2023-07-15,8.33836
2023-07-16,8.51963
2023-07-17,21.26888
2023-07-18,23.08157
2023-07-19,22.83987
2023-07-20,20.90634
2023-07-21,20.84592
2023-07-22,10.03021
2023-07-23,8.76132
2023-07-24,22.05438
2023-07-25,25.13595
2023-07-26,21.14803
2023-07-27,16.91842
2023-07-28,18.79154
2023-07-29,8.82175
2023-07-30,5.43806
2023-07-31,20.06042
2023-08-01,22.29607
2023-08-02,21.69184
2023-08-03,19.39577
2023-08-04,20.12084
2023-08-05,6.10271
2023-08-06,8.27794
2023-08-07,20.0
2023-08-08,19.69788
2023-08-09,19.93957
2023-08-10,20.96676
2023-08-11,18.24773
2023-08-12,6.82779
2023-08-13,6.22356
2023-08-14,15.10574
2023-08-15,6.64652
2023-08-16,16.97885
2023-08-17,15.46827
2023-08-18,16.13293
2023-08-19,6.52567
2023-08-20,5.61933
2023-08-21,17.16012
2023-08-22,17.70392
2023-08-23,15.95166
2023-08-24,15.83081
2023-08-25,14.07854
2023-08-26,6.46525
2023-08-27,6.88821
2023-08-28,17.46223
2023-08-29,18.24773
2023-08-30,20.84592
2023-08-31,20.30211
2023-09-01,16.79758
2023-09-02,7.79456
2023-09-03,7.55287
2023-09-04,17.82477
2023-09-05,20.06042
2023-09-06,19.45619
2023-09-07,19.33534
2023-09-08,14.98489
2023-09-09,6.16314
2023-09-10,8.33836
2023-09-11,19.03323
2023-09-12,16.73716
2023-09-13,15.46827
2023-09-14,16.43504
2023-09-15,15.34743
2023-09-16,6.5861
2023-09-17,5.86102
2023-09-18,14.80362
2023-09-19,17.16012
2023-09-20,13.77643
2023-09-21,13.29305
2023-09-22,11.35951
2023-09-23,4.71299
2023-09-24,5.19637
2023-09-25,13.29305
2023-09-26,11.72205
2023-09-27,10.87613
2023-09-28,4.10876
2023-09-29,2.9003
2023-09-30,2.47734
2023-10-01,2.77945
2023-10-02,2.71903
2023-10-03,3.38368
2023-10-04,11.48036
2023-10-05,9.06344
2023-10-06,11.41993
2023-10-07,4.2296
2023-10-08,3.6858
2023-10-09,4.59214
2023-10-10,11.29909
2023-10-11,12.02416
2023-10-12,11.35951
2023-10-13,9.60725
2023-10-14,4.59214
2023-10-15,3.56495
2023-10-16,11.90332
2023-10-17,11.66163
2023-10-18,11.66163
2023-10-19,11.17824
2023-10-20,9.30513
2023-10-21,2.65861
2023-10-22,4.83383
2023-10-23,11.78247
2023-10-24,9.4864
2023-10-25,12.32628
2023-10-26,8.58006
2023-10-27,8.33836
2023-10-28,3.74622
2023-10-29,3.20241
2023-10-30,11.35951
2023-10-31,9.90936
2023-11-01,10.21148
2023-11-02,8.76132
2023-11-03,10.75528
2023-11-04,4.71299
2023-11-05,6.34441
2023-11-06,12.74924
2023-11-07,12.02416
2023-11-08,14.68277
2023-11-09,11.41993
2023-11-10,8.58006
2023-11-11,3.86706
2023-11-12,3.26283
2023-11-13,12.20543
2023-11-14,11.6012
2023-11-15,13.89728
2023-11-16,12.62839
2023-11-17,10.33232
2023-11-18,3.74622
2023-11-19,4.47129
2023-11-20,12.14501
2023-11-21,10.33232
2023-11-22,11.23867
2023-11-23,10.2719
2023-11-24,10.99697
2023-11-25,4.95468
2023-11-26,4.41087
2023-11-27,13.35347
2023-11-28,13.35347
2023-11-29,14.62235
2023-11-30,13.35347
2023-12-01,12.99093
2023-12-02,4.65256
2023-12-03,5.13595
2023-12-04,13.35347
2023-12-05,14.92447
2023-12-06,13.11178
2023-12-07,12.74924
2023-12-08,11.72205
2023-12-09,5.25679
2023-12-10,6.46525
2023-12-11,15.83081
2023-12-12,17.40181
2023-12-13,16.73716
2023-12-14,18.12688
2023-12-15,13.77643
2023-12-16,4.95468
2023-12-17,4.83383
2023-12-18,14.19939
2023-12-19,14.56193
2023-12-20,15.95166
2023-12-21,17.6435
2023-12-22,16.0725
2023-12-23,5.98187
2023-12-24,4.71299
2023-12-25,5.74018
2023-12-26,16.25377
2023-12-27,17.58308
2023-12-28,14.7432
2023-12-29,7.43202
2023-12-30,4.83383
2023-12-31,3.38368
2024-01-01,5.43806
2024-01-02,19.81873
2024-01-03,19.87915
2024-01-04,15.04531
2024-01-05,14.56193
2024-01-06,7.85498
2024-01-07,5.61933
2024-01-08,16.01208
2024-01-09,16.19335
2024-01-10,18.30815
2024-01-11,14.50151
2024-01-12,10.2719
2024-01-13,4.89425
2024-01-14,4.41087
2024-01-15,14.98489
2024-01-16,13.65558
2024-01-17,12.32628
2024-01-18,16.49546
2024-01-19,18.85196
2024-01-20,6.04229
2024-01-21,6.04229
2024-01-22,18.12688
2024-01-23,16.97885
2024-01-24,14.01812
2024-01-25,17.70392
2024-01-26,13.59516
2024-01-27,10.15105
2024-01-28,6.64652
2024-01-29,15.70996
2024-01-30,14.80362
2024-01-31,14.01812
2024-02-01,14.01812
2024-02-02,15.287
2024-02-03,5.37764
2024-02-04,7.06948
2024-02-05,12.93051
2024-02-06,14.7432
2024-02-07,13.1722
2024-02-08,11.96374
2024-02-09,3.92749
2024-02-10,2.83987
2024-02-11,3.26283
2024-02-12,3.56495
2024-02-13,14.44108
2024-02-14,13.9577
2024-02-15,12.32628
2024-02-16,14.38066
2024-02-17,4.2296
2024-02-18,4.71299
2024-02-19,16.91842
2024-02-20,18.30815
2024-02-21,17.88519
2024-02-22,15.64954
2024-02-23,15.77039
2024-02-24,5.31722
2024-02-25,5.8006
2024-02-26,15.95166
2024-02-27,16.13293
2024-02-28,14.80362
2024-02-29,14.50151
2024-03-01,5.61933
2024-03-02,4.95468
2024-03-03,4.59214
2024-03-04,15.64954
2024-03-05,19.15407
2024-03-06,16.91842
2024-03-07,18.36858
2024-03-08,14.38066
2024-03-09,7.31117
2024-03-10,6.5861
2024-03-11,16.49546
2024-03-12,18.9728
2024-03-13,17.52265
2024-03-14,18.06646
2024-03-15,14.62235
2024-03-16,6.46525
2024-03-17,6.28398
2024-03-18,15.58912
2024-03-19,16.43504
2024-03-20,17.58308
