date,연대보증
2023-05-29,14.91841
2023-05-30,39.16083
2023-05-31,30.53613
2023-06-01,33.56643
2023-06-02,31.23543
2023-06-03,17.94871
2023-06-04,12.82051
2023-06-05,27.27272
2023-06-06,20.51282
2023-06-07,35.19813
2023-06-08,34.73193
2023-06-09,26.34032
2023-06-10,13.98601
2023-06-11,14.91841
2023-06-12,35.19813
2023-06-13,36.82983
2023-06-14,43.82284
2023-06-15,37.29603
2023-06-16,33.79953
2023-06-17,15.15151
2023-06-18,18.41491
2023-06-19,31.70163
2023-06-20,35.89743
2023-06-21,32.86713
2023-06-22,32.63403
2023-06-23,24.47552
2023-06-24,13.28671
2023-06-25,12.12121
2023-06-26,31.70163
2023-06-27,31.93473
2023-06-28,32.16783
2023-06-29,30.30303
2023-06-30,23.31002
2023-07-01,13.05361
2023-07-02,13.51981
2023-07-03,29.13752
2023-07-04,37.06293
2023-07-05,35.19813
2023-07-06,34.96503
2023-07-07,36.82983
2023-07-08,14.91841
2023-07-09,10.48951
2023-07-10,33.33333
2023-07-11,31.70163
2023-07-12,26.57342
2023-07-13,34.03263
2023-07-14,24.70862
2023-07-15,10.72261
2023-07-16,12.82051
2023-07-17,30.76923
2023-07-18,28.90442
2023-07-19,35.19813
2023-07-20,29.13752
2023-07-21,29.13752
2023-07-22,17.94871
2023-07-23,15.38461
2023-07-24,36.36363
2023-07-25,29.60372
2023-07-26,33.56643
2023-07-27,32.63403
2023-07-28,29.83682
2023-07-29,10.95571
2023-07-30,12.82051
2023-07-31,28.43822
2023-08-01,27.50582
2023-08-02,34.73193
2023-08-03,26.34032
2023-08-04,24.94172
2023-08-05,10.72261
2023-08-06,6.993
2023-08-07,24.24242
2023-08-08,31.23543
2023-08-09,37.99533
2023-08-10,35.19813
2023-08-11,26.10722
2023-08-12,9.5571
2023-08-13,9.0909
2023-08-14,27.73892
2023-08-15,12.82051
2023-08-16,30.53613
2023-08-17,29.60372
2023-08-18,25.64102
2023-08-19,14.21911
2023-08-20,9.7902
2023-08-21,28.90442
2023-08-22,29.37062
2023-08-23,30.06993
2023-08-24,34.96503
2023-08-25,24.24242
2023-08-26,14.21911
2023-08-27,13.98601
2023-08-28,27.03962
2023-08-29,29.83682
2023-08-30,31.23543
2023-08-31,26.80652
2023-09-01,36.82983
2023-09-02,13.28671
2023-09-03,13.75291
2023-09-04,32.40093
2023-09-05,27.73892
2023-09-06,37.06293
2023-09-07,35.43123
2023-09-08,29.83682
2023-09-09,18.41491
2023-09-10,21.44522
2023-09-11,33.79953
2023-09-12,29.37062
2023-09-13,31.23543
2023-09-14,33.79953
2023-09-15,27.03962
2023-09-16,13.51981
2023-09-17,12.35431
2023-09-18,29.13752
2023-09-19,24.70862
2023-09-20,27.50582
2023-09-21,29.83682
2023-09-22,21.67832
2023-09-23,8.6247
2023-09-24,11.65501
2023-09-25,29.83682
2023-09-26,28.67132
2023-09-27,20.97902
2023-09-28,10.02331
2023-09-29,9.0909
2023-09-30,6.0606
2023-10-01,9.0909
2023-10-02,11.42191
2023-10-03,9.7902
2023-10-04,22.37762
2023-10-05,26.10722
2023-10-06,23.77622
2023-10-07,12.82051
2023-10-08,11.18881
2023-10-09,8.6247
2023-10-10,32.16783
2023-10-11,33.10023
2023-10-12,30.06993
2023-10-13,30.53613
2023-10-14,12.82051
2023-10-15,11.42191
2023-10-16,29.37062
2023-10-17,33.33333
2023-10-18,32.63403
2023-10-19,25.87412
2023-10-20,31.00233
2023-10-21,9.0909
2023-10-22,10.25641
2023-10-23,25.87412
2023-10-24,35.19813
2023-10-25,31.46853
2023-10-26,34.03263
2023-10-27,27.50582
2023-10-28,10.95571
2023-10-29,12.12121
2023-10-30,27.97202
2023-10-31,32.40093
2023-11-01,28.90442
2023-11-02,31.23543
2023-11-03,22.61072
2023-11-04,10.95571
2023-11-05,13.28671
2023-11-06,25.40792
2023-11-07,30.76923
2023-11-08,27.27272
2023-11-09,36.82983
2023-11-10,26.57342
2023-11-11,13.98601
2023-11-12,11.18881
2023-11-13,29.13752
2023-11-14,24.94172
2023-11-15,29.83682
2023-11-16,31.00233
2023-11-17,25.40792
2023-11-18,12.82051
2023-11-19,12.12121
2023-11-20,29.13752
2023-11-21,32.16783
2023-11-22,31.70163
2023-11-23,30.30303
2023-11-24,28.43822
2023-11-25,16.78321
2023-11-26,13.75291
2023-11-27,28.43822
2023-11-28,38.46153
2023-11-29,32.40093
2023-11-30,29.60372
2023-12-01,28.43822
2023-12-02,9.324
2023-12-03,17.01631
2023-12-04,34.96503
2023-12-05,35.66433
2023-12-06,30.30303
2023-12-07,37.52913
2023-12-08,27.03962
2023-12-09,14.45221
2023-12-10,11.88811
2023-12-11,31.93473
2023-12-12,38.69463
2023-12-13,34.49883
2023-12-14,31.46853
2023-12-15,28.67132
2023-12-16,12.35431
2023-12-17,15.85081
2023-12-18,30.30303
2023-12-19,33.10023
2023-12-20,33.10023
2023-12-21,27.03962
2023-12-22,23.07692
2023-12-23,13.05361
2023-12-24,11.88811
2023-12-25,6.0606
2023-12-26,25.40792
2023-12-27,29.37062
2023-12-28,30.06993
2023-12-29,22.37762
2023-12-30,11.65501
2023-12-31,10.95571
2024-01-01,13.75291
2024-01-02,26.10722
2024-01-03,33.10023
2024-01-04,32.40093
2024-01-05,34.03263
2024-01-06,13.75291
2024-01-07,15.85081
2024-01-08,27.50582
2024-01-09,51.98135
2024-01-10,54.07925
2024-01-11,35.19813
2024-01-12,34.03263
2024-01-13,13.05361
2024-01-14,11.88811
2024-01-15,37.99533
2024-01-16,29.37062
2024-01-17,32.86713
2024-01-18,33.33333
2024-01-19,26.57342
2024-01-20,15.85081
2024-01-21,16.31701
2024-01-22,34.26573
2024-01-23,39.39393
2024-01-24,40.09324
2024-01-25,36.36363
2024-01-26,29.83682
2024-01-27,13.51981
2024-01-28,16.78321
2024-01-29,36.82983
2024-01-30,34.49883
2024-01-31,36.13053
2024-02-01,31.00233
2024-02-02,27.03962
2024-02-03,12.82051
2024-02-04,16.31701
2024-02-05,29.37062
2024-02-06,27.50582
2024-02-07,29.83682
2024-02-08,21.91142
2024-02-09,13.75291
2024-02-10,10.25641
2024-02-11,7.9254
2024-02-12,14.21911
2024-02-13,29.83682
2024-02-14,28.43822
2024-02-15,31.00233
2024-02-16,33.79953
2024-02-17,13.51981
2024-02-18,12.58741
2024-02-19,26.34032
2024-02-20,37.29603
2024-02-21,29.13752
2024-02-22,33.33333
2024-02-23,42.65734
2024-02-24,21.21212
2024-02-25,18.41491
2024-02-26,38.46153
2024-02-27,41.25874
2024-02-28,33.79953
2024-02-29,29.37062
2024-03-01,14.21911
2024-03-02,13.05361
2024-03-03,15.85081
2024-03-04,28.90442
2024-03-05,31.46853
2024-03-06,31.93473
2024-03-07,30.06993
2024-03-08,28.90442
2024-03-09,13.98601
2024-03-10,13.51981
2024-03-11,30.76923
2024-03-12,48.01864
2024-03-13,37.76223
2024-03-14,34.03263
2024-03-15,31.70163
2024-03-16,16.08391
2024-03-17,15.85081
2024-03-18,25.40792
2024-03-19,29.83682
2024-03-20,34.26573
