date,대리운전어플
2023-05-29,22.22222
2023-05-30,22.52252
2023-05-31,26.42642
2023-06-01,21.32132
2023-06-02,28.52852
2023-06-03,24.02402
2023-06-04,18.31831
2023-06-05,25.22522
2023-06-06,15.01501
2023-06-07,22.52252
2023-06-08,30.03003
2023-06-09,27.02702
2023-06-10,21.62162
2023-06-11,17.11711
2023-06-12,19.21921
2023-06-13,21.92192
2023-06-14,23.72372
2023-06-15,24.02402
2023-06-16,17.41741
2023-06-17,25.22522
2023-06-18,17.41741
2023-06-19,24.32432
2023-06-20,24.62462
2023-06-21,24.92492
2023-06-22,24.62462
2023-06-23,25.52552
2023-06-24,27.62762
2023-06-25,21.62162
2023-06-26,22.82282
2023-06-27,27.32732
2023-06-28,24.32432
2023-06-29,26.72672
2023-06-30,26.42642
2023-07-01,24.02402
2023-07-02,24.62462
2023-07-03,21.02102
2023-07-04,19.81981
2023-07-05,27.02702
2023-07-06,28.22822
2023-07-07,21.62162
2023-07-08,20.42042
2023-07-09,22.82282
2023-07-10,23.12312
2023-07-11,24.62462
2023-07-12,28.52852
2023-07-13,26.42642
2023-07-14,22.82282
2023-07-15,26.42642
2023-07-16,18.61861
2023-07-17,18.01801
2023-07-18,26.42642
2023-07-19,24.92492
2023-07-20,27.02702
2023-07-21,24.02402
2023-07-22,21.02102
2023-07-23,16.81681
2023-07-24,20.72072
2023-07-25,30.33033
2023-07-26,23.12312
2023-07-27,27.32732
2023-07-28,22.82282
2023-07-29,17.11711
2023-07-30,16.81681
2023-07-31,22.22222
2023-08-01,25.82582
2023-08-02,21.62162
2023-08-03,23.12312
2023-08-04,19.81981
2023-08-05,18.61861
2023-08-06,18.01801
2023-08-07,21.32132
2023-08-08,26.42642
2023-08-09,24.92492
2023-08-10,18.31831
2023-08-11,21.02102
2023-08-12,22.52252
2023-08-13,18.01801
2023-08-14,21.62162
2023-08-15,21.02102
2023-08-16,26.42642
2023-08-17,27.62762
2023-08-18,23.72372
2023-08-19,26.72672
2023-08-20,20.42042
2023-08-21,24.32432
2023-08-22,23.12312
2023-08-23,25.52552
2023-08-24,21.02102
2023-08-25,23.12312
2023-08-26,21.62162
2023-08-27,15.31531
2023-08-28,23.42342
2023-08-29,23.72372
2023-08-30,21.32132
2023-08-31,25.22522
2023-09-01,23.12312
2023-09-02,19.81981
2023-09-03,18.61861
2023-09-04,24.62462
2023-09-05,29.42942
2023-09-06,28.82882
2023-09-07,21.92192
2023-09-08,29.72972
2023-09-09,23.72372
2023-09-10,21.32132
2023-09-11,22.82282
2023-09-12,25.22522
2023-09-13,21.32132
2023-09-14,16.81681
2023-09-15,27.92792
2023-09-16,23.12312
2023-09-17,16.51651
2023-09-18,24.62462
2023-09-19,23.42342
2023-09-20,24.62462
2023-09-21,21.62162
2023-09-22,23.42342
2023-09-23,17.41741
2023-09-24,20.42042
2023-09-25,24.92492
2023-09-26,16.51651
2023-09-27,16.81681
2023-09-28,14.71471
2023-09-29,21.02102
2023-09-30,19.21921
2023-10-01,18.61861
2023-10-02,18.91891
2023-10-03,16.51651
2023-10-04,19.81981
2023-10-05,22.22222
2023-10-06,20.72072
2023-10-07,21.32132
2023-10-08,15.91591
2023-10-09,12.01201
2023-10-10,17.71771
2023-10-11,20.12012
2023-10-12,26.12612
2023-10-13,20.12012
2023-10-14,17.11711
2023-10-15,20.72072
2023-10-16,36.33633
2023-10-17,21.02102
2023-10-18,22.22222
2023-10-19,24.32432
2023-10-20,21.02102
2023-10-21,21.62162
2023-10-22,18.31831
2023-10-23,19.81981
2023-10-24,22.52252
2023-10-25,22.22222
2023-10-26,21.02102
2023-10-27,26.12612
2023-10-28,22.52252
2023-10-29,23.12312
2023-10-30,21.92192
2023-10-31,18.61861
2023-11-01,24.32432
2023-11-02,19.21921
2023-11-03,26.42642
2023-11-04,22.22222
2023-11-05,12.31231
2023-11-06,23.12312
2023-11-07,27.32732
2023-11-08,23.72372
2023-11-09,21.92192
2023-11-10,21.02102
2023-11-11,17.71771
2023-11-12,14.41441
2023-11-13,19.51951
2023-11-14,18.01801
2023-11-15,19.81981
2023-11-16,20.12012
2023-11-17,18.61861
2023-11-18,23.42342
2023-11-19,21.62162
2023-11-20,23.42342
2023-11-21,20.42042
2023-11-22,21.62162
2023-11-23,15.91591
2023-11-24,19.81981
2023-11-25,21.02102
2023-11-26,16.51651
2023-11-27,22.82282
2023-11-28,20.72072
2023-11-29,21.02102
2023-11-30,22.22222
2023-12-01,23.42342
2023-12-02,23.72372
2023-12-03,18.91891
2023-12-04,20.72072
2023-12-05,20.12012
2023-12-06,22.22222
2023-12-07,22.82282
2023-12-08,24.32432
2023-12-09,30.93093
2023-12-10,23.72372
2023-12-11,20.72072
2023-12-12,24.62462
2023-12-13,24.32432
2023-12-14,30.93093
2023-12-15,27.92792
2023-12-16,26.42642
2023-12-17,21.62162
2023-12-18,29.12912
2023-12-19,30.03003
2023-12-20,28.22822
2023-12-21,28.52852
2023-12-22,30.33033
2023-12-23,22.52252
2023-12-24,13.81381
2023-12-25,11.11111
2023-12-26,30.63063
2023-12-27,27.62762
2023-12-28,36.03603
2023-12-29,25.52552
2023-12-30,20.12012
2023-12-31,18.91891
2024-01-01,17.41741
2024-01-02,15.91591
2024-01-03,24.02402
2024-01-04,27.32732
2024-01-05,25.22522
2024-01-06,22.22222
2024-01-07,13.21321
2024-01-08,19.21921
2024-01-09,20.12012
2024-01-10,22.52252
2024-01-11,18.91891
2024-01-12,15.31531
2024-01-13,21.92192
2024-01-14,14.71471
2024-01-15,19.21921
2024-01-16,24.02402
2024-01-17,18.31831
2024-01-18,22.22222
2024-01-19,21.92192
2024-01-20,23.12312
2024-01-21,13.81381
2024-01-22,18.91891
2024-01-23,26.12612
2024-01-24,16.81681
2024-01-25,21.92192
2024-01-26,18.01801
2024-01-27,21.62162
2024-01-28,14.11411
2024-01-29,21.02102
2024-01-30,15.91591
2024-01-31,23.42342
2024-02-01,29.72972
2024-02-02,20.12012
2024-02-03,25.82582
2024-02-04,13.51351
2024-02-05,17.11711
2024-02-06,14.71471
2024-02-07,18.31831
2024-02-08,26.72672
2024-02-09,12.31231
2024-02-10,20.12012
2024-02-11,16.51651
2024-02-12,16.81681
2024-02-13,18.31831
2024-02-14,19.21921
2024-02-15,16.81681
2024-02-16,18.91891
2024-02-17,13.51351
2024-02-18,17.11711
2024-02-19,22.22222
2024-02-20,15.61561
2024-02-21,24.02402
2024-02-22,18.91891
2024-02-23,19.81981
2024-02-24,23.72372
2024-02-25,15.91591
2024-02-26,18.31831
2024-02-27,18.01801
2024-02-28,15.61561
2024-02-29,16.21621
2024-03-01,18.01801
2024-03-02,11.71171
2024-03-03,11.71171
2024-03-04,14.71471
2024-03-05,24.62462
2024-03-06,21.32132
2024-03-07,20.42042
2024-03-08,26.42642
2024-03-09,18.31831
2024-03-10,12.01201
2024-03-11,18.91891
2024-03-12,22.82282
2024-03-13,17.11711
2024-03-14,19.81981
2024-03-15,24.92492
2024-03-16,19.21921
2024-03-17,15.61561
2024-03-18,13.51351
2024-03-19,19.21921
2024-03-20,17.11711
