date,현대위아주가
2023-05-30,7.59161
2023-05-31,7.47393
2023-06-01,6.69144
2023-06-02,7.33766
2023-06-03,0.71023
2023-06-04,0.54093
2023-06-05,7.52142
2023-06-06,0.97037
2023-06-07,7.59574
2023-06-08,6.79467
2023-06-09,7.32734
2023-06-10,0.65448
2023-06-11,0.59048
2023-06-12,7.2716
2023-06-13,7.30876
2023-06-14,6.58201
2023-06-15,6.82151
2023-06-16,6.55104
2023-06-17,0.61938
2023-06-18,0.50996
2023-06-19,6.48291
2023-06-20,5.83255
2023-06-21,9.57159
2023-06-22,7.90544
2023-06-23,6.35077
2023-06-24,0.61525
2023-06-25,0.44389
2023-06-26,8.32662
2023-06-27,10.62867
2023-06-28,13.18468
2023-06-29,9.92464
2023-06-30,13.82884
2023-07-01,1.36884
2023-07-02,1.03231
2023-07-03,10.90327
2023-07-04,9.88128
2023-07-05,8.60741
2023-07-06,12.04707
2023-07-07,9.57159
2023-07-08,1.0736
2023-07-09,0.86301
2023-07-10,7.8373
2023-07-11,8.09332
2023-07-12,7.64529
2023-07-13,7.89305
2023-07-14,11.0065
2023-07-15,1.30277
2023-07-16,0.82171
2023-07-17,8.44843
2023-07-18,7.88685
2023-07-19,7.70723
2023-07-20,8.13667
2023-07-21,7.33766
2023-07-22,0.57602
2023-07-23,0.59461
2023-07-24,7.25508
2023-07-25,8.07267
2023-07-26,7.52967
2023-07-27,7.8786
2023-07-28,7.64736
2023-07-29,0.58635
2023-07-30,0.48725
2023-07-31,7.17249
2023-08-01,7.40786
2023-08-02,7.31289
2023-08-03,6.9619
2023-08-04,5.87178
2023-08-05,0.60699
2023-08-06,0.4026
2023-08-07,6.56962
2023-08-08,6.20419
2023-08-09,6.86693
2023-08-10,6.33632
2023-08-11,7.52142
2023-08-12,0.87333
2023-08-13,0.63383
2023-08-14,5.90275
2023-08-15,0.6008
2023-08-16,5.69835
2023-08-17,5.87591
2023-08-18,5.00671
2023-08-19,0.50789
2023-08-20,0.37989
2023-08-21,5.1471
2023-08-22,5.12852
2023-08-23,4.59997
2023-08-24,5.16362
2023-08-25,4.58139
2023-08-26,0.45215
2023-08-27,0.34685
2023-08-28,5.112
2023-08-29,5.47744
2023-08-30,5.3102
2023-08-31,4.79818
2023-09-01,4.94064
2023-09-02,0.4955
2023-09-03,0.4315
2023-09-04,5.2524
2023-09-05,4.60617
2023-09-06,5.36182
2023-09-07,4.80437
2023-09-08,4.69082
2023-09-09,0.93527
2023-09-10,0.57809
2023-09-11,5.75823
2023-09-12,6.04521
2023-09-13,5.72313
2023-09-14,5.61783
2023-09-15,5.72932
2023-09-16,0.50376
2023-09-17,0.47692
2023-09-18,4.6041
2023-09-19,6.21451
2023-09-20,6.40239
2023-09-21,5.61577
2023-09-22,5.2111
2023-09-23,0.60286
2023-09-24,0.43563
2023-09-25,7.18695
2023-09-26,6.67492
2023-09-27,6.31774
2023-09-28,0.6008
2023-09-29,0.48105
2023-09-30,0.40053
2023-10-01,0.37989
2023-10-02,0.48518
2023-10-03,0.54299
2023-10-04,5.86972
2023-10-05,5.27098
2023-10-06,4.71353
2023-10-07,0.51202
2023-10-08,0.30969
2023-10-09,0.43357
2023-10-10,4.7445
2023-10-11,5.48983
2023-10-12,5.35356
2023-10-13,4.66398
2023-10-14,0.56157
2023-10-15,0.46041
2023-10-16,5.3804
2023-10-17,5.0129
2023-10-18,5.15742
2023-10-19,4.54629
2023-10-20,4.27583
2023-10-21,0.39021
2023-10-22,0.32827
2023-10-23,4.88489
2023-10-24,4.48642
2023-10-25,4.21802
2023-10-26,3.96407
2023-10-27,4.43893
2023-10-28,0.42944
2023-10-29,0.32414
2023-10-30,6.58614
2023-10-31,5.0831
2023-11-01,6.90616
2023-11-02,6.58821
2023-11-03,5.67151
2023-11-04,0.71023
2023-11-05,0.55331
2023-11-06,7.90337
2023-11-07,6.18767
2023-11-08,5.38247
2023-11-09,5.05419
2023-11-10,4.54423
2023-11-11,0.41085
2023-11-12,0.32208
2023-11-13,4.43687
2023-11-14,4.62269
2023-11-15,5.68184
2023-11-16,5.82017
2023-11-17,5.63022
2023-11-18,0.64003
2023-11-19,0.45628
2023-11-20,5.37834
2023-11-21,5.18013
2023-11-22,4.56488
2023-11-23,5.03974
2023-11-24,5.32466
2023-11-25,0.5017
2023-11-26,0.3613
2023-11-27,5.11407
2023-11-28,5.00877
2023-11-29,5.41137
2023-11-30,5.03148
2023-12-01,4.56901
2023-12-02,0.43976
2023-12-03,0.29317
2023-12-04,5.63848
2023-12-05,4.82915
2023-12-06,4.83534
2023-12-07,4.37906
2023-12-08,4.6041
2023-12-09,0.45008
2023-12-10,0.35305
2023-12-11,4.7383
2023-12-12,5.0129
2023-12-13,4.74037
2023-12-14,5.2524
2023-12-15,7.19727
2023-12-16,0.82171
2023-12-17,0.74532
2023-12-18,5.61164
2023-12-19,4.82502
2023-12-20,7.34799
2023-12-21,6.94332
2023-12-22,6.14638
2023-12-23,0.52854
2023-12-24,0.38401
2023-12-25,0.45628
2023-12-26,4.95096
2023-12-27,4.94683
2023-12-28,7.05688
2023-12-29,2.36399
2023-12-30,0.66687
2023-12-31,0.57602
2024-01-01,0.59874
2024-01-02,5.70248
2024-01-03,4.57726
2024-01-04,4.43274
2024-01-05,4.15815
2024-01-06,0.4377
2024-01-07,0.2973
2024-01-08,3.95994
2024-01-09,4.34603
2024-01-10,4.04666
2024-01-11,4.34396
2024-01-12,3.79684
2024-01-13,0.4666
2024-01-14,0.39434
2024-01-15,4.0735
2024-01-16,3.81129
2024-01-17,3.86703
2024-01-18,4.25518
2024-01-19,4.35635
2024-01-20,0.41498
2024-01-21,0.26014
2024-01-22,4.02807
2024-01-23,4.25518
2024-01-24,3.59037
2024-01-25,5.92133
2024-01-26,4.92618
2024-01-27,0.48931
2024-01-28,0.33446
2024-01-29,5.74171
2024-01-30,5.05006
2024-01-31,4.71766
2024-02-01,7.33353
2024-02-02,10.41395
2024-02-03,1.56085
2024-02-04,1.28832
2024-02-05,8.57644
2024-02-06,6.50356
2024-02-07,6.65427
2024-02-08,5.59925
2024-02-09,0.72881
2024-02-10,0.73913
2024-02-11,0.59874
2024-02-12,0.92288
2024-02-13,7.21792
2024-02-14,5.1471
2024-02-15,4.7445
2024-02-16,5.22968
2024-02-17,0.78042
2024-02-18,0.62145
2024-02-19,5.92133
2024-02-20,4.96335
2024-02-21,4.43068
2024-02-22,5.39279
2024-02-23,5.27098
2024-02-24,0.58222
2024-02-25,0.58428
2024-02-26,4.77753
2024-02-27,4.51945
2024-02-28,4.99225
2024-02-29,4.45132
2024-03-01,0.73913
2024-03-02,0.44389
2024-03-03,0.45008
2024-03-04,5.30608
2024-03-05,4.55868
2024-03-06,4.71972
2024-03-07,4.82295
2024-03-08,4.97574
2024-03-09,0.58015
2024-03-10,0.47073
2024-03-11,4.38112
2024-03-12,4.45339
2024-03-13,4.18911
2024-03-14,5.22762
2024-03-15,4.22628
2024-03-16,0.57809
2024-03-17,0.41292
2024-03-18,4.90554
2024-03-19,4.49261
2024-03-20,5.28956
