date,가지급금
2023-05-30,40.0
2023-05-31,43.22981
2023-06-01,43.7267
2023-06-02,36.52173
2023-06-03,10.43478
2023-06-04,8.57142
2023-06-05,29.44099
2023-06-06,12.29813
2023-06-07,31.0559
2023-06-08,35.52795
2023-06-09,36.8944
2023-06-10,11.80124
2023-06-11,9.31677
2023-06-12,42.60869
2023-06-13,39.13043
2023-06-14,47.32919
2023-06-15,43.22981
2023-06-16,38.01242
2023-06-17,10.559
2023-06-18,10.43478
2023-06-19,37.14285
2023-06-20,37.51552
2023-06-21,36.8944
2023-06-22,34.16149
2023-06-23,33.91304
2023-06-24,9.44099
2023-06-25,8.07453
2023-06-26,31.92546
2023-06-27,32.42236
2023-06-28,40.49689
2023-06-29,43.22981
2023-06-30,38.75776
2023-07-01,8.94409
2023-07-02,7.32919
2023-07-03,35.90062
2023-07-04,41.24223
2023-07-05,36.64596
2023-07-06,38.26086
2023-07-07,33.1677
2023-07-08,8.69565
2023-07-09,7.95031
2023-07-10,36.27329
2023-07-11,36.27329
2023-07-12,44.2236
2023-07-13,32.17391
2023-07-14,33.41614
2023-07-15,8.4472
2023-07-16,6.70807
2023-07-17,39.87577
2023-07-18,38.63354
2023-07-19,40.24844
2023-07-20,33.91304
2023-07-21,31.18012
2023-07-22,8.81987
2023-07-23,9.06832
2023-07-24,40.86956
2023-07-25,43.85093
2023-07-26,36.02484
2023-07-27,36.52173
2023-07-28,35.15527
2023-07-29,9.31677
2023-07-30,8.32298
2023-07-31,36.14906
2023-08-01,39.00621
2023-08-02,36.77018
2023-08-03,38.88198
2023-08-04,37.26708
2023-08-05,14.40993
2023-08-06,7.57763
2023-08-07,36.14906
2023-08-08,35.15527
2023-08-09,36.02484
2023-08-10,41.98757
2023-08-11,33.66459
2023-08-12,9.19254
2023-08-13,6.21118
2023-08-14,28.19875
2023-08-15,10.93167
2023-08-16,44.2236
2023-08-17,37.14285
2023-08-18,38.63354
2023-08-19,8.57142
2023-08-20,13.91304
2023-08-21,39.37888
2023-08-22,41.49068
2023-08-23,41.24223
2023-08-24,37.14285
2023-08-25,42.36024
2023-08-26,9.31677
2023-08-27,9.81366
2023-08-28,41.6149
2023-08-29,32.91925
2023-08-30,41.36645
2023-08-31,40.12422
2023-09-01,29.06832
2023-09-02,10.18633
2023-09-03,9.93788
2023-09-04,37.14285
2023-09-05,43.7267
2023-09-06,38.13664
2023-09-07,37.26708
2023-09-08,35.90062
2023-09-09,11.18012
2023-09-10,6.08695
2023-09-11,41.11801
2023-09-12,40.86956
2023-09-13,34.7826
2023-09-14,40.24844
2023-09-15,27.57763
2023-09-16,10.18633
2023-09-17,8.81987
2023-09-18,35.52795
2023-09-19,43.22981
2023-09-20,44.2236
2023-09-21,37.63975
2023-09-22,37.63975
2023-09-23,10.43478
2023-09-24,6.95652
2023-09-25,37.51552
2023-09-26,39.00621
2023-09-27,28.69565
2023-09-28,8.94409
2023-09-29,5.96273
2023-09-30,6.95652
2023-10-01,5.71428
2023-10-02,8.19875
2023-10-03,10.68322
2023-10-04,42.36024
2023-10-05,47.70186
2023-10-06,38.38509
2023-10-07,14.28571
2023-10-08,12.04968
2023-10-09,13.04347
2023-10-10,41.6149
2023-10-11,41.6149
2023-10-12,40.99378
2023-10-13,37.01863
2023-10-14,12.17391
2023-10-15,10.31055
2023-10-16,33.66459
2023-10-17,34.65838
2023-10-18,40.37267
2023-10-19,41.86335
2023-10-20,37.01863
2023-10-21,10.559
2023-10-22,9.19254
2023-10-23,32.42236
2023-10-24,38.63354
2023-10-25,45.34161
2023-10-26,37.63975
2023-10-27,30.43478
2023-10-28,10.93167
2023-10-29,10.31055
2023-10-30,35.52795
2023-10-31,45.21739
2023-11-01,36.39751
2023-11-02,40.62111
2023-11-03,35.15527
2023-11-04,8.07453
2023-11-05,8.94409
2023-11-06,40.62111
2023-11-07,37.76397
2023-11-08,39.5031
2023-11-09,43.47826
2023-11-10,37.51552
2023-11-11,8.19875
2023-11-12,9.56521
2023-11-13,37.63975
2023-11-14,44.2236
2023-11-15,42.73291
2023-11-16,52.91925
2023-11-17,44.2236
2023-11-18,16.64596
2023-11-19,14.16149
2023-11-20,40.99378
2023-11-21,42.1118
2023-11-22,45.8385
2023-11-23,46.83229
2023-11-24,43.47826
2023-11-25,12.17391
2023-11-26,11.67701
2023-11-27,42.36024
2023-11-28,49.68944
2023-11-29,48.4472
2023-11-30,46.45962
2023-12-01,46.70807
2023-12-02,20.74534
2023-12-03,13.54037
2023-12-04,42.60869
2023-12-05,44.2236
2023-12-06,45.96273
2023-12-07,52.42236
2023-12-08,41.36645
2023-12-09,12.91925
2023-12-10,13.29192
2023-12-11,50.68322
2023-12-12,50.18633
2023-12-13,43.97515
2023-12-14,43.60248
2023-12-15,42.23602
2023-12-16,11.80124
2023-12-17,8.19875
2023-12-18,41.98757
2023-12-19,51.18012
2023-12-20,45.59006
2023-12-21,42.23602
2023-12-22,42.23602
2023-12-23,8.32298
2023-12-24,7.82608
2023-12-25,10.559
2023-12-26,47.45341
2023-12-27,47.45341
2023-12-28,53.78881
2023-12-29,47.82608
2023-12-30,12.54658
2023-12-31,8.94409
2024-01-01,9.19254
2024-01-02,42.73291
2024-01-03,49.81366
2024-01-04,41.98757
2024-01-05,42.36024
2024-01-06,11.92546
2024-01-07,11.0559
2024-01-08,36.8944
2024-01-09,46.3354
2024-01-10,56.52173
2024-01-11,46.3354
2024-01-12,41.24223
2024-01-13,11.92546
2024-01-14,11.67701
2024-01-15,42.85714
2024-01-16,44.47204
2024-01-17,41.73913
2024-01-18,38.75776
2024-01-19,34.65838
2024-01-20,13.41614
2024-01-21,9.93788
2024-01-22,57.3913
2024-01-23,43.10559
2024-01-24,45.46583
2024-01-25,49.44099
2024-01-26,39.00621
2024-01-27,10.80745
2024-01-28,10.80745
2024-01-29,48.81987
2024-01-30,53.78881
2024-01-31,41.73913
2024-02-01,46.21118
2024-02-02,37.3913
2024-02-03,14.28571
2024-02-04,16.77018
2024-02-05,43.10559
2024-02-06,45.34161
2024-02-07,40.86956
2024-02-08,34.7826
2024-02-09,7.57763
2024-02-10,5.21739
2024-02-11,7.08074
2024-02-12,9.68944
2024-02-13,40.49689
2024-02-14,50.80745
2024-02-15,42.85714
2024-02-16,39.87577
2024-02-17,9.68944
2024-02-18,9.93788
2024-02-19,48.07453
2024-02-20,54.03726
2024-02-21,48.57142
2024-02-22,50.31055
2024-02-23,47.70186
2024-02-24,10.18633
2024-02-25,10.80745
2024-02-26,49.19254
2024-02-27,50.18633
2024-02-28,52.04968
2024-02-29,45.96273
2024-03-01,11.67701
2024-03-02,8.69565
2024-03-03,9.06832
2024-03-04,53.78881
2024-03-05,66.83229
2024-03-06,57.88819
2024-03-07,71.80124
2024-03-08,68.4472
2024-03-09,14.7826
2024-03-10,15.65217
2024-03-11,73.91304
2024-03-12,76.27329
2024-03-13,83.10559
2024-03-14,79.13043
2024-03-15,71.67701
2024-03-16,19.00621
2024-03-17,14.90683
2024-03-18,80.86956
2024-03-19,85.8385
2024-03-20,79.13043
