date,비트코인지갑
2023-05-30,9.2161
2023-05-31,14.51271
2023-06-01,13.98305
2023-06-02,9.53389
2023-06-03,6.25
2023-06-04,6.35593
2023-06-05,6.99152
2023-06-06,11.22881
2023-06-07,10.16949
2023-06-08,10.80508
2023-06-09,9.00423
2023-06-10,15.4661
2023-06-11,14.72457
2023-06-12,13.13559
2023-06-13,15.04237
2023-06-14,16.41949
2023-06-15,13.34745
2023-06-16,11.75847
2023-06-17,10.27542
2023-06-18,9.53389
2023-06-19,10.59322
2023-06-20,11.54661
2023-06-21,12.5
2023-06-22,12.71186
2023-06-23,11.12288
2023-06-24,9.32203
2023-06-25,8.68644
2023-06-26,9.42796
2023-06-27,7.73305
2023-06-28,9.63983
2023-06-29,12.28813
2023-06-30,12.71186
2023-07-01,10.80508
2023-07-02,12.5
2023-07-03,11.97033
2023-07-04,9.00423
2023-07-05,10.80508
2023-07-06,11.01694
2023-07-07,9.53389
2023-07-08,9.85169
2023-07-09,11.54661
2023-07-10,9.53389
2023-07-11,11.65254
2023-07-12,9.53389
2023-07-13,9.74576
2023-07-14,9.63983
2023-07-15,8.79237
2023-07-16,9.00423
2023-07-17,8.8983
2023-07-18,9.74576
2023-07-19,12.81779
2023-07-20,10.06355
2023-07-21,6.46186
2023-07-22,8.15677
2023-07-23,8.5805
2023-07-24,10.59322
2023-07-25,10.38135
2023-07-26,6.88559
2023-07-27,7.94491
2023-07-28,7.94491
2023-07-29,7.73305
2023-07-30,8.68644
2023-07-31,6.88559
2023-08-01,7.30932
2023-08-02,7.83898
2023-08-03,5.9322
2023-08-04,8.5805
2023-08-05,7.09745
2023-08-06,8.05084
2023-08-07,8.36864
2023-08-08,9.74576
2023-08-09,7.52118
2023-08-10,9.32203
2023-08-11,7.62711
2023-08-12,6.77966
2023-08-13,9.85169
2023-08-14,9.63983
2023-08-15,9.32203
2023-08-16,9.2161
2023-08-17,10.16949
2023-08-18,10.69915
2023-08-19,8.26271
2023-08-20,6.77966
2023-08-21,11.44067
2023-08-22,11.12288
2023-08-23,9.95762
2023-08-24,8.8983
2023-08-25,9.74576
2023-08-26,8.15677
2023-08-27,9.2161
2023-08-28,11.75847
2023-08-29,11.01694
2023-08-30,10.48728
2023-08-31,11.8644
2023-09-01,10.69915
2023-09-02,6.99152
2023-09-03,7.94491
2023-09-04,11.01694
2023-09-05,13.77118
2023-09-06,10.59322
2023-09-07,8.05084
2023-09-08,11.12288
2023-09-09,8.05084
2023-09-10,8.05084
2023-09-11,9.74576
2023-09-12,8.5805
2023-09-13,12.92372
2023-09-14,12.60593
2023-09-15,12.39406
2023-09-16,10.16949
2023-09-17,9.74576
2023-09-18,8.26271
2023-09-19,8.47457
2023-09-20,8.26271
2023-09-21,7.20338
2023-09-22,7.73305
2023-09-23,6.46186
2023-09-24,7.41525
2023-09-25,8.47457
2023-09-26,8.79237
2023-09-27,6.56779
2023-09-28,5.29661
2023-09-29,4.23728
2023-09-30,5.29661
2023-10-01,5.40254
2023-10-02,8.47457
2023-10-03,9.63983
2023-10-04,8.68644
2023-10-05,10.91101
2023-10-06,7.52118
2023-10-07,6.03813
2023-10-08,11.33474
2023-10-09,11.97033
2023-10-10,8.47457
2023-10-11,9.2161
2023-10-12,8.5805
2023-10-13,8.26271
2023-10-14,7.52118
2023-10-15,6.14406
2023-10-16,11.12288
2023-10-17,8.15677
2023-10-18,9.11016
2023-10-19,9.2161
2023-10-20,9.53389
2023-10-21,7.62711
2023-10-22,9.63983
2023-10-23,11.97033
2023-10-24,17.05508
2023-10-25,16.10169
2023-10-26,14.8305
2023-10-27,15.99576
2023-10-28,10.27542
2023-10-29,12.5
2023-10-30,13.13559
2023-10-31,12.71186
2023-11-01,14.08898
2023-11-02,15.57203
2023-11-03,14.19491
2023-11-04,10.06355
2023-11-05,15.04237
2023-11-06,17.58474
2023-11-07,12.07627
2023-11-08,10.27542
2023-11-09,12.81779
2023-11-10,10.69915
2023-11-11,11.12288
2023-11-12,13.02966
2023-11-13,13.98305
2023-11-14,11.75847
2023-11-15,14.61864
2023-11-16,14.30084
2023-11-17,11.54661
2023-11-18,11.01694
2023-11-19,10.38135
2023-11-20,12.07627
2023-11-21,14.40677
2023-11-22,13.13559
2023-11-23,15.67796
2023-11-24,11.54661
2023-11-25,13.24152
2023-11-26,12.07627
2023-11-27,12.60593
2023-11-28,12.5
2023-11-29,10.16949
2023-11-30,11.65254
2023-12-01,8.47457
2023-12-02,12.07627
2023-12-03,13.24152
2023-12-04,22.35169
2023-12-05,24.15254
2023-12-06,26.58898
2023-12-07,19.80932
2023-12-08,12.92372
2023-12-09,17.16101
2023-12-10,14.8305
2023-12-11,17.90254
2023-12-12,12.5
2023-12-13,13.24152
2023-12-14,14.40677
2023-12-15,11.33474
2023-12-16,12.07627
2023-12-17,10.16949
2023-12-18,10.59322
2023-12-19,11.12288
2023-12-20,9.2161
2023-12-21,9.42796
2023-12-22,10.27542
2023-12-23,8.5805
2023-12-24,10.59322
2023-12-25,11.97033
2023-12-26,14.93644
2023-12-27,12.81779
2023-12-28,12.07627
2023-12-29,13.02966
2023-12-30,14.08898
2023-12-31,9.74576
2024-01-01,12.39406
2024-01-02,14.61864
2024-01-03,14.08898
2024-01-04,12.1822
2024-01-05,12.71186
2024-01-06,13.87711
2024-01-07,8.15677
2024-01-08,14.61864
2024-01-09,18.75
2024-01-10,16.20762
2024-01-11,35.69915
2024-01-12,30.72033
2024-01-13,21.0805
2024-01-14,18.1144
2024-01-15,21.7161
2024-01-16,25.42372
2024-01-17,27.22457
2024-01-18,19.91525
2024-01-19,15.36016
2024-01-20,12.07627
2024-01-21,18.1144
2024-01-22,17.47881
2024-01-23,14.19491
2024-01-24,11.33474
2024-01-25,13.45338
2024-01-26,12.81779
2024-01-27,12.92372
2024-01-28,18.32627
2024-01-29,15.67796
2024-01-30,14.40677
2024-01-31,13.66525
2024-02-01,13.55932
2024-02-02,13.98305
2024-02-03,11.54661
2024-02-04,12.60593
2024-02-05,11.54661
2024-02-06,9.42796
2024-02-07,10.80508
2024-02-08,10.06355
2024-02-09,11.97033
2024-02-10,12.81779
2024-02-11,12.71186
2024-02-12,15.67796
2024-02-13,25.42372
2024-02-14,18.53813
2024-02-15,25.52966
2024-02-16,24.25847
2024-02-17,17.90254
2024-02-18,20.23305
2024-02-19,22.66949
2024-02-20,21.50423
2024-02-21,19.17372
2024-02-22,17.69067
2024-02-23,15.99576
2024-02-24,12.81779
2024-02-25,15.67796
2024-02-26,19.59745
2024-02-27,30.40254
2024-02-28,34.42796
2024-02-29,53.07203
2024-03-01,44.80932
2024-03-02,32.62711
2024-03-03,31.25
2024-03-04,54.66101
2024-03-05,79.34322
2024-03-06,50.63559
2024-03-07,40.99576
2024-03-08,35.06355
2024-03-09,37.39406
2024-03-10,42.47881
2024-03-11,75.52966
2024-03-12,100.0
2024-03-13,73.72881
2024-03-14,59.63983
2024-03-15,40.1483
2024-03-16,32.83898
2024-03-17,43.22033
2024-03-18,43.4322
2024-03-19,33.79237
2024-03-20,33.8983
