date,코스피선물
2023-05-30,10.32043
2023-05-31,13.15022
2023-06-01,8.531
2023-06-02,8.69746
2023-06-03,1.91427
2023-06-04,1.29005
2023-06-05,8.2397
2023-06-06,1.58135
2023-06-07,8.65584
2023-06-08,11.48564
2023-06-09,9.73782
2023-06-10,0.79067
2023-06-11,1.87265
2023-06-12,9.82105
2023-06-13,11.81856
2023-06-14,11.52725
2023-06-15,11.02788
2023-06-16,10.44527
2023-06-17,1.12359
2023-06-18,0.20807
2023-06-19,9.28006
2023-06-20,8.15647
2023-06-21,9.57136
2023-06-22,9.1136
2023-06-23,9.73782
2023-06-24,1.04036
2023-06-25,0.99875
2023-06-26,8.73907
2023-06-27,8.32292
2023-06-28,10.8198
2023-06-29,11.36079
2023-06-30,8.61423
2023-07-01,0.99875
2023-07-02,1.29005
2023-07-03,8.19808
2023-07-04,8.98876
2023-07-05,10.8198
2023-07-06,11.86017
2023-07-07,13.9409
2023-07-08,1.74781
2023-07-09,1.29005
2023-07-10,12.44277
2023-07-11,10.32043
2023-07-12,9.69621
2023-07-13,9.69621
2023-07-14,8.36454
2023-07-15,1.66458
2023-07-16,0.8739
2023-07-17,8.15647
2023-07-18,8.69746
2023-07-19,11.06949
2023-07-20,10.02913
2023-07-21,9.77944
2023-07-22,1.37328
2023-07-23,0.70744
2023-07-24,9.23845
2023-07-25,10.02913
2023-07-26,11.23595
2023-07-27,11.36079
2023-07-28,8.73907
2023-07-29,1.9975
2023-07-30,0.95713
2023-07-31,8.57261
2023-08-01,10.19558
2023-08-02,13.98252
2023-08-03,15.81356
2023-08-04,9.57136
2023-08-05,1.33166
2023-08-06,0.99875
2023-08-07,14.19059
2023-08-08,9.9459
2023-08-09,9.82105
2023-08-10,8.11485
2023-08-11,7.78193
2023-08-12,1.41489
2023-08-13,0.91552
2023-08-14,9.15522
2023-08-15,1.53974
2023-08-16,12.31793
2023-08-17,14.27382
2023-08-18,11.15272
2023-08-19,1.20682
2023-08-20,1.24843
2023-08-21,10.5285
2023-08-22,8.48938
2023-08-23,7.74032
2023-08-24,10.11235
2023-08-25,8.40615
2023-08-26,1.20682
2023-08-27,0.99875
2023-08-28,9.03037
2023-08-29,13.56637
2023-08-30,9.69621
2023-08-31,8.36454
2023-09-01,7.4074
2023-09-02,1.33166
2023-09-03,1.7062
2023-09-04,9.48813
2023-09-05,7.49063
2023-09-06,7.86516
2023-09-07,8.86392
2023-09-08,8.65584
2023-09-09,0.99875
2023-09-10,0.91552
2023-09-11,6.20058
2023-09-12,6.78318
2023-09-13,9.40491
2023-09-14,8.90553
2023-09-15,7.49063
2023-09-16,2.45526
2023-09-17,1.49812
2023-09-18,8.98876
2023-09-19,8.98876
2023-09-20,7.28256
2023-09-21,11.27756
2023-09-22,10.02913
2023-09-23,1.66458
2023-09-24,1.16521
2023-09-25,11.02788
2023-09-26,10.19558
2023-09-27,10.02913
2023-09-28,0.79067
2023-09-29,0.99875
2023-09-30,0.83229
2023-10-01,0.83229
2023-10-02,0.95713
2023-10-03,1.53974
2023-10-04,12.526
2023-10-05,12.44277
2023-10-06,9.40491
2023-10-07,1.12359
2023-10-08,1.16521
2023-10-09,3.37078
2023-10-10,11.52725
2023-10-11,11.56887
2023-10-12,14.44028
2023-10-13,9.15522
2023-10-14,1.49812
2023-10-15,2.08073
2023-10-16,11.31918
2023-10-17,10.2372
2023-10-18,9.61298
2023-10-19,12.56762
2023-10-20,12.44277
2023-10-21,2.49687
2023-10-22,2.08073
2023-10-23,11.27756
2023-10-24,13.77444
2023-10-25,10.02913
2023-10-26,18.89305
2023-10-27,16.39617
2023-10-28,4.32792
2023-10-29,3.78693
2023-10-30,15.10611
2023-10-31,14.27382
2023-11-01,14.48189
2023-11-02,15.39741
2023-11-03,14.2322
2023-11-04,2.08073
2023-11-05,2.49687
2023-11-06,23.38743
2023-11-07,23.34581
2023-11-08,19.30919
2023-11-09,14.56512
2023-11-10,10.27881
2023-11-11,2.12234
2023-11-12,1.87265
2023-11-13,11.31918
2023-11-14,12.19309
2023-11-15,13.98252
2023-11-16,13.73283
2023-11-17,11.44402
2023-11-18,1.53974
2023-11-19,1.49812
2023-11-20,12.44277
2023-11-21,13.56637
2023-11-22,9.9459
2023-11-23,9.73782
2023-11-24,8.2397
2023-11-25,1.66458
2023-11-26,1.74781
2023-11-27,9.32168
2023-11-28,9.9459
2023-11-29,9.69621
2023-11-30,12.02663
2023-12-01,10.73657
2023-12-02,1.9975
2023-12-03,1.24843
2023-12-04,10.90303
2023-12-05,10.94465
2023-12-06,11.11111
2023-12-07,13.27507
2023-12-08,10.77819
2023-12-09,2.08073
2023-12-10,1.91427
2023-12-11,12.98377
2023-12-12,11.31918
2023-12-13,11.19434
2023-12-14,15.10611
2023-12-15,10.86142
2023-12-16,1.24843
2023-12-17,1.62297
2023-12-18,8.61423
2023-12-19,8.90553
2023-12-20,8.44777
2023-12-21,11.81856
2023-12-22,8.44777
2023-12-23,1.16521
2023-12-24,0.99875
2023-12-25,0.83229
2023-12-26,9.40491
2023-12-27,8.90553
2023-12-28,12.10986
2023-12-29,2.62172
2023-12-30,1.04036
2023-12-31,1.12359
2024-01-01,1.16521
2024-01-02,13.19184
2024-01-03,16.85393
2024-01-04,17.10362
2024-01-05,9.9459
2024-01-06,2.2888
2024-01-07,1.62297
2024-01-08,10.40366
2024-01-09,12.526
2024-01-10,14.10736
2024-01-11,12.85892
2024-01-12,12.94215
2024-01-13,2.2888
2024-01-14,2.24719
2024-01-15,12.31793
2024-01-16,14.7732
2024-01-17,20.43279
2024-01-18,21.76446
2024-01-19,15.60549
2024-01-20,3.87016
2024-01-21,2.20557
2024-01-22,13.85767
2024-01-23,11.69371
2024-01-24,11.98501
2024-01-25,14.60674
2024-01-26,12.19309
2024-01-27,1.91427
2024-01-28,1.9975
2024-01-29,11.56887
2024-01-30,11.19434
2024-01-31,11.48564
2024-02-01,12.73408
2024-02-02,13.73283
2024-02-03,3.4124
2024-02-04,2.24719
2024-02-05,15.89679
2024-02-06,12.31793
2024-02-07,11.40241
2024-02-08,9.1136
2024-02-09,1.66458
2024-02-10,1.58135
2024-02-11,2.24719
2024-02-12,2.12234
2024-02-13,11.52725
2024-02-14,13.9409
2024-02-15,10.73657
2024-02-16,11.48564
2024-02-17,2.20557
2024-02-18,2.08073
2024-02-19,13.10861
2024-02-20,12.19309
2024-02-21,11.23595
2024-02-22,10.02913
2024-02-23,9.77944
2024-02-24,0.99875
2024-02-25,1.49812
2024-02-26,8.36454
2024-02-27,11.77694
2024-02-28,10.40366
2024-02-29,10.86142
2024-03-01,2.37203
2024-03-02,2.87141
2024-03-03,2.2888
2024-03-04,11.86017
2024-03-05,10.98626
2024-03-06,15.27257
2024-03-07,14.06575
2024-03-08,11.19434
2024-03-09,2.45526
2024-03-10,2.70495
2024-03-11,13.39991
2024-03-12,10.77819
2024-03-13,13.15022
2024-03-14,11.40241
2024-03-15,13.44153
2024-03-16,3.12109
2024-03-17,2.08073
2024-03-18,12.10986
2024-03-19,13.19184
2024-03-20,13.06699
