date,리플시세
2023-05-31,4.91579
2023-06-01,3.49484
2023-06-02,3.03851
2023-06-03,3.15259
2023-06-04,2.65706
2023-06-05,4.49451
2023-06-06,3.67075
2023-06-07,4.20707
2023-06-08,3.35431
2023-06-09,3.18796
2023-06-10,3.71727
2023-06-11,2.89383
2023-06-12,3.37598
2023-06-13,4.2332
2023-06-14,3.69974
2023-06-15,3.52352
2023-06-16,2.85559
2023-06-17,2.48689
2023-06-18,2.40882
2023-06-19,3.10256
2023-06-20,2.84316
2023-06-21,3.29025
2023-06-22,4.10637
2023-06-23,2.94131
2023-06-24,2.76158
2023-06-25,2.37536
2023-06-26,2.64304
2023-06-27,2.48466
2023-06-28,2.2976
2023-06-29,2.23291
2023-06-30,2.35018
2023-07-01,1.94133
2023-07-02,2.06433
2023-07-03,2.41041
2023-07-04,2.41583
2023-07-05,2.2173
2023-07-06,2.07135
2023-07-07,1.94101
2023-07-08,1.55542
2023-07-09,1.48818
2023-07-10,1.9187
2023-07-11,2.06306
2023-07-12,2.03215
2023-07-13,1.74853
2023-07-14,22.06911
2023-07-15,10.13718
2023-07-16,7.36253
2023-07-17,9.06741
2023-07-18,7.64264
2023-07-19,10.94692
2023-07-20,11.08012
2023-07-21,8.18979
2023-07-22,6.03304
2023-07-23,5.76791
2023-07-24,6.64425
2023-07-25,6.39441
2023-07-26,5.83865
2023-07-27,5.69812
2023-07-28,4.87308
2023-07-29,3.58439
2023-07-30,3.54296
2023-07-31,4.24754
2023-08-01,4.3049
2023-08-02,4.30171
2023-08-03,4.04709
2023-08-04,3.6717
2023-08-05,3.44481
2023-08-06,3.1561
2023-08-07,3.82881
2023-08-08,3.58662
2023-08-09,5.26569
2023-08-10,4.01905
2023-08-11,3.32626
2023-08-12,2.56911
2023-08-13,2.30748
2023-08-14,2.81353
2023-08-15,2.55317
2023-08-16,3.20708
2023-08-17,3.42919
2023-08-18,4.97952
2023-08-19,3.11403
2023-08-20,3.30714
2023-08-21,3.73767
2023-08-22,3.22525
2023-08-23,3.05795
2023-08-24,2.97222
2023-08-25,2.87152
2023-08-26,2.40754
2023-08-27,2.17236
2023-08-28,2.78007
2023-08-29,2.74501
2023-08-30,3.49516
2023-08-31,2.70263
2023-09-01,2.62965
2023-09-02,2.18479
2023-09-03,1.9767
2023-09-04,2.60416
2023-09-05,2.36548
2023-09-06,2.24438
2023-09-07,2.22016
2023-09-08,2.23323
2023-09-09,1.77594
2023-09-10,1.66281
2023-09-11,2.41933
2023-09-12,2.43781
2023-09-13,2.18607
2023-09-14,2.19563
2023-09-15,2.49294
2023-09-16,2.00283
2023-09-17,1.75777
2023-09-18,2.18607
2023-09-19,2.33297
2023-09-20,2.80014
2023-09-21,2.67777
2023-09-22,2.17651
2023-09-23,1.79793
2023-09-24,1.64624
2023-09-25,2.07358
2023-09-26,2.03374
2023-09-27,1.88429
2023-09-28,1.49774
2023-09-29,2.27147
2023-09-30,2.53405
2023-10-01,2.07867
2023-10-02,2.43144
2023-10-03,2.18957
2023-10-04,3.95532
2023-10-05,2.88905
2023-10-06,2.40085
2023-10-07,1.96236
2023-10-08,1.67396
2023-10-09,2.07836
2023-10-10,2.37026
2023-10-11,2.33234
2023-10-12,2.1577
2023-10-13,1.96555
2023-10-14,1.68862
2023-10-15,1.49392
2023-10-16,2.11054
2023-10-17,2.0911
2023-10-18,1.89098
2023-10-19,1.86644
2023-10-20,3.31607
2023-10-21,2.40595
2023-10-22,2.23928
2023-10-23,3.46584
2023-10-24,6.16784
2023-10-25,4.86066
2023-10-26,4.39699
2023-10-27,3.38522
2023-10-28,2.46076
2023-10-29,2.55349
2023-10-30,3.85621
2023-10-31,5.44287
2023-11-01,5.75357
2023-11-02,5.81316
2023-11-03,4.77876
2023-11-04,3.745
2023-11-05,4.83166
2023-11-06,10.06293
2023-11-07,8.49126
2023-11-08,6.64712
2023-11-09,6.61366
2023-11-10,6.53176
2023-11-11,4.66468
2023-11-12,3.86067
2023-11-13,4.55091
2023-11-14,5.62769
2023-11-15,4.66085
2023-11-16,4.92567
2023-11-17,3.98973
2023-11-18,3.04775
2023-11-19,2.72717
2023-11-20,3.56112
2023-11-21,3.40275
2023-11-22,3.62549
2023-11-23,3.54232
2023-11-24,3.49197
2023-11-25,2.70104
2023-11-26,2.63858
2023-11-27,3.2262
2023-11-28,3.0264
2023-11-29,3.04838
2023-11-30,2.73928
2023-12-01,2.77879
2023-12-02,2.57771
2023-12-03,3.01907
2023-12-04,6.45209
2023-12-05,5.03561
2023-12-06,6.24591
2023-12-07,6.28383
2023-12-08,5.36607
2023-12-09,6.76279
2023-12-10,4.91961
2023-12-11,5.34695
2023-12-12,4.53115
2023-12-13,3.72747
2023-12-14,4.28004
2023-12-15,3.80777
2023-12-16,2.66407
2023-12-17,2.3505
2023-12-18,3.20198
2023-12-19,3.18541
2023-12-20,2.91901
2023-12-21,2.92442
2023-12-22,3.02799
2023-12-23,2.30939
2023-12-24,2.17109
2023-12-25,2.60034
2023-12-26,3.19147
2023-12-27,2.81926
2023-12-28,3.37215
2023-12-29,2.89765
2023-12-30,2.28135
2023-12-31,2.01653
2024-01-01,2.36898
2024-01-02,3.38458
2024-01-03,3.71154
2024-01-04,3.60096
2024-01-05,2.9872
2024-01-06,2.34731
2024-01-07,2.15802
2024-01-08,2.95342
2024-01-09,3.56208
2024-01-10,3.30969
2024-01-11,7.68598
2024-01-12,4.56748
2024-01-13,2.98943
2024-01-14,2.52704
2024-01-15,3.38139
2024-01-16,2.80588
2024-01-17,2.65547
2024-01-18,2.30939
2024-01-19,2.50314
2024-01-20,1.92794
2024-01-21,1.76351
2024-01-22,2.36356
2024-01-23,2.85017
2024-01-24,2.68574
2024-01-25,2.36643
2024-01-26,2.10098
2024-01-27,2.02259
2024-01-28,1.8486
2024-01-29,2.0876
2024-01-30,2.29441
2024-01-31,2.50665
2024-02-01,2.52895
2024-02-02,2.21315
2024-02-03,1.97351
2024-02-04,1.7804
2024-02-05,2.13763
2024-02-06,2.02896
2024-02-07,1.82501
2024-02-08,2.08377
2024-02-09,2.01972
2024-02-10,2.12265
2024-02-11,2.11851
2024-02-12,2.12201
2024-02-13,3.49134
2024-02-14,3.00218
2024-02-15,4.72873
2024-02-16,4.85333
2024-02-17,3.15578
2024-02-18,2.7533
2024-02-19,3.70516
2024-02-20,4.21726
2024-02-21,3.59235
2024-02-22,3.08089
2024-02-23,2.66981
2024-02-24,2.15516
2024-02-25,2.05286
2024-02-26,2.50633
2024-02-27,4.59297
2024-02-28,6.59199
2024-02-29,8.31344
2024-03-01,5.55727
2024-03-02,6.98746
2024-03-03,5.82113
2024-03-04,7.71402
2024-03-05,10.80193
2024-03-06,7.94952
2024-03-07,6.3976
2024-03-08,5.71692
2024-03-09,4.5114
2024-03-10,3.8817
2024-03-11,6.24751
2024-03-12,13.13777
2024-03-13,8.56359
2024-03-14,7.32748
2024-03-15,6.66464
2024-03-16,4.65862
2024-03-17,4.40337
2024-03-18,5.07735
2024-03-19,5.80519
2024-03-20,4.86767
