date,삼성물산주가
2023-05-30,3.19174
2023-05-31,2.78362
2023-06-01,2.65767
2023-06-02,2.78801
2023-06-03,0.2973
2023-06-04,0.22407
2023-06-05,2.68061
2023-06-06,0.3676
2023-06-07,3.21273
2023-06-08,2.65669
2023-06-09,2.8544
2023-06-10,0.29388
2023-06-11,0.19283
2023-06-12,2.79192
2023-06-13,2.70014
2023-06-14,2.58639
2023-06-15,2.59664
2023-06-16,2.54294
2023-06-17,0.25336
2023-06-18,0.20503
2023-06-19,2.43261
2023-06-20,2.91933
2023-06-21,3.02234
2023-06-22,2.77532
2023-06-23,2.55222
2023-06-24,0.32854
2023-06-25,0.25434
2023-06-26,2.9784
2023-06-27,2.61764
2023-06-28,2.52879
2023-06-29,2.55905
2023-06-30,2.5449
2023-07-01,0.28802
2023-07-02,0.20698
2023-07-03,2.88711
2023-07-04,2.42822
2023-07-05,2.61471
2023-07-06,2.68159
2023-07-07,2.62154
2023-07-08,0.33489
2023-07-09,0.25922
2023-07-10,2.81193
2023-07-11,2.78362
2023-07-12,2.77483
2023-07-13,3.09313
2023-07-14,3.1312
2023-07-15,0.50673
2023-07-16,0.32708
2023-07-17,3.00281
2023-07-18,2.72601
2023-07-19,2.52195
2023-07-20,2.42431
2023-07-21,2.4785
2023-07-22,0.29486
2023-07-23,0.24604
2023-07-24,2.62252
2023-07-25,2.53513
2023-07-26,2.95058
2023-07-27,3.34845
2023-07-28,2.90713
2023-07-29,0.29632
2023-07-30,0.2353
2023-07-31,3.04626
2023-08-01,3.57399
2023-08-02,2.95839
2023-08-03,3.07946
2023-08-04,2.64449
2023-08-05,0.31439
2023-08-06,0.22065
2023-08-07,2.59127
2023-08-08,2.64986
2023-08-09,2.64058
2023-08-10,2.47557
2023-08-11,2.57858
2023-08-12,0.26606
2023-08-13,0.22602
2023-08-14,2.27688
2023-08-15,0.34416
2023-08-16,2.19047
2023-08-17,2.26273
2023-08-18,2.04158
2023-08-19,0.22017
2023-08-20,0.19722
2023-08-21,2.19682
2023-08-22,2.26614
2023-08-23,2.24954
2023-08-24,2.59811
2023-08-25,2.1524
2023-08-26,0.28998
2023-08-27,0.25776
2023-08-28,2.74847
2023-08-29,2.73822
2023-08-30,2.57272
2023-08-31,2.38331
2023-09-01,3.15952
2023-09-02,0.36027
2023-09-03,0.27191
2023-09-04,2.82023
2023-09-05,2.49071
2023-09-06,2.22123
2023-09-07,2.28469
2023-09-08,2.29299
2023-09-09,0.26068
2023-09-10,0.19722
2023-09-11,2.50535
2023-09-12,2.41992
2023-09-13,2.38624
2023-09-14,2.60055
2023-09-15,2.93251
2023-09-16,0.40372
2023-09-17,0.26068
2023-09-18,2.28665
2023-09-19,2.33644
2023-09-20,2.16509
2023-09-21,1.96933
2023-09-22,1.90928
2023-09-23,0.20454
2023-09-24,0.16402
2023-09-25,2.00985
2023-09-26,1.84631
2023-09-27,1.75111
2023-09-28,0.19966
2023-09-29,0.13669
2023-09-30,0.12155
2023-10-01,0.13425
2023-10-02,0.26996
2023-10-03,0.2519
2023-10-04,1.9166
2023-10-05,1.84777
2023-10-06,1.80774
2023-10-07,0.2187
2023-10-08,0.13717
2023-10-09,0.20845
2023-10-10,2.18169
2023-10-11,2.40088
2023-10-12,2.35597
2023-10-13,1.94931
2023-10-14,0.1982
2023-10-15,0.165
2023-10-16,1.78626
2023-10-17,2.0284
2023-10-18,2.13677
2023-10-19,1.85656
2023-10-20,1.88243
2023-10-21,0.24165
2023-10-22,0.18258
2023-10-23,2.06257
2023-10-24,2.12994
2023-10-25,2.12359
2023-10-26,2.01766
2023-10-27,1.92734
2023-10-28,0.22895
2023-10-29,0.18502
2023-10-30,2.2637
2023-10-31,2.37745
2023-11-01,2.22855
2023-11-02,2.40479
2023-11-03,2.14068
2023-11-04,0.23872
2023-11-05,0.19722
2023-11-06,3.41923
2023-11-07,2.92031
2023-11-08,3.10142
2023-11-09,4.26184
2023-11-10,3.1107
2023-11-11,0.30999
2023-11-12,0.24702
2023-11-13,3.02283
2023-11-14,3.11216
2023-11-15,3.55739
2023-11-16,3.14097
2023-11-17,2.88028
2023-11-18,0.34514
2023-11-19,0.22309
2023-11-20,2.78557
2023-11-21,3.12242
2023-11-22,2.63228
2023-11-23,2.66108
2023-11-24,2.36183
2023-11-25,0.2436
2023-11-26,0.19624
2023-11-27,2.49901
2023-11-28,3.0487
2023-11-29,2.76165
2023-11-30,2.85538
2023-12-01,2.7514
2023-12-02,0.33001
2023-12-03,0.23774
2023-12-04,3.44852
2023-12-05,3.06725
2023-12-06,3.10045
2023-12-07,2.84318
2023-12-08,4.18275
2023-12-09,0.57605
2023-12-10,0.43253
2023-12-11,3.54323
2023-12-12,5.04391
2023-12-13,4.44247
2023-12-14,6.50309
2023-12-15,5.37001
2023-12-16,0.5575
2023-12-17,0.40275
2023-12-18,4.14126
2023-12-19,3.5364
2023-12-20,4.05387
2023-12-21,3.47049
2023-12-22,3.3133
2023-12-23,0.40763
2023-12-24,0.28412
2023-12-25,0.37492
2023-12-26,3.38896
2023-12-27,3.50662
2023-12-28,4.65678
2023-12-29,1.73012
2023-12-30,0.43985
2023-12-31,0.29242
2024-01-01,0.34563
2024-01-02,3.86348
2024-01-03,3.16489
2024-01-04,3.00184
2024-01-05,2.88272
2024-01-06,0.33147
2024-01-07,0.289
2024-01-08,2.74115
2024-01-09,3.0858
2024-01-10,2.64156
2024-01-11,3.07946
2024-01-12,2.74261
2024-01-13,0.34026
2024-01-14,0.3139
2024-01-15,2.65767
2024-01-16,2.41602
2024-01-17,2.25491
2024-01-18,2.35743
2024-01-19,2.64351
2024-01-20,0.36125
2024-01-21,0.25434
2024-01-22,2.65034
2024-01-23,2.56442
2024-01-24,2.3174
2024-01-25,2.49559
2024-01-26,2.61178
2024-01-27,0.31341
2024-01-28,0.22212
2024-01-29,4.68949
2024-01-30,5.18939
2024-01-31,8.19269
2024-02-01,11.28533
2024-02-02,10.43638
2024-02-03,1.29661
2024-02-04,1.09157
2024-02-05,10.44224
2024-02-06,7.59125
2024-02-07,7.73868
2024-02-08,7.35448
2024-02-09,1.00907
2024-02-10,0.68345
2024-02-11,0.66295
2024-02-12,0.86652
2024-02-13,7.01959
2024-02-14,5.48474
2024-02-15,7.55171
2024-02-16,8.31425
2024-02-17,1.40694
2024-02-18,1.09597
2024-02-19,10.23623
2024-02-20,8.27178
2024-02-21,7.33202
2024-02-22,7.06694
2024-02-23,7.085
2024-02-24,1.01249
2024-02-25,0.82893
2024-02-26,7.03472
2024-02-27,5.88895
2024-02-28,6.60121
2024-02-29,6.35273
2024-03-01,1.15113
2024-03-02,0.67271
2024-03-03,0.53212
2024-03-04,6.75108
2024-03-05,6.56558
2024-03-06,5.52184
2024-03-07,5.72639
2024-03-08,6.05152
2024-03-09,0.79183
2024-03-10,0.57508
2024-03-11,5.63168
2024-03-12,5.25773
2024-03-13,5.25236
2024-03-14,6.6515
2024-03-15,9.20909
2024-03-16,1.17701
2024-03-17,0.72153
2024-03-18,6.07105
2024-03-19,4.92967
2024-03-20,6.00953
