date,법인등기
2023-06-05,45.71428
2023-06-06,20.0
2023-06-07,76.66666
2023-06-08,60.0
2023-06-09,65.71428
2023-06-10,8.09523
2023-06-11,14.7619
2023-06-12,70.47619
2023-06-13,72.38095
2023-06-14,66.66666
2023-06-15,64.28571
2023-06-16,57.61904
2023-06-17,12.85714
2023-06-18,11.42857
2023-06-19,71.42857
2023-06-20,64.28571
2023-06-21,56.19047
2023-06-22,62.85714
2023-06-23,61.42857
2023-06-24,7.14285
2023-06-25,9.5238
2023-06-26,67.14285
2023-06-27,68.09523
2023-06-28,68.57142
2023-06-29,62.85714
2023-06-30,59.5238
2023-07-01,11.42857
2023-07-02,10.0
2023-07-03,67.61904
2023-07-04,67.14285
2023-07-05,70.95238
2023-07-06,55.71428
2023-07-07,58.09523
2023-07-08,11.42857
2023-07-09,13.80952
2023-07-10,62.38095
2023-07-11,58.09523
2023-07-12,55.23809
2023-07-13,56.19047
2023-07-14,65.23809
2023-07-15,20.0
2023-07-16,9.5238
2023-07-17,80.47619
2023-07-18,66.66666
2023-07-19,66.66666
2023-07-20,67.14285
2023-07-21,52.85714
2023-07-22,13.33333
2023-07-23,16.66666
2023-07-24,77.14285
2023-07-25,62.85714
2023-07-26,60.47619
2023-07-27,64.28571
2023-07-28,57.61904
2023-07-29,12.85714
2023-07-30,10.0
2023-07-31,63.80952
2023-08-01,58.09523
2023-08-02,68.09523
2023-08-03,60.95238
2023-08-04,50.95238
2023-08-05,4.7619
2023-08-06,13.80952
2023-08-07,60.95238
2023-08-08,59.04761
2023-08-09,62.38095
2023-08-10,57.14285
2023-08-11,51.90476
2023-08-12,4.7619
2023-08-13,13.80952
2023-08-14,50.0
2023-08-15,16.19047
2023-08-16,72.38095
2023-08-17,73.33333
2023-08-18,54.7619
2023-08-19,8.57142
2023-08-20,9.5238
2023-08-21,73.33333
2023-08-22,67.61904
2023-08-23,58.57142
2023-08-24,64.7619
2023-08-25,57.14285
2023-08-26,10.95238
2023-08-27,9.5238
2023-08-28,65.71428
2023-08-29,74.28571
2023-08-30,70.95238
2023-08-31,67.14285
2023-09-01,61.42857
2023-09-02,10.0
2023-09-03,9.04761
2023-09-04,73.33333
2023-09-05,81.42857
2023-09-06,68.09523
2023-09-07,74.28571
2023-09-08,59.04761
2023-09-09,11.90476
2023-09-10,20.0
2023-09-11,70.47619
2023-09-12,78.57142
2023-09-13,67.61904
2023-09-14,60.47619
2023-09-15,50.95238
2023-09-16,12.85714
2023-09-17,13.80952
2023-09-18,81.42857
2023-09-19,72.85714
2023-09-20,64.7619
2023-09-21,62.85714
2023-09-22,56.66666
2023-09-23,12.85714
2023-09-24,10.47619
2023-09-25,56.66666
2023-09-26,66.19047
2023-09-27,38.57142
2023-09-28,8.09523
2023-09-29,7.14285
2023-09-30,5.23809
2023-10-01,8.57142
2023-10-02,10.95238
2023-10-03,13.33333
2023-10-04,73.33333
2023-10-05,77.14285
2023-10-06,71.42857
2023-10-07,6.66666
2023-10-08,12.38095
2023-10-09,16.66666
2023-10-10,70.95238
2023-10-11,74.28571
2023-10-12,63.33333
2023-10-13,67.14285
2023-10-14,9.04761
2023-10-15,16.19047
2023-10-16,69.04761
2023-10-17,66.19047
2023-10-18,70.47619
2023-10-19,63.33333
2023-10-20,69.5238
2023-10-21,15.23809
2023-10-22,11.90476
2023-10-23,77.14285
2023-10-24,76.19047
2023-10-25,60.0
2023-10-26,68.09523
2023-10-27,56.66666
2023-10-28,7.14285
2023-10-29,13.33333
2023-10-30,70.47619
2023-10-31,74.7619
2023-11-01,70.47619
2023-11-02,75.23809
2023-11-03,65.71428
2023-11-04,6.66666
2023-11-05,9.5238
2023-11-06,71.42857
2023-11-07,61.42857
2023-11-08,61.42857
2023-11-09,62.38095
2023-11-10,53.80952
2023-11-11,10.95238
2023-11-12,12.38095
2023-11-13,75.71428
2023-11-14,69.5238
2023-11-15,64.28571
2023-11-16,53.80952
2023-11-17,56.19047
2023-11-18,11.90476
2023-11-19,10.47619
2023-11-20,72.85714
2023-11-21,89.5238
2023-11-22,70.47619
2023-11-23,67.61904
2023-11-24,47.14285
2023-11-25,8.57142
2023-11-26,10.47619
2023-11-27,67.61904
2023-11-28,71.90476
2023-11-29,63.80952
2023-11-30,65.71428
2023-12-01,53.33333
2023-12-02,14.28571
2023-12-03,10.95238
2023-12-04,79.04761
2023-12-05,76.19047
2023-12-06,65.23809
2023-12-07,69.5238
2023-12-08,57.14285
2023-12-09,12.38095
2023-12-10,11.90476
2023-12-11,77.14285
2023-12-12,87.14285
2023-12-13,74.7619
2023-12-14,67.61904
2023-12-15,58.09523
2023-12-16,10.95238
2023-12-17,9.5238
2023-12-18,69.5238
2023-12-19,70.47619
2023-12-20,65.23809
2023-12-21,59.04761
2023-12-22,51.42857
2023-12-23,10.0
2023-12-24,10.47619
2023-12-25,8.57142
2023-12-26,73.80952
2023-12-27,64.7619
2023-12-28,64.28571
2023-12-29,48.09523
2023-12-30,10.47619
2023-12-31,9.04761
2024-01-01,9.5238
2024-01-02,85.23809
2024-01-03,70.95238
2024-01-04,75.23809
2024-01-05,57.14285
2024-01-06,10.47619
2024-01-07,17.14285
2024-01-08,66.66666
2024-01-09,75.71428
2024-01-10,83.33333
2024-01-11,70.95238
2024-01-12,63.80952
2024-01-13,12.38095
2024-01-14,14.28571
2024-01-15,79.04761
2024-01-16,68.09523
2024-01-17,68.57142
2024-01-18,83.33333
2024-01-19,67.61904
2024-01-20,14.7619
2024-01-21,17.61904
2024-01-22,88.09523
2024-01-23,92.85714
2024-01-24,80.47619
2024-01-25,77.61904
2024-01-26,80.0
2024-01-27,17.61904
2024-01-28,11.42857
2024-01-29,76.19047
2024-01-30,80.0
2024-01-31,83.80952
2024-02-01,74.7619
2024-02-02,76.19047
2024-02-03,11.90476
2024-02-04,10.95238
2024-02-05,84.28571
2024-02-06,93.33333
2024-02-07,84.28571
2024-02-08,55.71428
2024-02-09,10.95238
2024-02-10,11.90476
2024-02-11,6.19047
2024-02-12,10.95238
2024-02-13,76.66666
2024-02-14,82.85714
2024-02-15,86.19047
2024-02-16,84.28571
2024-02-17,16.66666
2024-02-18,14.28571
2024-02-19,90.95238
2024-02-20,84.28571
2024-02-21,76.19047
2024-02-22,60.47619
2024-02-23,77.61904
2024-02-24,10.95238
2024-02-25,10.47619
2024-02-26,64.7619
2024-02-27,72.38095
2024-02-28,57.14285
2024-02-29,56.19047
2024-03-01,10.47619
2024-03-02,14.7619
2024-03-03,14.7619
2024-03-04,73.33333
2024-03-05,70.47619
2024-03-06,69.5238
2024-03-07,79.04761
2024-03-08,62.85714
2024-03-09,10.95238
2024-03-10,19.5238
2024-03-11,79.5238
2024-03-12,90.0
2024-03-13,82.38095
2024-03-14,91.90476
2024-03-15,77.14285
2024-03-16,16.19047
2024-03-17,11.42857
2024-03-18,98.57142
2024-03-19,90.0
2024-03-20,74.7619
