date,근저당말소
2023-05-30,84.59119
2023-05-31,52.20125
2023-06-01,50.94339
2023-06-02,45.59748
2023-06-03,18.86792
2023-06-04,15.72327
2023-06-05,53.14465
2023-06-06,31.761
2023-06-07,60.37735
2023-06-08,56.2893
2023-06-09,55.34591
2023-06-10,21.69811
2023-06-11,16.3522
2023-06-12,56.91823
2023-06-13,56.91823
2023-06-14,49.68553
2023-06-15,54.40251
2023-06-16,57.86163
2023-06-17,23.89937
2023-06-18,19.81132
2023-06-19,52.51572
2023-06-20,59.43396
2023-06-21,51.57232
2023-06-22,63.20754
2023-06-23,41.19496
2023-06-24,20.44025
2023-06-25,14.4654
2023-06-26,50.62893
2023-06-27,56.2893
2023-06-28,49.37106
2023-06-29,53.45911
2023-06-30,45.91194
2023-07-01,16.98113
2023-07-02,18.86792
2023-07-03,53.77358
2023-07-04,50.62893
2023-07-05,44.33962
2023-07-06,51.57232
2023-07-07,43.08176
2023-07-08,12.89308
2023-07-09,17.29559
2023-07-10,46.85534
2023-07-11,48.42767
2023-07-12,45.59748
2023-07-13,47.79874
2023-07-14,34.90566
2023-07-15,17.29559
2023-07-16,13.20754
2023-07-17,55.34591
2023-07-18,50.62893
2023-07-19,44.96855
2023-07-20,41.50943
2023-07-21,44.02515
2023-07-22,19.81132
2023-07-23,16.03773
2023-07-24,55.34591
2023-07-25,51.88679
2023-07-26,52.83018
2023-07-27,50.62893
2023-07-28,50.0
2023-07-29,18.23899
2023-07-30,16.66666
2023-07-31,55.97484
2023-08-01,55.97484
2023-08-02,43.71069
2023-08-03,42.45283
2023-08-04,35.84905
2023-08-05,20.12578
2023-08-06,16.98113
2023-08-07,45.59748
2023-08-08,48.1132
2023-08-09,50.31446
2023-08-10,40.25157
2023-08-11,36.79245
2023-08-12,22.01257
2023-08-13,18.55345
2023-08-14,48.1132
2023-08-15,31.13207
2023-08-16,57.86163
2023-08-17,53.77358
2023-08-18,55.03144
2023-08-19,20.75471
2023-08-20,18.23899
2023-08-21,57.86163
2023-08-22,57.2327
2023-08-23,47.79874
2023-08-24,49.37106
2023-08-25,47.16981
2023-08-26,21.06918
2023-08-27,19.18238
2023-08-28,59.11949
2023-08-29,54.08805
2023-08-30,50.0
2023-08-31,51.88679
2023-09-01,42.45283
2023-09-02,19.18238
2023-09-03,19.18238
2023-09-04,62.89308
2023-09-05,52.83018
2023-09-06,51.25786
2023-09-07,48.1132
2023-09-08,43.08176
2023-09-09,21.06918
2023-09-10,18.55345
2023-09-11,54.08805
2023-09-12,48.42767
2023-09-13,47.48427
2023-09-14,44.96855
2023-09-15,44.02515
2023-09-16,18.55345
2023-09-17,23.27044
2023-09-18,53.77358
2023-09-19,56.91823
2023-09-20,51.57232
2023-09-21,49.37106
2023-09-22,40.56603
2023-09-23,23.89937
2023-09-24,21.06918
2023-09-25,59.43396
2023-09-26,42.45283
2023-09-27,45.91194
2023-09-28,13.83647
2023-09-29,8.80503
2023-09-30,10.69182
2023-10-01,8.1761
2023-10-02,19.18238
2023-10-03,26.41509
2023-10-04,66.66666
2023-10-05,51.88679
2023-10-06,52.51572
2023-10-07,26.72955
2023-10-08,12.57861
2023-10-09,23.27044
2023-10-10,73.5849
2023-10-11,66.98113
2023-10-12,53.77358
2023-10-13,50.94339
2023-10-14,21.38364
2023-10-15,21.38364
2023-10-16,55.66037
2023-10-17,55.97484
2023-10-18,64.77987
2023-10-19,52.51572
2023-10-20,45.91194
2023-10-21,24.5283
2023-10-22,23.5849
2023-10-23,64.77987
2023-10-24,69.49685
2023-10-25,44.65408
2023-10-26,49.37106
2023-10-27,55.03144
2023-10-28,22.6415
2023-10-29,19.81132
2023-10-30,62.26415
2023-10-31,60.06289
2023-11-01,49.68553
2023-11-02,49.37106
2023-11-03,50.62893
2023-11-04,22.6415
2023-11-05,15.09433
2023-11-06,55.03144
2023-11-07,45.28301
2023-11-08,40.56603
2023-11-09,48.74213
2023-11-10,44.02515
2023-11-11,17.61006
2023-11-12,16.66666
2023-11-13,67.29559
2023-11-14,56.60377
2023-11-15,56.60377
2023-11-16,50.62893
2023-11-17,41.82389
2023-11-18,25.15723
2023-11-19,22.32704
2023-11-20,66.98113
2023-11-21,50.31446
2023-11-22,50.0
2023-11-23,62.89308
2023-11-24,40.8805
2023-11-25,17.61006
2023-11-26,19.49685
2023-11-27,55.97484
2023-11-28,48.42767
2023-11-29,51.57232
2023-11-30,51.57232
2023-12-01,41.50943
2023-12-02,19.49685
2023-12-03,18.23899
2023-12-04,55.97484
2023-12-05,54.40251
2023-12-06,56.60377
2023-12-07,51.88679
2023-12-08,50.31446
2023-12-09,18.86792
2023-12-10,22.6415
2023-12-11,50.31446
2023-12-12,53.77358
2023-12-13,57.86163
2023-12-14,54.08805
2023-12-15,48.1132
2023-12-16,28.30188
2023-12-17,22.01257
2023-12-18,58.80503
2023-12-19,50.94339
2023-12-20,48.1132
2023-12-21,49.37106
2023-12-22,44.33962
2023-12-23,22.32704
2023-12-24,10.06289
2023-12-25,17.61006
2023-12-26,63.20754
2023-12-27,62.26415
2023-12-28,55.66037
2023-12-29,49.68553
2023-12-30,20.44025
2023-12-31,11.63522
2024-01-01,15.72327
2024-01-02,63.20754
2024-01-03,60.37735
2024-01-04,52.20125
2024-01-05,51.88679
2024-01-06,27.04402
2024-01-07,22.01257
2024-01-08,63.20754
2024-01-09,61.00628
2024-01-10,59.74842
2024-01-11,57.86163
2024-01-12,50.31446
2024-01-13,27.04402
2024-01-14,26.41509
2024-01-15,73.5849
2024-01-16,67.61006
2024-01-17,66.3522
2024-01-18,75.47169
2024-01-19,56.2893
2024-01-20,26.41509
2024-01-21,22.32704
2024-01-22,75.15723
2024-01-23,65.09433
2024-01-24,68.23899
2024-01-25,53.77358
2024-01-26,51.88679
2024-01-27,22.32704
2024-01-28,23.5849
2024-01-29,63.20754
2024-01-30,71.38364
2024-01-31,60.69182
2024-02-01,47.79874
2024-02-02,61.63522
2024-02-03,22.95597
2024-02-04,22.95597
2024-02-05,75.47169
2024-02-06,62.26415
2024-02-07,47.48427
2024-02-08,42.13836
2024-02-09,7.86163
2024-02-10,8.80503
2024-02-11,13.52201
2024-02-12,19.81132
2024-02-13,73.89937
2024-02-14,67.29559
2024-02-15,77.98742
2024-02-16,56.91823
2024-02-17,18.55345
2024-02-18,20.75471
2024-02-19,68.86792
2024-02-20,60.37735
2024-02-21,64.77987
2024-02-22,65.4088
2024-02-23,55.34591
2024-02-24,28.61635
2024-02-25,24.84276
2024-02-26,66.98113
2024-02-27,66.98113
2024-02-28,72.32704
2024-02-29,55.03144
2024-03-01,25.47169
2024-03-02,22.95597
2024-03-03,16.98113
2024-03-04,66.3522
2024-03-05,69.49685
2024-03-06,63.20754
2024-03-07,59.11949
2024-03-08,50.62893
2024-03-09,22.6415
2024-03-10,22.95597
2024-03-11,69.18238
2024-03-12,58.1761
2024-03-13,50.31446
2024-03-14,49.37106
2024-03-15,57.2327
2024-03-16,28.30188
2024-03-17,20.12578
2024-03-18,58.80503
2024-03-19,56.60377
2024-03-20,56.91823
