date,월복리적금
2023-05-30,40.09009
2023-05-31,45.04504
2023-06-01,45.04504
2023-06-02,30.18018
2023-06-03,17.56756
2023-06-04,19.36936
2023-06-05,27.02702
2023-06-06,27.02702
2023-06-07,24.32432
2023-06-08,36.03603
2023-06-09,37.38738
2023-06-10,22.52252
2023-06-11,22.52252
2023-06-12,38.73873
2023-06-13,36.03603
2023-06-14,31.98198
2023-06-15,55.4054
2023-06-16,40.99099
2023-06-17,24.32432
2023-06-18,29.72972
2023-06-19,31.53153
2023-06-20,39.63963
2023-06-21,38.28828
2023-06-22,37.38738
2023-06-23,33.78378
2023-06-24,27.02702
2023-06-25,27.47747
2023-06-26,37.83783
2023-06-27,35.13513
2023-06-28,33.33333
2023-06-29,29.72972
2023-06-30,31.98198
2023-07-01,15.31531
2023-07-02,21.17117
2023-07-03,29.72972
2023-07-04,26.12612
2023-07-05,33.78378
2023-07-06,36.03603
2023-07-07,36.93693
2023-07-08,16.66666
2023-07-09,19.36936
2023-07-10,41.89189
2023-07-11,35.13513
2023-07-12,31.53153
2023-07-13,38.28828
2023-07-14,27.47747
2023-07-15,20.72072
2023-07-16,36.03603
2023-07-17,34.68468
2023-07-18,35.13513
2023-07-19,27.02702
2023-07-20,32.88288
2023-07-21,32.43243
2023-07-22,18.46846
2023-07-23,18.91891
2023-07-24,31.53153
2023-07-25,40.54054
2023-07-26,22.97297
2023-07-27,28.37837
2023-07-28,19.36936
2023-07-29,23.87387
2023-07-30,16.21621
2023-07-31,33.33333
2023-08-01,39.18918
2023-08-02,35.13513
2023-08-03,34.23423
2023-08-04,31.08108
2023-08-05,15.31531
2023-08-06,28.82882
2023-08-07,39.18918
2023-08-08,28.37837
2023-08-09,23.87387
2023-08-10,34.68468
2023-08-11,32.88288
2023-08-12,23.87387
2023-08-13,21.17117
2023-08-14,27.92792
2023-08-15,22.07207
2023-08-16,22.97297
2023-08-17,40.09009
2023-08-18,33.78378
2023-08-19,22.52252
2023-08-20,21.17117
2023-08-21,46.39639
2023-08-22,25.22522
2023-08-23,31.53153
2023-08-24,30.18018
2023-08-25,35.58558
2023-08-26,24.32432
2023-08-27,29.72972
2023-08-28,45.49549
2023-08-29,41.44144
2023-08-30,36.93693
2023-08-31,31.98198
2023-09-01,32.88288
2023-09-02,16.66666
2023-09-03,26.57657
2023-09-04,37.83783
2023-09-05,32.43243
2023-09-06,36.93693
2023-09-07,28.82882
2023-09-08,32.43243
2023-09-09,21.62162
2023-09-10,24.77477
2023-09-11,37.83783
2023-09-12,27.92792
2023-09-13,34.68468
2023-09-14,27.47747
2023-09-15,28.37837
2023-09-16,15.31531
2023-09-17,25.67567
2023-09-18,29.27927
2023-09-19,35.13513
2023-09-20,26.12612
2023-09-21,30.18018
2023-09-22,24.32432
2023-09-23,18.46846
2023-09-24,16.21621
2023-09-25,33.33333
2023-09-26,38.28828
2023-09-27,27.02702
2023-09-28,20.72072
2023-09-29,20.27027
2023-09-30,18.46846
2023-10-01,26.12612
2023-10-02,23.87387
2023-10-03,23.42342
2023-10-04,36.48648
2023-10-05,45.04504
2023-10-06,29.72972
2023-10-07,19.36936
2023-10-08,23.42342
2023-10-09,34.23423
2023-10-10,37.83783
2023-10-11,34.68468
2023-10-12,36.93693
2023-10-13,38.73873
2023-10-14,20.27027
2023-10-15,18.91891
2023-10-16,36.93693
2023-10-17,43.69369
2023-10-18,32.88288
2023-10-19,31.98198
2023-10-20,33.33333
2023-10-21,24.77477
2023-10-22,27.02702
2023-10-23,35.13513
2023-10-24,31.98198
2023-10-25,53.15315
2023-10-26,40.09009
2023-10-27,25.22522
2023-10-28,11.71171
2023-10-29,24.32432
2023-10-30,40.54054
2023-10-31,37.38738
2023-11-01,38.73873
2023-11-02,39.18918
2023-11-03,33.33333
2023-11-04,27.47747
2023-11-05,29.27927
2023-11-06,33.78378
2023-11-07,32.88288
2023-11-08,25.67567
2023-11-09,40.54054
2023-11-10,34.23423
2023-11-11,17.56756
2023-11-12,23.87387
2023-11-13,36.03603
2023-11-14,37.38738
2023-11-15,36.93693
2023-11-16,29.72972
2023-11-17,26.57657
2023-11-18,19.81981
2023-11-19,23.42342
2023-11-20,34.23423
2023-11-21,47.29729
2023-11-22,27.02702
2023-11-23,37.38738
2023-11-24,34.68468
2023-11-25,23.42342
2023-11-26,25.22522
2023-11-27,40.99099
2023-11-28,38.73873
2023-11-29,39.18918
2023-11-30,31.08108
2023-12-01,31.08108
2023-12-02,28.37837
2023-12-03,29.27927
2023-12-04,35.13513
2023-12-05,39.63963
2023-12-06,36.93693
2023-12-07,37.38738
2023-12-08,36.93693
2023-12-09,25.22522
2023-12-10,23.87387
2023-12-11,41.44144
2023-12-12,39.63963
2023-12-13,36.93693
2023-12-14,37.83783
2023-12-15,28.82882
2023-12-16,21.62162
2023-12-17,26.57657
2023-12-18,36.93693
2023-12-19,32.88288
2023-12-20,39.63963
2023-12-21,31.53153
2023-12-22,32.43243
2023-12-23,24.32432
2023-12-24,24.32432
2023-12-25,24.32432
2023-12-26,46.39639
2023-12-27,39.63963
2023-12-28,37.38738
2023-12-29,32.88288
2023-12-30,22.97297
2023-12-31,27.02702
2024-01-01,32.88288
2024-01-02,45.49549
2024-01-03,48.64864
2024-01-04,39.18918
2024-01-05,35.58558
2024-01-06,29.72972
2024-01-07,27.92792
2024-01-08,37.38738
2024-01-09,46.84684
2024-01-10,46.39639
2024-01-11,48.19819
2024-01-12,37.38738
2024-01-13,33.78378
2024-01-14,37.38738
2024-01-15,38.28828
2024-01-16,41.44144
2024-01-17,33.78378
2024-01-18,37.83783
2024-01-19,42.34234
2024-01-20,34.23423
2024-01-21,38.28828
2024-01-22,31.53153
2024-01-23,49.54954
2024-01-24,46.84684
2024-01-25,50.0
2024-01-26,63.06306
2024-01-27,47.29729
2024-01-28,40.54054
2024-01-29,49.54954
2024-01-30,46.84684
2024-01-31,45.94594
2024-02-01,45.94594
2024-02-02,50.0
2024-02-03,18.91891
2024-02-04,29.72972
2024-02-05,50.0
2024-02-06,38.28828
2024-02-07,35.13513
2024-02-08,37.38738
2024-02-09,29.27927
2024-02-10,18.46846
2024-02-11,21.17117
2024-02-12,33.78378
2024-02-13,45.94594
2024-02-14,42.34234
2024-02-15,48.19819
2024-02-16,41.44144
2024-02-17,24.77477
2024-02-18,27.92792
2024-02-19,29.72972
2024-02-20,52.25225
2024-02-21,66.21621
2024-02-22,63.96396
2024-02-23,68.01801
2024-02-24,43.24324
2024-02-25,37.83783
2024-02-26,74.77477
2024-02-27,49.54954
2024-02-28,51.35135
2024-02-29,53.15315
2024-03-01,31.98198
2024-03-02,28.37837
2024-03-03,25.67567
2024-03-04,48.64864
2024-03-05,36.93693
2024-03-06,36.48648
2024-03-07,45.94594
2024-03-08,51.35135
2024-03-09,20.72072
2024-03-10,33.78378
2024-03-11,36.93693
2024-03-12,36.03603
2024-03-13,37.38738
2024-03-14,30.18018
2024-03-15,41.44144
2024-03-16,22.07207
2024-03-17,27.02702
2024-03-18,40.09009
2024-03-19,39.63963
2024-03-20,41.89189
