date,로보스타주가
2023-05-29,1.41344
2023-05-30,13.74152
2023-05-31,13.31685
2023-06-01,11.0604
2023-06-02,11.69423
2023-06-03,1.20428
2023-06-04,1.04582
2023-06-05,11.20618
2023-06-06,1.64163
2023-06-07,17.69664
2023-06-08,13.50066
2023-06-09,12.7464
2023-06-10,1.76839
2023-06-11,1.59726
2023-06-12,10.81954
2023-06-13,10.35684
2023-06-14,8.20815
2023-06-15,9.41243
2023-06-16,8.67084
2023-06-17,1.12188
2023-06-18,1.21696
2023-06-19,9.79907
2023-06-20,8.59478
2023-06-21,8.65817
2023-06-22,9.77372
2023-06-23,7.73277
2023-06-24,1.07751
2023-06-25,0.88102
2023-06-26,7.84052
2023-06-27,7.28909
2023-06-28,7.78982
2023-06-29,6.99752
2023-06-30,6.90245
2023-07-01,1.26132
2023-07-02,1.17259
2023-07-03,10.05894
2023-07-04,7.96095
2023-07-05,7.77714
2023-07-06,6.77568
2023-07-07,6.04677
2023-07-08,0.86835
2023-07-09,0.82398
2023-07-10,7.03555
2023-07-11,7.23204
2023-07-12,8.30956
2023-07-13,8.58211
2023-07-14,7.63136
2023-07-15,1.6543
2023-07-16,1.1409
2023-07-17,11.2252
2023-07-18,9.04481
2023-07-19,10.24275
2023-07-20,9.21594
2023-07-21,12.96824
2023-07-22,2.00925
2023-07-23,1.86981
2023-07-24,11.80832
2023-07-25,10.53432
2023-07-26,9.84344
2023-07-27,12.7971
2023-07-28,10.92096
2023-07-29,1.31837
2023-07-30,0.93807
2023-07-31,12.42948
2023-08-01,15.68739
2023-08-02,12.4992
2023-08-03,9.72935
2023-08-04,16.94238
2023-08-05,4.08822
2023-08-06,3.18818
2023-08-07,23.81948
2023-08-08,18.78684
2023-08-09,19.95943
2023-08-10,13.70349
2023-08-11,23.05254
2023-08-12,4.87418
2023-08-13,4.14527
2023-08-14,20.23832
2023-08-15,3.56848
2023-08-16,16.04867
2023-08-17,13.95068
2023-08-18,11.03505
2023-08-19,1.46415
2023-08-20,1.38175
2023-08-21,11.58014
2023-08-22,10.06528
2023-08-23,9.87513
2023-08-24,13.9697
2023-08-25,9.42511
2023-08-26,1.15991
2023-08-27,0.84299
2023-08-28,11.77029
2023-08-29,11.18717
2023-08-30,15.42118
2023-08-31,25.08081
2023-09-01,21.06864
2023-09-02,2.59238
2023-09-03,2.50998
2023-09-04,42.87253
2023-09-05,34.15097
2023-09-06,29.67611
2023-09-07,38.09342
2023-09-08,47.16993
2023-09-09,7.6884
2023-09-10,5.97071
2023-09-11,37.40254
2023-09-12,25.30899
2023-09-13,19.21151
2023-09-14,20.32072
2023-09-15,17.58255
2023-09-16,2.50998
2023-09-17,2.08531
2023-09-18,14.68593
2023-09-19,12.63865
2023-09-20,13.91265
2023-09-21,12.56259
2023-09-22,15.3261
2023-09-23,2.2818
2023-09-24,1.88248
2023-09-25,13.25347
2023-09-26,11.99847
2023-09-27,12.75274
2023-09-28,1.35006
2023-09-29,0.98244
2023-09-30,1.03314
2023-10-01,1.1409
2023-10-02,1.60993
2023-10-03,1.50852
2023-10-04,9.80541
2023-10-05,12.26468
2023-10-06,9.93217
2023-10-07,1.88248
2023-10-08,1.17893
2023-10-09,1.04582
2023-10-10,9.2096
2023-10-11,8.55042
2023-10-12,9.44412
2023-10-13,7.16866
2023-10-14,0.94441
2023-10-15,0.60848
2023-10-16,7.0102
2023-10-17,7.96095
2023-10-18,7.53628
2023-10-19,6.87076
2023-10-20,6.65525
2023-10-21,0.84933
2023-10-22,0.70989
2023-10-23,6.30031
2023-10-24,6.78202
2023-10-25,6.42073
2023-10-26,5.55872
2023-10-27,5.57773
2023-10-28,0.8113
2023-10-29,0.46269
2023-10-30,7.19401
2023-10-31,5.83127
2023-11-01,9.82442
2023-11-02,8.73423
2023-11-03,7.99264
2023-11-04,1.00145
2023-11-05,0.92539
2023-11-06,10.60404
2023-11-07,7.04823
2023-11-08,6.49679
2023-11-09,5.75521
2023-11-10,5.26082
2023-11-11,0.73524
2023-11-12,0.8113
2023-11-13,5.8693
2023-11-14,7.2574
2023-11-15,8.449
2023-11-16,8.38562
2023-11-17,6.70596
2023-11-18,0.65918
2023-11-19,0.64651
2023-11-20,7.75812
2023-11-21,7.69474
2023-11-22,8.68352
2023-11-23,9.91316
2023-11-24,8.78494
2023-11-25,1.86981
2023-11-26,1.62261
2023-11-27,9.04481
2023-11-28,13.45629
2023-11-29,13.21544
2023-11-30,11.70691
2023-12-01,8.62648
2023-12-02,1.24865
2023-12-03,1.26766
2023-12-04,8.13842
2023-12-05,7.19401
2023-12-06,7.02288
2023-12-07,5.99607
2023-12-08,7.2574
2023-12-09,1.1092
2023-12-10,0.96342
2023-12-11,11.66254
2023-12-12,7.89757
2023-12-13,6.85174
2023-12-14,8.7786
2023-12-15,8.20181
2023-12-16,0.96976
2023-12-17,1.15991
2023-12-18,8.80395
2023-12-19,8.36027
2023-12-20,8.60746
2023-12-21,7.5553
2023-12-22,6.96583
2023-12-23,1.11554
2023-12-24,1.10287
2023-12-25,1.22963
2023-12-26,7.85954
2023-12-27,11.76396
2023-12-28,9.84344
2023-12-29,3.16283
2023-12-30,1.1092
2023-12-31,1.00779
2024-01-01,1.28034
2024-01-02,10.2998
2024-01-03,7.82785
2024-01-04,8.04335
2024-01-05,9.65963
2024-01-06,1.93953
2024-01-07,1.38175
2024-01-08,8.51872
2024-01-09,7.6377
2024-01-10,7.72643
2024-01-11,7.87221
2024-01-12,47.43614
2024-01-13,6.45876
2024-01-14,5.45097
2024-01-15,23.77511
2024-01-16,22.55815
2024-01-17,16.35291
2024-01-18,15.25638
2024-01-19,14.33732
2024-01-20,2.8776
2024-01-21,3.21353
2024-01-22,20.27001
2024-01-23,16.53039
2024-01-24,12.94922
2024-01-25,13.18374
2024-01-26,14.68593
2024-01-27,2.82689
2024-01-28,2.09165
2024-01-29,16.73321
2024-01-30,13.07599
2024-01-31,11.32027
2024-02-01,11.89072
2024-02-02,11.33295
2024-02-03,1.44514
2024-02-04,1.26132
2024-02-05,8.70888
2024-02-06,8.77226
2024-02-07,8.89903
2024-02-08,13.38023
2024-02-09,4.20231
2024-02-10,2.02193
2024-02-11,1.77473
2024-02-12,1.99023
2024-02-13,15.18032
2024-02-14,14.74298
2024-02-15,13.31051
2024-02-16,9.81175
2024-02-17,1.5719
2024-02-18,1.17259
2024-02-19,9.89414
2024-02-20,9.31736
2024-02-21,9.50117
2024-02-22,10.71813
2024-02-23,9.1589
2024-02-24,1.23597
2024-02-25,1.47683
2024-02-26,8.71521
2024-02-27,49.83837
2024-02-28,21.3602
2024-02-29,15.74443
2024-03-01,2.07897
2024-03-02,2.30715
2024-03-03,1.84445
2024-03-04,13.69081
2024-03-05,12.4992
2024-03-06,11.00335
2024-03-07,10.42023
2024-03-08,10.78151
2024-03-09,1.8191
2024-03-10,1.36274
2024-03-11,13.31051
2024-03-12,15.6557
2024-03-13,14.97749
2024-03-14,13.21544
2024-03-15,13.32319
2024-03-16,3.71426
2024-03-17,3.40368
2024-03-18,16.52405
2024-03-19,17.81073
2024-03-20,19.55378
