date,테더코인
2023-06-01,1.95599
2023-06-02,1.57177
2023-06-03,0.94306
2023-06-04,0.73349
2023-06-05,1.88613
2023-06-06,0.83828
2023-06-07,1.50192
2023-06-08,1.29235
2023-06-09,1.57177
2023-06-10,1.08278
2023-06-11,0.94306
2023-06-12,1.99091
2023-06-13,1.64163
2023-06-14,1.67656
2023-06-15,1.74641
2023-06-16,1.71149
2023-06-17,1.3622
2023-06-18,1.25742
2023-06-19,1.3622
2023-06-20,1.74641
2023-06-21,2.20048
2023-06-22,2.44498
2023-06-23,2.06077
2023-06-24,1.67656
2023-06-25,1.6067
2023-06-26,2.47991
2023-06-27,1.22249
2023-06-28,1.46699
2023-06-29,1.92106
2023-06-30,1.39713
2023-07-01,0.90813
2023-07-02,0.66363
2023-07-03,1.04785
2023-07-04,2.02584
2023-07-05,1.3622
2023-07-06,1.22249
2023-07-07,1.71149
2023-07-08,1.1177
2023-07-09,0.83828
2023-07-10,1.04785
2023-07-11,1.6067
2023-07-12,2.20048
2023-07-13,1.74641
2023-07-14,2.89905
2023-07-15,1.53684
2023-07-16,1.1177
2023-07-17,2.30527
2023-07-18,2.51484
2023-07-19,2.16556
2023-07-20,2.23541
2023-07-21,2.02584
2023-07-22,0.80335
2023-07-23,1.25742
2023-07-24,2.47991
2023-07-25,1.67656
2023-07-26,1.92106
2023-07-27,2.16556
2023-07-28,1.53684
2023-07-29,1.04785
2023-07-30,1.15263
2023-07-31,2.06077
2023-08-01,1.22249
2023-08-02,1.71149
2023-08-03,1.6067
2023-08-04,1.29235
2023-08-05,1.1177
2023-08-06,1.18756
2023-08-07,1.57177
2023-08-08,1.50192
2023-08-09,1.81627
2023-08-10,1.74641
2023-08-11,1.22249
2023-08-12,1.57177
2023-08-13,0.76842
2023-08-14,1.43206
2023-08-15,1.43206
2023-08-16,2.06077
2023-08-17,1.81627
2023-08-18,2.41005
2023-08-19,1.01292
2023-08-20,0.83828
2023-08-21,1.88613
2023-08-22,1.8512
2023-08-23,2.13063
2023-08-24,1.92106
2023-08-25,2.30527
2023-08-26,1.15263
2023-08-27,0.55885
2023-08-28,1.57177
2023-08-29,1.46699
2023-08-30,2.02584
2023-08-31,1.53684
2023-09-01,1.22249
2023-09-02,1.50192
2023-09-03,1.18756
2023-09-04,2.20048
2023-09-05,1.81627
2023-09-06,2.16556
2023-09-07,2.16556
2023-09-08,1.67656
2023-09-09,0.83828
2023-09-10,0.8732
2023-09-11,1.57177
2023-09-12,1.43206
2023-09-13,1.43206
2023-09-14,1.67656
2023-09-15,1.43206
2023-09-16,0.80335
2023-09-17,0.90813
2023-09-18,1.99091
2023-09-19,1.71149
2023-09-20,1.99091
2023-09-21,1.22249
2023-09-22,1.3622
2023-09-23,1.22249
2023-09-24,0.52392
2023-09-25,0.97799
2023-09-26,0.73349
2023-09-27,0.69856
2023-09-28,0.62871
2023-09-29,0.73349
2023-09-30,0.66363
2023-10-01,0.45406
2023-10-02,0.69856
2023-10-03,1.01292
2023-10-04,1.78134
2023-10-05,1.78134
2023-10-06,2.02584
2023-10-07,0.97799
2023-10-08,0.8732
2023-10-09,1.18756
2023-10-10,1.25742
2023-10-11,2.20048
2023-10-12,1.39713
2023-10-13,1.74641
2023-10-14,0.69856
2023-10-15,1.29235
2023-10-16,2.16556
2023-10-17,1.50192
2023-10-18,1.50192
2023-10-19,1.53684
2023-10-20,1.92106
2023-10-21,1.22249
2023-10-22,0.83828
2023-10-23,4.54069
2023-10-24,5.4139
2023-10-25,3.03877
2023-10-26,3.00384
2023-10-27,2.27034
2023-10-28,2.65455
2023-10-29,1.92106
2023-10-30,3.56269
2023-10-31,2.30527
2023-11-01,2.68948
2023-11-02,2.65455
2023-11-03,3.31819
2023-11-04,2.23541
2023-11-05,2.0957
2023-11-06,3.63255
2023-11-07,5.13447
2023-11-08,4.05169
2023-11-09,4.33112
2023-11-10,3.14355
2023-11-11,2.27034
2023-11-12,2.0957
2023-11-13,3.49283
2023-11-14,3.35312
2023-11-15,3.03877
2023-11-16,4.12155
2023-11-17,3.07369
2023-11-18,2.54977
2023-11-19,1.95599
2023-11-20,3.10862
2023-11-21,3.59762
2023-11-22,3.14355
2023-11-23,3.9469
2023-11-24,2.96891
2023-11-25,2.30527
2023-11-26,2.65455
2023-11-27,3.87705
2023-11-28,3.87705
2023-11-29,3.91198
2023-11-30,5.37897
2023-12-01,4.85504
2023-12-02,3.14355
2023-12-03,2.65455
2023-12-04,4.33112
2023-12-05,7.05553
2023-12-06,7.78903
2023-12-07,39.25951
2023-12-08,14.18092
2023-12-09,8.4876
2023-12-10,7.40482
2023-12-11,10.61823
2023-12-12,9.8498
2023-12-13,9.04645
2023-12-14,9.18616
2023-12-15,7.23017
2023-12-16,4.82011
2023-12-17,5.44882
2023-12-18,8.83688
2023-12-19,8.83688
2023-12-20,9.39573
2023-12-21,10.30387
2023-12-22,9.67516
2023-12-23,6.53161
2023-12-24,8.59238
2023-12-25,6.7761
2023-12-26,11.56129
2023-12-27,14.42542
2023-12-28,10.79287
2023-12-29,9.71009
2023-12-30,6.60146
2023-12-31,6.04261
2024-01-01,5.34404
2024-01-02,12.32972
2024-01-03,10.65316
2024-01-04,10.30387
2024-01-05,10.89765
2024-01-06,6.74118
2024-01-07,7.40482
2024-01-08,13.20293
2024-01-09,10.96751
2024-01-10,11.52637
2024-01-11,15.01921
2024-01-12,13.97135
2024-01-13,9.01152
2024-01-14,7.36989
2024-01-15,15.89242
2024-01-16,12.39958
2024-01-17,13.34264
2024-01-18,12.05029
2024-01-19,13.09814
2024-01-20,8.83688
2024-01-21,7.61439
2024-01-22,11.70101
2024-01-23,12.05029
2024-01-24,10.54837
2024-01-25,11.45651
2024-01-26,11.28187
2024-01-27,7.85888
2024-01-28,7.30003
2024-01-29,10.8278
2024-01-30,12.01536
2024-01-31,10.61823
2024-02-01,11.28187
2024-02-02,11.70101
2024-02-03,7.61439
2024-02-04,7.82396
2024-02-05,8.38281
2024-02-06,9.32588
2024-02-07,8.52252
2024-02-08,7.40482
2024-02-09,5.83304
2024-02-10,5.44882
2024-02-11,5.79811
2024-02-12,7.43974
2024-02-13,14.25078
2024-02-14,12.88857
2024-02-15,13.72685
2024-02-16,11.98044
2024-02-17,7.57946
2024-02-18,7.85888
2024-02-19,15.01921
2024-02-20,25.35801
2024-02-21,19.21061
2024-02-22,16.20677
2024-02-23,15.96227
2024-02-24,9.15123
2024-02-25,8.66224
2024-02-26,13.27279
2024-02-27,14.63499
2024-02-28,18.86133
2024-02-29,22.3891
2024-03-01,15.01921
2024-03-02,14.35557
2024-03-03,15.7527
2024-03-04,21.30632
2024-03-05,32.7279
2024-03-06,31.54034
2024-03-07,27.73314
2024-03-08,26.47572
2024-03-09,21.44603
2024-03-10,20.9221
2024-03-11,36.67481
2024-03-12,39.46908
2024-03-13,37.61788
2024-03-14,40.58679
2024-03-15,36.08103
2024-03-16,25.00873
2024-03-17,23.78623
2024-03-18,36.57003
2024-03-19,44.0447
2024-03-20,40.69158
