date,유로환율전망
2023-05-29,27.16763
2023-05-30,65.31791
2023-05-31,52.83236
2023-06-01,49.01734
2023-06-02,55.49132
2023-06-03,30.75144
2023-06-04,25.43352
2023-06-05,74.91329
2023-06-06,42.54335
2023-06-07,80.34682
2023-06-08,61.38728
2023-06-09,49.82658
2023-06-10,29.71098
2023-06-11,23.81502
2023-06-12,71.7919
2023-06-13,93.98843
2023-06-14,70.52023
2023-06-15,66.47398
2023-06-16,67.51445
2023-06-17,30.0578
2023-06-18,26.93641
2023-06-19,86.7052
2023-06-20,66.24277
2023-06-21,75.95375
2023-06-22,93.4104
2023-06-23,62.54335
2023-06-24,33.64161
2023-06-25,31.7919
2023-06-26,70.17341
2023-06-27,52.60115
2023-06-28,58.61271
2023-06-29,59.42196
2023-06-30,43.81502
2023-07-01,25.20231
2023-07-02,24.97109
2023-07-03,65.31791
2023-07-04,70.28901
2023-07-05,61.96531
2023-07-06,47.74566
2023-07-07,36.64739
2023-07-08,17.68786
2023-07-09,20.46242
2023-07-10,47.63005
2023-07-11,49.47976
2023-07-12,44.39306
2023-07-13,46.24277
2023-07-14,38.26589
2023-07-15,18.84393
2023-07-16,18.03468
2023-07-17,35.1445
2023-07-18,33.4104
2023-07-19,27.97687
2023-07-20,28.90173
2023-07-21,24.16184
2023-07-22,13.17919
2023-07-23,18.15028
2023-07-24,46.47398
2023-07-25,62.08092
2023-07-26,46.8208
2023-07-27,46.47398
2023-07-28,63.81502
2023-07-29,20.0
2023-07-30,17.22543
2023-07-31,48.32369
2023-08-01,39.19075
2023-08-02,42.65895
2023-08-03,32.13872
2023-08-04,34.33526
2023-08-05,24.16184
2023-08-06,21.84971
2023-08-07,42.08092
2023-08-08,50.0578
2023-08-09,37.57225
2023-08-10,39.07514
2023-08-11,52.13872
2023-08-12,26.35838
2023-08-13,27.51445
2023-08-14,47.05202
2023-08-15,38.95953
2023-08-16,51.32947
2023-08-17,44.27745
2023-08-18,34.56647
2023-08-19,19.07514
2023-08-20,18.61271
2023-08-21,41.7341
2023-08-22,44.50867
2023-08-23,47.97687
2023-08-24,60.80924
2023-08-25,56.06936
2023-08-26,23.58381
2023-08-27,20.23121
2023-08-28,45.89595
2023-08-29,43.3526
2023-08-30,44.04624
2023-08-31,40.69364
2023-09-01,45.0867
2023-09-02,22.89017
2023-09-03,20.57803
2023-09-04,48.09248
2023-09-05,42.54335
2023-09-06,31.6763
2023-09-07,28.09248
2023-09-08,26.35838
2023-09-09,12.94797
2023-09-10,10.75144
2023-09-11,38.26589
2023-09-12,33.17919
2023-09-13,25.89595
2023-09-14,32.60115
2023-09-15,48.32369
2023-09-16,12.94797
2023-09-17,13.17919
2023-09-18,42.08092
2023-09-19,35.0289
2023-09-20,27.51445
2023-09-21,27.74566
2023-09-22,26.12716
2023-09-23,7.97687
2023-09-24,9.94219
2023-09-25,23.93063
2023-09-26,27.05202
2023-09-27,23.58381
2023-09-28,14.21965
2023-09-29,10.52023
2023-09-30,9.36416
2023-10-01,11.32947
2023-10-02,13.87283
2023-10-03,21.61849
2023-10-04,28.4393
2023-10-05,32.25433
2023-10-06,20.46242
2023-10-07,8.78612
2023-10-08,9.59537
2023-10-09,17.80346
2023-10-10,36.53179
2023-10-11,35.26011
2023-10-12,24.50867
2023-10-13,23.00578
2023-10-14,9.24855
2023-10-15,9.82658
2023-10-16,24.73988
2023-10-17,23.58381
2023-10-18,26.8208
2023-10-19,24.73988
2023-10-20,21.96531
2023-10-21,9.59537
2023-10-22,12.02312
2023-10-23,20.57803
2023-10-24,23.23699
2023-10-25,20.57803
2023-10-26,16.99421
2023-10-27,14.91329
2023-10-28,8.20809
2023-10-29,7.74566
2023-10-30,19.19075
2023-10-31,18.84393
2023-11-01,18.72832
2023-11-02,30.86705
2023-11-03,67.05202
2023-11-04,23.81502
2023-11-05,22.31213
2023-11-06,79.88439
2023-11-07,47.05202
2023-11-08,41.15606
2023-11-09,31.44508
2023-11-10,27.86127
2023-11-11,14.21965
2023-11-12,13.75722
2023-11-13,31.56069
2023-11-14,34.21965
2023-11-15,31.56069
2023-11-16,39.30635
2023-11-17,27.05202
2023-11-18,12.13872
2023-11-19,11.6763
2023-11-20,28.32369
2023-11-21,31.32947
2023-11-22,28.20809
2023-11-23,26.01156
2023-11-24,23.12138
2023-11-25,15.49132
2023-11-26,17.22543
2023-11-27,26.47398
2023-11-28,27.39884
2023-11-29,22.08092
2023-11-30,24.27745
2023-12-01,20.34682
2023-12-02,11.7919
2023-12-03,12.13872
2023-12-04,23.93063
2023-12-05,22.08092
2023-12-06,19.53757
2023-12-07,19.07514
2023-12-08,24.62427
2023-12-09,7.51445
2023-12-10,10.98265
2023-12-11,24.27745
2023-12-12,20.92485
2023-12-13,16.53179
2023-12-14,27.74566
2023-12-15,18.4971
2023-12-16,10.52023
2023-12-17,8.55491
2023-12-18,20.57803
2023-12-19,25.43352
2023-12-20,23.4682
2023-12-21,18.61271
2023-12-22,19.30635
2023-12-23,14.79768
2023-12-24,11.09826
2023-12-25,12.60115
2023-12-26,27.74566
2023-12-27,20.0
2023-12-28,22.31213
2023-12-29,20.92485
2023-12-30,12.02312
2023-12-31,10.0578
2024-01-01,13.64161
2024-01-02,26.8208
2024-01-03,31.6763
2024-01-04,25.66473
2024-01-05,24.97109
2024-01-06,17.45664
2024-01-07,17.45664
2024-01-08,35.0289
2024-01-09,33.87283
2024-01-10,35.95375
2024-01-11,33.52601
2024-01-12,29.13294
2024-01-13,16.18497
2024-01-14,14.79768
2024-01-15,35.26011
2024-01-16,48.20809
2024-01-17,58.84393
2024-01-18,43.93063
2024-01-19,26.8208
2024-01-20,13.87283
2024-01-21,17.10982
2024-01-22,32.94797
2024-01-23,38.72832
2024-01-24,26.58959
2024-01-25,26.12716
2024-01-26,30.75144
2024-01-27,13.87283
2024-01-28,15.1445
2024-01-29,34.21965
2024-01-30,42.08092
2024-01-31,24.97109
2024-02-01,34.21965
2024-02-02,21.50289
2024-02-03,13.4104
2024-02-04,11.32947
2024-02-05,38.03468
2024-02-06,46.24277
2024-02-07,33.29479
2024-02-08,25.31791
2024-02-09,12.13872
2024-02-10,9.94219
2024-02-11,8.20809
2024-02-12,15.60693
2024-02-13,29.36416
2024-02-14,24.73988
2024-02-15,20.46242
2024-02-16,18.26589
2024-02-17,9.13294
2024-02-18,11.44508
2024-02-19,20.34682
2024-02-20,20.80924
2024-02-21,21.50289
2024-02-22,21.27167
2024-02-23,18.95953
2024-02-24,7.16763
2024-02-25,10.28901
2024-02-26,21.04046
2024-02-27,23.23699
2024-02-28,20.0
2024-02-29,21.04046
2024-03-01,10.86705
2024-03-02,10.28901
2024-03-03,10.86705
2024-03-04,25.66473
2024-03-05,22.42774
2024-03-06,25.0867
2024-03-07,26.12716
2024-03-08,23.69942
2024-03-09,13.98843
2024-03-10,10.98265
2024-03-11,43.93063
2024-03-12,33.06358
2024-03-13,29.13294
2024-03-14,22.89017
2024-03-15,18.4971
2024-03-16,13.52601
2024-03-17,10.98265
2024-03-18,29.47976
2024-03-19,26.12716
2024-03-20,31.44508
